Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
3067.0	0.0001878432	415.02943	0.01747877	305.83476
3068.0	0.0001919772	415.18999	0.01790705	305.95257
3069.0	0.0001957707	415.34831	0.01831257	306.0714
3070.0	0.0001992063	415.50437	0.01869168	306.1911
3071.0	0.0002022735	415.65813	0.01904102	306.3115
3072.0	0.0002049691	415.80956	0.01935766	306.43244
3073.0	0.000207298	415.95863	0.0196391	306.55375
3074.0	0.0002092729	416.10534	0.01988335	306.67525
3075.0	0.0002109145	416.24967	0.02008891	306.79677
3076.0	0.0002122514	416.39164	0.02025486	306.91814
3077.0	0.0002133194	416.53125	0.02038086	307.03919
3078.0	0.000214161	416.66856	0.02046719	307.15975
3079.0	0.000214824	416.80363	0.02051473	307.27965
3080.0	0.0002153608	416.93658	0.020525	307.39871
3081.0	0.000215826	417.06754	0.02050014	307.51677
3082.0	0.000216275	417.19669	0.02044293	307.63369
3083.0	0.0002167617	417.32427	0.02035673	307.7493
3084.0	0.0002173366	417.45053	0.0202455	307.86348
3085.0	0.0002180441	417.5758	0.0201137	307.97611
3086.0	0.000218921	417.70041	0.01996628	308.08709
3087.0	0.0002199943	417.82474	0.01980855	308.19636
3088.0	0.0002212798	417.94918	0.01964611	308.30389
3089.0	0.0002227819	418.07411	0.0194847	308.40968
3090.0	0.0002244925	418.19993	0.01933007	308.5138
3091.0	0.000226392	418.32699	0.01918779	308.61637
3092.0	0.0002284502	418.45562	0.01906306	308.71756
3093.0	0.0002306272	418.58612	0.01896052	308.81759
3094.0	0.0002328757	418.71872	0.01888404	308.91676
3095.0	0.0002351428	418.85365	0.01883657	309.01539
3096.0	0.0002373717	418.99104	0.01881995	309.11386
3097.0	0.0002395042	419.13103	0.01883486	309.21255
3098.0	0.0002414818	419.27367	0.01888069	309.31187
3099.0	0.0002432481	419.41903	0.01895563	309.41219
3100.0	0.0002447495	419.56711	0.01905667	309.51388
3101.0	0.0002459369	419.71791	0.01917975	309.61725
3102.0	0.000246766	419.87141	0.0193199	309.72257
3103.0	0.0002471982	420.02756	0.01947142	309.83007
3104.0	0.0002472009	420.18631	0.01962807	309.9399
3105.0	0.0002467476	420.34762	0.01978325	310.05218
3106.0	0.000245818	420.51141	0.01993017	310.16696
3107.0	0.0002443976	420.67764	0.02006205	310.28429
3108.0	0.0002424776	420.84622	0.02017221	310.40414
3109.0	0.0002400544	421.0171	0.02025421	310.52649
3110.0	0.000237129	421.19021	0.02030196	310.65127
3111.0	0.0002337065	421.36549	0.02030977	310.77843
3112.0	0.0002297956	421.54287	0.02027244	310.90789
3113.0	0.0002254081	421.72229	0.02018529	311.03958
3114.0	0.0002205579	421.90371	0.02004422	311.17341
3115.0	0.0002152611	422.08707	0.01984569	311.30932
3116.0	0.000209535	422.27233	0.01958681	311.44726
3117.0	0.000203398	422.45946	0.0192653	311.58715
3118.0	0.0001968693	422.64843	0.01887952	311.72898
3119.0	0.0001899685	422.83924	0.01842849	311.87272
3120.0	0.000182716	423.03191	0.01791186	312.01837
3121.0	0.0001751324	423.22647	0.01732993	312.16595
3122.0	0.0001672393	423.423	0.01668368	312.31553
3123.0	0.0001590591	423.62161	0.0159747	312.4672
3124.0	0.0001506159	423.82247	0.01520527	312.62111
3125.0	0.0001419357	424.02583	0.0143783	312.77748
3126.0	0.0001330471	424.23202	0.01349739	312.93662
3127.0	0.0001239827	424.44152	0.01256683	313.09898
3128.0	0.0001147798	424.65498	0.01159165	313.26519
3129.0	0.0001054824	424.87329	0.01057775	313.43619
3130.0	9.614353e-05	425.09773	0.009532055	313.61336
3131.0	8.682866e-05	425.33005	0.008462858	313.79882
3132.0	7.762147e-05	425.57281	0.007380531	313.99593
3133.0	6.863287e-05	425.82964	0.006298892	314.2103
3134.0	6.001598e-05	426.10584	0.005238222	314.45169
3135.0	5.199065e-05	426.40891	0.004232146	314.73786
3136.0	4.487962e-05	426.74866	0.003343701	315.10074
3137.0	3.914539e-05	427.13508	0.002696275	315.58499
3138.0	3.537056e-05	427.57049	0.002477224	316.18689
3139.0	3.406394e-05	428.03687	0.0027698	316.76857
3140.0	3.531067e-05	428.49625	0.003421	317.22109
3141.0	3.865303e-05	428.91577	0.004242592	317.56351
3142.0	4.33898e-05	429.28571	0.005126003	317.83937
3143.0	4.889774e-05	429.61248	0.006016731	318.07661
3144.0	5.47304e-05	429.90656	0.006885225	318.29055
3145.0	6.058951e-05	430.17708	0.00771332	318.48972
3146.0	6.627588e-05	430.43076	0.008488494	318.67905
3147.0	7.165282e-05	430.67234	0.009201348	318.86156
3148.0	7.662356e-05	430.90511	0.009844427	319.03918
3149.0	8.111785e-05	431.13139	0.01041164	319.2132
3150.0	8.508411e-05	431.35287	0.01089795	319.38448
3151.0	8.848461e-05	431.57077	0.01129925	319.55367
3152.0	9.129253e-05	431.78603	0.01161224	319.72119
3153.0	9.348991e-05	431.99935	0.01183441	319.8874
3154.0	9.506626e-05	432.21131	0.01196398	320.05253
3155.0	9.601746e-05	432.42236	0.01199994	320.21679
3156.0	9.63448e-05	432.63288	0.01194199	320.38032
3157.0	9.605421e-05	432.8432	0.01179055	320.54324
3158.0	9.515547e-05	433.05362	0.01154674	320.70567
3159.0	9.366154e-05	433.26441	0.01121238	320.86769
3160.0	9.15879e-05	433.47585	0.01078995	321.02938
3161.0	8.895195e-05	433.68823	0.01028259	321.19081
3162.0	8.577265e-05	433.90189	0.009694028	321.3521
3163.0	8.207011e-05	434.11722	0.009028611	321.51334
3164.0	7.786565e-05	434.33475	0.008291212	321.67468
3165.0	7.318204e-05	434.55518	0.007487217	321.83636
3166.0	6.80444e-05	434.77949	0.00662248	321.99871
3167.0	6.248202e-05	435.00915	0.00570328	322.16234
3168.0	5.653177e-05	435.24641	0.004736311	322.3284
3169.0	5.024484e-05	435.49484	0.003728714	322.49937
3170.0	4.370015e-05	435.76048	0.002688355	322.68169
3171.0	3.703337e-05	436.05399	0.001625462	322.89914
3172.0	3.050394e-05	436.3949	0.0005738129	323.35402
3173.0	2.465322e-05	436.81817	0.0006398489	325.78788
3174.0	2.060466e-05	437.36862	0.00171475	326.19973
3175.0	2.004858e-05	438.02448	0.002813645	326.41079
3176.0	2.367887e-05	438.63239	0.003907781	326.58842
3177.0	3.034233e-05	439.10446	0.004987687	326.75412
3178.0	3.873432e-05	439.47135	0.006046178	326.91391
3179.0	4.812778e-05	439.77554	0.007076902	327.07009
3180.0	5.815801e-05	440.04272	0.008074091	327.22373
3181.0	6.86231e-05	440.28688	0.009032517	327.37535
3182.0	7.939252e-05	440.51582	0.009947508	327.52525
3183.0	9.036798e-05	440.73412	0.01081497	327.67357
3184.0	0.0001014661	440.94458	0.01163143	327.8204
3185.0	0.00011261	441.14904	0.01239404	327.96576
3186.0	0.000123726	441.34873	0.01310062	328.10966
3187.0	0.0001347413	441.5445	0.01374965	328.25207
3188.0	0.0001455832	441.737	0.0143403	328.39298
3189.0	0.0001561798	441.92668	0.01487241	328.53233
3190.0	0.0001664594	442.1139	0.01534646	328.67008
3191.0	0.0001763516	442.29896	0.0157636	328.8062
3192.0	0.0001857877	442.48208	0.01612555	328.94063
3193.0	0.0001947015	442.66345	0.01643462	329.07334
3194.0	0.0002030301	442.84323	0.01669359	329.20429
3195.0	0.0002107145	443.02156	0.0169057	329.33347
3196.0	0.0002177007	443.19855	0.0170745	329.46086
3197.0	0.0002239397	443.37431	0.01720384	329.58647
3198.0	0.0002293888	443.54893	0.01729768	329.71033
3199.0	0.0002340118	443.72249	0.01736007	329.83246
3200.0	0.0002377795	443.89506	0.01739496	329.95294
3201.0	0.0002406702	444.06672	0.0174061	330.07185
3202.0	0.0002426696	444.23751	0.01739695	330.18928
3203.0	0.0002437716	444.4075	0.01737057	330.30537
3204.0	0.0002439777	444.57673	0.01732947	330.42025
3205.0	0.0002432974	444.74524	0.01727562	330.53406
3206.0	0.0002417478	444.91305	0.01721031	330.64698
3207.0	0.0002393535	445.08021	0.0171342	330.75914
3208.0	0.0002361464	445.24672	0.01704726	330.87071
3209.0	0.0002321647	445.41259	0.01694884	330.98181
3210.0	0.0002274531	445.57781	0.01683771	331.09257
3211.0	0.0002220619	445.74238	0.01671219	331.20307
3212.0	0.0002160462	445.90626	0.01657017	331.31336
3213.0	0.0002094656	446.06939	0.01640934	331.42348
3214.0	0.0002023833	446.2317	0.01622723	331.53338
3215.0	0.0001948653	446.39308	0.01602144	331.64301
3216.0	0.00018698	446.55341	0.0157897	331.75225
3217.0	0.0001787974	446.7125	0.01553009	331.86092
3218.0	0.0001703884	446.87012	0.01524114	331.96881
3219.0	0.0001618246	447.02597	0.01492196	332.07563
3220.0	0.0001531782	447.17969	0.01457241	332.18103
3221.0	0.0001445214	447.33083	0.01419321	332.28462
3222.0	0.0001359272	447.4788	0.01378612	332.38589
3223.0	0.0001274701	447.62293	0.01335401	332.48429
3224.0	0.0001192268	447.76236	0.01290109	332.57917
3225.0	0.0001112786	447.89611	0.01243303	332.66981
3226.0	0.0001037132	448.02301	0.01195715	332.75542
3227.0	9.662782e-05	448.14178	0.01148252	332.83514
3228.0	9.0132e-05	448.25111	0.01102014	332.90814
3229.0	8.43496e-05	448.34979	0.01058292	332.97367
3230.0	7.941831e-05	448.43703	0.01018547	333.03122
3231.0	7.548425e-05	448.51285	0.009843648	333.08065
3232.0	7.268936e-05	448.5785	0.009573615	333.12244
3233.0	7.115147e-05	448.63672	0.009390421	333.15786
3234.0	7.094151e-05	448.69159	0.009306243	333.18896
3235.0	7.206658e-05	448.7478	0.009328632	333.21844
3236.0	7.446757e-05	448.80969	0.009459285	333.24932
3237.0	7.803234e-05	448.88043	0.009693795	333.2844
3238.0	8.261784e-05	448.9617	0.01002243	333.32591
3239.0	8.807147e-05	449.05384	0.01043166	333.3753
3240.0	9.424598e-05	449.15625	0.01090582	333.43319
3241.0	0.0001010069	449.26785	0.01142869	333.49959
3242.0	0.0001082345	449.38733	0.01198448	333.57405
3243.0	0.0001158224	449.51341	0.01255856	333.65584
3244.0	0.000123675	449.64491	0.01313771	333.74415
3245.0	0.0001317052	449.78079	0.01371027	333.8381
3246.0	0.0001398317	449.92017	0.01426609	333.93687
3247.0	0.0001479779	450.06231	0.01479644	334.0397
3248.0	0.00015607	450.2066	0.01529397	334.14589
3249.0	0.0001640369	450.35255	0.01575254	334.25482
3250.0	0.0001718098	450.49974	0.01616721	334.36593
3251.0	0.0001793218	450.64785	0.01653411	334.47871
3252.0	0.000186509	450.79659	0.0168504	334.59273
3253.0	0.00019331	450.94574	0.01711424	334.70757
3254.0	0.0001996669	451.09511	0.01732472	334.82286
3255.0	0.0002055259	451.24454	0.01748183	334.93827
3256.0	0.0002108375	451.39391	0.01758641	335.05346
3257.0	0.0002155578	451.54311	0.01764014	335.16816
3258.0	0.0002196481	451.69202	0.01764545	335.28209
3259.0	0.0002230765	451.84057	0.01760553	335.39498
3260.0	0.0002258175	451.98868	0.01752421	335.50661
3261.0	0.000227853	452.13627	0.01740595	335.61675
3262.0	0.0002291723	452.28327	0.01725575	335.7252
3263.0	0.0002297726	452.42961	0.01707904	335.8318
3264.0	0.0002296589	452.57522	0.01688161	335.9364
3265.0	0.0002288443	452.72003	0.01666947	336.0389
3266.0	0.0002273498	452.86397	0.01644871	336.13923
3267.0	0.0002252044	453.00695	0.01622535	336.23739
3268.0	0.0002224446	453.1489	0.01600519	336.33341
3269.0	0.0002191142	453.28973	0.0157936	336.42742
3270.0	0.0002152639	453.42935	0.01559539	336.51956
3271.0	0.0002109505	453.56768	0.01541459	336.61006
3272.0	0.0002062366	453.70463	0.01525437	336.69922
3273.0	0.0002011898	453.8401	0.01511686	336.78733
3274.0	0.0001958815	453.97403	0.01500316	336.87475
3275.0	0.0001903862	454.10633	0.01491327	336.96184
3276.0	0.0001847805	454.23696	0.01484621	337.04893
3277.0	0.0001791415	454.36588	0.01480006	337.13636
3278.0	0.0001735455	454.49311	0.01477215	337.22439
3279.0	0.0001680669	454.61871	0.01475926	337.31324
3280.0	0.0001627761	454.74277	0.01475775	337.40308
3281.0	0.0001577381	454.86547	0.01476387	337.49402
3282.0	0.0001530109	454.98706	0.01477384	337.58609
3283.0	0.0001486437	455.10786	0.01478411	337.67927
3284.0	0.0001446758	455.22828	0.01479145	337.77351
3285.0	0.0001411356	455.34878	0.01479309	337.86871
3286.0	0.0001380401	455.46989	0.0147868	337.96475
3287.0	0.0001353948	455.59215	0.01477095	338.06147
3288.0	0.0001331949	455.71613	0.01474452	338.15871
3289.0	0.0001314263	455.84237	0.01470711	338.25632
3290.0	0.0001300673	455.97133	0.01465892	338.35413
3291.0	0.0001290907	456.10344	0.01460071	338.45201
3292.0	0.0001284658	456.239	0.01453373	338.54983
3293.0	0.0001281603	456.37824	0.01445961	338.6475
3294.0	0.0001281417	456.52125	0.01438034	338.74493
3295.0	0.0001283785	456.66805	0.01429804	338.84212
3296.0	0.0001288406	456.81856	0.01421495	338.93905
3297.0	0.0001294996	456.9726	0.01413323	339.0358
3298.0	0.0001303287	457.12996	0.01405484	339.13244
3299.0	0.0001313018	457.29034	0.01398144	339.22913
3300.0	0.000132393	457.45344	0.01391425	339.32602
3301.0	0.0001335761	457.61889	0.01385393	339.42332
3302.0	0.0001348237	457.78636	0.01380058	339.52125
3303.0	0.0001361068	457.95549	0.01375359	339.62005
3304.0	0.000137394	458.12592	0.01371175	339.71996
3305.0	0.0001386521	458.29735	0.01367315	339.8212
3306.0	0.0001398455	458.46946	0.01363535	339.92399
3307.0	0.0001409366	458.64198	0.01359533	340.02851
3308.0	0.0001418865	458.81467	0.01354971	340.13493
3309.0	0.0001426552	458.98732	0.01349478	340.24336
3310.0	0.0001432025	459.15975	0.01342662	340.35391
3311.0	0.0001434885	459.3318	0.01334125	340.46664
3312.0	0.0001434745	459.50335	0.01323472	340.58158
3313.0	0.0001431237	459.6743	0.01310322	340.69873
3314.0	0.0001424015	459.84456	0.01294312	340.8181
3315.0	0.0001412769	460.01407	0.01275114	340.93965
3316.0	0.0001397222	460.18278	0.01252433	341.06333
3317.0	0.0001377139	460.35064	0.01226015	341.18912
3318.0	0.0001352332	460.51763	0.01195653	341.31697
3319.0	0.0001322657	460.6837	0.01161188	341.44683
3320.0	0.0001288025	460.84884	0.01122509	341.57867
3321.0	0.0001248394	461.013	0.0107956	341.7125
3322.0	0.0001203777	461.17616	0.01032334	341.84832
3323.0	0.0001154234	461.33826	0.009808768	341.98618
3324.0	0.0001099881	461.49924	0.009252858	342.12619
3325.0	0.0001040878	461.659	0.008657091	342.26853
3326.0	9.774362e-05	461.81742	0.008023456	342.41349
3327.0	9.098086e-05	461.97433	0.007354452	342.56152
3328.0	8.382924e-05	462.12946	0.006653109	342.71336
3329.0	7.632251e-05	462.28243	0.00592305	342.87017
3330.0	6.849833e-05	462.43266	0.005168638	343.03392
3331.0	6.039835e-05	462.57923	0.004395312	343.20806
3332.0	5.206879e-05	462.72058	0.003610441	343.39918
3333.0	4.35621e-05	462.85389	0.002825634	343.62117
3334.0	3.494195e-05	462.97352	0.002064229	343.90772
3335.0	2.629872e-05	463.06645	0.00139079	344.35236
3336.0	1.781073e-05	463.09534	0.001021576	345.14684
3337.0	1.010018e-05	462.91149	0.001264395	346.01924
3338.0	6.854263e-06	462.02135	0.001891831	346.52591
3339.0	1.224137e-05	461.38965	0.002633344	346.83655
3340.0	2.013e-05	461.30453	0.003403942	347.06907
3341.0	2.83679e-05	461.35832	0.004175123	347.26555
3342.0	3.657061e-05	461.45845	0.00493371	347.44279
3343.0	4.460827e-05	461.57888	0.005671785	347.6085
3344.0	5.241106e-05	461.70979	0.006383701	347.76668
3345.0	5.99304e-05	461.84669	0.007065027	347.91955
3346.0	6.712816e-05	461.98726	0.007712118	348.06842
3347.0	7.397277e-05	462.13017	0.008321938	348.21411
3348.0	8.043782e-05	462.27464	0.008891972	348.35713
3349.0	8.650132e-05	462.42013	0.009420196	348.49782
3350.0	9.214549e-05	462.56631	0.009905056	348.63639
3351.0	9.73565e-05	462.71293	0.01034547	348.77295
3352.0	0.0001021245	462.85985	0.01074083	348.90758
3353.0	0.0001064432	463.00693	0.01109098	349.04029
3354.0	0.0001103104	463.1541	0.01139626	349.17109
3355.0	0.0001137272	463.3013	0.01165745	349.29993
3356.0	0.0001166981	463.44849	0.0118758	349.42678
3357.0	0.0001192312	463.59564	0.01205302	349.55156
3358.0	0.0001213373	463.74274	0.01219122	349.67423
3359.0	0.0001230303	463.8898	0.01229295	349.79468
3360.0	0.0001243269	464.03681	0.01236112	349.91287
3361.0	0.000125246	464.1838	0.01239902	350.02871
3362.0	0.0001258086	464.33078	0.01241022	350.14214
3363.0	0.0001260378	464.47777	0.01239855	350.25312
3364.0	0.0001259582	464.62482	0.01236802	350.3616
3365.0	0.0001255957	464.77194	0.01232281	350.46759
3366.0	0.0001249774	464.9192	0.01226708	350.57111
3367.0	0.0001241308	465.06662	0.01220499	350.67222
3368.0	0.0001230844	465.21425	0.01214054	350.771
3369.0	0.0001218664	465.36213	0.01207749	350.8676
3370.0	0.0001205053	465.5103	0.01201925	350.9622
3371.0	0.0001190291	465.6588	0.01196879	351.05501
3372.0	0.0001174654	465.80766	0.01192858	351.14628
3373.0	0.000115841	465.9569	0.01190046	351.2363
3374.0	0.0001141816	466.10653	0.01188568	351.32536
3375.0	0.0001125118	466.25656	0.01188482	351.41376
3376.0	0.0001108547	466.40696	0.01189783	351.5018
3377.0	0.0001092319	466.55769	0.01192408	351.58975
3378.0	0.0001076632	466.7087	0.0119624	351.67786
3379.0	0.0001061664	466.8599	0.01201121	351.76634
3380.0	0.0001047572	467.01118	0.01206858	351.85535
3381.0	0.0001034491	467.16241	0.01213236	351.94501
3382.0	0.0001022533	467.31343	0.01220028	352.03539
3383.0	0.0001011789	467.46407	0.01227007	352.12654
3384.0	0.0001002324	467.61413	0.0123395	352.21843
3385.0	9.941843e-05	467.7634	0.01240651	352.31104
3386.0	9.873958e-05	467.91164	0.01246924	352.4043
3387.0	9.819673e-05	468.05864	0.01252612	352.4981
3388.0	9.778941e-05	468.20417	0.01257586	352.59236
3389.0	9.751621e-05	468.348	0.01261747	352.68694
3390.0	9.737522e-05	468.48994	0.01265032	352.78173
3391.0	9.736452e-05	468.62981	0.01267411	352.87661
3392.0	9.74826e-05	468.76743	0.01268883	352.97144
3393.0	9.772889e-05	468.90269	0.01269481	353.06612
3394.0	9.810405e-05	469.03548	0.01269261	353.16054
3395.0	9.861034e-05	469.16575	0.01268307	353.2546
3396.0	9.925173e-05	469.29349	0.01266721	353.34822
3397.0	0.0001000339	469.41874	0.01264621	353.44135
3398.0	0.0001009643	469.54155	0.01262136	353.53393
3399.0	0.0001020514	469.66208	0.01259402	353.62594
3400.0	0.0001033048	469.78048	0.01256556	353.71737
3401.0	0.0001047338	469.89699	0.01253731	353.80825
3402.0	0.0001063475	470.01185	0.0125105	353.8986
3403.0	0.0001081532	470.12537	0.01248625	353.98847
3404.0	0.000110156	470.23787	0.01246551	354.07794
3405.0	0.0001123577	470.34968	0.01244902	354.16707
3406.0	0.0001147561	470.46114	0.01243731	354.25596
3407.0	0.0001173446	470.5726	0.0124307	354.34469
3408.0	0.0001201114	470.68437	0.01242924	354.43336
3409.0	0.0001230395	470.79675	0.01243279	354.52206
3410.0	0.0001261071	470.91	0.01244101	354.61086
3411.0	0.0001292872	471.02434	0.01245335	354.69984
3412.0	0.0001325485	471.13996	0.01246917	354.78905
3413.0	0.0001358556	471.25701	0.01248769	354.87853
3414.0	0.00013917	471.3756	0.01250808	354.96832
3415.0	0.000142451	471.49581	0.01252949	355.05842
3416.0	0.0001456558	471.61766	0.01255108	355.14883
3417.0	0.0001487411	471.74119	0.01257207	355.23953
3418.0	0.0001516635	471.86639	0.01259178	355.3305
3419.0	0.0001543805	471.99322	0.01260964	355.42169
3420.0	0.0001568509	472.12166	0.0126252	355.51306
3421.0	0.000159036	472.25164	0.01263819	355.60455
3422.0	0.0001608998	472.38311	0.01264847	355.69611
3423.0	0.0001624101	472.51599	0.01265608	355.78769
3424.0	0.0001635384	472.65022	0.01266121	355.87924
3425.0	0.0001642608	472.78572	0.01266419	355.97071
3426.0	0.0001645584	472.9224	0.01266547	356.06206
3427.0	0.0001644173	473.06018	0.01266558	356.15327
3428.0	0.0001638293	473.19897	0.01266516	356.24432
3429.0	0.0001627915	473.33868	0.01266484	356.3352
3430.0	0.000161307	473.47921	0.01266529	356.42593
3431.0	0.0001593844	473.62047	0.01266713	356.51651
3432.0	0.000157038	473.76234	0.01267091	356.60699
3433.0	0.0001542877	473.90471	0.01267709	356.6974
3434.0	0.0001511587	474.04745	0.01268599	356.7878
3435.0	0.0001476813	474.19042	0.01269781	356.87824
3436.0	0.0001438904	474.33348	0.01271256	356.96877
3437.0	0.0001398257	474.47644	0.01273009	357.05947
3438.0	0.0001355304	474.61913	0.01275008	357.15038
3439.0	0.0001310519	474.76133	0.01277204	357.24156
3440.0	0.0001264403	474.90281	0.01279533	357.33305
3441.0	0.0001217488	475.04331	0.0128192	357.42488
3442.0	0.000117033	475.18255	0.0128428	357.51707
3443.0	0.0001123502	475.32023	0.01286521	357.60963
3444.0	0.0001077595	475.45602	0.0128855	357.70256
3445.0	0.000103321	475.58962	0.01290275	357.79581
3446.0	9.909562e-05	475.7207	0.0129161	357.88937
3447.0	9.514427e-05	475.84903	0.01292477	357.98318
3448.0	9.152714e-05	475.97439	0.01292813	358.07717
3449.0	8.830265e-05	476.09672	0.01292569	358.17128
3450.0	8.552598e-05	476.21611	0.01291716	358.26543
3451.0	8.324725e-05	476.33281	0.01290246	358.35952
3452.0	8.150936e-05	476.44734	0.01288172	358.45349
3453.0	8.034575e-05	476.56037	0.01285533	358.54723
3454.0	7.977833e-05	476.6728	0.01282389	358.64068
3455.0	7.981605e-05	476.78558	0.01278822	358.73375
3456.0	8.045441e-05	476.89971	0.01274935	358.82639
3457.0	8.167595e-05	477.01608	0.0127085	358.91854
3458.0	8.345177e-05	477.13541	0.01266699	359.01018
3459.0	8.574354e-05	477.25823	0.01262628	359.1013
3460.0	8.850581e-05	477.38483	0.01258782	359.19192
3461.0	9.168808e-05	477.51528	0.01255306	359.28209
3462.0	9.523651e-05	477.64949	0.01252337	359.37186
3463.0	9.909516e-05	477.78723	0.01249994	359.46133
3464.0	0.0001032069	477.92819	0.01248375	359.55063
3465.0	0.0001075137	478.07201	0.01247551	359.63988
3466.0	0.0001119573	478.21831	0.01247556	359.72925
3467.0	0.0001164792	478.36672	0.01248392	359.81888
3468.0	0.0001210209	478.51688	0.01250016	359.90895
3469.0	0.0001255245	478.66845	0.01252349	359.99961
3470.0	0.0001299326	478.82113	0.0125527	360.09101
3471.0	0.0001341887	478.97465	0.01258623	360.18328
3472.0	0.0001382382	479.12875	0.01262218	360.27652
3473.0	0.0001420284	479.28322	0.01265842	360.37081
3474.0	0.0001455094	479.43786	0.01269257	360.46619
3475.0	0.0001486345	479.59247	0.01272215	360.56268
3476.0	0.0001513609	479.7469	0.01274462	360.66027
3477.0	0.0001536503	479.90099	0.01275743	360.75891
3478.0	0.0001554696	480.05458	0.01275816	360.8585
3479.0	0.0001567911	480.20752	0.01274452	360.95896
3480.0	0.0001575934	480.35967	0.01271447	361.06013
3481.0	0.0001578618	480.51087	0.01266624	361.16187
3482.0	0.0001575886	480.66096	0.01259842	361.26397
3483.0	0.0001567736	480.80977	0.01250998	361.36623
3484.0	0.0001554242	480.9571	0.01240034	361.46843
3485.0	0.0001535561	481.10277	0.01226942	361.5703
3486.0	0.000151193	481.24654	0.01211765	361.67157
3487.0	0.0001483674	481.38816	0.011946	361.77197
3488.0	0.0001451199	481.52737	0.01175605	361.87117
3489.0	0.0001415	481.66386	0.01154997	361.96887
3490.0	0.0001375657	481.79731	0.01133055	362.06474
3491.0	0.0001333837	481.92737	0.01110123	362.15846
3492.0	0.0001290287	482.05369	0.01086603	362.24971
3493.0	0.0001245831	482.17589	0.01062956	362.33823
3494.0	0.0001201367	482.29366	0.01039693	362.42377
3495.0	0.0001157844	482.40671	0.01017369	362.50619
3496.0	0.0001116251	482.51488	0.009965626	362.58543
3497.0	0.0001077583	482.61817	0.009778565	362.66158
3498.0	0.0001042799	482.71682	0.009618139	362.73489
3499.0	0.0001012777	482.81134	0.009489446	362.80577
3500.0	9.882511e-05	482.90256	0.009396731	362.87485
3501.0	9.697543e-05	482.99165	0.009343055	362.94288
3502.0	9.575691e-05	483.08001	0.009330037	363.01074
3503.0	9.517006e-05	483.16917	0.009357685	363.07936
3504.0	9.518778e-05	483.2607	0.009424365	363.14965
3505.0	9.575867e-05	483.35595	0.009526899	363.22242
3506.0	9.681269e-05	483.45607	0.009660777	363.29834
3507.0	9.826811e-05	483.56183	0.009820455	363.37792
3508.0	0.0001000384	483.67372	0.009999675	363.46148
3509.0	0.0001020379	483.79189	0.01019178	363.54916
3510.0	0.0001041868	483.9163	0.01039	363.64097
3511.0	0.0001064132	484.04669	0.01058767	363.73679
3512.0	0.000108655	484.18272	0.0107784	363.83643
3513.0	0.0001108601	484.32395	0.01095622	363.93961
3514.0	0.0001129861	484.46991	0.01111566	364.04604
3515.0	0.000114999	484.62011	0.01125179	364.1554
3516.0	0.0001168722	484.77406	0.01136025	364.26735
3517.0	0.0001185854	484.93126	0.01143729	364.38154
3518.0	0.0001201226	485.09122	0.01147975	364.49766
3519.0	0.0001214711	485.25346	0.01148508	364.61534
3520.0	0.0001226201	485.41752	0.01145132	364.73428
3521.0	0.00012356	485.58292	0.01137711	364.85411
3522.0	0.000124281	485.74923	0.01126166	364.97451
3523.0	0.0001247729	485.91597	0.01110477	365.09513
3524.0	0.0001250245	486.08273	0.01090683	365.21558
3525.0	0.000125024	486.24904	0.0106688	365.33548
3526.0	0.0001247585	486.41449	0.01039222	365.45438
3527.0	0.0001242153	486.57864	0.01007926	365.57183
3528.0	0.0001233819	486.74104	0.009732694	365.68726
3529.0	0.0001222479	486.90125	0.00935597	365.80007
3530.0	0.0001208052	487.05881	0.008953249	365.90954
3531.0	0.0001190503	487.21323	0.008529487	366.01482
3532.0	0.0001169855	487.36401	0.008090535	366.11494
3533.0	0.0001146206	487.51057	0.007643279	366.20877
3534.0	0.0001119751	487.65232	0.007195807	366.29498
3535.0	0.0001090805	487.7886	0.006757595	366.37215
3536.0	0.0001059817	487.91866	0.006339671	366.43877
3537.0	0.0001027404	488.04174	0.005954672	366.49349
3538.0	9.943664e-05	488.15702	0.005616624	366.5354
3539.0	9.617056e-05	488.26372	0.005340212	366.56459
3540.0	9.306335e-05	488.36118	0.005139323	366.58261
3541.0	9.025565e-05	488.44897	0.005024886	366.59285
3542.0	8.790292e-05	488.52715	0.005002541	366.60027
3543.0	8.616597e-05	488.59641	0.005071138	366.61047
3544.0	8.519653e-05	488.65827	0.005222894	366.6284
3545.0	8.511898e-05	488.71508	0.005445158	366.65746
3546.0	8.601224e-05	488.76984	0.005722884	366.69921
3547.0	8.789731e-05	488.82575	0.006040815	366.75375
3548.0	9.073459e-05	488.88574	0.006384883	366.82017
3549.0	9.443149e-05	488.95208	0.006742855	366.89714
3550.0	9.885701e-05	489.02619	0.007104461	366.98315
3551.0	0.0001038581	489.10871	0.00746127	367.07679
3552.0	0.0001092739	489.19964	0.007806458	367.17675
3553.0	0.0001149458	489.29855	0.008134571	367.28191
3554.0	0.0001207242	489.4048	0.008441315	367.39133
3555.0	0.0001264713	489.51766	0.008723377	367.50418
3556.0	0.000132063	489.63638	0.008978287	367.61978
3557.0	0.0001373888	489.76027	0.009204306	367.73756
3558.0	0.0001423517	489.88872	0.009400335	367.85702
3559.0	0.0001468677	490.02119	0.009565844	367.97774
3560.0	0.0001508655	490.15722	0.009700806	368.09937
