Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
4609.0	2.643065e-05	633.45213	0.0001769212	509.44106
4610.0	2.564143e-05	633.59752	0.0001818949	509.71767
4611.0	2.48507e-05	633.74552	0.0001917603	509.98326
4612.0	2.407154e-05	633.89633	0.0002060076	510.23332
4613.0	2.331632e-05	634.05019	0.0002240395	510.46653
4614.0	2.259666e-05	634.20736	0.0002452807	510.68382
4615.0	2.192332e-05	634.3681	0.0002692297	510.88725
4616.0	2.130619e-05	634.53265	0.0002954665	511.07921
4617.0	2.075429e-05	634.70122	0.0003236388	511.26194
4618.0	2.027574e-05	634.87394	0.0003534424	511.43735
4619.0	1.987781e-05	635.05088	0.0003846037	511.60702
4620.0	1.956687e-05	635.23201	0.0004168657	511.7722
4621.0	1.934832e-05	635.41716	0.0004499786	511.93385
4622.0	1.922656e-05	635.60606	0.0004836944	512.09273
4623.0	1.920486e-05	635.79833	0.0005177635	512.2494
4624.0	1.928528e-05	635.99348	0.000551934	512.40428
4625.0	1.946864e-05	636.19097	0.0005859517	512.55768
4626.0	1.975446e-05	636.39024	0.0006195621	512.70984
4627.0	2.014102e-05	636.59071	0.0006525121	512.8609
4628.0	2.062546e-05	636.79186	0.0006845533	513.01098
4629.0	2.120388e-05	636.9932	0.000715444	513.16013
4630.0	2.187154e-05	637.19435	0.0007449533	513.30838
4631.0	2.262297e-05	637.39496	0.0007728636	513.45573
4632.0	2.345214e-05	637.59479	0.0007989741	513.60216
4633.0	2.435256e-05	637.79363	0.0008231042	513.74763
4634.0	2.531734e-05	637.99136	0.000845096	513.89207
4635.0	2.633922e-05	638.18785	0.0008648176	514.03542
4636.0	2.741054e-05	638.38305	0.0008821657	514.17759
4637.0	2.852325e-05	638.5769	0.0008970679	514.31849
4638.0	2.966881e-05	638.76937	0.0009094852	514.458
4639.0	3.083816e-05	638.96043	0.0009194134	514.59603
4640.0	3.202169e-05	639.15008	0.0009268845	514.73245
4641.0	3.320915e-05	639.3383	0.0009319683	514.86714
4642.0	3.438969e-05	639.5251	0.0009347717	514.99997
4643.0	3.555185e-05	639.71048	0.0009354397	515.13082
4644.0	3.668361e-05	639.89447	0.0009341534	515.25958
4645.0	3.777247e-05	640.07707	0.0009311286	515.38612
4646.0	3.880557e-05	640.25832	0.0009266131	515.51036
4647.0	3.976978e-05	640.43826	0.0009208822	515.63222
4648.0	4.065195e-05	640.61693	0.0009142338	515.75165
4649.0	4.143902e-05	640.79439	0.0009069815	515.86865
4650.0	4.211826e-05	640.97071	0.0008994463	515.98325
4651.0	4.267746e-05	641.14596	0.0008919473	516.09555
4652.0	4.310518e-05	641.32022	0.0008847905	516.2057
4653.0	4.339094e-05	641.49361	0.0008782579	516.31392
4654.0	4.352545e-05	641.66622	0.000872595	516.42048
4655.0	4.35008e-05	641.83818	0.0008680005	516.52572
4656.0	4.331066e-05	642.00964	0.0008646163	516.63002
4657.0	4.295044e-05	642.18076	0.0008625206	516.7338
4658.0	4.241745e-05	642.35173	0.0008617242	516.83748
4659.0	4.171104e-05	642.52276	0.0008621702	516.94148
4660.0	4.083272e-05	642.6941	0.0008637371	517.0462
4661.0	3.978628e-05	642.86604	0.0008662461	517.15197
4662.0	3.857785e-05	643.03894	0.0008694706	517.2591
4663.0	3.721606e-05	643.2132	0.0008731467	517.3678
4664.0	3.571211e-05	643.38933	0.0008769864	517.47822
4665.0	3.407997e-05	643.56795	0.0008806885	517.59045
4666.0	3.233655e-05	643.74979	0.0008839508	517.7045
4667.0	3.050205e-05	643.93581	0.0008864797	517.82033
4668.0	2.860041e-05	644.12714	0.0008879994	517.93785
4669.0	2.665995e-05	644.32523	0.0008882588	518.05692
4670.0	2.471432e-05	644.53186	0.0008870372	518.17738
4671.0	2.280367e-05	644.74913	0.0008841494	518.29901
4672.0	2.097606e-05	644.97951	0.0008794482	518.4216
4673.0	1.928871e-05	645.22554	0.0008728277	518.54489
4674.0	1.780798e-05	645.48932	0.0008642242	518.66861
4675.0	1.660626e-05	645.77154	0.0008536177	518.79246
4676.0	1.575324e-05	646.07009	0.0008410326	518.91615
4677.0	1.530062e-05	646.37914	0.0008265374	519.03934
4678.0	1.526521e-05	646.68973	0.0008102455	519.16169
4679.0	1.562032e-05	646.99226	0.0007923145	519.28285
4680.0	1.630263e-05	647.27949	0.0007729457	519.40242
4681.0	1.72296e-05	647.54794	0.000752384	519.52002
4682.0	1.831683e-05	647.79737	0.000730916	519.63525
4683.0	1.948859e-05	648.02952	0.000708869	519.74771
4684.0	2.068153e-05	648.24687	0.0006866073	519.85701
4685.0	2.184444e-05	648.45201	0.0006645285	519.96281
4686.0	2.293645e-05	648.64724	0.0006430557	520.06482
4687.0	2.392497e-05	648.83453	0.000622628	520.16287
4688.0	2.478403e-05	649.01552	0.000603686	520.25693
4689.0	2.549287e-05	649.19154	0.0005866531	520.34717
4690.0	2.603502e-05	649.36372	0.0005719127	520.43397
4691.0	2.639764e-05	649.53296	0.000559782	520.518
4692.0	2.657105e-05	649.70008	0.0005504865	520.60013
4693.0	2.654841e-05	649.86578	0.0005441379	520.68145
4694.0	2.632558e-05	650.03069	0.0005407208	520.76317
4695.0	2.590103e-05	650.19544	0.0005400902	520.84647
4696.0	2.527574e-05	650.36064	0.0005419818	520.93248
4697.0	2.445331e-05	650.52696	0.0005460332	521.02212
4698.0	2.344001e-05	650.69514	0.0005518107	521.11608
4699.0	2.22449e-05	650.86607	0.0005588387	521.21481
4700.0	2.088014e-05	651.0409	0.000566627	521.31853
4701.0	1.936137e-05	651.22112	0.0005746933	521.42727
4702.0	1.77085e-05	651.40883	0.0005825807	521.5409
4703.0	1.594702e-05	651.60709	0.0005898687	521.6592
4704.0	1.41105e-05	651.82053	0.0005961813	521.7819
4705.0	1.224546e-05	652.05645	0.0006011902	521.90866
4706.0	1.042091e-05	652.32653	0.0006046166	522.03918
4707.0	8.746893e-06	652.64883	0.0006062305	522.17312
4708.0	7.403455e-06	653.04613	0.0006058503	522.31018
4709.0	6.650511e-06	653.52629	0.0006033403	522.45009
4710.0	6.71244e-06	654.0423	0.0005986089	522.59257
4711.0	7.559246e-06	654.51139	0.0005916066	522.73742
4712.0	8.938246e-06	654.89765	0.0005823235	522.88441
4713.0	1.059702e-05	655.2142	0.0005707867	523.03338
4714.0	1.236818e-05	655.48365	0.0005570586	523.18418
4715.0	1.414996e-05	655.72289	0.0005412338	523.33667
4716.0	1.587803e-05	655.94272	0.0005234371	523.49077
4717.0	1.750886e-05	656.1499	0.0005038206	523.64639
4718.0	1.901127e-05	656.34875	0.0004825612	523.80348
4719.0	2.036216e-05	656.54216	0.0004598582	523.96202
4720.0	2.154444e-05	656.73213	0.00043593	524.12201
4721.0	2.254597e-05	656.92011	0.0004110114	524.28348
4722.0	2.335894e-05	657.10722	0.000385351	524.44649
4723.0	2.39796e-05	657.29435	0.0003592078	524.61116
4724.0	2.440812e-05	657.48226	0.0003328484	524.77762
4725.0	2.464847e-05	657.67162	0.0003065441	524.94608
4726.0	2.470832e-05	657.86305	0.0002805678	525.11679
4727.0	2.459894e-05	658.05713	0.0002551913	525.29009
4728.0	2.433507e-05	658.25445	0.000230682	525.46637
4729.0	2.393473e-05	658.45558	0.0002073007	525.64609
4730.0	2.341894e-05	658.66107	0.0001852976	525.8298
4731.0	2.281136e-05	658.87145	0.0001649096	526.01802
4732.0	2.213776e-05	659.0872	0.0001463556	526.21119
4733.0	2.142532e-05	659.30869	0.0001298301	526.4095
4734.0	2.070168e-05	659.53612	0.0001154953	526.61254
4735.0	1.999368e-05	659.76948	0.0001034701	526.81899
4736.0	1.932585e-05	660.00843	9.381861e-05	527.02618
4737.0	1.871871e-05	660.25226	8.654385e-05	527.23005
4738.0	1.818697e-05	660.4999	8.159388e-05	527.42548
4739.0	1.773811e-05	660.74993	7.888602e-05	527.6075
4740.0	1.737152e-05	661.00071	7.834376e-05	527.77265
4741.0	1.707852e-05	661.25057	7.99287e-05	527.92014
4742.0	1.684333e-05	661.49794	8.364895e-05	528.05202
4743.0	1.664483e-05	661.74156	8.953964e-05	528.17249
4744.0	1.645872e-05	661.98051	9.762854e-05	528.2865
4745.0	1.625962e-05	662.21424	0.0001079059	528.39853
4746.0	1.602303e-05	662.44252	0.0001203099	528.51185
4747.0	1.572669e-05	662.66541	0.0001347272	528.62841
4748.0	1.535156e-05	662.8831	0.000151002	528.74906
4749.0	1.488232e-05	663.09593	0.0001689473	528.87395
4750.0	1.43076e-05	663.30422	0.0001883541	529.00277
4751.0	1.361994e-05	663.5083	0.0002089997	529.13507
4752.0	1.281558e-05	663.70843	0.0002306522	529.27028
4753.0	1.189419e-05	663.90473	0.0002530758	529.4079
4754.0	1.085853e-05	664.09711	0.0002760335	529.54743
4755.0	9.714095e-06	664.28513	0.0002992903	529.68844
4756.0	8.468799e-06	664.46773	0.000322616	529.83058
4757.0	7.132832e-06	664.64257	0.0003457875	529.97351
4758.0	5.719013e-06	664.80443	0.0003685914	530.11695
4759.0	4.244961e-06	664.9399	0.0003908261	530.26066
4760.0	2.744254e-06	665.00484	0.000412304	530.40442
4761.0	1.357214e-06	664.76729	0.0004328534	530.54803
4762.0	1.195258e-06	663.55577	0.0004523201	530.69132
4763.0	2.57676e-06	663.19381	0.0004705694	530.83412
4764.0	4.207721e-06	663.23688	0.000487487	530.97627
4765.0	5.894851e-06	663.36592	0.0005029804	531.11763
4766.0	7.603411e-06	663.52507	0.0005169794	531.25807
4767.0	9.320233e-06	663.6981	0.0005294372	531.39743
4768.0	1.103824e-05	663.87859	0.0005403302	531.5356
4769.0	1.275304e-05	664.06344	0.0005496582	531.67245
4770.0	1.446169e-05	664.25089	0.0005574442	531.80784
4771.0	1.616201e-05	664.43982	0.0005637336	531.94166
4772.0	1.78521e-05	664.62943	0.0005685933	532.0738
4773.0	1.952983e-05	664.8191	0.0005721104	532.20415
4774.0	2.119247e-05	665.0083	0.0005743903	532.33261
4775.0	2.283631e-05	665.19658	0.0005755548	532.4591
4776.0	2.445641e-05	665.38355	0.0005757394	532.58356
4777.0	2.604634e-05	665.56884	0.0005750902	532.70593
4778.0	2.759817e-05	665.75215	0.0005737609	532.82619
4779.0	2.910243e-05	665.93317	0.0005719086	532.94434
4780.0	3.054828e-05	666.11164	0.0005696897	533.06042
4781.0	3.192372e-05	666.28733	0.0005672557	533.1745
4782.0	3.321596e-05	666.46001	0.0005647487	533.28667
4783.0	3.44118e-05	666.62948	0.0005622972	533.39708
4784.0	3.54981e-05	666.79553	0.0005600115	533.50588
4785.0	3.646238e-05	666.95796	0.0005579809	533.61328
4786.0	3.729334e-05	667.11657	0.0005562709	533.71947
4787.0	3.79815e-05	667.27112	0.0005549213	533.82469
4788.0	3.851982e-05	667.42138	0.0005539458	533.92916
4789.0	3.890432e-05	667.56707	0.0005533333	534.03309
4790.0	3.913474e-05	667.7079	0.000553049	534.13668
4791.0	3.921519e-05	667.84354	0.000553038	534.2401
4792.0	3.915467e-05	667.97362	0.0005532292	534.34348
4793.0	3.896766e-05	668.09776	0.0005535393	534.44691
4794.0	3.867456e-05	668.21558	0.0005538783	534.55046
4795.0	3.830187e-05	668.32671	0.0005541537	534.65414
4796.0	3.788223e-05	668.43085	0.000554276	534.75791
4797.0	3.745387e-05	668.52783	0.0005541624	534.86173
4798.0	3.705956e-05	668.61766	0.0005537414	534.96548
4799.0	3.674472e-05	668.70067	0.0005529558	535.06905
4800.0	3.655465e-05	668.7775	0.0005517659	535.1723
4801.0	3.653099e-05	668.84921	0.0005501511	535.27505
4802.0	3.670775e-05	668.91724	0.000548112	535.37714
4803.0	3.71076e-05	668.98329	0.0005456706	535.47839
4804.0	3.773905e-05	669.04916	0.000542871	535.57863
4805.0	3.85954e-05	669.1166	0.0005397779	535.6777
4806.0	3.965535e-05	669.18708	0.000536476	535.77547
4807.0	4.088527e-05	669.26172	0.0005330668	535.87181
4808.0	4.224231e-05	669.34122	0.0005296662	535.96665
4809.0	4.367779e-05	669.42591	0.0005263996	536.05996
4810.0	4.51403e-05	669.51581	0.0005233977	536.15175
4811.0	4.65782e-05	669.6107	0.0005207906	536.24211
4812.0	4.794162e-05	669.71021	0.0005187017	536.33117
4813.0	4.918373e-05	669.81388	0.0005172415	536.41911
4814.0	5.026178e-05	669.9212	0.0005165013	536.50618
4815.0	5.113765e-05	670.03164	0.0005165484	536.59267
4816.0	5.177836e-05	670.14468	0.000517421	536.6789
4817.0	5.215629e-05	670.2598	0.0005191262	536.7652
4818.0	5.224946e-05	670.37646	0.0005216384	536.8519
4819.0	5.204161e-05	670.49417	0.0005249003	536.9393
4820.0	5.152245e-05	670.61238	0.0005288255	537.02768
4821.0	5.068767e-05	670.73054	0.0005333027	537.11726
4822.0	4.953916e-05	670.84803	0.0005382003	537.20822
4823.0	4.808519e-05	670.96418	0.0005433723	537.30065
4824.0	4.634062e-05	671.0782	0.0005486646	537.39462
4825.0	4.43273e-05	671.18914	0.0005539201	537.49012
4826.0	4.207467e-05	671.29585	0.0005589846	537.58711
4827.0	3.962062e-05	671.39692	0.0005637113	537.68549
4828.0	3.701286e-05	671.49051	0.0005679649	537.78513
4829.0	3.431093e-05	671.57437	0.0005716249	537.88587
4830.0	3.15891e-05	671.64563	0.0005745884	537.98754
4831.0	2.894005e-05	671.70088	0.000576772	538.08995
4832.0	2.64787e-05	671.73645	0.0005781134	538.19287
4833.0	2.434349e-05	671.74922	0.0005785719	538.29611
4834.0	2.268936e-05	671.73847	0.0005781292	538.39943
4835.0	2.166389e-05	671.7083	0.0005767892	538.50263
4836.0	2.136518e-05	671.66894	0.0005745777	538.60549
4837.0	2.180092e-05	671.63444	0.0005715413	538.70778
4838.0	2.288146e-05	671.61721	0.0005677468	538.80933
4839.0	2.445423e-05	671.62404	0.000563279	538.90992
4840.0	2.63507e-05	671.65603	0.0005582393	539.00939
4841.0	2.841801e-05	671.71086	0.0005527432	539.10759
4842.0	3.053047e-05	671.785	0.0005469175	539.20439
4843.0	3.258939e-05	671.87495	0.0005408976	539.29969
4844.0	3.451866e-05	671.97769	0.0005348233	539.39342
4845.0	3.626003e-05	672.0908	0.0005288359	539.48558
4846.0	3.776933e-05	672.21243	0.000523073	539.57617
4847.0	3.901361e-05	672.34115	0.0005176651	539.66527
4848.0	3.996921e-05	672.47588	0.0005127308	539.753
4849.0	4.062035e-05	672.61581	0.0005083731	539.83952
4850.0	4.095819e-05	672.76036	0.0005046755	539.92502
4851.0	4.098006e-05	672.9091	0.0005016993	540.00976
4852.0	4.068896e-05	673.06175	0.000499482	540.09399
4853.0	4.009306e-05	673.21816	0.0004980359	540.17798
4854.0	3.920535e-05	673.37827	0.0004973495	540.26199
4855.0	3.804329e-05	673.54215	0.000497388	540.34629
4856.0	3.662851e-05	673.70998	0.0004980971	540.4311
4857.0	3.498652e-05	673.88204	0.0004994054	540.51663
4858.0	3.314651e-05	674.05879	0.0005012292	540.60301
4859.0	3.114109e-05	674.24084	0.000503476	540.69037
4860.0	2.900624e-05	674.42903	0.0005060491	540.77877
4861.0	2.678129e-05	674.62446	0.0005088511	540.86824
4862.0	2.450896e-05	674.82858	0.0005117872	540.95878
4863.0	2.223576e-05	675.04326	0.0005147684	541.05034
4864.0	2.001233e-05	675.27085	0.0005177132	541.14286
4865.0	1.789397e-05	675.51418	0.0005205493	541.23626
4866.0	1.594066e-05	675.77633	0.0005232151	541.33043
4867.0	1.421561e-05	676.06005	0.0005256594	541.42526
4868.0	1.278014e-05	676.3664	0.0005278422	541.52065
4869.0	1.168267e-05	676.69286	0.0005297337	541.61648
4870.0	1.094191e-05	677.03192	0.0005313142	541.71264
4871.0	1.053184e-05	677.37199	0.0005325731	541.80902
4872.0	1.038091e-05	677.7013	0.0005335077	541.90552
4873.0	1.038911e-05	678.01182	0.0005341222	542.00205
4874.0	1.04517e-05	678.30061	0.0005344263	542.09853
4875.0	1.047626e-05	678.56854	0.0005344342	542.19489
4876.0	1.038944e-05	678.8184	0.0005341636	542.29106
4877.0	1.013683e-05	679.05348	0.0005336341	542.38699
4878.0	9.680148e-06	679.27699	0.0005328666	542.48263
4879.0	8.994138e-06	679.4919	0.0005318827	542.57795
4880.0	8.063968e-06	679.70113	0.0005307037	542.67291
4881.0	6.883403e-06	679.90816	0.0005293505	542.7675
4882.0	5.453811e-06	680.11888	0.0005278432	542.86168
4883.0	3.785062e-06	680.34874	0.0005262014	542.95544
4884.0	1.909829e-06	680.6764	0.0005244442	543.04876
4885.0	6.312303e-07	682.64098	0.0005225904	543.14163
4886.0	2.701719e-06	683.67214	0.0005206595	543.23404
4887.0	5.190869e-06	683.94345	0.0005186714	543.32596
4888.0	7.852198e-06	684.14957	0.0005166479	543.41739
4889.0	1.064621e-05	684.336	0.0005146124	543.50833
4890.0	1.35414e-05	684.51322	0.0005125907	543.59875
4891.0	1.650673e-05	684.68498	0.0005106111	543.68866
4892.0	1.951086e-05	684.85298	0.0005087047	543.77806
4893.0	2.252222e-05	685.0181	0.0005069049	543.86697
4894.0	2.550938e-05	685.18086	0.0005052469	543.9554
4895.0	2.844139e-05	685.34156	0.0005037672	544.04339
4896.0	3.128828e-05	685.50039	0.0005025025	544.131
4897.0	3.402142e-05	685.65749	0.0005014883	544.21828
4898.0	3.661398e-05	685.8129	0.0005007575	544.30531
4899.0	3.90413e-05	685.96666	0.0005003385	544.3922
4900.0	4.128126e-05	686.11878	0.0005002541	544.47905
4901.0	4.331464e-05	686.26922	0.0005005195	544.56598
4902.0	4.51254e-05	686.41795	0.0005011408	544.65312
4903.0	4.670099e-05	686.5649	0.000502114	544.74062
4904.0	4.803256e-05	686.71	0.0005034242	544.82862
4905.0	4.911513e-05	686.85314	0.0005050451	544.91723
4906.0	4.994773e-05	686.99422	0.0005069391	545.00659
4907.0	5.053346e-05	687.13311	0.0005090578	545.09681
4908.0	5.087949e-05	687.26968	0.0005113433	545.18799
4909.0	5.099704e-05	687.40379	0.0005137289	545.28019
4910.0	5.090118e-05	687.53528	0.0005161415	545.37346
4911.0	5.061065e-05	687.66402	0.0005185032	545.46784
4912.0	5.014748e-05	687.78987	0.0005207337	545.56332
4913.0	4.953663e-05	687.9127	0.000522752	545.65988
4914.0	4.880535e-05	688.03243	0.0005244789	545.75747
4915.0	4.798252e-05	688.14902	0.0005258391	545.85602
4916.0	4.709778e-05	688.26249	0.0005267632	545.95544
4917.0	4.618056e-05	688.37295	0.0005271895	546.05563
4918.0	4.525893e-05	688.4806	0.0005270654	546.15646
4919.0	4.43584e-05	688.58576	0.0005263494	546.25778
4920.0	4.350069e-05	688.68888	0.0005250116	546.35945
4921.0	4.270266e-05	688.79052	0.0005230354	546.46131
4922.0	4.197533e-05	688.89133	0.000520418	546.56317
4923.0	4.132337e-05	688.99206	0.0005171709	546.66486
4924.0	4.074494e-05	689.09348	0.0005133201	546.76621
4925.0	4.023203e-05	689.19635	0.0005089067	546.86701
4926.0	3.977126e-05	689.30139	0.0005039862	546.9671
4927.0	3.9345e-05	689.40924	0.0004986281	547.0663
4928.0	3.893272e-05	689.52043	0.0004929152	547.16443
4929.0	3.851242e-05	689.63538	0.0004869424	547.26135
4930.0	3.806194e-05	689.75439	0.0004808152	547.35691
4931.0	3.756019e-05	689.87767	0.0004746472	547.45103
4932.0	3.698801e-05	690.00534	0.0004685582	547.54362
4933.0	3.632895e-05	690.13745	0.0004626706	547.63466
4934.0	3.556964e-05	690.27402	0.0004571061	547.72416
4935.0	3.470008e-05	690.41502	0.0004519821	547.81219
4936.0	3.371366e-05	690.56043	0.0004474068	547.89887
4937.0	3.260708e-05	690.71022	0.0004434757	547.98439
4938.0	3.138013e-05	690.86439	0.000440267	548.06898
4939.0	3.00354e-05	691.02295	0.0004378383	548.15291
4940.0	2.857798e-05	691.18598	0.0004362241	548.23648
4941.0	2.7015e-05	691.3536	0.0004354334	548.32003
4942.0	2.535536e-05	691.52605	0.0004354501	548.40388
4943.0	2.360933e-05	691.70365	0.0004362335	548.48833
4944.0	2.178828e-05	691.88694	0.0004377207	548.57368
4945.0	1.990456e-05	692.07673	0.0004398292	548.66016
4946.0	1.797149e-05	692.27423	0.0004424617	548.74796
4947.0	1.600387e-05	692.48138	0.0004455098	548.83723
4948.0	1.401901e-05	692.70126	0.0004488587	548.92803
4949.0	1.203927e-05	692.93905	0.0004523917	549.02041
4950.0	1.009753e-05	693.20376	0.0004559938	549.11434
4951.0	8.249698e-06	693.51165	0.0004595556	549.20976
4952.0	6.603458e-06	693.89172	0.0004629757	549.30659
4953.0	5.374379e-06	694.38518	0.0004661635	549.4047
4954.0	4.908891e-06	694.9958	0.0004690406	549.50396
4955.0	5.420856e-06	695.6045	0.0004715421	549.60423
4956.0	6.69542e-06	696.09529	0.0004736174	549.70534
4957.0	8.392895e-06	696.47454	0.0004752303	549.80714
4958.0	1.030342e-05	696.7834	0.0004763588	549.90948
4959.0	1.232208e-05	697.05044	0.0004769948	550.01222
4960.0	1.439409e-05	697.29169	0.0004771429	550.11521
4961.0	1.648689e-05	697.51603	0.0004768194	550.21834
4962.0	1.857792e-05	697.72862	0.0004760507	550.32152
4963.0	2.064917e-05	697.93254	0.0004748715	550.42465
4964.0	2.268464e-05	698.12975	0.0004733225	550.52768
4965.0	2.466911e-05	698.32154	0.0004714488	550.63057
4966.0	2.658765e-05	698.50879	0.0004692966	550.73331
4967.0	2.842544e-05	698.69209	0.0004669116	550.83591
4968.0	3.016777e-05	698.8719	0.0004643359	550.93843
4969.0	3.18002e-05	699.04855	0.0004616059	551.04091
4970.0	3.330878e-05	699.22227	0.0004587501	551.14345
4971.0	3.468027e-05	699.39326	0.000455787	551.24615
4972.0	3.590245e-05	699.56167	0.0004527239	551.34913
4973.0	3.696435e-05	699.72761	0.0004495559	551.45253
4974.0	3.785649e-05	699.89117	0.000446265	551.55647
4975.0	3.857116e-05	700.05242	0.0004428206	551.66109
4976.0	3.910254e-05	700.21141	0.0004391803	551.76652
4977.0	3.944694e-05	700.36815	0.0004352905	551.87287
4978.0	3.960286e-05	700.52268	0.0004310884	551.98026
4979.0	3.957109e-05	700.67497	0.0004265038	552.08876
4980.0	3.935476e-05	700.82501	0.0004214616	552.19843
4981.0	3.895931e-05	700.97277	0.0004158837	552.3093
4982.0	3.839246e-05	701.11818	0.0004096914	552.4214
4983.0	3.76641e-05	701.26117	0.0004028083	552.53471
4984.0	3.678621e-05	701.40165	0.0003951618	552.64917
4985.0	3.577261e-05	701.5395	0.0003866854	552.76473
4986.0	3.463885e-05	701.6746	0.0003773205	552.88127
4987.0	3.340195e-05	701.80679	0.0003670181	552.99867
4988.0	3.208012e-05	701.9359	0.0003557396	553.11676
4989.0	3.069252e-05	702.06174	0.0003434586	553.23534
4990.0	2.925894e-05	702.18411	0.0003301616	553.35414
4991.0	2.779949e-05	702.30282	0.0003158487	553.47285
4992.0	2.63342e-05	702.41765	0.0003005346	553.5911
4993.0	2.488268e-05	702.52845	0.0002842495	553.70838
4994.0	2.346368e-05	702.63509	0.0002670405	553.82407
4995.0	2.209461e-05	702.73752	0.0002489735	553.93735
4996.0	2.079107e-05	702.83581	0.0002301362	554.04713
4997.0	1.956632e-05	702.93018	0.0002106434	554.15187
4998.0	1.843071e-05	703.02103	0.0001906461	554.24945
4999.0	1.739126e-05	703.109	0.0001703477	554.33671
5000.0	1.645128e-05	703.19496	0.0001500334	554.40891
5001.0	1.561023e-05	703.27998	0.000130125	554.45881
5002.0	1.486383e-05	703.36531	0.0001112836	554.47527
5003.0	1.420453e-05	703.45231	9.458899e-05	554.44235
5004.0	1.362229e-05	703.54235	8.177015e-05	554.34305
5005.0	1.310552e-05	703.63672	7.514847e-05	554.17758
5006.0	1.264219e-05	703.73659	7.65168e-05	553.98942
5007.0	1.222085e-05	703.84296	8.551474e-05	553.8432
5008.0	1.183153e-05	703.95663	0.0001000183	553.76767
5009.0	1.146633e-05	704.07828	0.0001178518	553.75447
5010.0	1.111992e-05	704.2084	0.0001375143	553.78589
5011.0	1.078965e-05	704.34738	0.0001580801	553.84746
5012.0	1.047561e-05	704.4955	0.0001789724	553.92944
5013.0	1.018041e-05	704.65293	0.0001998116	554.02547
5014.0	9.908934e-06	704.81971	0.0002203312	554.13142
5015.0	9.667866e-06	704.99568	0.0002403317	554.24449
5016.0	9.465167e-06	705.18045	0.0002596572	554.36277
5017.0	9.309384e-06	705.37334	0.0002781809	554.48489
5018.0	9.208881e-06	705.57331	0.0002957976	554.60983
5019.0	9.171041e-06	705.77901	0.0003124192	554.73685
5020.0	9.201546e-06	705.98882	0.0003279718	554.86535
5021.0	9.303874e-06	706.20099	0.0003423943	554.99486
5022.0	9.479111e-06	706.41382	0.0003556374	555.125
5023.0	9.72611e-06	706.62578	0.0003676627	555.25544
5024.0	1.004194e-05	706.83568	0.000378443	555.3859
5025.0	1.042253e-05	707.04267	0.0003879621	555.51615
5026.0	1.086327e-05	707.24626	0.0003962141	555.64596
5027.0	1.135966e-05	707.44627	0.0004032044	555.77514
5028.0	1.190769e-05	707.64274	0.0004089491	555.9035
5029.0	1.250411e-05	707.83586	0.0004134752	556.03087
5030.0	1.31466e-05	708.02589	0.0004168205	556.15709
5031.0	1.383374e-05	708.21313	0.0004190338	556.282
5032.0	1.456495e-05	708.39786	0.0004201745	556.40544
5033.0	1.534033e-05	708.58034	0.0004203128	556.52728
5034.0	1.616046e-05	708.76076	0.0004195286	556.64737
5035.0	1.702618e-05	708.93928	0.000417912	556.76559
5036.0	1.793835e-05	709.11601	0.0004155621	556.88182
5037.0	1.889758e-05	709.29099	0.000412586	556.99595
5038.0	1.9904e-05	709.46426	0.0004090986	557.1079
5039.0	2.095702e-05	709.6358	0.0004052202	557.21759
5040.0	2.20551e-05	709.80558	0.0004010758	557.325
5041.0	2.319561e-05	709.97355	0.0003967926	557.4301
5042.0	2.437465e-05	710.13968	0.000392498	557.53294
5043.0	2.558698e-05	710.3039	0.0003883166	557.6336
5044.0	2.682594e-05	710.46618	0.0003843679	557.73219
5045.0	2.808344e-05	710.62647	0.0003807626	557.82891
5046.0	2.935005e-05	710.78473	0.0003775999	557.92399
5047.0	3.061501e-05	710.94094	0.000374964	558.01772
5048.0	3.186641e-05	711.09506	0.0003729218	558.11043
5049.0	3.309134e-05	711.24707	0.0003715205	558.20249
5050.0	3.427606e-05	711.39694	0.0003707862	558.29429
5051.0	3.540631e-05	711.54465	0.0003707234	558.38624
5052.0	3.646753e-05	711.69014	0.0003713156	558.47874
5053.0	3.744517e-05	711.83337	0.0003725263	558.57216
5054.0	3.832501e-05	711.97427	0.0003743016	558.66684
5055.0	3.909356e-05	712.11276	0.0003765725	558.7631
5056.0	3.973837e-05	712.24872	0.0003792585	558.86119
5057.0	4.024848e-05	712.38202	0.0003822704	558.96132
5058.0	4.061486e-05	712.51248	0.0003855139	559.06365
5059.0	4.08308e-05	712.6399	0.0003888923	559.16829
5060.0	4.089244e-05	712.76402	0.0003923089	559.27531
5061.0	4.079926e-05	712.88455	0.0003956697	559.38477
5062.0	4.055462e-05	713.00112	0.0003988847	559.49667
5063.0	4.016631e-05	713.11334	0.0004018694	559.61099
5064.0	3.964715e-05	713.22072	0.0004045458	559.72773
5065.0	3.901554e-05	713.32276	0.000406843	559.84684
5066.0	3.829609e-05	713.41892	0.0004086977	559.96827
5067.0	3.751996e-05	713.50863	0.0004100544	560.09198
5068.0	3.672511e-05	713.59142	0.0004108651	560.21791
5069.0	3.595607e-05	713.66691	0.0004110899	560.34601
5070.0	3.526288e-05	713.73501	0.0004106961	560.47624
5071.0	3.46992e-05	713.79597	0.0004096581	560.60853
5072.0	3.431897e-05	713.85058	0.0004079574	560.74286
5073.0	3.417196e-05	713.90018	0.0004055817	560.87916
5074.0	3.429862e-05	713.94669	0.000402525	561.0174
