Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
1460.0	0.03746556	187.62184	0.3240047	134.88285
1461.0	0.03721183	187.74324	0.3249671	134.97144
1462.0	0.03699692	187.86448	0.3258028	135.06099
1463.0	0.03681918	187.98574	0.3264536	135.1514
1464.0	0.03667603	188.10718	0.326872	135.2425
1465.0	0.03656416	188.22894	0.3270216	135.33415
1466.0	0.03647963	188.35115	0.3268777	135.42618
1467.0	0.03641806	188.4739	0.3264275	135.51839
1468.0	0.03637474	188.59726	0.3256695	135.61063
1469.0	0.03634484	188.72129	0.3246128	135.70272
1470.0	0.03632356	188.84602	0.3232765	135.7945
1471.0	0.03630619	188.97143	0.3216882	135.88583
1472.0	0.03628831	189.09752	0.3198831	135.97657
1473.0	0.03626584	189.22425	0.3179021	136.06664
1474.0	0.03623513	189.35156	0.3157904	136.15593
1475.0	0.03619301	189.47939	0.3135958	136.2444
1476.0	0.03613684	189.60767	0.3113668	136.33202
1477.0	0.03606455	189.7363	0.309151	136.41878
1478.0	0.03597459	189.86521	0.3069931	136.50472
1479.0	0.03586601	189.9943	0.3049336	136.58989
1480.0	0.03573839	190.12349	0.3030074	136.67436
1481.0	0.03559184	190.25267	0.3012424	136.75825
1482.0	0.03542694	190.38176	0.2996587	136.84166
1483.0	0.03524475	190.51068	0.2982686	136.92472
1484.0	0.03504672	190.63934	0.2970761	137.00755
1485.0	0.03483464	190.76769	0.2960774	137.0903
1486.0	0.03461062	190.89564	0.2952614	137.17307
1487.0	0.034377	191.02316	0.2946111	137.25597
1488.0	0.03413629	191.15019	0.2941046	137.33909
1489.0	0.03389111	191.2767	0.2937164	137.4225
1490.0	0.03364414	191.40268	0.293419	137.50625
1491.0	0.03339802	191.5281	0.2931842	137.59035
1492.0	0.03315532	191.65299	0.2929848	137.67481
1493.0	0.03291846	191.77734	0.2927953	137.75961
1494.0	0.03268967	191.9012	0.2925934	137.84473
1495.0	0.03247091	192.02459	0.2923604	137.93011
1496.0	0.03226388	192.14757	0.2920821	138.01571
1497.0	0.03206994	192.27019	0.2917489	138.10144
1498.0	0.03189009	192.39251	0.2913558	138.18727
1499.0	0.031725	192.5146	0.2909025	138.27311
1500.0	0.03157495	192.63654	0.2903931	138.35891
1501.0	0.03143991	192.75838	0.289835	138.44462
1502.0	0.03131948	192.88021	0.2892391	138.5302
1503.0	0.03121297	193.00208	0.2886182	138.61561
1504.0	0.03111944	193.12406	0.2879867	138.70083
1505.0	0.03103771	193.2462	0.2873595	138.78586
1506.0	0.03096643	193.36855	0.2867509	138.87071
1507.0	0.03090412	193.49114	0.2861743	138.9554
1508.0	0.0308492	193.61402	0.285641	139.03996
1509.0	0.03080009	193.73719	0.2851596	139.12442
1510.0	0.03075519	193.86068	0.2847358	139.20883
1511.0	0.03071296	193.98448	0.2843719	139.29324
1512.0	0.03067193	194.1086	0.2840669	139.37771
1513.0	0.03063075	194.23303	0.2838164	139.46229
1514.0	0.0305882	194.35776	0.283613	139.547
1515.0	0.03054321	194.48276	0.2834467	139.63191
1516.0	0.03049485	194.60802	0.2833056	139.71702
1517.0	0.03044238	194.73351	0.2831762	139.80236
1518.0	0.0303852	194.8592	0.2830448	139.88794
1519.0	0.03032287	194.98508	0.2828974	139.97374
1520.0	0.0302551	195.11112	0.2827211	140.05977
1521.0	0.03018173	195.23728	0.2825044	140.14598
1522.0	0.03010273	195.36355	0.282238	140.23235
1523.0	0.03001816	195.4899	0.2819149	140.31885
1524.0	0.02992816	195.61631	0.2815312	140.40542
1525.0	0.02983295	195.74277	0.2810858	140.49202
1526.0	0.02973279	195.86925	0.2805808	140.5786
1527.0	0.02962798	195.99575	0.2800211	140.66513
1528.0	0.02951884	196.12225	0.2794144	140.75157
1529.0	0.02940569	196.24875	0.2787705	140.83788
1530.0	0.02928883	196.37523	0.2781009	140.92406
1531.0	0.02916856	196.50168	0.2774183	141.01008
1532.0	0.02904517	196.62812	0.2767359	141.09595
1533.0	0.0289189	196.75452	0.2760664	141.18167
1534.0	0.02878999	196.88088	0.2754216	141.26728
1535.0	0.02865866	197.00721	0.2748116	141.35281
1536.0	0.02852509	197.13349	0.2742442	141.43829
1537.0	0.02838948	197.25973	0.2737244	141.52377
1538.0	0.02825201	197.38592	0.2732541	141.60932
1539.0	0.02811288	197.51205	0.2728319	141.69497
1540.0	0.0279723	197.63812	0.2724529	141.78078
1541.0	0.0278305	197.76412	0.2721094	141.86681
1542.0	0.02768774	197.89004	0.2717905	141.95309
1543.0	0.02754435	198.01589	0.271483	142.03964
1544.0	0.02740066	198.14165	0.2711721	142.12651
1545.0	0.02725708	198.26733	0.2708418	142.21368
1546.0	0.02711407	198.39291	0.270476	142.30116
1547.0	0.0269721	198.51839	0.2700591	142.38892
1548.0	0.0268317	198.64379	0.2695769	142.47693
1549.0	0.02669345	198.7691	0.2690172	142.56516
1550.0	0.02655791	198.89432	0.2683707	142.65354
1551.0	0.02642567	199.01949	0.2676314	142.74201
1552.0	0.02629729	199.1446	0.2667972	142.83051
1553.0	0.02617329	199.26968	0.2658701	142.91896
1554.0	0.02605416	199.39476	0.2648564	143.00728
1555.0	0.02594029	199.51987	0.2637665	143.09542
1556.0	0.02583199	199.64505	0.2626152	143.18331
1557.0	0.02572943	199.77032	0.2614205	143.2709
1558.0	0.02563266	199.89575	0.2602039	143.35815
1559.0	0.02554158	200.02136	0.2589889	143.44504
1560.0	0.0254559	200.14721	0.2578005	143.53156
1561.0	0.02537517	200.27335	0.2566641	143.61774
1562.0	0.02529877	200.39982	0.2556041	143.70362
1563.0	0.02522588	200.52667	0.2546431	143.78925
1564.0	0.02515552	200.65394	0.2538005	143.87473
1565.0	0.02508654	200.78167	0.2530913	143.96017
1566.0	0.02501763	200.90989	0.2525253	144.04567
1567.0	0.02494737	201.03863	0.2521059	144.13138
1568.0	0.02487421	201.1679	0.2518302	144.21743
1569.0	0.02479654	201.29772	0.2516882	144.30397
1570.0	0.02471267	201.4281	0.2516627	144.39112
1571.0	0.0246209	201.55902	0.2517303	144.47902
1572.0	0.02451954	201.69047	0.2518612	144.56777
1573.0	0.02440692	201.82242	0.2520204	144.65744
1574.0	0.02428146	201.95486	0.252169	144.74812
1575.0	0.02414167	202.08772	0.2522646	144.83982
1576.0	0.02398617	202.22096	0.2522634	144.93257
1577.0	0.02381376	202.35452	0.2521207	145.02633
1578.0	0.02362341	202.48833	0.2517926	145.12107
1579.0	0.0234143	202.62231	0.2512374	145.21671
1580.0	0.02318583	202.75637	0.2504158	145.31316
1581.0	0.02293765	202.89042	0.2492929	145.41029
1582.0	0.02266968	203.02435	0.2478387	145.50796
1583.0	0.02238212	203.15806	0.2460286	145.60601
1584.0	0.02207548	203.29142	0.2438447	145.70426
1585.0	0.02175055	203.42431	0.2412759	145.80252
1586.0	0.02140847	203.55659	0.2383185	145.90056
1587.0	0.0210507	203.68812	0.2349769	145.99815
1588.0	0.02067902	203.81877	0.2312635	146.09504
1589.0	0.02029557	203.94837	0.2271993	146.19097
1590.0	0.0199028	204.07678	0.2228141	146.28566
1591.0	0.01950353	204.20385	0.2181464	146.37881
1592.0	0.01910087	204.32943	0.2132436	146.47012
1593.0	0.01869825	204.45337	0.2081621	146.55928
1594.0	0.01829939	204.57554	0.202967	146.64599
1595.0	0.01790824	204.69584	0.1977316	146.72994
1596.0	0.01752894	204.81418	0.192537	146.81087
1597.0	0.01716578	204.93049	0.1874707	146.88855
1598.0	0.0168231	205.04478	0.1826254	146.96281
1599.0	0.01650515	205.15707	0.1780966	147.03358
1600.0	0.01621607	205.26746	0.1739798	147.1009
1601.0	0.01595965	205.37611	0.1703667	147.16496
1602.0	0.01573926	205.48325	0.167341	147.22612
1603.0	0.0155577	205.58915	0.1649738	147.28488
1604.0	0.01541705	205.69416	0.163319	147.34194
1605.0	0.01531859	205.79868	0.1624095	147.39807
1606.0	0.01526271	205.90313	0.1622546	147.45416
1607.0	0.01524887	206.00792	0.1628397	147.51106
1608.0	0.01527568	206.11349	0.1641271	147.56959
1609.0	0.01534087	206.22022	0.1660594	147.63047
1610.0	0.01544147	206.32847	0.1685635	147.69423
1611.0	0.01557389	206.43852	0.1715556	147.76128
1612.0	0.01573411	206.55059	0.1749459	147.83185
1613.0	0.01591778	206.66487	0.1786427	147.90604
1614.0	0.01612041	206.78145	0.1825564	147.9838
1615.0	0.01633744	206.90038	0.1866015	148.06504
1616.0	0.01656441	207.02167	0.1906989	148.14956
1617.0	0.01679701	207.14528	0.1947765	148.23715
1618.0	0.01703115	207.27114	0.1987704	148.32757
1619.0	0.01726301	207.39918	0.2026244	148.42056
1620.0	0.01748907	207.52927	0.2062898	148.51588
1621.0	0.01770614	207.66132	0.2097257	148.61328
1622.0	0.01791134	207.79521	0.2128979	148.71255
1623.0	0.01810212	207.93081	0.2157783	148.81347
1624.0	0.01827625	208.06802	0.2183449	148.91586
1625.0	0.01843177	208.20673	0.2205807	149.01955
1626.0	0.01856702	208.34682	0.2224731	149.12438
1627.0	0.01868062	208.48821	0.2240139	149.23021
1628.0	0.01877138	208.63081	0.2251979	149.33694
1629.0	0.01883837	208.77453	0.2260231	149.44444
1630.0	0.01888083	208.9193	0.2264899	149.55264
1631.0	0.01889817	209.06506	0.2266008	149.66146
1632.0	0.01888996	209.21177	0.22636	149.77084
1633.0	0.01885588	209.35935	0.2257726	149.88071
1634.0	0.01879573	209.50779	0.2248451	149.99104
1635.0	0.01870937	209.65705	0.2235843	150.1018
1636.0	0.01859674	209.80711	0.2219976	150.21296
1637.0	0.01845784	209.95794	0.2200926	150.32451
1638.0	0.01829268	210.10954	0.2178767	150.43644
1639.0	0.01810131	210.2619	0.2153572	150.54874
1640.0	0.01788379	210.41503	0.2125415	150.66142
1641.0	0.01764017	210.56893	0.209436	150.77449
1642.0	0.01737051	210.72361	0.2060473	150.88797
1643.0	0.01707486	210.8791	0.2023812	151.00188
1644.0	0.01675326	211.03542	0.198443	151.11624
1645.0	0.01640574	211.19259	0.1942376	151.2311
1646.0	0.01603235	211.35066	0.1897693	151.34649
1647.0	0.01563313	211.50967	0.185042	151.46246
1648.0	0.01520813	211.66965	0.1800591	151.57905
1649.0	0.01475743	211.83069	0.1748235	151.69635
1650.0	0.01428115	211.99283	0.1693378	151.81441
1651.0	0.01377945	212.15616	0.1636042	151.93332
1652.0	0.01325256	212.32078	0.1576247	152.05318
1653.0	0.01270079	212.4868	0.1514012	152.1741
1654.0	0.01212455	212.65437	0.1449356	152.29623
1655.0	0.01152439	212.82366	0.1382298	152.41972
1656.0	0.01090099	212.9949	0.1312863	152.54479
1657.0	0.0102552	213.16838	0.124108	152.67168
1658.0	0.009588103	213.34449	0.1166989	152.80072
1659.0	0.008901042	213.52372	0.1090642	152.93232
1660.0	0.008195689	213.70681	0.1012116	153.06703
1661.0	0.007474163	213.89473	0.09315134	153.20563
1662.0	0.0067392	214.08896	0.08489838	153.34917
1663.0	0.005994459	214.29169	0.07647434	153.49921
1664.0	0.005245079	214.50637	0.06791159	153.65814
1665.0	0.004498781	214.73869	0.05926077	153.82974
1666.0	0.00376818	214.99841	0.05060563	154.02034
1667.0	0.003075943	215.30292	0.04209559	154.24114
1668.0	0.002466399	215.68247	0.03402152	154.51282
1669.0	0.002026614	216.17676	0.02699571	154.87253
1670.0	0.001886916	216.77846	0.02228224	155.36657
1671.0	0.002110104	217.36272	0.02167673	155.96435
1672.0	0.002602792	217.82883	0.02562219	156.50249
1673.0	0.003240098	218.18998	0.03258758	156.90236
1674.0	0.003946604	218.4857	0.04110392	157.20099
1675.0	0.004683902	218.74278	0.05039737	157.44107
1676.0	0.00543142	218.97638	0.0600895	157.64756
1677.0	0.006176812	219.19505	0.06997563	157.83391
1678.0	0.00691173	219.40381	0.07992793	158.00761
1679.0	0.007629916	219.60575	0.0898546	158.17301
1680.0	0.00832629	219.80286	0.09968176	158.33282
1681.0	0.008996493	219.99644	0.1093448	158.48875
1682.0	0.009636649	220.18742	0.1187843	158.64198
1683.0	0.01024324	220.37644	0.1279436	158.79328
1684.0	0.01081301	220.56397	0.1367678	158.94323
1685.0	0.01134299	220.75034	0.1452036	159.09223
1686.0	0.01183039	220.93583	0.1531985	159.24058
1687.0	0.01227269	221.12062	0.1607015	159.3885
1688.0	0.01266757	221.30487	0.1676631	159.53617
1689.0	0.01301295	221.4887	0.1740353	159.68371
1690.0	0.01330696	221.6722	0.1797722	159.83121
1691.0	0.01354801	221.85545	0.1848304	159.97877
1692.0	0.01373473	222.03849	0.1891692	160.12643
1693.0	0.01386601	222.22138	0.192751	160.27425
1694.0	0.013941	222.40414	0.1955417	160.42225
1695.0	0.01395913	222.58681	0.197511	160.57048
1696.0	0.01392008	222.76941	0.1986329	160.71896
1697.0	0.01382381	222.95195	0.1988858	160.8677
1698.0	0.01367054	223.13444	0.1982527	161.01674
1699.0	0.01346077	223.31688	0.1967217	161.16608
1700.0	0.01319526	223.49928	0.1942862	161.31576
1701.0	0.01287504	223.68163	0.1909448	161.46579
1702.0	0.0125014	223.86394	0.1867017	161.61621
1703.0	0.01207586	224.04618	0.1815666	161.76705
1704.0	0.01160021	224.22836	0.1755548	161.91837
1705.0	0.01107647	224.41045	0.1686874	162.07024
1706.0	0.01050686	224.59244	0.1609909	162.22273
1707.0	0.009893855	224.77431	0.1524976	162.37597
1708.0	0.009240099	224.95601	0.1432452	162.53013
1709.0	0.008548438	225.13752	0.1332768	162.68544
1710.0	0.007821891	225.31879	0.122641	162.84227
1711.0	0.007063636	225.49973	0.1113919	163.00111
1712.0	0.006276999	225.68025	0.09958953	163.16279
1713.0	0.005465434	225.86019	0.08730078	163.3286
1714.0	0.004632509	226.03926	0.07460189	163.50083
1715.0	0.003781897	226.21696	0.06158442	163.68377
1716.0	0.002917366	226.39217	0.04837221	163.8865
1717.0	0.002042813	226.56188	0.03517748	164.13168
1718.0	0.001162527	226.71398	0.02255007	164.49159
1719.0	0.0002866396	226.68758	0.01297665	165.25116
1720.0	0.0006116784	224.12711	0.01498009	166.4465
1721.0	0.001486426	224.23232	0.02599192	167.03953
1722.0	0.002354512	224.39286	0.03889435	167.3519
1723.0	0.003210486	224.56353	0.05214266	167.57957
1724.0	0.004050481	224.73762	0.06533898	167.77312
1725.0	0.004870924	224.9131	0.07830801	167.94969
1726.0	0.005668414	225.08916	0.09093934	168.11652
1727.0	0.006439717	225.26537	0.1031483	168.27713
1728.0	0.007181779	225.4415	0.1148637	168.43344
1729.0	0.007891735	225.6174	0.1260228	168.58656
1730.0	0.008566932	225.79294	0.1365701	168.73717
1731.0	0.009204948	225.96805	0.146456	168.88569
1732.0	0.009803601	226.14265	0.1556371	169.03241
1733.0	0.01036097	226.31668	0.1640758	169.17748
1734.0	0.01087542	226.49005	0.1717407	169.32102
1735.0	0.01134558	226.66272	0.1786065	169.46306
1736.0	0.01177041	226.83463	0.1846545	169.60363
1737.0	0.01214916	227.00569	0.1898725	169.74271
1738.0	0.01248141	227.17585	0.1942551	169.88026
1739.0	0.01276705	227.34504	0.1978039	170.01621
1740.0	0.01300633	227.51318	0.2005275	170.15049
1741.0	0.01319981	227.68019	0.2024416	170.28299
1742.0	0.01334839	227.84598	0.2035696	170.4136
1743.0	0.01345332	228.01046	0.2039419	170.54217
1744.0	0.01351617	228.17355	0.2035968	170.66855
1745.0	0.01353883	228.33513	0.20258	170.79258
1746.0	0.01352352	228.49511	0.2009451	170.91405
1747.0	0.01347278	228.65336	0.1987532	171.03278
1748.0	0.01338942	228.80979	0.1960733	171.14853
1749.0	0.01327654	228.96427	0.1929818	171.2611
1750.0	0.01313751	229.11668	0.1895627	171.37025
1751.0	0.01297593	229.26692	0.1859065	171.47579
1752.0	0.01279558	229.41488	0.1821103	171.5775
1753.0	0.01260044	229.56045	0.1782758	171.67526
1754.0	0.01239458	229.70357	0.1745083	171.76898
1755.0	0.01218217	229.84416	0.170914	171.85866
1756.0	0.01196734	229.98221	0.1675971	171.94443
1757.0	0.01175418	230.11773	0.1646559	172.02654
1758.0	0.01154662	230.25075	0.1621788	172.10542
1759.0	0.01134833	230.3814	0.1602393	172.18162
1760.0	0.01116264	230.50982	0.1588916	172.25586
1761.0	0.01099244	230.63624	0.1581673	172.32896
1762.0	0.01084008	230.76092	0.1580727	172.40178
1763.0	0.01070728	230.88418	0.1585886	172.4752
1764.0	0.01059508	231.00638	0.1596719	172.55
1765.0	0.01050382	231.12791	0.1612583	172.62687
1766.0	0.01043311	231.24915	0.163267	172.70635
1767.0	0.01038189	231.37049	0.1656055	172.78881
1768.0	0.01034848	231.49227	0.1681743	172.87445
1769.0	0.01033067	231.61479	0.1708716	172.96335
1770.0	0.01032583	231.73832	0.1735968	173.05547
1771.0	0.01033106	231.86304	0.1762531	173.15066
1772.0	0.01034325	231.98909	0.1787502	173.24871
1773.0	0.01035926	232.11653	0.1810053	173.34936
1774.0	0.01037596	232.24538	0.1829444	173.45232
1775.0	0.01039039	232.37558	0.1845024	173.55728
1776.0	0.01039976	232.50707	0.1856239	173.66392
1777.0	0.01040156	232.63972	0.1862631	173.7719
1778.0	0.0103936	232.77337	0.1863841	173.88088
1779.0	0.01037401	232.90785	0.1859604	173.99053
1780.0	0.01034127	233.04297	0.1849757	174.10049
1781.0	0.01029428	233.1785	0.1834231	174.21042
1782.0	0.01023228	233.31424	0.1813059	174.31992
1783.0	0.0101549	233.44994	0.1786374	174.42862
1784.0	0.01006217	233.58538	0.1754409	174.53609
1785.0	0.009954498	233.7203	0.1717506	174.6419
1786.0	0.009832642	233.85445	0.1676114	174.74558
1787.0	0.009697739	233.9876	0.1630796	174.8466
1788.0	0.009551271	234.11949	0.1582237	174.94442
1789.0	0.009395054	234.24988	0.1531246	175.03844
1790.0	0.009231218	234.37854	0.1478762	175.12807
1791.0	0.009062182	234.50524	0.1425862	175.21267
1792.0	0.008890623	234.6298	0.1373754	175.29166
1793.0	0.008719431	234.75205	0.1323768	175.36454
1794.0	0.008551657	234.87187	0.1277333	175.43098
1795.0	0.008390449	234.98919	0.1235928	175.49091
1796.0	0.008238966	235.10402	0.1201012	175.54465
1797.0	0.008100288	235.21643	0.117392	175.59298
1798.0	0.007977302	235.3266	0.1155745	175.63719
1799.0	0.00787259	235.43479	0.1147213	175.67902
1800.0	0.007788309	235.54135	0.1148592	175.7205
1801.0	0.00772609	235.64672	0.1159653	175.76368
1802.0	0.007686947	235.75139	0.1179695	175.8104
1803.0	0.007671228	235.85591	0.1207633	175.8621
1804.0	0.007678599	235.9608	0.1242123	175.91971
1805.0	0.007708069	236.06659	0.1281681	175.98368
1806.0	0.007758061	236.17374	0.13248	176.05404
1807.0	0.007826505	236.28264	0.1370024	176.1305
1808.0	0.007910954	236.39359	0.1416006	176.21261
1809.0	0.008008709	236.50681	0.1461533	176.29977
1810.0	0.008116934	236.62243	0.1505542	176.39136
1811.0	0.008232771	236.74048	0.154712	176.48675
1812.0	0.008353423	236.86096	0.1585502	176.58531
1813.0	0.008476234	236.98378	0.1620065	176.68647
1814.0	0.008598739	237.10882	0.1650323	176.78968
1815.0	0.008718701	237.23594	0.1675915	176.89444
1816.0	0.008834141	237.36496	0.1696606	177.00028
1817.0	0.008943343	237.4957	0.1712277	177.10677
1818.0	0.009044861	237.62798	0.1722919	177.21348
1819.0	0.009137512	237.76162	0.1728635	177.32005
1820.0	0.00922037	237.89642	0.1729627	177.42611
1821.0	0.00929275	238.03222	0.1726198	177.53132
1822.0	0.009354189	238.16886	0.1718741	177.63538
1823.0	0.009404435	238.30617	0.1707738	177.73799
1824.0	0.009443419	238.44402	0.1693745	177.83891
1825.0	0.009471236	238.58228	0.167739	177.9379
1826.0	0.009488124	238.72083	0.165935	178.03481
1827.0	0.009494437	238.85957	0.1640345	178.12951
1828.0	0.009490627	238.99841	0.1621108	178.22197
1829.0	0.009477214	239.13728	0.1602372	178.3122
1830.0	0.009454765	239.2761	0.1584832	178.40035
1831.0	0.009423871	239.41483	0.1569126	178.48663
1832.0	0.009385125	239.55344	0.1555798	178.57136
1833.0	0.009339096	239.69189	0.1545275	178.65494
1834.0	0.009286316	239.83018	0.1537838	178.73784
1835.0	0.009227255	239.96829	0.1533609	178.82059
1836.0	0.009162309	240.10624	0.153254	178.90372
1837.0	0.009091787	240.24404	0.1534418	178.98774
1838.0	0.009015901	240.3817	0.1538878	179.07312
1839.0	0.008934761	240.51925	0.154542	179.16028
1840.0	0.00884837	240.65671	0.1553438	179.24952
1841.0	0.008756628	240.79411	0.1562252	179.34106
1842.0	0.008659336	240.93145	0.1571135	179.43504
1843.0	0.008556207	241.06877	0.1579343	179.53149
1844.0	0.008446878	241.20606	0.1586142	179.63037
1845.0	0.008330921	241.34332	0.1590829	179.7316
1846.0	0.00820787	241.48054	0.1592746	179.835
1847.0	0.008077233	241.61769	0.15913	179.94038
1848.0	0.00793852	241.75472	0.1585967	180.0475
1849.0	0.007791262	241.89157	0.1576301	180.15611
1850.0	0.007635041	242.02816	0.1561943	180.26591
1851.0	0.007469509	242.16436	0.1542617	180.3766
1852.0	0.007294417	242.30003	0.1518136	180.48785
1853.0	0.007109642	242.43502	0.1488403	180.59931
1854.0	0.006915209	242.56912	0.1453411	180.71058
1855.0	0.006711323	242.70207	0.1413243	180.82123
1856.0	0.006498396	242.8336	0.1368072	180.93079
1857.0	0.006277076	242.96336	0.1318167	181.03872
1858.0	0.006048286	243.09094	0.126389	181.14439
1859.0	0.005813257	243.21589	0.1205707	181.24706
1860.0	0.005573573	243.33766	0.1144196	181.34584
1861.0	0.005331223	243.45564	0.1080058	181.43968
1862.0	0.005088652	243.56912	0.1014141	181.5273
1863.0	0.004848824	243.67733	0.09474688	181.60712
1864.0	0.00461528	243.77945	0.08812786	181.67731
1865.0	0.004392178	243.87466	0.08170707	181.7357
1866.0	0.004184306	243.96221	0.07566605	181.77997
1867.0	0.00399702	244.0416	0.07022094	181.80794
1868.0	0.003836058	244.11272	0.06561916	181.81829
1869.0	0.003707204	244.17608	0.06212184	181.81152
1870.0	0.003615755	244.23298	0.05996531	181.79111
1871.0	0.003565868	244.28558	0.05930552	181.76378
1872.0	0.003559908	244.33671	0.06016871	181.73819
1873.0	0.003598023	244.3895	0.06244008	181.72244
1874.0	0.003678088	244.44689	0.06589955	181.72194
1875.0	0.003796055	244.51119	0.07028042	181.7388
1876.0	0.003946558	244.58392	0.07531939	181.77262
1877.0	0.00412358	244.66572	0.08078443	181.82163
1878.0	0.004321004	244.75662	0.08648345	181.88356
1879.0	0.004532995	244.85616	0.09226256	181.95617
1880.0	0.004754209	244.96364	0.09800029	182.03746
1881.0	0.004979874	245.07823	0.1036013	182.12577
1882.0	0.005205796	245.1991	0.1089908	182.21972
1883.0	0.005428316	245.32544	0.1141105	182.31819
1884.0	0.005644261	245.45653	0.1189149	182.42026
1885.0	0.005850885	245.5917	0.1233688	182.52522
1886.0	0.006045815	245.73038	0.1274457	182.63246
1887.0	0.006227013	245.87205	0.131126	182.7415
1888.0	0.00639273	246.01625	0.1343958	182.85194
1889.0	0.006541481	246.1626	0.1372461	182.96343
1890.0	0.006672021	246.31074	0.1396719	183.0757
1891.0	0.006783323	246.46035	0.1416716	183.18851
1892.0	0.006874567	246.61115	0.1432464	183.30166
1893.0	0.006945123	246.76288	0.1444	183.41495
1894.0	0.006994546	246.91529	0.1451377	183.52825
1895.0	0.007022566	247.06815	0.1454667	183.64139
1896.0	0.007029085	247.22126	0.1453954	183.75424
1897.0	0.007014171	247.37438	0.1449334	183.86667
1898.0	0.006978054	247.52732	0.1440913	183.97856
1899.0	0.006921131	247.67986	0.1428807	184.08976
1900.0	0.006843955	247.83177	0.1413142	184.20015
1901.0	0.006747248	247.98283	0.1394053	184.30956
1902.0	0.006631893	248.13279	0.1371691	184.41784
1903.0	0.006498943	248.28139	0.1346218	184.52479
1904.0	0.006349627	248.42835	0.1317818	184.63021
1905.0	0.006185357	248.57335	0.1286694	184.73385
1906.0	0.006007737	248.71604	0.125308	184.83544
1907.0	0.005818577	248.85605	0.121724	184.93465
1908.0	0.005619914	248.99294	0.117948	185.03112
1909.0	0.005414024	249.12626	0.1140155	185.12442
1910.0	0.005203452	249.25547	0.1099675	185.21409
1911.0	0.004991032	249.38003	0.1058516	185.29959
1912.0	0.004779911	249.49934	0.1017232	185.38034
1913.0	0.004573562	249.61283	0.09764603	185.45574
1914.0	0.004375787	249.71993	0.09369312	185.52518
1915.0	0.004190683	249.82021	0.08994677	185.58813
1916.0	0.004022558	249.91341	0.08649787	185.64417
1917.0	0.003875784	249.9996	0.08344366	185.69317
1918.0	0.003754558	250.07923	0.08088349	185.73535
1919.0	0.003662578	250.1533	0.07891229	185.77146
1920.0	0.003602682	250.22331	0.07761194	185.80281
1921.0	0.003576494	250.2912	0.0770419	185.83124
1922.0	0.003584198	250.35911	0.07723112	185.85897
1923.0	0.003624489	250.42918	0.07817361	185.88833
1924.0	0.003694743	250.50323	0.07982906	185.92141
1925.0	0.003791337	250.58263	0.08212835	185.95987
1926.0	0.003910041	250.66819	0.08498205	186.00482
1927.0	0.004046397	250.76028	0.08828961	186.05678
1928.0	0.00419601	250.85883	0.09194739	186.11581
1929.0	0.004354751	250.96354	0.09585465	186.18163
1930.0	0.00451887	251.07392	0.09991728	186.25372
1931.0	0.004685045	251.18939	0.1040498	186.33148
1932.0	0.004850387	251.30938	0.1081763	186.41423
1933.0	0.00501242	251.43329	0.1122302	186.50131
1934.0	0.005169051	251.56057	0.1161541	186.5921
1935.0	0.005318533	251.69074	0.1198993	186.68601
1936.0	0.005459431	251.82331	0.1234251	186.78251
1937.0	0.005590591	251.9579	0.1266982	186.88112
1938.0	0.005711112	252.09413	0.1296926	186.98139
1939.0	0.00582032	252.23166	0.1323887	187.08294
1940.0	0.005917748	252.37021	0.1347731	187.18541
1941.0	0.00600312	252.50951	0.1368385	187.28848
1942.0	0.006076327	252.64932	0.1385829	187.39185
1943.0	0.006137424	252.78943	0.1400098	187.49527
1944.0	0.006186608	252.92963	0.1411275	187.59848
1945.0	0.006224207	253.06976	0.1419486	187.70127
1946.0	0.006250675	253.20965	0.1424904	187.80344
1947.0	0.006266573	253.34915	0.1427735	187.90482
1948.0	0.006272562	253.48814	0.1428219	188.00526
1949.0	0.006269389	253.62648	0.1426624	188.10461
1950.0	0.00625788	253.76409	0.1423241	188.20278
1951.0	0.00623892	253.90086	0.1418375	188.29968
1952.0	0.006213448	254.03671	0.141234	188.39525
1953.0	0.006182438	254.17159	0.1405454	188.48947
1954.0	0.006146886	254.30544	0.1398026	188.58232
1955.0	0.006107795	254.43823	0.1390357	188.67386
1956.0	0.006066157	254.56995	0.1382723	188.76413
1957.0	0.006022942	254.7006	0.1375377	188.85322
1958.0	0.005979073	254.8302	0.1368538	188.94125
1959.0	0.005935419	254.9588	0.1362387	189.02836
1960.0	0.005892771	255.08646	0.1357065	189.11469
1961.0	0.005851834	255.21325	0.135267	189.20041
1962.0	0.005813208	255.33926	0.1349258	189.28569
1963.0	0.005777385	255.4646	0.1346842	189.37069
1964.0	0.005744735	255.58939	0.13454	189.45559
1965.0	0.005715507	255.71376	0.1344872	189.54051
1966.0	0.005689826	255.83782	0.1345175	189.6256
1967.0	0.005667696	255.96171	0.1346202	189.71096
1968.0	0.005649009	256.08554	0.1347829	189.79668
1969.0	0.005633553	256.20944	0.1349925	189.88282
1970.0	0.005621029	256.33351	0.1352355	189.96942
1971.0	0.005611061	256.45783	0.1354988	190.05651
1972.0	0.005603217	256.58248	0.1357695	190.1441
1973.0	0.005597025	256.70752	0.136036	190.23216
1974.0	0.00559199	256.83297	0.1362878	190.32068
1975.0	0.005587615	256.95888	0.1365157	190.40963
1976.0	0.005583409	257.08523	0.136712	190.49897
1977.0	0.00557891	257.21202	0.1368702	190.58864
