Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
5702.0	2.180856e-05	824.9478	0.0001095474	653.28621
5703.0	2.259031e-05	825.10444	0.000108454	653.40041
5704.0	2.328939e-05	825.26043	0.0001072481	653.51472
5705.0	2.389402e-05	825.41543	0.00010594	653.62895
5706.0	2.439393e-05	825.56916	0.0001045407	653.74293
5707.0	2.478065e-05	825.72134	0.0001030608	653.85649
5708.0	2.504772e-05	825.87172	0.000101511	653.96944
5709.0	2.519095e-05	826.02004	9.990147e-05	654.08161
5710.0	2.520862e-05	826.16606	9.824255e-05	654.19282
5711.0	2.510164e-05	826.30948	9.654426e-05	654.3029
5712.0	2.48737e-05	826.45001	9.481662e-05	654.41167
5713.0	2.453134e-05	826.58733	9.306976e-05	654.51894
5714.0	2.408398e-05	826.72109	9.131415e-05	654.62453
5715.0	2.354399e-05	826.85089	8.95608e-05	654.72825
5716.0	2.292654e-05	826.97635	8.782154e-05	654.82994
5717.0	2.224951e-05	827.09706	8.610919e-05	654.9294
5718.0	2.153319e-05	827.21264	8.443789e-05	655.02649
5719.0	2.079993e-05	827.32276	8.282318e-05	655.12105
5720.0	2.007345e-05	827.42725	8.128215e-05	655.21296
5721.0	1.937804e-05	827.5261	7.983343e-05	655.30213
5722.0	1.873731e-05	827.61964	7.8497e-05	655.38854
5723.0	1.817276e-05	827.70853	7.729385e-05	655.47219
5724.0	1.770208e-05	827.79387	7.624546e-05	655.55319
5725.0	1.73375e-05	827.87719	7.537295e-05	655.63171
5726.0	1.708452e-05	827.96031	7.469617e-05	655.70804
5727.0	1.694139e-05	828.04522	7.42325e-05	655.78254
5728.0	1.689939e-05	828.13385	7.399566e-05	655.85567
5729.0	1.694412e-05	828.22789	7.399454e-05	655.92794
5730.0	1.705733e-05	828.32865	7.423219e-05	655.99993
5731.0	1.721896e-05	828.43703	7.470512e-05	656.07223
5732.0	1.740903e-05	828.55352	7.540298e-05	656.1454
5733.0	1.760909e-05	828.6783	7.630868e-05	656.21997
5734.0	1.780329e-05	828.81129	7.739891e-05	656.2964
5735.0	1.797884e-05	828.95225	7.864491e-05	656.37503
5736.0	1.812625e-05	829.10082	8.001364e-05	656.45613
5737.0	1.823917e-05	829.25661	8.146888e-05	656.53987
5738.0	1.831411e-05	829.41917	8.297248e-05	656.62631
5739.0	1.834994e-05	829.58802	8.448552e-05	656.71545
5740.0	1.834737e-05	829.76267	8.596935e-05	656.80721
5741.0	1.830832e-05	829.94264	8.738655e-05	656.90145
5742.0	1.82353e-05	830.12737	8.870176e-05	656.998
5743.0	1.813079e-05	830.31633	8.988235e-05	657.09666
5744.0	1.799668e-05	830.50895	9.089907e-05	657.19717
5745.0	1.783384e-05	830.70467	9.172651e-05	657.29931
5746.0	1.76417e-05	830.90293	9.234354e-05	657.4028
5747.0	1.741817e-05	831.10322	9.273371e-05	657.50738
5748.0	1.715955e-05	831.30505	9.288548e-05	657.61276
5749.0	1.686071e-05	831.50804	9.279253e-05	657.71866
5750.0	1.651541e-05	831.71192	9.245387e-05	657.82479
5751.0	1.611672e-05	831.91651	9.187403e-05	657.93087
5752.0	1.565752e-05	832.12182	9.106308e-05	658.03658
5753.0	1.513111e-05	832.32804	9.003661e-05	658.14165
5754.0	1.453182e-05	832.53556	8.881567e-05	658.24577
5755.0	1.385564e-05	832.74507	8.742653e-05	658.34866
5756.0	1.310093e-05	832.95759	8.590039e-05	658.45004
5757.0	1.226927e-05	833.17465	8.427286e-05	658.54967
5758.0	1.136641e-05	833.39844	8.258338e-05	658.64736
5759.0	1.040385e-05	833.63216	8.087423e-05	658.74294
5760.0	9.401101e-06	833.88051	7.918944e-05	658.83634
5761.0	8.389641e-06	834.15027	7.757334e-05	658.9276
5762.0	7.419225e-06	834.45097	7.606879e-05	659.01685
5763.0	6.566898e-06	834.79416	7.471532e-05	659.10439
5764.0	5.943514e-06	835.1882	7.354696e-05	659.19064
5765.0	5.678173e-06	835.62517	7.259028e-05	659.27616
5766.0	5.858202e-06	836.0707	7.186266e-05	659.36163
5767.0	6.466917e-06	836.48254	7.13711e-05	659.44779
5768.0	7.403351e-06	836.84027	7.111168e-05	659.53544
5769.0	8.551423e-06	837.14658	7.106995e-05	659.62533
5770.0	9.818131e-06	837.41259	7.1222e-05	659.71813
5771.0	1.113689e-05	837.64896	7.153614e-05	659.8144
5772.0	1.246026e-05	837.86365	7.197497e-05	659.91458
5773.0	1.375331e-05	838.06219	7.249751e-05	660.01895
5774.0	1.498934e-05	838.24831	7.306126e-05	660.12763
5775.0	1.614741e-05	838.4246	7.36239e-05	660.24066
5776.0	1.721105e-05	838.59279	7.414466e-05	660.35795
5777.0	1.816748e-05	838.75413	7.458536e-05	660.47934
5778.0	1.900725e-05	838.90946	7.491104e-05	660.6046
5779.0	1.972403e-05	839.05937	7.509032e-05	660.73346
5780.0	2.031446e-05	839.20426	7.509562e-05	660.86563
5781.0	2.07781e-05	839.34439	7.490309e-05	661.00079
5782.0	2.11173e-05	839.47992	7.449257e-05	661.13861
5783.0	2.133709e-05	839.61096	7.384741e-05	661.27875
5784.0	2.1445e-05	839.73754	7.295427e-05	661.42086
5785.0	2.145083e-05	839.85969	7.180302e-05	661.56459
5786.0	2.136636e-05	839.97741	7.038651e-05	661.70957
5787.0	2.120496e-05	840.09074	6.870056e-05	661.85541
5788.0	2.098108e-05	840.19974	6.674388e-05	662.0017
5789.0	2.070976e-05	840.30456	6.451809e-05	662.14798
5790.0	2.040587e-05	840.40541	6.20279e-05	662.29374
5791.0	2.008351e-05	840.50264	5.928129e-05	662.43841
5792.0	1.975516e-05	840.59669	5.62899e-05	662.58128
5793.0	1.943104e-05	840.68814	5.306956e-05	662.72151
5794.0	1.911849e-05	840.77767	4.96411e-05	662.85801
5795.0	1.882152e-05	840.86605	4.603159e-05	662.98937
5796.0	1.854063e-05	840.95412	4.227623e-05	663.1137
5797.0	1.827291e-05	841.04268	3.842131e-05	663.2284
5798.0	1.801243e-05	841.13252	3.452905e-05	663.32982
5799.0	1.775082e-05	841.22433	3.068559e-05	663.41277
5800.0	1.747803e-05	841.31872	2.701382e-05	663.47007
5801.0	1.718321e-05	841.41614	2.36922e-05	663.49247
5802.0	1.685545e-05	841.51698	2.09742e-05	663.47069
5803.0	1.648459e-05	841.62148	1.918076e-05	663.40249
5804.0	1.606181e-05	841.72984	1.860823e-05	663.30401
5805.0	1.558008e-05	841.84219	1.935254e-05	663.21009
5806.0	1.503454e-05	841.95867	2.122805e-05	663.15254
5807.0	1.442271e-05	842.0794	2.389564e-05	663.14243
5808.0	1.374458e-05	842.20461	2.702837e-05	663.17493
5809.0	1.300268e-05	842.33459	3.037626e-05	663.24044
5810.0	1.220207e-05	842.4698	3.376111e-05	663.33016
5811.0	1.135033e-05	842.61093	3.705492e-05	663.43751
5812.0	1.045752e-05	842.75898	4.016213e-05	663.55781
5813.0	9.536335e-06	842.91546	4.300822e-05	663.68779
5814.0	8.602307e-06	843.08248	4.553299e-05	663.82518
5815.0	7.674378e-06	843.26314	4.768658e-05	663.96837
5816.0	6.77587e-06	843.46174	4.942732e-05	664.11619
5817.0	5.936047e-06	843.68407	5.072047e-05	664.26785
5818.0	5.192042e-06	843.93699	5.153747e-05	664.42275
5819.0	4.589613e-06	844.22623	5.185569e-05	664.58049
5820.0	4.178325e-06	844.55085	5.16582e-05	664.74082
5821.0	3.99534e-06	844.89632	5.093372e-05	664.90361
5822.0	4.042792e-06	845.23578	4.967664e-05	665.06885
5823.0	4.281825e-06	845.54441	4.788707e-05	665.23667
5824.0	4.653155e-06	845.81133	4.557092e-05	665.40739
5825.0	5.101792e-06	846.03797	4.274009e-05	665.58154
5826.0	5.588e-06	846.23081	3.941282e-05	665.76004
5827.0	6.087295e-06	846.3968	3.56145e-05	665.94444
5828.0	6.586919e-06	846.54174	3.137938e-05	666.1374
5829.0	7.082308e-06	846.67013	2.675475e-05	666.34389
5830.0	7.574333e-06	846.7855	2.181191e-05	666.57398
5831.0	8.067152e-06	846.89071	1.667981e-05	666.85105
5832.0	8.56647e-06	846.98819	1.167229e-05	667.23901
5833.0	9.07808e-06	847.08007	7.859233e-06	667.91769
5834.0	9.606632e-06	847.16824	8.072594e-06	668.91283
5835.0	1.01547e-05	847.25437	1.244528e-05	669.57979
5836.0	1.072214e-05	847.33987	1.836088e-05	669.96393
5837.0	1.130583e-05	847.42587	2.481106e-05	670.24086
5838.0	1.189966e-05	847.51322	3.148567e-05	670.4725
5839.0	1.249483e-05	847.60251	3.824572e-05	670.68161
5840.0	1.308031e-05	847.69405	4.500417e-05	670.87811
5841.0	1.364337e-05	847.78794	5.169401e-05	671.06688
5842.0	1.417019e-05	847.88409	5.825793e-05	671.25062
5843.0	1.464643e-05	847.98228	6.464436e-05	671.43092
5844.0	1.505783e-05	848.08213	7.080597e-05	671.60877
5845.0	1.539064e-05	848.18319	7.669907e-05	671.78482
5846.0	1.563222e-05	848.28492	8.228339e-05	671.9595
5847.0	1.577142e-05	848.38664	8.752208e-05	672.13314
5848.0	1.579909e-05	848.48762	9.238178e-05	672.30595
5849.0	1.570859e-05	848.58694	9.683269e-05	672.4781
5850.0	1.549627e-05	848.68354	0.0001008487	672.64969
5851.0	1.516223e-05	848.7761	0.0001044075	672.82084
5852.0	1.471109e-05	848.86302	0.0001074904	672.99159
5853.0	1.41532e-05	848.94224	0.0001100828	673.162
5854.0	1.350623e-05	849.01123	0.0001121738	673.33212
5855.0	1.279742e-05	849.06678	0.0001137561	673.50196
5856.0	1.206653e-05	849.10513	0.0001148266	673.67156
5857.0	1.136929e-05	849.12225	0.0001153854	673.84093
5858.0	1.077976e-05	849.11496	0.0001154365	674.01007
5859.0	1.03881e-05	849.08304	0.000114987	674.179
5860.0	1.028803e-05	849.03197	0.0001140477	674.34772
5861.0	1.05526e-05	848.97375	0.0001126319	674.51623
5862.0	1.120972e-05	848.92341	0.0001107563	674.68453
5863.0	1.223647e-05	848.89284	0.0001084399	674.85262
5864.0	1.357546e-05	848.88737	0.0001057043	675.02048
5865.0	1.515733e-05	848.90673	0.0001025733	675.18812
5866.0	1.691575e-05	848.9477	9.907266e-05	675.35551
5867.0	1.879309e-05	849.0063	9.52296e-05	675.52264
5868.0	2.074095e-05	849.07878	9.107294e-05	675.6895
5869.0	2.27188e-05	849.16203	8.663252e-05	675.85604
5870.0	2.469234e-05	849.25354	8.193906e-05	676.02225
5871.0	2.663231e-05	849.35134	7.702384e-05	676.18807
5872.0	2.851358e-05	849.4539	7.19184e-05	676.35343
5873.0	3.031463e-05	849.55996	6.665434e-05	676.51825
5874.0	3.20173e-05	849.66854	6.126302e-05	676.68241
5875.0	3.360664e-05	849.77882	5.577536e-05	676.84574
5876.0	3.507088e-05	849.89011	5.02216e-05	677.00799
5877.0	3.640154e-05	850.00183	4.463116e-05	677.16877
5878.0	3.759344e-05	850.11345	3.903258e-05	677.3275
5879.0	3.864486e-05	850.22455	3.345351e-05	677.4832
5880.0	3.955756e-05	850.33471	2.792113e-05	677.63415
5881.0	4.033684e-05	850.44358	2.24632e-05	677.77705
5882.0	4.099152e-05	850.55085	1.711145e-05	677.90464
5883.0	4.153385e-05	850.65626	1.191356e-05	677.99766
5884.0	4.197926e-05	850.75959	6.995168e-06	677.98506
5885.0	4.23461e-05	850.86071	3.178936e-06	677.43603
5886.0	4.265507e-05	850.95953	4.611354e-06	676.28603
5887.0	4.292858e-05	851.05608	8.824217e-06	676.11067
5888.0	4.318988e-05	851.15048	1.323429e-05	676.16606
5889.0	4.346206e-05	851.24295	1.755657e-05	676.28041
5890.0	4.376685e-05	851.33382	2.173148e-05	676.41771
5891.0	4.412343e-05	851.42355	2.573789e-05	676.56623
5892.0	4.454723e-05	851.51267	2.956617e-05	676.72107
5893.0	4.504894e-05	851.60177	3.321162e-05	676.87979
5894.0	4.563374e-05	851.69149	3.667213e-05	677.04105
5895.0	4.63009e-05	851.78245	3.994718e-05	677.20401
5896.0	4.704381e-05	851.87523	4.303723e-05	677.36812
5897.0	4.785035e-05	851.97035	4.59433e-05	677.53301
5898.0	4.870359e-05	852.06822	4.866667e-05	677.69838
5899.0	4.958268e-05	852.16919	5.120858e-05	677.86398
5900.0	5.046393e-05	852.27346	5.356998e-05	678.02961
5901.0	5.132187e-05	852.38119	5.575138e-05	678.1951
5902.0	5.213018e-05	852.49242	5.775266e-05	678.36026
5903.0	5.286269e-05	852.60715	5.957294e-05	678.52493
5904.0	5.34941e-05	852.72532	6.121057e-05	678.68897
5905.0	5.400062e-05	852.84687	6.266302e-05	678.8522
5906.0	5.436056e-05	852.97166	6.392703e-05	679.01447
5907.0	5.455463e-05	853.09961	6.499859e-05	679.17562
5908.0	5.456635e-05	853.23058	6.587318e-05	679.33548
5909.0	5.438219e-05	853.36447	6.654592e-05	679.49388
5910.0	5.399177e-05	853.5012	6.701185e-05	679.65062
5911.0	5.33879e-05	853.64068	6.726626e-05	679.80551
5912.0	5.256667e-05	853.78287	6.730507e-05	679.95834
5913.0	5.152736e-05	853.92773	6.712525e-05	680.10886
5914.0	5.027245e-05	854.07526	6.672528e-05	680.25682
5915.0	4.880752e-05	854.22552	6.610576e-05	680.4019
5916.0	4.714112e-05	854.37858	6.526996e-05	680.54378
5917.0	4.528467e-05	854.53456	6.422451e-05	680.68207
5918.0	4.325229e-05	854.69367	6.298018e-05	680.81632
5919.0	4.106068e-05	854.85617	6.155266e-05	680.94601
5920.0	3.872899e-05	855.02242	5.996353e-05	681.07057
5921.0	3.62787e-05	855.19291	5.824127e-05	681.18934
5922.0	3.373359e-05	855.36829	5.642231e-05	681.30159
5923.0	3.111978e-05	855.54944	5.45521e-05	681.40654
5924.0	2.846596e-05	855.73752	5.268601e-05	681.50342
5925.0	2.580378e-05	855.93415	5.088973e-05	681.59153
5926.0	2.316877e-05	856.14147	4.923876e-05	681.67038
5927.0	2.06017e-05	856.36248	4.781629e-05	681.7399
5928.0	1.815096e-05	856.60121	4.670885e-05	681.80058
5929.0	1.587596e-05	856.86295	4.599916e-05	681.85372
5930.0	1.385134e-05	857.15407	4.575694e-05	681.90145
5931.0	1.216944e-05	857.48058	4.602911e-05	681.94661
5932.0	1.093362e-05	857.84415	4.683256e-05	681.99235
5933.0	1.023038e-05	858.23609	4.815155e-05	682.04167
5934.0	1.008182e-05	858.63539	4.994094e-05	682.09697
5935.0	1.041706e-05	859.01783	5.213339e-05	682.15985
5936.0	1.110018e-05	859.36876	5.464823e-05	682.23108
5937.0	1.198629e-05	859.68589	5.739938e-05	682.31076
5938.0	1.295726e-05	859.97402	6.030136e-05	682.39849
5939.0	1.392906e-05	860.2398	6.3273e-05	682.49363
5940.0	1.484593e-05	860.48926	6.623947e-05	682.59539
5941.0	1.567268e-05	860.72722	6.913315e-05	682.70298
5942.0	1.638856e-05	860.95735	7.189382e-05	682.81562
5943.0	1.69832e-05	861.18245	7.446853e-05	682.93259
5944.0	1.745394e-05	861.40467	7.681131e-05	683.05325
5945.0	1.780417e-05	861.62572	7.888289e-05	683.17704
5946.0	1.804216e-05	861.84696	8.065048e-05	683.30346
5947.0	1.818034e-05	862.0695	8.208748e-05	683.43204
5948.0	1.823461e-05	862.29426	8.317334e-05	683.56241
5949.0	1.822379e-05	862.52193	8.389336e-05	683.69418
5950.0	1.816898e-05	862.75303	8.423855e-05	683.82704
5951.0	1.80928e-05	862.98783	8.420546e-05	683.96066
5952.0	1.801839e-05	863.2263	8.379604e-05	684.09476
5953.0	1.796826e-05	863.46814	8.301744e-05	684.22904
5954.0	1.796292e-05	863.7127	8.188181e-05	684.36321
5955.0	1.801942e-05	863.95903	8.040614e-05	684.49695
5956.0	1.815006e-05	864.20591	7.861196e-05	684.62996
5957.0	1.836143e-05	864.45202	7.652519e-05	684.76189
5958.0	1.865398e-05	864.69601	7.41759e-05	684.89236
5959.0	1.902226e-05	864.93667	7.159805e-05	685.02096
5960.0	1.945563e-05	865.17301	6.882935e-05	685.14722
5961.0	1.993946e-05	865.4043	6.591109e-05	685.27062
5962.0	2.045633e-05	865.6301	6.288796e-05	685.3906
5963.0	2.098735e-05	865.85024	5.980804e-05	685.5065
5964.0	2.151319e-05	866.06471	5.672259e-05	685.61764
5965.0	2.201495e-05	866.27367	5.368596e-05	685.7233
5966.0	2.247473e-05	866.47737	5.075522e-05	685.82277
5967.0	2.287611e-05	866.67609	4.798946e-05	685.91544
5968.0	2.320436e-05	866.87015	4.544849e-05	686.00089
5969.0	2.344661e-05	867.05983	4.319066e-05	686.07903
5970.0	2.359195e-05	867.2454	4.126947e-05	686.15029
5971.0	2.363142e-05	867.42709	3.972914e-05	686.21572
5972.0	2.355805e-05	867.60508	3.859963e-05	686.27705
5973.0	2.33668e-05	867.77951	3.789226e-05	686.33656
5974.0	2.305454e-05	867.95046	3.759732e-05	686.39684
5975.0	2.262006e-05	868.11792	3.768495e-05	686.46037
5976.0	2.206399e-05	868.28183	3.810896e-05	686.52921
5977.0	2.138882e-05	868.44206	3.881271e-05	686.60477
5978.0	2.059888e-05	868.59833	3.97353e-05	686.68779
5979.0	1.970038e-05	868.75029	4.081677e-05	686.77835
5980.0	1.870149e-05	868.89738	4.20016e-05	686.87614
5981.0	1.761243e-05	869.03885	4.324063e-05	686.98049
5982.0	1.644577e-05	869.17363	4.449177e-05	687.0906
5983.0	1.521678e-05	869.30029	4.57198e-05	687.2056
5984.0	1.39441e-05	869.41681	4.689591e-05	687.32461
5985.0	1.265084e-05	869.5204	4.799697e-05	687.44677
5986.0	1.136631e-05	869.60722	4.900493e-05	687.57129
5987.0	1.01286e-05	869.67212	4.99062e-05	687.6974
5988.0	8.988239e-06	869.70868	5.069129e-05	687.82442
5989.0	8.011613e-06	869.71029	5.135449e-05	687.95171
5990.0	7.279875e-06	869.67372	5.189376e-05	688.07865
5991.0	6.873944e-06	869.60546	5.231064e-05	688.2047
5992.0	6.840717e-06	869.52557	5.261029e-05	688.32933
5993.0	7.1622e-06	869.46005	5.280161e-05	688.45208
5994.0	7.762656e-06	869.4265	5.289727e-05	688.5725
5995.0	8.546217e-06	869.42902	5.291382e-05	688.69022
5996.0	9.427154e-06	869.46323	5.287156e-05	688.80491
5997.0	1.033954e-05	869.52229	5.279444e-05	688.91633
5998.0	1.123534e-05	869.59985	5.270958e-05	689.0243
5999.0	1.207982e-05	869.69087	5.264665e-05	689.1288
6000.0	1.284759e-05	869.79153	5.263687e-05	689.22991
6001.0	1.351998e-05	869.89896	5.271171e-05	689.32786
6002.0	1.40833e-05	870.01099	5.290126e-05	689.42306
6003.0	1.452789e-05	870.12588	5.323248e-05	689.51606
6004.0	1.48475e-05	870.24221	5.372736e-05	689.60753
6005.0	1.503902e-05	870.35874	5.440128e-05	689.69825
6006.0	1.510238e-05	870.47431	5.526184e-05	689.78904
6007.0	1.504057e-05	870.58779	5.630814e-05	689.88071
6008.0	1.485982e-05	870.698	5.753081e-05	689.97398
6009.0	1.456991e-05	870.80364	5.891263e-05	690.06949
6010.0	1.418461e-05	870.90329	6.042961e-05	690.16774
6011.0	1.372225e-05	870.99533	6.205242e-05	690.26907
6012.0	1.320651e-05	871.07795	6.374792e-05	690.37371
6013.0	1.266717e-05	871.14927	6.548069e-05	690.48174
6014.0	1.214081e-05	871.20748	6.721439e-05	690.59316
6015.0	1.167069e-05	871.25134	6.891295e-05	690.70789
6016.0	1.130516e-05	871.28078	7.054154e-05	690.8258
6017.0	1.109337e-05	871.29772	7.206732e-05	690.94671
6018.0	1.107804e-05	871.30649	7.346006e-05	691.07044
6019.0	1.128701e-05	871.31345	7.469259e-05	691.19677
6020.0	1.172719e-05	871.32553	7.574103e-05	691.32551
6021.0	1.238439e-05	871.34848	7.658508e-05	691.45646
6022.0	1.322862e-05	871.38577	7.720811e-05	691.58944
6023.0	1.422173e-05	871.43853	7.75972e-05	691.72426
6024.0	1.532382e-05	871.50622	7.774314e-05	691.86075
6025.0	1.649722e-05	871.5874	7.764036e-05	691.99877
6026.0	1.77082e-05	871.68028	7.728681e-05	692.13817
6027.0	1.892741e-05	871.78309	7.668382e-05	692.27881
6028.0	2.012962e-05	871.89423	7.58359e-05	692.42056
6029.0	2.129328e-05	872.01232	7.475052e-05	692.56331
6030.0	2.240001e-05	872.13621	7.343786e-05	692.70692
6031.0	2.343427e-05	872.26495	7.191051e-05	692.8513
6032.0	2.438296e-05	872.39774	7.018319e-05	692.99633
6033.0	2.523524e-05	872.53392	6.827246e-05	693.14188
6034.0	2.598226e-05	872.67295	6.619636e-05	693.28785
6035.0	2.661706e-05	872.81437	6.397411e-05	693.43411
6036.0	2.713439e-05	872.95777	6.162577e-05	693.58051
6037.0	2.753064e-05	873.10283	5.917195e-05	693.72693
6038.0	2.780371e-05	873.24925	5.663348e-05	693.87319
6039.0	2.795294e-05	873.39675	5.403115e-05	694.01912
6040.0	2.797898e-05	873.54511	5.138546e-05	694.16451
6041.0	2.788377e-05	873.6941	4.871635e-05	694.30913
6042.0	2.767037e-05	873.84352	4.604307e-05	694.45272
6043.0	2.734294e-05	873.99316	4.338397e-05	694.59498
6044.0	2.690663e-05	874.14284	4.075644e-05	694.73556
6045.0	2.63675e-05	874.29236	3.817683e-05	694.87407
6046.0	2.573244e-05	874.44155	3.566043e-05	695.01007
6047.0	2.500907e-05	874.59021	3.322152e-05	695.14303
6048.0	2.420571e-05	874.73815	3.087344e-05	695.27239
6049.0	2.333123e-05	874.88517	2.86287e-05	695.3975
6050.0	2.239505e-05	875.03109	2.649915e-05	695.51765
6051.0	2.140699e-05	875.17568	2.449606e-05	695.6321
6052.0	2.037718e-05	875.31876	2.263029e-05	695.74005
6053.0	1.931604e-05	875.46011	2.09123e-05	695.84077
6054.0	1.823407e-05	875.59953	1.935199e-05	695.9336
6055.0	1.71418e-05	875.73684	1.795842e-05	696.0181
6056.0	1.604963e-05	875.87188	1.673914e-05	696.09415
6057.0	1.496761e-05	876.00455	1.56992e-05	696.16214
6058.0	1.390533e-05	876.13478	1.484002e-05	696.22299
6059.0	1.287164e-05	876.26266	1.415818e-05	696.27824
6060.0	1.187439e-05	876.3884	1.364457e-05	696.32988
6061.0	1.092021e-05	876.51243	1.328433e-05	696.38011
6062.0	1.001425e-05	876.63547	1.305771e-05	696.43106
6063.0	9.15996e-06	876.75861	1.294163e-05	696.48446
6064.0	8.359046e-06	876.88344	1.291178e-05	696.54147
6065.0	7.611637e-06	877.01212	1.294447e-05	696.60268
6066.0	6.916785e-06	877.14755	1.301814e-05	696.66814
6067.0	6.273483e-06	877.29352	1.311434e-05	696.73752
6068.0	5.682372e-06	877.45489	1.321809e-05	696.81021
6069.0	5.14832e-06	877.63766	1.331801e-05	696.88549
6070.0	4.683951e-06	877.84878	1.340612e-05	696.96258
6071.0	4.313598e-06	878.09483	1.347748e-05	697.04073
6072.0	4.075329e-06	878.37856	1.352987e-05	697.11924
6073.0	4.015854e-06	878.69337	1.356333e-05	697.19752
6074.0	4.174396e-06	879.02063	1.357967e-05	697.27507
6075.0	4.564182e-06	879.33689	1.358208e-05	697.35154
6076.0	5.169303e-06	879.62613	1.357451e-05	697.4267
6077.0	5.957912e-06	879.88412	1.356129e-05	697.50044
6078.0	6.896114e-06	880.1142	1.354653e-05	697.5728
6079.0	7.954144e-06	880.32217	1.353368e-05	697.64392
6080.0	9.106974e-06	880.51349	1.352514e-05	697.71401
6081.0	1.033301e-05	880.6925	1.352194e-05	697.78339
6082.0	1.16127e-05	880.86244	1.352357e-05	697.85234
6083.0	1.292753e-05	881.02562	1.352796e-05	697.92116
6084.0	1.425942e-05	881.18369	1.353169e-05	697.99007
6085.0	1.559041e-05	881.33783	1.353021e-05	698.0592
6086.0	1.690253e-05	881.48888	1.351831e-05	698.12857
6087.0	1.817784e-05	881.63744	1.349066e-05	698.19805
6088.0	1.939851e-05	881.78393	1.344232e-05	698.26736
6089.0	2.054698e-05	881.92863	1.33694e-05	698.33611
6090.0	2.160616e-05	882.07175	1.326963e-05	698.40374
6091.0	2.255963e-05	882.2134	1.314297e-05	698.46958
6092.0	2.339185e-05	882.35366	1.299216e-05	698.53287
6093.0	2.408842e-05	882.49253	1.282324e-05	698.59279
6094.0	2.463626e-05	882.62997	1.264591e-05	698.64852
6095.0	2.502391e-05	882.7659	1.247379e-05	698.69936
6096.0	2.524167e-05	882.90019	1.232428e-05	698.74486
6097.0	2.528187e-05	883.03267	1.221798e-05	698.78498
6098.0	2.513906e-05	883.16309	1.217735e-05	698.82028
6099.0	2.481026e-05	883.29112	1.222479e-05	698.85205
6100.0	2.429515e-05	883.41634	1.237995e-05	698.88231
6101.0	2.35964e-05	883.53819	1.265705e-05	698.91363
6102.0	2.271993e-05	883.65594	1.306274e-05	698.94879
6103.0	2.167541e-05	883.76859	1.359515e-05	698.99036
6104.0	2.047685e-05	883.8748	1.424431e-05	699.04036
6105.0	1.914362e-05	883.97274	1.499368e-05	699.10011
6106.0	1.770193e-05	884.05987	1.582218e-05	699.17025
6107.0	1.618736e-05	884.13262	1.670611e-05	699.25084
6108.0	1.464874e-05	884.18611	1.762082e-05	699.34159
6109.0	1.315426e-05	884.21378	1.854191e-05	699.44196
6110.0	1.179949e-05	884.20791	1.944602e-05	699.55137
6111.0	1.071339e-05	884.16207	2.031142e-05	699.6692
6112.0	1.004905e-05	884.07748	2.111837e-05	699.79494
6113.0	9.938997e-06	883.97063	2.184946e-05	699.92814
6114.0	1.042594e-05	883.87061	2.248986e-05	700.06847
6115.0	1.143744e-05	883.80234	2.302762e-05	700.21571
6116.0	1.28358e-05	883.77489	2.345396e-05	700.36977
6117.0	1.448143e-05	883.78504	2.376365e-05	700.53067
6118.0	1.626163e-05	883.82525	2.395539e-05	700.69858
6119.0	1.809221e-05	883.88822	2.403227e-05	700.87374
6120.0	1.991078e-05	883.96817	2.400229e-05	701.05654
6121.0	2.167001e-05	884.06086	2.387898e-05	701.24745
6122.0	2.333295e-05	884.16327	2.368188e-05	701.44699
6123.0	2.487009e-05	884.27325	2.343715e-05	701.65571
6124.0	2.625752e-05	884.38925	2.317775e-05	701.87404
6125.0	2.747588e-05	884.51015	2.294331e-05	702.10222
6126.0	2.850968e-05	884.63517	2.277903e-05	702.34006
6127.0	2.934696e-05	884.7637	2.273349e-05	702.58679
6128.0	2.997902e-05	884.89537	2.2855e-05	702.84091
6129.0	3.040028e-05	885.02987	2.31868e-05	703.10016
6130.0	3.060821e-05	885.16706	2.376202e-05	703.36172
6131.0	3.060324e-05	885.30685	2.459958e-05	703.62252
6132.0	3.038868e-05	885.44925	2.570232e-05	703.87977
6133.0	2.997073e-05	885.59433	2.70579e-05	704.13121
6134.0	2.935837e-05	885.74228	2.864158e-05	704.37538
6135.0	2.856334e-05	885.89333	3.042005e-05	704.61154
6136.0	2.760011e-05	886.04785	3.235505e-05	704.83959
6137.0	2.648584e-05	886.20629	3.440632e-05	705.0598
6138.0	2.524038e-05	886.36926	3.653356e-05	705.27272
6139.0	2.388637e-05	886.53753	3.869763e-05	705.479
6140.0	2.244931e-05	886.71206	4.086131e-05	705.67928
6141.0	2.095776e-05	886.89408	4.298956e-05	705.87421
6142.0	1.944366e-05	887.08505	4.504967e-05	706.06434
6143.0	1.794265e-05	887.28671	4.701133e-05	706.25016
6144.0	1.649439e-05	887.50101	4.884663e-05	706.43208
6145.0	1.514245e-05	887.7299	5.05301e-05	706.61044
6146.0	1.393333e-05	887.97489	5.20387e-05	706.7855
6147.0	1.291353e-05	888.23631	5.335191e-05	706.95747
6148.0	1.212365e-05	888.51236	5.445179e-05	707.12649
6149.0	1.158975e-05	888.79844	5.53231e-05	707.29265
6150.0	1.13146e-05	889.0875	5.595335e-05	707.45598
6151.0	1.127378e-05	889.37168	5.633303e-05	707.61647
