Frequency/GHz, Amplitude rel., Phase
  6690.0,  3.924444E-5,   583.70334
  6700.0,  3.487830E-5,   585.20233
  6710.0,  1.493895E-5,   587.19307
  6720.0,  1.757878E-5,   590.18600
  6730.0,  1.939014E-5,   591.75367
  6740.0,  1.040606E-5,   592.14559
  6750.0,  2.172782E-5,   592.63920
  6760.0,  2.534354E-5,   593.97699
  6770.0,  2.050173E-5,   595.23573
  6780.0,  2.365487E-5,   596.33028
  6790.0,  3.361113E-5,   597.81694
  6800.0,  3.534180E-5,   599.58947
  6810.0,  2.633220E-5,   601.65154
  6820.0,  1.766639E-5,   604.14488
  6830.0,  1.623075E-5,   606.91108
  6840.0,  2.021869E-5,   609.34445
  6850.0,  1.817432E-5,   611.46996
  6860.0,  1.423735E-5,   613.91040
  6870.0,  1.877476E-5,   615.88861
  6880.0,  2.049324E-5,   617.01800
  6890.0,  2.262604E-5,   617.86123
  6900.0,  1.951612E-5,   618.89052
  6910.0,  5.522218E-6,   619.87090
  6920.0,  1.040419E-5,   618.43845
  6930.0,  1.493464E-5,   619.63745
  6940.0,  8.334725E-6,   620.82480
  6950.0,  1.961639E-6,   621.20587
  6960.0,  1.574747E-6,   622.31432
  6970.0,  2.951518E-6,   624.94350
  6980.0,  3.154028E-6,   627.67164
  6990.0,  9.656219E-6,   630.02870
  7000.0,  1.323791E-5,   631.62813
  7010.0,  5.858933E-6,   633.62273
  7020.0,  1.247164E-5,   630.67151
  7030.0,  1.787461E-5,   632.23324
  7040.0,  5.891519E-6,   633.52546
  7050.0,  1.117898E-5,   632.10647
  7060.0,  1.291481E-5,   633.44036
  7070.0,  2.481867E-6,   632.33568
  7080.0,  1.486286E-5,   633.26143
  7090.0,  1.127086E-5,   634.53378
  7100.0,  3.236589E-6,   634.51391
  7110.0,  3.120181E-6,   635.54701
  7120.0,  8.517397E-6,   632.69334
  7130.0,  1.373974E-5,   634.37240
  7140.0,  6.183672E-6,   636.57204
  7150.0,  1.355098E-5,   639.68124
  7160.0,  1.842338E-5,   641.22918
  7170.0,  1.075867E-5,   642.52897
  7180.0,  1.793612E-6,   642.77671
  7190.0,  2.326232E-6,   642.42908
  7200.0,  5.192642E-7,   640.61671
  7210.0,  3.853139E-6,   640.02185
  7220.0,  1.781073E-5,   640.78651
  7230.0,  3.720831E-5,   641.96861
  7240.0,  4.823133E-5,   643.20236
  7250.0,  4.337081E-5,   644.38498
  7260.0,  2.863630E-5,   645.38699
  7270.0,  1.831284E-5,   646.00246
  7280.0,  1.871509E-5,   646.70894
  7290.0,  1.943524E-5,   647.98420
  7300.0,  1.656199E-5,   649.58623
  7310.0,  8.920414E-6,   651.32813
  7320.0,  5.152063E-6,   648.91406
  7330.0,  1.720142E-5,   650.63941
  7340.0,  2.270552E-5,   651.94656
  7350.0,  1.962263E-5,   653.22521
  7360.0,  8.322561E-6,   654.77689
  7370.0,  7.686613E-6,   652.22388
  7380.0,  1.428299E-5,   653.95355
  7390.0,  1.025946E-5,   655.45837
  7400.0,  4.889275E-6,   656.24168
  7410.0,  7.728634E-6,   657.26261
  7420.0,  7.630780E-6,   659.18901
  7430.0,  5.570116E-6,   662.20268
  7440.0,  1.156022E-5,   664.82096
  7450.0,  1.426852E-5,   667.11597
  7460.0,  2.149252E-5,   669.44954
  7470.0,  2.989599E-5,   671.21137
  7480.0,  2.662133E-5,   672.56306
  7490.0,  1.987583E-5,   673.37771
  7500.0,  2.449903E-5,   674.36370
  7510.0,  2.780242E-5,   676.07966
  7520.0,  2.740172E-5,   678.02000
  7530.0,  1.296404E-5,   679.80146
  7540.0,  1.715650E-5,   678.36385
  7550.0,  3.663571E-5,   680.00159
  7560.0,  2.254937E-5,   681.80783
  7570.0,  1.771810E-5,   679.30148
  7580.0,  3.326658E-5,   681.20445
  7590.0,  1.307449E-5,   682.85280
  7600.0,  1.970537E-5,   681.24272
  7610.0,  2.943718E-5,   682.89188
  7620.0,  1.256791E-5,   684.86405
  7630.0,  1.075106E-5,   682.18791
  7640.0,  1.043133E-5,   684.42003
  7650.0,  1.008023E-5,   687.25585
  7660.0,  1.084941E-5,   688.64704
  7670.0,  1.915928E-5,   688.86217
  7680.0,  3.649398E-5,   690.03092
  7690.0,  3.626904E-5,   691.45225
  7700.0,  1.769111E-5,   692.91401
  7710.0,  4.551488E-6,   691.91385
  7720.0,  1.659318E-5,   693.20931
  7730.0,  1.771316E-5,   694.71190
  7740.0,  1.193861E-5,   695.81959
  7750.0,  9.885194E-6,   696.26542
  7760.0,  1.055253E-5,   696.93975
  7770.0,  8.966919E-6,   697.69243
  7780.0,  4.754782E-6,   698.71695
  7790.0,  2.908903E-6,   696.78101
  7800.0,  6.799805E-6,   698.62936
  7810.0,  9.756967E-6,   701.09167
  7820.0,  1.642498E-5,   702.89953
  7830.0,  1.632827E-5,   704.18285
  7840.0,  1.161844E-5,   705.26610
  7850.0,  4.035363E-6,   707.16055
  7860.0,  9.982137E-6,   704.10820
  7870.0,  1.375847E-5,   706.07534
  7880.0,  1.493309E-5,   708.40228
  7890.0,  1.742566E-5,   710.29814
  7900.0,  1.170438E-5,   711.63281
  7910.0,  5.149095E-6,   712.94343
  7920.0,  1.172295E-5,   715.75256
  7930.0,  2.588199E-5,   717.35064
  7940.0,  2.216718E-5,   718.86909
  7950.0,  9.313351E-7,   721.25675
  7960.0,  1.466834E-5,   718.81786
  7970.0,  1.052490E-5,   721.02820
  7980.0,  1.563871E-5,   723.94545
  7990.0,  1.562426E-5,   725.82013
  8000.0,  5.543659E-6,   728.84954
  8010.0,  1.407505E-5,   731.17627
  8020.0,  9.223794E-6,   732.03585
  8030.0,  1.390214E-5,   731.87010
  8040.0,  1.867306E-5,   732.73860
  8050.0,  1.583360E-5,   733.42780
  8060.0,  1.465815E-5,   734.28598
  8070.0,  7.135929E-6,   736.24248
  8080.0,  1.423669E-5,   739.25271
  8090.0,  2.032810E-5,   741.11576
  8100.0,  1.645120E-5,   743.20325
  8110.0,  1.503172E-5,   745.62417
  8120.0,  1.444515E-5,   747.82949
  8130.0,  1.173784E-5,   750.09156
  8140.0,  1.021179E-5,   752.38844
  8150.0,  9.364881E-6,   754.77189
  8160.0,  1.281881E-5,   756.87604
  8170.0,  1.388838E-5,   758.30481
  8180.0,  1.064400E-5,   759.03689
  8190.0,  1.348122E-5,   759.39018
  8200.0,  1.702502E-5,   760.20661
  8210.0,  1.578288E-5,   761.15211
  8220.0,  1.124691E-5,   762.34334
  8230.0,  7.399421E-6,   764.42897
  8240.0,  1.127442E-5,   766.43862
  8250.0,  1.074008E-5,   767.83476
  8260.0,  4.445146E-6,   769.27275
  8270.0,  5.513715E-6,   772.32846
  8280.0,  1.293591E-5,   773.68934
  8290.0,  1.363629E-5,   775.11701
  8300.0,  9.385535E-6,   777.40368
  8310.0,  1.811408E-5,   779.51264
  8320.0,  2.201804E-5,   780.67855
  8330.0,  2.047895E-5,   781.29166
  8340.0,  2.282111E-5,   781.83152
  8350.0,  1.893646E-5,   782.47234
  8360.0,  1.475254E-5,   782.51861
  8370.0,  2.195742E-5,   782.87910
  8380.0,  2.121723E-5,   783.66601
  8390.0,  1.103226E-5,   784.07379
  8400.0,  1.543798E-5,   783.78164
  8410.0,  2.116349E-5,   784.69491
  8420.0,  9.785614E-6,   786.11493
  8430.0,  1.557650E-5,   783.50043
  8440.0,  3.215912E-5,   784.86310
  8450.0,  2.896297E-5,   785.92638
  8460.0,  2.003919E-5,   786.29863
  8470.0,  2.713369E-5,   786.76901
  8480.0,  2.464103E-5,   787.79355
  8490.0,  9.634774E-6,   789.06494
  8500.0,  8.497668E-6,   786.01366
  8510.0,  1.895993E-5,   787.16556
  8520.0,  1.825236E-5,   788.10921
  8530.0,  8.246529E-6,   787.91259
  8540.0,  2.629128E-5,   788.04259
  8550.0,  3.245511E-5,   789.13450
  8560.0,  1.562209E-5,   790.16759
  8570.0,  8.931279E-6,   788.92317
  8580.0,  1.743608E-5,   789.56050
  8590.0,  1.741471E-5,   790.06712
  8600.0,  1.610633E-5,   790.66524
  8610.0,  9.535275E-6,   791.01755
  8620.0,  1.024342E-5,   791.39977
  8630.0,  7.286825E-6,   793.85587
  8640.0,  2.499913E-5,   796.11427
  8650.0,  3.593843E-5,   797.56443
  8660.0,  2.611697E-5,   798.83154
  8670.0,  9.721594E-6,   799.20139
  8680.0,  1.786336E-5,   799.29258
  8690.0,  2.080351E-5,   800.36448
  8700.0,  1.426350E-5,   801.36037
  8710.0,  7.125013E-6,   801.77975
  8720.0,  6.071760E-6,   801.74007
  8730.0,  7.436849E-6,   801.67410
  8740.0,  1.323293E-5,   802.26853
  8750.0,  1.235238E-5,   803.44463
  8760.0,  3.561387E-6,   805.84283
  8770.0,  1.121897E-5,   808.54904
  8780.0,  1.009667E-5,   810.05002
  8790.0,  5.477188E-6,   807.00985
  8800.0,  1.820153E-5,   808.76270
  8810.0,  2.191871E-5,   809.98189
  8820.0,  1.452636E-5,   811.20662
  8830.0,  6.112820E-6,   813.18751
  8840.0,  1.170105E-5,   815.15032
  8850.0,  1.541316E-5,   816.17769
  8860.0,  1.044643E-5,   816.80448
  8870.0,  1.088334E-5,   816.57329
  8880.0,  1.311872E-5,   817.20228
  8890.0,  6.485270E-6,   817.26492
  8900.0,  1.167067E-5,   817.12736
  8910.0,  1.034093E-5,   817.54694
  8920.0,  1.375519E-5,   817.60646
  8930.0,  1.265459E-5,   818.49304
  8940.0,  3.972139E-6,   817.06195
  8950.0,  1.853454E-5,   817.94678
  8960.0,  1.568384E-5,   819.06734
  8970.0,  5.411340E-6,   818.65731
  8980.0,  1.596158E-5,   819.09165
  8990.0,  1.334297E-5,   820.38543
  9000.0,  1.211936E-6,   822.68633
  9010.0,  8.631165E-6,   820.08302
  9020.0,  1.005639E-5,   822.10479
  9030.0,  1.123411E-5,   824.33667
  9040.0,  1.118913E-5,   826.26504
  9050.0,  7.718217E-6,   828.02039
  9060.0,  3.765079E-6,   829.44325
  9070.0,  1.531304E-6,   829.54621
  9080.0,  3.756755E-6,   829.25181
  9090.0,  7.669998E-6,   830.07342
  9100.0,  8.878247E-6,   831.03560
  9110.0,  8.286328E-6,   831.93759
  9120.0,  7.931596E-6,   833.21472
  9130.0,  7.751986E-6,   834.89535
  9140.0,  5.357273E-6,   836.07944
  9150.0,  8.187341E-6,   835.76619
  9160.0,  1.823783E-5,   836.67099
  9170.0,  2.176050E-5,   837.68689
  9180.0,  1.979840E-5,   838.61902
  9190.0,  1.619767E-5,   839.69229
  9200.0,  1.263659E-5,   841.23528
  9210.0,  1.374532E-5,   842.98293
  9220.0,  1.404243E-5,   844.37477
  9230.0,  8.299328E-6,   845.43425
  9240.0,  4.408913E-6,   845.30221
  9250.0,  6.332378E-6,   846.03295
  9260.0,  2.825805E-6,   847.60749
  9270.0,  2.346663E-6,   845.20815
  9280.0,  3.943117E-6,   847.04555
  9290.0,  3.240449E-6,   847.94711
  9300.0,  8.202664E-6,   848.30188
  9310.0,  1.475468E-5,   849.45893
  9320.0,  1.261023E-5,   850.75575
  9330.0,  3.000081E-6,   853.54634
  9340.0,  1.528965E-5,   855.87217
  9350.0,  1.804665E-5,   856.94417
  9360.0,  1.448673E-5,   857.29691
  9370.0,  2.090663E-5,   857.92375
  9380.0,  1.604350E-5,   859.43263
  9390.0,  1.371353E-5,   862.11036
  9400.0,  1.742980E-5,   863.83340
  9410.0,  6.615560E-6,   864.09887
  9420.0,  1.944039E-5,   864.03020
  9430.0,  2.237995E-5,   865.01915
  9440.0,  1.526081E-5,   865.87642
  9450.0,  6.450272E-6,   867.27724
  9460.0,  1.041135E-5,   870.31868
  9470.0,  1.211863E-5,   872.09659
  9480.0,  9.225111E-6,   869.01746
  9490.0,  2.096620E-5,   871.10924
  9500.0,  1.440437E-5,   873.04586
  9510.0,  1.550764E-5,   876.16272
  9520.0,  2.117274E-5,   877.98596
  9530.0,  5.176945E-6,   880.03295
  9540.0,  1.871723E-5,   877.39577
  9550.0,  2.331629E-5,   878.83154
  9560.0,  1.014002E-5,   880.16337
  9570.0,  2.881134E-6,   878.84894
  9580.0,  5.215915E-6,   880.50571
  9590.0,  7.452194E-6,   882.50740
  9600.0,  1.029867E-5,   883.47765
  9610.0,  1.157279E-5,   884.05612
  9620.0,  1.026960E-5,   884.15962
  9630.0,  1.878571E-5,   884.30257
  9640.0,  2.278818E-5,   885.08135
  9650.0,  1.368993E-5,   885.55658
  9660.0,  1.509949E-5,   885.33165
  9670.0,  1.638473E-5,   885.80811
  9680.0,  1.534297E-5,   885.94569
  9690.0,  1.727017E-5,   886.61678
  9700.0,  4.381859E-6,   888.17981
  9710.0,  1.600613E-5,   885.50946
  9720.0,  2.037143E-5,   886.87332
  9730.0,  7.688035E-6,   888.57761
  9740.0,  1.037249E-5,   891.65037
  9750.0,  1.431439E-5,   892.64097
  9760.0,  1.530087E-5,   893.24296
  9770.0,  1.246024E-5,   894.11275
  9780.0,  2.159501E-6,   895.30800
  9790.0,  6.610861E-6,   893.13758
  9800.0,  6.430054E-6,   894.65851
  9810.0,  8.721462E-6,   897.26833
  9820.0,  1.858797E-5,   898.78986
  9830.0,  1.915546E-5,   900.07135
  9840.0,  6.471558E-6,   901.81900
  9850.0,  1.574419E-5,   898.80075
  9860.0,  2.573641E-5,   900.12441
  9870.0,  1.969489E-5,   901.38570
  9880.0,  6.034691E-6,   903.31312
  9890.0,  1.178114E-5,   905.97567
  9900.0,  1.331396E-5,   907.12598
  9910.0,  3.883880E-6,   907.44257
  9920.0,  1.480826E-5,   906.72170
  9930.0,  2.176476E-5,   907.90938
  9940.0,  9.795474E-6,   909.69632
  9950.0,  2.144794E-5,   906.84006
  9960.0,  3.952556E-5,   908.49096
  9970.0,  3.504611E-5,   910.20752
  9980.0,  2.055470E-5,   912.54349
  9990.0,  2.574806E-5,   915.23669
 10000.0,  3.141991E-5,   917.34505
