Frequency/GHz, Amplitude rel., Phase
  6690.0,  3.924518E-5,   575.32053
  6700.0,  3.791999E-5,   577.06631
  6710.0,  3.237402E-5,   578.92358
  6720.0,  2.292362E-5,   580.83124
  6730.0,  1.525959E-5,   582.93404
  6740.0,  1.525757E-5,   584.71114
  6750.0,  1.752033E-5,   585.78324
  6760.0,  1.832072E-5,   586.66484
  6770.0,  1.548366E-5,   587.07571
  6780.0,  2.828905E-5,   587.53139
  6790.0,  4.041395E-5,   588.74684
  6800.0,  3.515033E-5,   590.26188
  6810.0,  1.878747E-5,   592.13479
  6820.0,  9.474335E-6,   594.88619
  6830.0,  1.139900E-5,   597.58664
  6840.0,  1.227150E-5,   599.78242
  6850.0,  9.021694E-6,   602.03151
  6860.0,  1.121721E-5,   604.58755
  6870.0,  1.691491E-5,   606.22091
  6880.0,  1.632298E-5,   607.38707
  6890.0,  9.137805E-6,   608.00471
  6900.0,  1.424737E-5,   607.75599
  6910.0,  2.494147E-5,   608.78941
  6920.0,  2.181946E-5,   610.18679
  6930.0,  1.018035E-5,   612.16533
  6940.0,  1.181821E-5,   614.50666
  6950.0,  1.660050E-5,   615.58256
  6960.0,  2.152034E-5,   616.62470
  6970.0,  1.595966E-5,   618.05006
  6980.0,  5.986946E-6,   620.89863
  6990.0,  1.151826E-5,   623.08911
  7000.0,  8.947829E-6,   623.34262
  7010.0,  2.406053E-5,   624.02231
  7020.0,  2.710555E-5,   625.56386
  7030.0,  1.549212E-5,   627.92898
  7040.0,  2.527828E-5,   630.58947
  7050.0,  2.603718E-5,   632.40780
  7060.0,  1.061567E-5,   634.78771
  7070.0,  2.043564E-5,   637.70256
  7080.0,  2.396492E-5,   639.31500
  7090.0,  1.187924E-5,   640.92029
  7100.0,  7.994680E-6,   643.94565
  7110.0,  1.692667E-5,   645.37949
  7120.0,  2.145462E-5,   646.38857
  7130.0,  1.897286E-5,   647.40714
  7140.0,  8.384319E-6,   648.13226
  7150.0,  1.159031E-5,   647.61937
  7160.0,  2.068057E-5,   648.71533
  7170.0,  2.119924E-5,   650.06970
  7180.0,  1.832553E-5,   651.50439
  7190.0,  1.896323E-5,   653.04121
  7200.0,  2.192737E-5,   654.69573
  7210.0,  1.907519E-5,   656.54305
  7220.0,  1.438743E-5,   659.18556
  7230.0,  2.655481E-5,   661.54497
  7240.0,  2.945297E-5,   663.17540
  7250.0,  1.586619E-5,   664.22609
  7260.0,  1.719930E-5,   664.33640
  7270.0,  2.038535E-5,   665.50763
  7280.0,  9.310514E-6,   666.70327
  7290.0,  8.283534E-6,   666.56239
  7300.0,  1.449214E-5,   668.05520
  7310.0,  1.257797E-5,   669.70959
  7320.0,  1.037325E-6,   671.00833
  7330.0,  1.326423E-5,   669.23174
  7340.0,  2.537348E-5,   670.17365
  7350.0,  3.322353E-5,   671.17082
  7360.0,  2.302765E-5,   672.19870
  7370.0,  1.309562E-5,   671.43553
  7380.0,  3.701462E-5,   672.19299
  7390.0,  3.485679E-5,   673.25487
  7400.0,  2.189043E-5,   673.56748
  7410.0,  3.426974E-5,   674.04174
  7420.0,  3.403452E-5,   675.14535
  7430.0,  1.973719E-5,   676.11608
  7440.0,  1.285115E-5,   676.55241
  7450.0,  1.171827E-5,   677.38969
  7460.0,  6.684231E-6,   678.53560
  7470.0,  1.844987E-6,   680.98207
  7480.0,  6.755719E-6,   683.55857
  7490.0,  9.044512E-6,   685.60437
  7500.0,  1.565155E-5,   687.96312
  7510.0,  2.357603E-5,   689.53344
  7520.0,  2.295583E-5,   690.36939
  7530.0,  3.146693E-5,   690.99670
  7540.0,  2.778290E-5,   692.10783
  7550.0,  6.759783E-6,   690.95542
  7560.0,  4.069959E-5,   691.88117
  7570.0,  3.983399E-5,   693.21413
  7580.0,  8.833162E-6,   693.74810
  7590.0,  2.703602E-5,   693.40071
  7600.0,  2.463672E-5,   694.78657
  7610.0,  2.417111E-6,   696.12258
  7620.0,  1.257452E-5,   694.82034
  7630.0,  1.244486E-5,   696.45135
  7640.0,  7.562334E-6,   697.35152
  7650.0,  1.592644E-5,   697.91324
  7660.0,  2.178556E-5,   699.18058
  7670.0,  1.311180E-5,   700.38633
  7680.0,  3.116144E-6,   700.04549
  7690.0,  3.752358E-6,   699.76617
  7700.0,  1.108092E-5,   699.26011
  7710.0,  1.966029E-5,   700.38724
  7720.0,  1.364378E-5,   701.88238
  7730.0,  9.231332E-6,   704.74785
  7740.0,  1.634557E-5,   706.48444
  7750.0,  9.299904E-6,   707.40605
  7760.0,  1.289658E-5,   706.59192
  7770.0,  2.736686E-5,   707.46676
  7780.0,  3.078656E-5,   708.49793
  7790.0,  2.538679E-5,   709.50622
  7800.0,  1.764322E-5,   710.49275
  7810.0,  1.170098E-5,   711.39618
  7820.0,  9.729846E-6,   712.10764
  7830.0,  8.955749E-6,   712.67022
  7840.0,  1.339430E-5,   712.72523
  7850.0,  2.840519E-5,   713.55029
  7860.0,  3.339342E-5,   714.75402
  7870.0,  1.660889E-5,   716.04856
  7880.0,  1.021064E-5,   714.16072
  7890.0,  2.458399E-5,   715.35092
  7900.0,  2.199216E-5,   716.24053
  7910.0,  1.692311E-5,   716.87299
  7920.0,  6.773453E-6,   717.33036
  7930.0,  1.457264E-5,   716.57662
  7940.0,  2.173804E-5,   717.70635
  7950.0,  1.182588E-5,   718.77959
  7960.0,  6.234248E-6,   718.30773
  7970.0,  7.174842E-6,   718.69671
  7980.0,  1.192480E-5,   718.63272
  7990.0,  1.956216E-5,   719.72587
  8000.0,  1.435332E-5,   720.95954
  8010.0,  6.518781E-6,   721.32332
  8020.0,  8.536308E-6,   721.92522
  8030.0,  4.211645E-6,   722.68082
  8040.0,  1.028869E-5,   722.73795
  8050.0,  1.736285E-5,   724.18384
  8060.0,  1.410227E-5,   725.41252
  8070.0,  1.542378E-5,   725.62641
  8080.0,  2.804179E-5,   726.68277
  8090.0,  2.278911E-5,   728.08342
  8100.0,  8.206490E-7,   725.44706
  8110.0,  1.964514E-5,   727.62645
  8120.0,  1.862235E-5,   728.64794
  8130.0,  1.560660E-5,   728.86400
  8140.0,  1.562026E-5,   729.41473
  8150.0,  1.518794E-5,   728.99501
  8160.0,  3.863382E-5,   729.72521
  8170.0,  4.273279E-5,   730.89894
  8180.0,  2.083814E-5,   731.87823
  8190.0,  1.612279E-5,   731.28571
  8200.0,  2.539187E-5,   732.11195
  8210.0,  1.774818E-5,   732.83185
  8220.0,  2.046059E-5,   733.12788
  8230.0,  2.501145E-5,   734.23361
  8240.0,  1.779020E-5,   735.56170
  8250.0,  9.172210E-6,   736.44874
  8260.0,  1.120049E-5,   737.43764
  8270.0,  1.526307E-5,   739.56038
  8280.0,  2.787259E-5,   741.68760
  8290.0,  3.893994E-5,   743.36780
  8300.0,  3.594460E-5,   744.82672
  8310.0,  2.322191E-5,   746.20457
  8320.0,  1.194658E-5,   747.96472
  8330.0,  1.159450E-5,   750.33483
  8340.0,  9.586651E-6,   752.49502
  8350.0,  1.361717E-5,   755.58747
  8360.0,  2.508078E-5,   757.44653
  8370.0,  1.846072E-5,   759.02681
  8380.0,  1.757345E-6,   756.53127
  8390.0,  1.281269E-5,   758.82693
  8400.0,  9.281212E-6,   761.02000
  8410.0,  1.570414E-5,   763.61251
  8420.0,  2.024810E-5,   765.12142
  8430.0,  1.365303E-5,   766.37437
  8440.0,  3.600679E-6,   768.40082
  8450.0,  1.258011E-5,   771.13698
  8460.0,  2.048779E-5,   772.55676
  8470.0,  1.846600E-5,   774.07748
  8480.0,  1.173107E-5,   775.66481
  8490.0,  8.497584E-6,   776.50255
  8500.0,  1.576773E-5,   777.31634
  8510.0,  1.725993E-5,   778.64640
  8520.0,  5.670237E-6,   780.26596
  8530.0,  7.136876E-6,   777.92109
  8540.0,  4.610725E-6,   779.25324
  8550.0,  9.011629E-6,   777.72185
  8560.0,  1.683399E-5,   778.72590
  8570.0,  1.996765E-5,   779.32173
  8580.0,  2.903213E-5,   780.19870
  8590.0,  2.846559E-5,   781.49710
  8600.0,  1.513167E-5,   782.77799
  8610.0,  1.112351E-5,   782.70815
  8620.0,  2.376449E-5,   783.77952
  8630.0,  2.186967E-5,   785.11483
  8640.0,  5.654588E-6,   785.78454
  8650.0,  1.274763E-5,   784.90127
  8660.0,  1.840496E-5,   785.46383
  8670.0,  2.547419E-5,   786.14431
  8680.0,  2.066428E-5,   787.23775
  8690.0,  1.449738E-6,   786.11829
  8700.0,  1.904374E-5,   786.86401
  8710.0,  1.683723E-5,   788.43333
  8720.0,  8.856767E-6,   790.99239
  8730.0,  1.224401E-5,   793.19423
  8740.0,  7.315004E-6,   794.91172
  8750.0,  4.954828E-6,   797.46003
  8760.0,  6.297636E-6,   798.45004
  8770.0,  1.122596E-5,   798.62523
  8780.0,  1.747234E-5,   799.42117
  8790.0,  1.211457E-5,   800.37425
  8800.0,  4.910099E-6,   798.92327
  8810.0,  1.797594E-5,   799.55739
  8820.0,  2.019073E-5,   800.28314
  8830.0,  1.702818E-5,   800.77572
  8840.0,  1.183416E-5,   800.97295
  8850.0,  1.447081E-5,   800.92392
  8860.0,  1.397424E-5,   801.60526
  8870.0,  5.396307E-6,   801.10454
  8880.0,  1.654058E-5,   801.30545
  8890.0,  1.453094E-5,   802.22979
  8900.0,  6.920368E-6,   802.46162
  8910.0,  4.148770E-6,   802.62451
  8920.0,  6.464975E-6,   801.48572
  8930.0,  9.501007E-6,   802.76938
  8940.0,  5.589807E-6,   805.79582
  8950.0,  1.513885E-5,   807.88355
  8960.0,  1.195546E-5,   809.23581
  8970.0,  3.443781E-6,   809.43722
  8980.0,  3.794924E-6,   810.10713
  8990.0,  5.888989E-6,   813.18082
  9000.0,  9.848203E-6,   814.63646
  9010.0,  5.802154E-6,   815.36234
  9020.0,  5.890190E-6,   814.94097
  9030.0,  1.052667E-5,   815.50083
  9040.0,  1.201339E-5,   816.79707
  9050.0,  1.201581E-5,   818.90960
  9060.0,  1.665383E-5,   820.83637
  9070.0,  1.262249E-5,   822.22901
  9080.0,  5.546921E-6,   822.37650
  9090.0,  9.906601E-6,   823.06582
  9100.0,  9.036129E-6,   824.76769
  9110.0,  7.289041E-6,   826.47879
  9120.0,  3.953034E-6,   827.10086
  9130.0,  6.912199E-6,   826.58143
  9140.0,  1.665463E-5,   827.06102
  9150.0,  2.479840E-5,   827.90859
  9160.0,  2.082078E-5,   828.67344
  9170.0,  1.688078E-5,   828.73346
  9180.0,  2.363200E-5,   829.22112
  9190.0,  1.689344E-5,   830.06554
  9200.0,  5.886121E-6,   829.49619
  9210.0,  1.510894E-5,   829.69948
  9220.0,  1.068090E-5,   830.61413
  9230.0,  4.440571E-6,   829.08800
  9240.0,  1.343920E-5,   829.79005
  9250.0,  8.886753E-6,   830.29104
  9260.0,  1.439227E-5,   829.84407
  9270.0,  2.216430E-5,   830.69266
  9280.0,  1.380242E-5,   831.81447
  9290.0,  6.762025E-6,   828.87407
  9300.0,  2.348512E-5,   830.21502
  9310.0,  3.027980E-5,   831.17191
  9320.0,  2.437115E-5,   832.06379
  9330.0,  8.374976E-6,   832.94936
  9340.0,  1.287880E-5,   830.86153
  9350.0,  2.584302E-5,   831.98076
  9360.0,  1.616834E-5,   833.18196
  9370.0,  7.582066E-6,   831.44226
  9380.0,  1.671510E-5,   832.60684
  9390.0,  6.658828E-6,   832.18823
  9400.0,  2.829653E-5,   832.67413
  9410.0,  2.869947E-5,   834.03572
  9420.0,  7.790556E-6,   835.96976
  9430.0,  1.343440E-5,   833.02734
  9440.0,  1.119685E-5,   834.31166
  9450.0,  3.247647E-6,   834.18096
  9460.0,  4.800773E-6,   834.20239
  9470.0,  1.027219E-6,   835.97865
  9480.0,  8.434240E-6,   838.60388
  9490.0,  1.410182E-5,   839.54056
  9500.0,  1.343806E-5,   839.91413
  9510.0,  2.152566E-5,   840.36277
  9520.0,  1.938584E-5,   841.48285
  9530.0,  1.802763E-6,   844.34439
  9540.0,  1.482047E-5,   846.98895
  9550.0,  6.766205E-6,   848.05021
  9560.0,  1.286042E-5,   846.95107
  9570.0,  1.478172E-5,   848.28007
  9580.0,  5.769241E-6,   845.42763
  9590.0,  1.861906E-5,   847.25473
  9600.0,  9.732253E-6,   848.05230
  9610.0,  1.966252E-5,   847.36543
  9620.0,  2.976239E-5,   848.36885
  9630.0,  1.654477E-5,   849.23458
  9640.0,  1.220675E-5,   848.61388
  9650.0,  1.839565E-5,   849.37044
  9660.0,  8.890182E-6,   850.85072
  9670.0,  1.510440E-5,   853.71544
  9680.0,  2.880816E-5,   854.92913
  9690.0,  2.860239E-5,   855.86560
  9700.0,  2.145428E-5,   856.47207
  9710.0,  1.740203E-5,   857.22378
  9720.0,  8.153013E-6,   859.25924
  9730.0,  1.772892E-5,   861.75342
  9740.0,  1.784522E-5,   863.13833
  9750.0,  5.434570E-6,   863.71661
  9760.0,  6.933915E-6,   863.72252
  9770.0,  7.394693E-6,   866.80502
  9780.0,  2.257189E-5,   868.61246
  9790.0,  2.518152E-5,   869.88439
  9800.0,  1.754744E-5,   870.72106
  9810.0,  1.698156E-5,   871.50399
  9820.0,  1.494928E-5,   873.16631
  9830.0,  1.540541E-5,   875.44014
  9840.0,  1.668482E-5,   877.36258
  9850.0,  9.408827E-6,   878.86205
  9860.0,  6.375045E-6,   878.41907
  9870.0,  1.467803E-5,   879.39594
  9880.0,  1.292307E-5,   880.32041
  9890.0,  1.311874E-5,   880.53489
  9900.0,  1.579895E-5,   881.24086
  9910.0,  9.529674E-6,   881.54599
  9920.0,  1.719422E-5,   881.60969
  9930.0,  1.905595E-5,   882.73993
  9940.0,  6.609683E-6,   884.74963
  9950.0,  1.618425E-5,   887.82636
  9960.0,  2.080819E-5,   889.51973
  9970.0,  1.712814E-5,   891.86504
  9980.0,  2.810704E-5,   894.08548
  9990.0,  2.629603E-5,   895.80472
 10000.0,  9.961610E-6,   898.49550
