Frequency/GHz, Amplitude rel., Phase
  6690.0,  2.949404E-5,   609.19105
  6700.0,  3.470561E-5,   610.41283
  6710.0,  2.641426E-5,   611.63019
  6720.0,  1.748940E-5,   612.87013
  6730.0,  1.458418E-5,   614.57684
  6740.0,  1.687109E-5,   616.45899
  6750.0,  1.424288E-5,   617.95950
  6760.0,  9.118595E-6,   618.41885
  6770.0,  1.698008E-5,   619.16405
  6780.0,  1.617011E-5,   620.65403
  6790.0,  7.528842E-6,   623.13836
  6800.0,  1.814602E-5,   625.49634
  6810.0,  2.853596E-5,   626.65444
  6820.0,  3.556266E-5,   627.61185
  6830.0,  3.445466E-5,   628.52340
  6840.0,  2.820498E-5,   629.14111
  6850.0,  3.044944E-5,   629.74438
  6860.0,  2.421056E-5,   630.71899
  6870.0,  6.362260E-6,   630.72214
  6880.0,  2.376663E-5,   630.71279
  6890.0,  2.961705E-5,   632.05355
  6900.0,  1.770669E-5,   633.78551
  6910.0,  1.863120E-5,   636.69654
  6920.0,  3.977368E-5,   638.47757
  6930.0,  5.012865E-5,   639.89803
  6940.0,  4.226505E-5,   641.13752
  6950.0,  2.772518E-5,   641.97478
  6960.0,  2.279431E-5,   642.63105
  6970.0,  9.828828E-6,   643.45950
  6980.0,  1.510687E-5,   642.31827
  6990.0,  2.565271E-5,   643.37720
  7000.0,  1.979403E-5,   644.04571
  7010.0,  2.468121E-5,   644.47997
  7020.0,  2.058273E-5,   645.51697
  7030.0,  7.410524E-6,   645.20688
  7040.0,  2.117172E-5,   645.84071
  7050.0,  1.749508E-5,   647.43652
  7060.0,  1.096679E-5,   649.76346
  7070.0,  1.651231E-5,   651.41948
  7080.0,  2.507124E-5,   652.58402
  7090.0,  2.650514E-5,   654.05861
  7100.0,  1.626205E-5,   655.97826
  7110.0,  6.358607E-6,   658.62874
  7120.0,  1.313708E-5,   656.41799
  7130.0,  3.568324E-5,   658.28047
  7140.0,  4.554604E-5,   659.81859
  7150.0,  3.641445E-5,   661.24682
  7160.0,  2.121837E-5,   662.68866
  7170.0,  1.403589E-5,   664.39156
  7180.0,  1.470616E-5,   666.04106
  7190.0,  1.139133E-5,   667.58882
  7200.0,  7.429409E-6,   670.34522
  7210.0,  2.013315E-5,   672.28510
  7220.0,  2.562711E-5,   673.53294
  7230.0,  1.703057E-5,   674.40457
  7240.0,  1.566509E-5,   674.21251
  7250.0,  2.830607E-5,   674.90470
  7260.0,  2.912645E-5,   675.89613
  7270.0,  2.223798E-5,   676.68367
  7280.0,  2.130143E-5,   677.42006
  7290.0,  1.975108E-5,   678.65017
  7300.0,  1.381335E-5,   680.19996
  7310.0,  1.080059E-5,   681.53934
  7320.0,  1.818639E-5,   682.70389
  7330.0,  2.994899E-5,   684.26633
  7340.0,  3.361393E-5,   685.99397
  7350.0,  2.503106E-5,   687.78265
  7360.0,  1.001513E-5,   689.36497
  7370.0,  9.724887E-6,   689.44713
  7380.0,  1.918212E-5,   691.15918
  7390.0,  2.052159E-5,   693.23463
  7400.0,  1.636488E-5,   695.49915
  7410.0,  8.544893E-6,   697.93007
  7420.0,  7.562388E-6,   695.42181
  7430.0,  1.229106E-5,   697.67797
  7440.0,  5.295001E-6,   700.55566
  7450.0,  1.686324E-5,   703.56284
  7460.0,  1.840789E-5,   705.36714
  7470.0,  6.440734E-6,   708.17620
  7480.0,  1.761477E-5,   710.90826
  7490.0,  1.280001E-5,   712.41057
  7500.0,  9.487990E-6,   711.03533
  7510.0,  2.592421E-5,   712.27069
  7520.0,  2.267465E-5,   713.46264
  7530.0,  1.177120E-5,   714.02760
  7540.0,  1.362267E-5,   714.45897
  7550.0,  1.394252E-5,   715.72121
  7560.0,  1.450592E-5,   717.21082
  7570.0,  1.880479E-5,   718.65124
  7580.0,  2.061638E-5,   720.13751
  7590.0,  1.554320E-5,   721.83917
  7600.0,  9.096011E-6,   723.85073
  7610.0,  2.348664E-6,   725.66645
  7620.0,  5.957199E-6,   724.28081
  7630.0,  5.553477E-6,   725.50392
  7640.0,  9.837093E-6,   724.55487
  7650.0,  2.365578E-5,   725.86128
  7660.0,  1.946590E-5,   727.53827
  7670.0,  1.431535E-5,   730.51294
  7680.0,  2.604246E-5,   732.52666
  7690.0,  1.433894E-5,   733.88104
  7700.0,  1.403478E-5,   732.92646
  7710.0,  2.480130E-5,   734.29311
  7720.0,  1.457827E-5,   736.51573
  7730.0,  2.843908E-5,   739.12349
  7740.0,  4.054321E-5,   740.56100
  7750.0,  3.660612E-5,   741.68810
  7760.0,  2.584587E-5,   742.65378
  7770.0,  1.438514E-5,   743.52476
  7780.0,  6.389971E-6,   744.46500
  7790.0,  6.429476E-6,   747.08950
  7800.0,  1.813818E-5,   748.75919
  7810.0,  2.323840E-5,   750.15890
  7820.0,  1.383009E-5,   751.48551
  7830.0,  4.226225E-6,   749.98217
  7840.0,  1.638256E-5,   750.97626
  7850.0,  1.458155E-5,   751.93766
  7860.0,  8.070781E-6,   751.53678
  7870.0,  2.579282E-5,   751.82712
  7880.0,  3.488997E-5,   752.88354
  7890.0,  2.054716E-5,   753.82487
  7900.0,  1.711228E-5,   753.30056
  7910.0,  2.728418E-5,   754.21614
  7920.0,  9.008095E-6,   755.12332
  7930.0,  2.200965E-5,   754.15871
  7940.0,  2.946726E-5,   755.49409
  7950.0,  1.286837E-5,   756.82714
  7960.0,  6.075021E-6,   756.31821
  7970.0,  1.009809E-5,   758.31017
  7980.0,  1.587941E-5,   760.66201
  7990.0,  1.482031E-5,   762.68698
  8000.0,  9.843684E-6,   765.37134
  8010.0,  1.379827E-5,   767.72897
  8020.0,  1.053355E-5,   769.51272
  8030.0,  3.621380E-6,   771.36810
  8040.0,  9.470846E-7,   771.27325
  8050.0,  5.179794E-6,   772.25956
  8060.0,  9.282390E-6,   773.06514
  8070.0,  1.634994E-5,   773.88832
  8080.0,  1.897321E-5,   775.06861
  8090.0,  8.472045E-6,   776.65236
  8100.0,  1.240873E-5,   773.82206
  8110.0,  2.537015E-5,   775.07116
  8120.0,  3.345129E-5,   776.00709
  8130.0,  3.810547E-5,   777.05089
  8140.0,  2.948993E-5,   778.29014
  8150.0,  1.151484E-5,   779.72079
  8160.0,  5.491387E-6,   782.28412
  8170.0,  1.501670E-5,   783.41125
  8180.0,  2.643324E-5,   784.51407
  8190.0,  2.527859E-5,   785.67551
  8200.0,  1.185717E-5,   786.48427
  8210.0,  9.354844E-6,   785.92714
  8220.0,  1.585524E-5,   786.37688
  8230.0,  1.734409E-5,   787.11644
  8240.0,  1.216952E-5,   787.82343
  8250.0,  6.440818E-6,   788.14461
  8260.0,  9.470410E-7,   786.71063
  8270.0,  1.242769E-5,   786.71443
  8280.0,  1.809894E-5,   787.53506
  8290.0,  1.819522E-5,   787.85134
  8300.0,  2.698034E-5,   788.22214
  8310.0,  2.956459E-5,   788.91366
  8320.0,  2.139843E-5,   789.29435
  8330.0,  2.750874E-5,   789.22219
  8340.0,  4.202331E-5,   789.85971
  8350.0,  4.064136E-5,   790.71145
  8360.0,  2.660635E-5,   791.39349
  8370.0,  1.675616E-5,   791.81172
  8380.0,  6.168399E-6,   792.46773
  8390.0,  9.631239E-6,   790.31050
  8400.0,  2.151630E-5,   791.22037
  8410.0,  2.447783E-5,   792.18840
  8420.0,  1.674379E-5,   793.31059
  8430.0,  3.377445E-6,   795.20731
  8440.0,  6.421234E-6,   798.28122
  8450.0,  3.628916E-6,   798.36817
  8460.0,  1.299174E-5,   798.56998
  8470.0,  1.635459E-5,   799.77284
  8480.0,  9.551998E-6,   800.85061
  8490.0,  5.796403E-6,   801.17109
  8500.0,  6.465574E-6,   802.42212
  8510.0,  5.553834E-6,   804.42782
  8520.0,  3.849709E-6,   806.01206
  8530.0,  5.297562E-6,   806.23356
  8540.0,  1.108620E-5,   807.55736
  8550.0,  1.081387E-5,   809.20775
  8560.0,  4.668361E-6,   811.68430
  8570.0,  1.018642E-5,   814.37625
  8580.0,  1.148820E-5,   815.55094
  8590.0,  1.251263E-5,   815.81638
  8600.0,  1.950244E-5,   816.50287
  8610.0,  1.639143E-5,   817.30127
  8620.0,  1.240451E-5,   817.30626
  8630.0,  1.727737E-5,   817.70318
  8640.0,  1.202214E-5,   818.06133
  8650.0,  1.977786E-5,   817.85687
  8660.0,  2.807154E-5,   818.68056
  8670.0,  1.668816E-5,   819.40359
  8680.0,  1.693683E-5,   818.82239
  8690.0,  2.901669E-5,   819.50585
  8700.0,  2.392864E-5,   820.27433
  8710.0,  1.482107E-5,   820.48241
  8720.0,  1.666208E-5,   820.51738
  8730.0,  1.744762E-5,   821.01716
  8740.0,  1.203107E-5,   821.38695
  8750.0,  1.156848E-5,   821.49225
  8760.0,  5.797498E-6,   822.25491
  8770.0,  1.143338E-5,   820.49254
  8780.0,  2.087286E-5,   821.72399
  8790.0,  7.967045E-6,   823.18986
  8800.0,  1.689179E-5,   820.92977
  8810.0,  2.747315E-5,   822.23621
  8820.0,  1.444428E-5,   823.37827
  8830.0,  9.158655E-6,   821.70269
  8840.0,  2.403157E-5,   822.58367
  8850.0,  2.482813E-5,   823.45346
  8860.0,  1.511719E-5,   824.17305
  8870.0,  6.951820E-6,   823.42385
  8880.0,  2.097699E-5,   823.76091
  8890.0,  2.344170E-5,   824.86498
  8900.0,  1.005482E-5,   826.13260
  8910.0,  5.106603E-6,   824.25294
  8920.0,  8.291683E-6,   825.72315
  8930.0,  3.226099E-6,   827.33097
  8940.0,  2.556120E-6,   827.96382
  8950.0,  7.904311E-6,   829.41093
  8960.0,  7.177989E-6,   831.44749
  8970.0,  1.509387E-5,   834.36011
  8980.0,  2.914973E-5,   835.95668
  8990.0,  2.710530E-5,   837.25816
  9000.0,  1.101908E-5,   838.37336
  9010.0,  3.988914E-6,   836.30548
  9020.0,  1.049684E-5,   836.87871
  9030.0,  1.152529E-5,   837.20736
  9040.0,  1.510376E-5,   837.31215
  9050.0,  1.892527E-5,   837.91867
  9060.0,  9.259038E-6,   838.27257
  9070.0,  2.118896E-5,   837.80470
  9080.0,  2.971175E-5,   838.98514
  9090.0,  1.410190E-5,   840.85349
  9100.0,  2.027421E-5,   843.89904
  9110.0,  2.161848E-5,   845.49816
  9120.0,  1.763583E-6,   847.63981
  9130.0,  1.219061E-5,   844.81410
  9140.0,  6.015769E-6,   844.65861
  9150.0,  2.488241E-5,   844.78301
  9160.0,  3.243161E-5,   845.80873
  9170.0,  2.186079E-5,   846.75816
  9180.0,  3.951608E-6,   847.26870
  9190.0,  1.370296E-5,   845.86961
  9200.0,  1.741191E-5,   847.03790
  9210.0,  7.821781E-6,   848.69000
  9220.0,  6.414477E-6,   850.90368
  9230.0,  1.510604E-5,   851.27375
  9240.0,  3.077971E-5,   852.23144
  9250.0,  2.837528E-5,   853.30725
  9260.0,  1.217030E-5,   853.63300
  9270.0,  1.795714E-5,   853.70346
  9280.0,  1.056214E-5,   855.03376
  9290.0,  1.283665E-5,   852.07655
  9300.0,  2.571640E-5,   853.29565
  9310.0,  2.661205E-5,   854.16994
  9320.0,  1.741276E-5,   854.87882
  9330.0,  1.138042E-5,   854.49723
  9340.0,  2.117448E-5,   855.08164
  9350.0,  1.334785E-5,   856.32417
  9360.0,  7.629096E-6,   854.11933
  9370.0,  2.172717E-5,   855.54285
  9380.0,  2.355209E-5,   856.70407
  9390.0,  2.383003E-5,   857.72328
  9400.0,  2.654021E-5,   858.86750
  9410.0,  2.482668E-5,   860.04491
  9420.0,  1.768305E-5,   860.99563
  9430.0,  1.017953E-5,   861.54124
  9440.0,  9.545603E-6,   861.34079
  9450.0,  1.661597E-5,   862.14767
  9460.0,  1.449771E-5,   863.68474
  9470.0,  9.146198E-6,   866.02947
  9480.0,  8.058909E-6,   868.34861
  9490.0,  3.373636E-6,   871.05186
  9500.0,  2.944979E-6,   873.33327
  9510.0,  1.083549E-5,   872.66743
  9520.0,  2.836571E-5,   874.03831
  9530.0,  3.171386E-5,   875.51984
  9540.0,  1.663833E-5,   877.24977
  9550.0,  1.154147E-5,   880.30183
  9560.0,  1.742193E-5,   881.99709
  9570.0,  1.510464E-5,   882.83013
  9580.0,  2.189029E-5,   883.61210
  9590.0,  2.967241E-5,   885.02766
  9600.0,  3.099432E-5,   886.63143
  9610.0,  2.384701E-5,   888.18482
  9620.0,  1.012141E-5,   889.57919
  9630.0,  2.877197E-6,   888.14866
  9640.0,  1.027551E-5,   889.19287
  9650.0,  1.354417E-5,   890.64724
  9660.0,  1.501531E-5,   892.54510
  9670.0,  1.796288E-5,   894.67256
  9680.0,  2.074232E-5,   896.81383
  9690.0,  2.229905E-5,   898.92853
  9700.0,  1.856752E-5,   900.96799
  9710.0,  1.036619E-5,   903.43998
  9720.0,  1.218803E-5,   906.14628
  9730.0,  9.066624E-6,   908.23998
  9740.0,  8.415875E-6,   911.27590
  9750.0,  1.477078E-5,   912.76222
  9760.0,  1.997407E-5,   913.44052
  9770.0,  2.730337E-5,   914.29691
  9780.0,  2.173319E-5,   915.22616
  9790.0,  1.467150E-5,   915.40355
  9800.0,  2.030742E-5,   916.12449
  9810.0,  1.358025E-5,   917.78987
  9820.0,  1.423138E-5,   920.53170
  9830.0,  2.043689E-5,   922.31738
  9840.0,  1.529569E-5,   924.04152
  9850.0,  1.346527E-5,   926.41516
  9860.0,  1.956256E-5,   928.27699
  9870.0,  1.520062E-5,   929.87041
  9880.0,  3.502662E-6,   932.70799
  9890.0,  1.109210E-5,   935.65484
  9900.0,  1.090500E-5,   937.85954
  9910.0,  1.444764E-5,   940.26729
  9920.0,  1.629593E-5,   941.92152
  9930.0,  1.323484E-5,   943.09364
  9940.0,  1.584694E-5,   944.33841
  9950.0,  2.395774E-5,   946.00366
  9960.0,  2.954349E-5,   947.66405
  9970.0,  2.393849E-5,   949.37841
  9980.0,  1.699978E-5,   951.59710
  9990.0,  2.384206E-5,   953.60790
 10000.0,  2.816830E-5,   955.04417
