1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
506666666666.667,2.73745360630311,0.0138517192484851,NaN,506666666666.667,2.73346705638409,0.0137301350401585,NaN,506666666666.667,2.73833553644789,0.0135436002092158,NaN,506666666666.667,2.72351520146519,0.0135803049107257,NaN,506666666666.667,2.7281670731453,0.0136581377174604,NaN,506666666666.667,2.72755809477261,0.0135765911441532,NaN
507000000000,2.73743973346883,0.0138560993461954,NaN,507000000000,2.73345446439904,0.0137343614056562,NaN,507000000000,2.73831896305702,0.0135484810839522,NaN,507000000000,2.72350720673068,0.0135853652792786,NaN,507000000000,2.72815775202027,0.0136627003582159,NaN,507000000000,2.72754860504717,0.0135813839503036,NaN
507333333333.333,2.73742587784555,0.0138604819484902,NaN,507333333333.333,2.73344188711261,0.013738590375621,NaN,507333333333.333,2.73830240111162,0.013553363492052,NaN,507333333333.333,2.72349921493299,0.0135904273256006,NaN,507333333333.333,2.72814843795202,0.0136672653342413,NaN,507333333333.333,2.72753912396498,0.0135861788370033,NaN
507666666666.667,2.73741203943326,0.0138648670553694,NaN,507666666666.667,2.7334293245248,0.0137428219500531,NaN,507666666666.667,2.73828585061168,0.0135582474335152,NaN,507666666666.667,2.72349122607211,0.0135954910496919,NaN,507666666666.667,2.72813913094054,0.0136718326455364,NaN,507666666666.667,2.72752965152603,0.0135909758042523,NaN
508000000000,2.73739821823197,0.0138692546668332,NaN,508000000000,2.73341677663561,0.0137470561289524,NaN,508000000000,2.73826931155721,0.0135631329083418,NaN,508000000000,2.72348324014804,0.0136005564515523,NaN,508000000000,2.72812983098583,0.0136764022921012,NaN,508000000000,2.72752018773034,0.0135957748520507,NaN
508333333333.333,2.73738441424168,0.0138736447828814,NaN,508333333333.333,2.73340424344505,0.013751292912319,NaN,508333333333.333,2.7382527839482,0.0135680199165318,NaN,508333333333.333,2.72347525716079,0.0136056235311819,NaN,508333333333.333,2.72812053808789,0.0136809742739359,NaN,508333333333.333,2.72751073257789,0.0136005759803984,NaN
508666666666.667,2.73737062746237,0.0138780374035141,NaN,508666666666.667,2.73339172495311,0.0137555323001528,NaN,508666666666.667,2.73823626778465,0.0135729084580851,NaN,508666666666.667,2.72346727711036,0.0136106922885807,NaN,508666666666.667,2.72811125224673,0.0136855485910402,NaN,508666666666.667,2.72750128606869,0.0136053791892954,NaN
509000000000,2.73735685789407,0.0138824325287313,NaN,509000000000,2.73337922115979,0.0137597742924538,NaN,509000000000,2.73821976306657,0.0135777985330018,NaN,509000000000,2.72345929999674,0.0136157627237486,NaN,509000000000,2.72810197346234,0.0136901252434144,NaN,509000000000,2.72749184820274,0.0136101844787417,NaN
509333333333.333,2.73734310553676,0.0138868301585329,NaN,509333333333.333,2.73336673206509,0.013764018889222,NaN,509333333333.333,2.73820326979396,0.0135826901412819,NaN,509333333333.333,2.72345132581994,0.0136208348366857,NaN,509333333333.333,2.72809270173473,0.0136947042310582,NaN,509333333333.333,2.72748241898003,0.0136149918487374,NaN
509666666666.667,2.73732937039044,0.013891230292919,NaN,509666666666.667,2.73335425766901,0.0137682660904575,NaN,509666666666.667,2.7381867879668,0.0135875832829254,NaN,509666666666.667,2.72344335457995,0.013625908627392,NaN,509666666666.667,2.72808343706389,0.0136992855539719,NaN,509666666666.667,2.72747299840058,0.0136198012992824,NaN
510000000000,2.73731565245512,0.0138956329318897,NaN,510000000000,2.73334179797156,0.0137725158961602,NaN,510000000000,2.73817031758512,0.0135924779579322,NaN,510000000000,2.72343538627678,0.0136309840958675,NaN,510000000000,2.72807417944982,0.0137038692121553,NaN,510000000000,2.72746358646437,0.0136246128303767,NaN
510333333333.333,2.73730195173079,0.0139000380754447,NaN,510333333333.333,2.73332935297272,0.0137767683063301,NaN,510333333333.333,2.73815385864889,0.0135973741663025,NaN,510333333333.333,2.72342742091042,0.0136360612421121,NaN,510333333333.333,2.72806492889252,0.0137084552056084,NaN,510333333333.333,2.72745418317141,0.0136294264420204,NaN
510666666666.667,2.73728826821746,0.0139044457235843,NaN,510666666666.667,2.73331692267251,0.0137810233209672,NaN,510666666666.667,2.73813741115814,0.0136022719080361,NaN,510666666666.667,2.72341945848088,0.013641140066126,NaN,510666666666.667,2.728055685392,0.0137130435343314,NaN,510666666666.667,2.72744478852169,0.0136342421342133,NaN
511000000000,2.73727460191513,0.0139088558763083,NaN,511000000000,2.73330450707093,0.0137852809400716,NaN,511000000000,2.73812097511285,0.0136071711831331,NaN,511000000000,2.72341149898816,0.013646220567909,NaN,511000000000,2.72804644894825,0.013717634198324,NaN,511000000000,2.72743540251523,0.0136390599069556,NaN
511333333333.333,2.73726095282379,0.0139132685336169,NaN,511333333333.333,2.73329210616796,0.0137895411636432,NaN,511333333333.333,2.73810455051301,0.0136120719915935,NaN,511333333333.333,2.72340354243224,0.0136513027474611,NaN,511333333333.333,2.72803721956128,0.0137222271975865,NaN,511333333333.333,2.72742602515201,0.0136438797602473,NaN
511666666666.667,2.73724732094344,0.0139176836955099,NaN,511666666666.667,2.73327971996361,0.0137938039916821,NaN,511666666666.667,2.73808813735865,0.0136169743334172,NaN,511666666666.667,2.72339558881315,0.0136563866047825,NaN,511666666666.667,2.72802799723108,0.0137268225321186,NaN,511666666666.667,2.72741665643204,0.0136487016940882,NaN
512000000000,2.73723370627409,0.0139221013619873,NaN,512000000000,2.73326734845789,0.0137980694241881,NaN,512000000000,2.73807173564975,0.0136218782086044,NaN,512000000000,2.72338763813087,0.013661472139873,NaN,512000000000,2.72801878195765,0.0137314202019206,NaN,512000000000,2.72740729635532,0.0136535257084785,NaN
512333333333.333,2.73722010881574,0.0139265215330493,NaN,512333333333.333,2.73325499165079,0.0138023374611614,NaN,512333333333.333,2.73805534538632,0.0136267836171549,NaN,512333333333.333,2.72337969038541,0.0136665593527327,NaN,512333333333.333,2.728009573741,0.0137360202069923,NaN,512333333333.333,2.72739794492185,0.0136583518034181,NaN
