1_Freq_Hz,1_S11_mag,1_S11_phase,1_S21_mag,1_S21_phase,1_S12_mag,1_S12_phase,1_S22_mag,1_S22_phase,2_Freq_Hz,2_S11_mag,2_S11_phase,2_S21_mag,2_S21_phase,2_S12_mag,2_S12_phase,2_S22_mag,2_S22_phase,3_Freq_Hz,3_S11_mag,3_S11_phase,3_S21_mag,3_S21_phase,3_S12_mag,3_S12_phase,3_S22_mag,3_S22_phase,4_Freq_Hz,4_S11_mag,4_S11_phase,4_S21_mag,4_S21_phase,4_S12_mag,4_S12_phase,4_S22_mag,4_S22_phase,5_Freq_Hz,5_S11_mag,5_S11_phase,5_S21_mag,5_S21_phase,5_S12_mag,5_S12_phase,5_S22_mag,5_S22_phase,6_Freq_Hz,6_S11_mag,6_S11_phase,6_S21_mag,6_S21_phase,6_S12_mag,6_S12_phase,6_S22_mag,6_S22_phase
533333333333.333,0.335188422267928,-178.411444392515,0.62082359098388,84.2294777007134,0.621019140204033,90.4295023083489,0.341687004227702,156.269692210781,533333333333.333,0.337947813013325,-175.381717888732,0.622582847335465,86.3902735420727,0.622932281892164,93.6463435138663,0.341783287912375,160.651727154164,533333333333.333,0.336168725401636,-177.728585175234,0.625195299234876,83.3960141591233,0.625257562353509,91.1115902038781,0.340598800422192,159.533966618047,533333333333.333,0.306771793241988,-175.237917679386,0.630749590840105,91.3388070118725,0.631329256900019,98.5139411400944,0.310479705929798,159.157028699247,533333333333.333,0.318102276575974,-175.674281043645,0.628076131689447,89.0519444278412,0.628600381785243,95.9539367441557,0.321627074368476,159.812682166401,533333333333.333,0.320271691449409,-175.858293470591,0.628799697644662,90.3642063928077,0.628711371811015,94.6937337454117,0.320426862523577,158.864339117499
533666666666.667,0.334337762653593,-179.738646070915,0.616615976548475,82.6858949485364,0.616515671755437,88.5663176858263,0.337269434652732,155.687989091836,533666666666.667,0.336358469771276,-176.661448530041,0.618937767290369,84.8266527789851,0.618842111764538,91.7925785468846,0.340283948003458,160.110594721288,533666666666.667,0.335819686521826,-179.277207766516,0.621879620463638,81.8317745061293,0.621903033954014,89.2046706752033,0.341870528711124,159.193723776613,533666666666.667,0.308328311784452,-177.166293466685,0.626839590213736,89.5645521537895,0.627499148453344,96.7175997675504,0.313583485165112,158.085896996043,533666666666.667,0.318232474488485,-177.263535030061,0.624195391439818,87.3973921269812,0.624321766651862,94.0665023879522,0.321265592995535,158.86179926068,533666666666.667,0.320833474641439,-177.833626030632,0.62461039623013,88.6710223759462,0.624742593743676,92.7705842272306,0.323217184791585,158.200953868612
534000000000,0.332132453244189,179.830379468975,0.618463328840954,81.1174574964273,0.618930291200958,87.0283889695331,0.339495096947461,155.190691945845,534000000000,0.333987150857678,-177.386101180219,0.620695047426673,83.2265313336211,0.621150963150386,90.1449677591711,0.341963985095689,159.41482178017,534000000000,0.334272806448454,-179.46872067396,0.624024502610966,80.1264793423575,0.624581527195209,87.5276547047877,0.345241840951945,158.260328792552,534000000000,0.309662436443791,-177.100660195619,0.627839902777852,87.8720246651523,0.628640700711114,95.1074939296642,0.319319751135929,156.90053140335,534000000000,0.317909338576908,-177.74168564155,0.62554846749542,85.8207791732638,0.625999966732584,92.4592509540935,0.325959495591953,158.073920071339,534000000000,0.320658294258333,-177.840872591826,0.625958103124386,87.0304912835339,0.626242305981859,91.1201039683338,0.326265759468744,157.337585960192
534333333333.333,0.331869153538982,-179.792785467873,0.621512314668019,78.5954973970331,0.621921770838572,85.0028161424282,0.339343103283713,153.583165943921,534333333333.333,0.336382236486369,-177.168849106184,0.623789955011175,80.8363986136039,0.624089463304836,88.2511449500461,0.342987840577386,157.634400027316,534333333333.333,0.332276772723288,-179.082428513914,0.626817910933209,77.6400802746533,0.626862213855543,85.6207746875387,0.34535507502111,155.932075688976,534333333333.333,0.310668205483018,-176.359275402875,0.63021396200261,85.6667911950796,0.63061286224832,93.0687682331965,0.321546013310053,154.96028315847,534333333333.333,0.32099382764539,-177.292743643397,0.628727273697488,83.5196957645262,0.628714471728642,90.518466893676,0.327793879504043,156.39509068414,534333333333.333,0.318598378359828,-177.124538832381,0.628701895110362,84.7590467610425,0.62853031582304,89.1536529335067,0.328998913444603,155.168602961416
534666666666.667,0.341698553484255,177.872457312492,0.621030296385054,76.3506154409792,0.622091712532409,82.5720229275163,0.33456479958998,152.934346956534,534666666666.667,0.346515165091632,-179.15018373085,0.623709447329601,78.649622672718,0.624685496756381,85.878469546656,0.340997720767556,157.17094393195,534666666666.667,0.341276870873968,178.34666948043,0.626439788305938,75.3322375631217,0.626972769166948,83.179882496569,0.344268402788573,155.435793688856,534666666666.667,0.320559382014685,-178.924876241587,0.629865043260528,83.4090741850747,0.630450792842285,90.6822385537072,0.32245209257174,154.743276721249,534666666666.667,0.331779158298312,-179.165070728863,0.628440596167744,81.1936956641351,0.628811180578088,88.1490181946902,0.326343422152781,155.942571850235,534666666666.667,0.32699471335534,-179.881312631799,0.62824032825023,82.4966220910902,0.62850084017653,86.8663434972069,0.33089838332737,154.904868598542
535000000000,0.345416264155087,175.154601914379,0.615079913313329,74.2547562723213,0.616269512513467,80.5835578293789,0.336582402670129,151.237945053495,535000000000,0.347422263459613,178.41618948398,0.618287738319402,76.4863488954722,0.619179172317365,83.777922098633,0.342724153593661,155.508672373545,535000000000,0.345941261509148,175.546657651537,0.620464904070675,73.1953001525039,0.621201327057184,81.1241787625251,0.345562185199957,153.812257112467,535000000000,0.326619456448556,178.649198051473,0.624108475643003,81.1890099922439,0.624942811675309,88.605471207945,0.328131425807322,153.383812092012,535000000000,0.334592433900635,178.623675531174,0.622177463466486,79.0186966045992,0.622802959803997,86.0516162969032,0.330307369808316,154.284232792473,535000000000,0.332793362468478,177.508162758644,0.622469681170399,80.4807976517762,0.622709106549344,84.7855574452255,0.334796240125246,153.859868989197
535333333333.333,0.343829822005758,174.245331968722,0.610514521310368,72.910464341289,0.610711781887922,79.1820934920882,0.337111866046717,149.736019100934,535333333333.333,0.344495908030752,177.405045843353,0.613388800798887,75.2045904007423,0.613589504326558,82.4043182436427,0.341658423121069,153.876951428762,535333333333.333,0.343844569693366,174.702238498871,0.615421920861378,71.8546706419141,0.615369309279267,79.6420198669356,0.34312641061207,152.1536189065,535333333333.333,0.327121496832692,178.158893374763,0.618662265795908,79.7307890870276,0.618938957711516,87.0137108773189,0.329193252785439,152.094806171955,535333333333.333,0.332768663552594,177.752027544225,0.616940300815152,77.6276075083588,0.616699252867492,84.5454373419992,0.331699576606132,152.845153010147,535333333333.333,0.33299508251433,176.903655785516,0.617504319850568,79.1257682264504,0.617365751193209,83.2342483697563,0.334934768777274,152.312040087926
535666666666.667,0.347050133558658,174.392244667085,0.612508344843006,71.7974071667308,0.613189746453673,77.9004757232843,0.335427585084493,148.480263010036,535666666666.667,0.34650452525356,177.444053747229,0.615262626519663,73.992981813682,0.61578860849281,81.1505363910713,0.339015990311431,152.751580498493,535666666666.667,0.346812959400692,174.66979790298,0.617011602571477,70.8301075153931,0.617338980930889,78.4006576759176,0.340963384484055,151.001597158239,535666666666.667,0.331273868699954,177.942931036502,0.619396378617418,78.5621735167636,0.619618049776268,85.7503174162338,0.328206894317238,151.401723443882,535666666666.667,0.335720029919267,177.675560491699,0.618322810971122,76.4398416304768,0.618229018921082,83.3095447570475,0.330143467468063,151.954367109477,535666666666.667,0.336536693883865,176.708872700971,0.618975493094582,78.0275492653542,0.618888706668458,81.9782762057239,0.333774325625949,151.390332078522
536000000000,0.353497408120703,173.388427214996,0.618445179506446,69.7575007862327,0.619559308430036,75.9064401764746,0.338364467731329,147.31713515567,536000000000,0.350871534913057,176.31640777527,0.621563019817876,71.9386296445313,0.62274744590867,79.273943741309,0.340371203298752,151.887515758092,536000000000,0.353914917694747,173.550869452258,0.623100063706321,68.7013819716488,0.624156367479291,76.4820833287516,0.342269576899801,150.308532812175,536000000000,0.340074736839885,176.653556566397,0.624930965171213,76.6389262731461,0.625723882445063,83.8715169755972,0.33106901866663,150.776467583849,536000000000,0.341914333066434,176.316734927094,0.624232357930088,74.560753747751,0.624730209256442,81.3666942652809,0.332686617082963,151.089389591031,536000000000,0.345931906247689,175.577483564103,0.625146159175441,76.0410004348828,0.625318160819386,80.0123815962544,0.335263440464597,150.96544888861
536333333333.333,0.348736658612859,172.203981954167,0.620088919022544,67.4892873894299,0.620610098242999,73.6994529184453,0.348905003857245,145.829595916404,536333333333.333,0.345758171227159,174.782022243727,0.623500461802882,69.6818316853786,0.62422932805964,77.009342755191,0.348653921760763,150.432405863,536333333333.333,0.348142165996829,172.619102255976,0.625054951178505,66.4386425289411,0.625561870888847,74.2869482565375,0.349700281995067,149.201639540513,536333333333.333,0.338106803874355,175.71074660896,0.625879521378463,74.3890183096695,0.626511580896918,81.591935599175,0.33870230796862,149.488969280399,536333333333.333,0.33909433609257,174.711251024934,0.625687214502099,72.3067915290339,0.625964374480018,79.1415096652799,0.341137590359695,149.701453869619,536333333333.333,0.343215307322788,174.718919164631,0.6265787472823,73.7387824487466,0.626759183537929,77.7016982644249,0.340895641282874,149.720679938792
536666666666.667,0.341225949973561,171.172762501126,0.617728418818546,65.2113156240053,0.618304405926248,71.3060314277494,0.353921746369925,143.958577745669,536666666666.667,0.341039806621506,173.714071549436,0.621936499583608,67.4396442841113,0.622536189620793,74.6955485520702,0.352515250710363,148.482044404164,536666666666.667,0.338862741472429,171.739478064196,0.623646727010742,64.342204881194,0.624037389214204,71.9694899425588,0.354482516493339,147.224701326031,536666666666.667,0.331628047443543,174.892416155094,0.624123624172321,72.2008948572236,0.624583246000247,79.3507259663204,0.343654450444842,147.445762558401,536666666666.667,0.335643226861731,173.67918938174,0.623780248923635,70.1409336229207,0.623876503183457,76.7208365029868,0.345726782901325,147.882742280014,536666666666.667,0.334133207638372,173.820190890364,0.624837602876821,71.5283232882276,0.624754056922316,75.3480819198679,0.343327523393576,147.541467316664
537000000000,0.337353301112316,169.705542576199,0.612827044069152,63.9020419415817,0.613763465592622,69.3299428288165,0.34735351126202,143.490976848102,537000000000,0.337679980221378,172.570546210767,0.617463814209872,65.9527409391308,0.618096570061191,72.6128636941317,0.346050262071547,147.832367499292,537000000000,0.333706649300393,170.12823611395,0.619556294442705,62.9042707100007,0.620127508708088,69.9121514111441,0.349433127761907,146.352158986801,537000000000,0.329073246706084,173.042065433892,0.619219102421763,70.4757018050472,0.620374890286989,77.3337022301329,0.339975969416171,146.170911975463,537000000000,0.333230118509445,172.350898353563,0.618784689923542,68.6248270385404,0.619471090103171,74.7497528505409,0.340722922781767,147.093222567941,537000000000,0.329775446340306,171.890566105743,0.619881877390335,69.8878840486469,0.62030671287744,73.4066716502898,0.338378110639897,146.45173698683
537333333333.333,0.332700994984536,168.060439567146,0.611999271688499,62.1724922869997,0.612717026337791,68.1385247497612,0.349957364143182,143.937157462168,537333333333.333,0.332192606776487,171.178108648834,0.616071197832858,64.240688570715,0.616791058176034,71.4115737266728,0.348492859195828,148.172066404002,537333333333.333,0.330449387829767,168.738011890955,0.618055987990123,61.1682612427833,0.618906483781949,68.6474476292962,0.352478034645577,146.624760941582,537333333333.333,0.32826084135509,171.545771409363,0.617298663898806,68.8974633925978,0.618170061963897,75.9092214143079,0.342925919822835,146.073835469764,537333333333.333,0.3290272025772,171.066965222922,0.617768347698604,67.0158672029476,0.61825123493881,73.4254643312613,0.343683492268748,147.235605115237,537333333333.333,0.32786306049612,170.286200557972,0.618264244227108,68.2977914599152,0.618826197905387,72.1189132451072,0.340761786740522,146.416046619082
537666666666.667,0.330349547232856,168.663989474921,0.617031220900222,60.4409897129406,0.618464693385094,66.3766815558116,0.352591028013859,142.117727687879,537666666666.667,0.330031151774958,171.652502432016,0.621346126484053,62.5101682536407,0.622874412602132,69.6356637909029,0.352255424168027,146.238876808999,537666666666.667,0.329003033597858,169.51598218889,0.623133829072165,59.3553546220771,0.624402167020823,66.8887466931727,0.356613747509449,144.467593979398,537666666666.667,0.328439091944463,172.493417274208,0.621404636989345,67.1174917676409,0.622703273277452,74.1594930202239,0.348308056896866,143.929820298468,537666666666.667,0.328011110731368,171.84210309612,0.622430681751884,65.1428539975027,0.623399165334338,71.6582451685075,0.348718113263045,145.091289689119,537666666666.667,0.326169008026945,171.266542270171,0.622789040938928,66.5098352926863,0.623568514494504,70.3501669110304,0.344790119285815,144.249740524353
538000000000,0.339680481119034,167.91672986314,0.616816302814318,58.0068042938822,0.618173151483594,64.0834374764401,0.338591474384674,141.872365072455,538000000000,0.339627826732748,170.963897831547,0.62223201745358,60.0043705268088,0.623276459919275,67.3063805571463,0.340724630921492,145.60985303824,538000000000,0.337594407193605,168.642097832991,0.623475152259808,56.9774910300156,0.624744298377128,64.6362275121931,0.344434397846291,143.627480823572,538000000000,0.336618071116167,171.647197164585,0.62128245501962,64.8055725234534,0.622449788286333,71.9514884308694,0.340410313542691,143.26589830815,538000000000,0.337091797803931,171.282731445636,0.622468965055843,62.7530192528777,0.623313273553074,69.2923374139714,0.338937844045767,144.57288651082,538000000000,0.333816701359547,170.398535282357,0.622806539060756,64.1287265201388,0.623366491845392,68.074855681983,0.336652300694549,143.435524782605
538333333333.333,0.345952196838115,165.748785990851,0.612693407425815,56.2237114174986,0.613676298170766,62.2439719426568,0.332276494257116,141.880864149587,538333333333.333,0.34387909255733,168.972776262427,0.618127415387388,58.0819636341226,0.619137076634043,65.4313172800498,0.335974391906023,145.337859913179,538333333333.333,0.344932108243209,166.193330391461,0.619168865673632,55.1670392123571,0.620288020160311,62.7563565213966,0.341711368066247,143.13727856725,538333333333.333,0.343782899983177,169.36562826107,0.616323604521273,62.8170521325021,0.617099799354753,70.0643046484255,0.3402860274386,143.114945486689,538333333333.333,0.342680070462181,169.30290782962,0.61761447771481,60.8326648824765,0.618306934619511,67.4696172066141,0.3360436708335,144.500227525673,538333333333.333,0.341629014343537,167.856699829997,0.617856124563545,62.3297860478975,0.618541682934046,66.2439414883563,0.337787419097163,143.147619685247
538666666666.667,0.343528663822225,164.342268041583,0.610377654651347,54.8944558308574,0.610834404961981,60.7129206120762,0.327390729596107,140.139976807123,538666666666.667,0.339010375340598,167.292734472678,0.615435822132022,56.6918455774834,0.615748708946836,63.832752303622,0.331825673455408,143.841107838481,538666666666.667,0.344768004275861,164.600668800403,0.616460453498617,53.7665459147746,0.616702472953675,61.1396729350606,0.337324332506379,141.485639351447,538666666666.667,0.345385874827732,167.718772449326,0.613020556866728,61.4591898914298,0.61326083299217,68.6033115345883,0.340451429016169,141.714057463391,538666666666.667,0.339859942730827,167.37735154253,0.614759072239498,59.4737270937703,0.615091465212166,65.8915260843776,0.33396405614317,142.82186967735,538666666666.667,0.343088631966604,166.330205778276,0.615182266167042,61.005324044123,0.615126064508365,64.7665695820772,0.338841851805869,141.925492769335
539000000000,0.337968455061757,165.136918480215,0.612776283576252,53.2060822984497,0.613884931010121,59.4584314080378,0.32160954600181,137.924272356666,539000000000,0.332834391220509,167.468189740378,0.61752756628343,55.0026989288817,0.618542400601476,62.5704242632924,0.324668038115908,141.952500373093,539000000000,0.338406369263292,165.407944487911,0.618409983834746,52.0965065511226,0.619394256709197,59.8807772770641,0.328989404943817,139.792784046543,539000000000,0.342254176683561,168.477259682346,0.614634952778199,59.8546326545872,0.615580020958998,67.3403089892085,0.336515061631946,140.164540633595,539000000000,0.335396040967816,167.41797341271,0.616791611150885,57.8667400922613,0.617430331966629,64.7352163930073,0.330129810543887,141.023603559612,539000000000,0.339073543175052,167.342970483182,0.617071140354878,59.3847537988334,0.617730011263438,63.4821120260535,0.333749849723577,140.631220439053
539333333333.333,0.336846003769432,165.293177804987,0.621115673394626,51.391969527811,0.622351963052129,57.7224483985623,0.322304148403097,136.179103718508,539333333333.333,0.33313331255795,167.36884081976,0.626159976811224,53.2611331635244,0.627789939199527,60.8861069863209,0.323230181240337,140.455049437606,539333333333.333,0.335027408644842,165.46948346757,0.627269814516143,50.2936238168101,0.628419808423374,58.1113406897501,0.327192607796885,138.392075522954,539333333333.333,0.341514423182839,168.439979102472,0.622865260666454,58.0922511188201,0.624051742052731,65.6317879270367,0.336469186961152,139.150675333639,539333333333.333,0.33731174748645,167.108589792277,0.625145206271322,56.1212667940383,0.625945940402948,62.9749822530727,0.329717168538865,139.736151978962,539333333333.333,0.336128065672329,167.409733050026,0.625737026179571,57.5894576356075,0.626523549576067,61.6948779915535,0.331943072028802,139.489551752949
539666666666.667,0.332766732797396,162.466679555965,0.624944427309814,48.4353169466978,0.625503042528539,54.9575848361095,0.323741785784412,133.769646505385,539666666666.667,0.329520991973464,164.872622110392,0.63052251678502,50.3291491587646,0.631149511195889,58.0946863784629,0.322723612679709,138.350522612017,539666666666.667,0.329362769909584,162.375525239613,0.631670354453891,47.3569902288049,0.632190033496006,55.4072293100996,0.327254390743212,136.34515036823,539666666666.667,0.339360772953834,165.411848448126,0.626925732583647,55.3674287089187,0.627358613498497,62.8874492579067,0.336067768998114,137.416586375823,539666666666.667,0.336352901357298,164.409658092573,0.629268319960272,53.2464259191088,0.629430029206725,60.220207180668,0.328758639972431,137.75958745001,539666666666.667,0.332353221967545,164.294427379486,0.629885909781312,54.7217331923875,0.630080209494297,58.9228987903225,0.330628155936377,137.910404055264
540000000000,0.324624374945879,160.292229273065,0.61935632945653,45.9746287476362,0.62048861742067,52.5143063978311,0.325783253041589,133.066244615469,540000000000,0.3206426993578,162.917331766631,0.625236259436946,47.9254891353871,0.626486172279712,55.6190635989748,0.321437407986948,137.757714133547,540000000000,0.320429218295084,160.311908100596,0.626844257014669,44.8961811992906,0.628127906508575,52.928356161662,0.325873202663769,136.021548111681,540000000000,0.334471017138046,163.365642238978,0.621786466121877,52.8326623522305,0.622635285131312,60.450317470838,0.333306377368086,136.456761538054,540000000000,0.329291545270573,162.570126182551,0.623990108100823,50.7959522024349,0.624629383172052,57.7674040745734,0.327466857667887,136.765301352009,540000000000,0.326291341936721,162.105111470395,0.625135239975031,52.2885869307023,0.625667108786412,56.5823284219481,0.325099817787575,137.29984708315
540333333333.333,0.31989237366812,159.022351799359,0.612161456589575,44.4324700654071,0.613068007760629,50.7000867021115,0.327693721914327,134.115589740025,540333333333.333,0.31575843146163,161.706964901458,0.618132799492724,46.2838726691837,0.619331372757792,53.7767545592645,0.320263493639276,138.359216790759,540333333333.333,0.314231420344847,159.334007352354,0.619982391749305,43.2316747006732,0.621044278652507,50.977107694722,0.323434850777448,136.239568072242,540333333333.333,0.330637390156471,162.49726383258,0.614259612132248,51.0959413200418,0.615073030431807,58.5406669782101,0.333003135368218,136.589380832859,540333333333.333,0.325151062057107,161.527357114224,0.616407962943438,49.135611110542,0.617391564849366,56.0026186400134,0.328847849891066,137.445954369277,540333333333.333,0.320741584175538,161.18445944431,0.617897467223156,50.5722283867714,0.618385945816292,54.6785476805908,0.319714855964785,137.391168331328
540666666666.667,0.309780048508966,157.385991395528,0.611288313396665,43.1387115981426,0.611948885574462,49.6419064452695,0.334947048386074,134.704333790661,540666666666.667,0.305984907838788,160.419976697352,0.61689157880273,44.9083249561795,0.617669109937059,52.7107430704063,0.327107949522547,138.548464371893,540666666666.667,0.302719455843488,157.861338719817,0.6185561309077,41.8932891083577,0.619020859140674,49.8496493919298,0.330443828122125,136.065652458413,540666666666.667,0.3204596046505,160.945140496282,0.612033073240433,49.7984344273575,0.612649745831432,57.4400314249171,0.341186920585621,136.521870134899,540666666666.667,0.315548570624268,160.324834641968,0.615186043300106,47.9489301431567,0.61592687795276,54.8358994971528,0.336603137322255,137.793528953685,540666666666.667,0.309493006450556,159.562961073657,0.615918365365749,49.3240953499796,0.616397940025944,53.5054181895667,0.327369899296742,136.775191502379
541000000000,0.305831792993102,157.994353680721,0.618483454232831,41.7099693001602,0.618490456231249,48.2375414300334,0.337514811449685,133.1265963263,541000000000,0.300212410358047,161.438114410763,0.624203763529972,43.4943775686454,0.624289027535245,51.3209301685018,0.331548983993164,136.742821882364,541000000000,0.300006016148042,158.554793474035,0.624952008725502,40.5249341830497,0.625049217231112,48.4244753004389,0.335771675961095,134.487537076791,541000000000,0.31855281117175,161.336870396235,0.617922867689474,48.5068684511316,0.618459691480493,56.0317243262471,0.346481451652949,134.224893854338,541000000000,0.31018575623959,161.355759684957,0.622089007480091,46.5744345301868,0.622208915300693,53.395954695264,0.340052073689255,135.551405257823,541000000000,0.307612071019792,159.780999456482,0.622287835683236,47.9163932548042,0.622250313447322,52.0894492431477,0.333894062690311,134.556147478745
541333333333.333,0.315977945737686,158.183250376275,0.620046147022061,39.2419306465586,0.620350438421777,45.6438979872972,0.320210278895632,133.060500702499,541333333333.333,0.30760554199598,161.440882198789,0.626008617176981,41.1228519270002,0.626554061384866,48.753174423489,0.315219992707549,136.376103542624,541333333333.333,0.312630998413597,158.992122357712,0.626271013961441,38.1426469387468,0.62629434389627,45.9667352546404,0.319616087133922,133.946360511999,541333333333.333,0.33124029391469,161.511576227367,0.619167400258416,46.2243930165536,0.61973319179752,53.608129831507,0.335948875396375,133.209232375433,541333333333.333,0.319015291424899,161.444159681905,0.623206777926475,44.1456002910273,0.623579080510784,50.915954447104,0.327286614875879,134.796520837056,541333333333.333,0.320252808279289,160.200950835581,0.623131919189656,45.6130186021973,0.623252329902365,49.6693029321663,0.32099456852666,133.814604931051
541666666666.667,0.320608075192554,157.535899741897,0.618841593829023,37.5156304485442,0.619173845474866,43.8946817859295,0.308541074012786,133.084175924236,541666666666.667,0.31230835458964,160.424146126563,0.624335797382728,39.3713210524771,0.625009474359523,46.9494700095459,0.305762631791348,135.991749159291,541666666666.667,0.317955194763312,158.432965058215,0.624761542659075,36.4784945094111,0.62488419911115,44.1879725066506,0.309705795671553,132.913787648149,541666666666.667,0.337891676634574,160.855893309635,0.616917501927273,44.5331685580473,0.617281836781861,51.9399045504454,0.332978556071637,132.585783622167,541666666666.667,0.324979940786806,160.153739896575,0.620865864077274,42.5099332848997,0.621132851442026,49.2051211810967,0.321503725027267,134.514253556166,541666666666.667,0.326388542105856,159.65344532217,0.621293419329561,43.8849874150799,0.6212892918844,47.959677828186,0.319117609639489,132.629692134723
542000000000,0.31098943721034,155.996556524473,0.620150499054104,35.7782872989139,0.620619710057827,42.2473877995649,0.295571799840714,131.206095756395,542000000000,0.303151337063538,158.774617351454,0.625869890713973,37.7929839620482,0.626178850655412,45.1933102765149,0.297052617852738,134.263414590762,542000000000,0.30949094963419,156.588085853461,0.626261651514036,34.8601188678872,0.62650994892183,42.5145976288149,0.303251837340153,131.275025703523,542000000000,0.32999565500526,158.578432104907,0.618141324487122,42.9941697716714,0.618538401914835,50.2585504579971,0.32922846778324,131.115163832447,542000000000,0.317009444334481,157.912143888303,0.622165616257389,40.9474317437068,0.62253549021141,47.5531945068506,0.313696430493995,132.745841735766,542000000000,0.317422654149902,157.442815497343,0.622872943630458,42.2204624456587,0.622764844896198,46.367325645259,0.319982899790612,131.155279363276
542333333333.333,0.300225853001975,156.182280142478,0.621523134177808,34.0111307846047,0.622221317993566,40.4525359719301,0.280705598131899,128.515808552299,542333333333.333,0.292008036196816,158.747975569478,0.62713948021965,36.090456727096,0.627898772097291,43.4797590354457,0.282877186554345,132.642426482128,542333333333.333,0.30005790607188,156.465617181487,0.627678135818358,33.0908258838076,0.628212379641513,40.8402597857316,0.288360483406384,129.933600065355,542333333333.333,0.323733714551388,158.324767352851,0.619646684001375,41.3865257429267,0.620029835338192,48.6638067880558,0.319598919650353,129.711920599196,542333333333.333,0.308257382114521,157.49524593832,0.623656738435798,39.1803963173516,0.624172312970841,46.0002765698637,0.302558562095479,130.802519700853,542333333333.333,0.310097192832799,157.460668083331,0.624426372147519,40.4791129767411,0.624762732648861,44.6885313583142,0.309528609459874,130.769780443433
542666666666.667,0.298044317379193,157.024771790577,0.629352055105569,31.9336354784693,0.630909850363462,38.5116663066153,0.27637546145409,126.144644924792,542666666666.667,0.291417688948591,159.131155273185,0.63512764591062,34.0493265148212,0.636883114115849,41.4895618499408,0.274262439723209,130.877226701187,542666666666.667,0.296396413868079,157.43889158896,0.635852692443308,30.9707785455246,0.637307097552858,39.0153669766853,0.277146898149977,128.270366208953,542666666666.667,0.323928724061073,159.258568792083,0.628047809398345,39.2830158014993,0.629199541876897,46.8352812909693,0.313324753057512,128.59327353498,542666666666.667,0.309134231445261,157.838900076129,0.632078815958278,37.1715011582599,0.633044709970899,44.0800676209843,0.297563754437987,129.328071106291,542666666666.667,0.308313477657662,158.587812236815,0.632932036850031,38.408676056335,0.633829379884361,42.8306693152585,0.29879091423626,129.809256515483
543000000000,0.294724649524351,153.76263355222,0.631293232918066,28.8595120508324,0.63389969781946,35.4968378084451,0.281678137682407,124.054136983392,543000000000,0.290688337801565,156.138610241346,0.637658268015848,30.9901684762901,0.640571500360613,38.5150651994659,0.2766305515891,128.810238714115,543000000000,0.29029255762526,153.888106956457,0.638817531362751,27.937990655942,0.641224564570826,36.0116160561604,0.280736826368423,126.092143602272,543000000000,0.319456667868599,155.946994027765,0.631003273973287,36.224934038661,0.63239663630251,43.8772439163711,0.312968495424433,127.329701458629,543000000000,0.309485014875393,154.894927330562,0.634874296086578,34.0935215956587,0.636584697631785,41.1569906979458,0.297632683871793,127.974946028267,543000000000,0.301437726863437,155.080685241408,0.636086694139217,35.3550115261898,0.637430823668562,39.877987502995,0.297426109034817,128.207645573152
543333333333.333,0.281675851838911,150.298084282693,0.623551864654534,26.4177066141949,0.624711474537204,33.2176701800272,0.287436591563753,122.704494214476,543333333333.333,0.275997997942922,153.382363377775,0.630570254361841,28.3836199605172,0.631900194543793,36.220757102322,0.278719111825865,127.643867341373,543333333333.333,0.275983422657474,149.66673236433,0.63210697983913,25.4013626166832,0.633259540807128,33.6578855419379,0.283298519430571,125.196897438915,543333333333.333,0.30814793127306,151.915477160818,0.623727381166661,33.7488933539317,0.624389044771196,41.5534209483815,0.311340600695563,126.63691679072,543333333333.333,0.296147980826474,152.076448149456,0.627800749059661,31.5509526059594,0.628511811763002,38.784692505025,0.297831139674495,126.942115388833,543333333333.333,0.289453741714975,150.865279838085,0.629013121489376,32.8837489733274,0.629700111427093,37.497619971614,0.295689775944298,127.946656048323
543666666666.667,0.274433341853021,149.906841533823,0.617203066238872,25.1495918965543,0.617231600582055,31.8144156945796,0.294296569523135,123.690720062563,543666666666.667,0.265517043622241,152.928622164217,0.623755279834551,26.9446541304387,0.62401510301069,34.7143272447733,0.280141796608656,128.537668441939,543666666666.667,0.268588361849454,149.82356870805,0.625548964390031,24.0263067544519,0.625731302937977,32.0149398424634,0.28136732750646,126.303535253525,543666666666.667,0.305011813791408,151.875913751325,0.615896978376701,32.3799994538317,0.616327971066758,40.1003833405908,0.309685246257688,126.566116144574,543666666666.667,0.287113369417035,151.911459464591,0.620392239978241,30.1751483465298,0.620366509771135,37.2927150547166,0.300110380992852,127.318112247535,543666666666.667,0.285985477379009,150.827045852453,0.621645449812432,31.4846642978971,0.621695572652352,35.8532793619043,0.288042304133552,128.323171903079
544000000000,0.266574140697014,150.337814378793,0.618260133140294,23.7584462214409,0.619054557031659,30.4131682600121,0.302944003795444,125.220706728653,544000000000,0.257612363842223,153.122463130744,0.624462762832751,25.4730495050786,0.625518713091736,33.3482154293256,0.285130841027701,129.098544021317,544000000000,0.259050715777397,151.089933448546,0.625737275912966,22.4989678047187,0.626590554669086,30.5995324623919,0.285582404994096,126.092458769769,544000000000,0.295421234177764,152.849120254295,0.616044123099067,30.9727440097291,0.616895131766489,38.8595661984982,0.314905768196349,126.086826804919,544000000000,0.278347493953706,152.276907787618,0.621164899721086,28.8359664207238,0.621533898246672,35.9849350703,0.305248915384724,127.628269965242,544000000000,0.275395654268845,151.915339682124,0.621915523274772,30.144538993298,0.622555199420284,34.5055807756866,0.289189148533123,126.861922975867
