1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
515000000000,2.73711282548521,0.013945372004296,NaN,515000000000,2.73315753273815,0.0138199883141309,NaN,515000000000,2.73792549117798,0.0136494800311797,NaN,515000000000,2.72331706754501,0.0136907608917727,NaN,515000000000,2.72793702153114,0.0137563332104713,NaN,515000000000,2.7273242993064,0.0136804666213502,NaN
515333333333.333,2.73709938365985,0.0139498040620865,NaN,515333333333.333,2.73314530894683,0.0138242691270156,NaN,515333333333.333,2.73790920469548,0.0136543885919996,NaN,515333333333.333,2.72330914701032,0.013695852541481,NaN,515333333333.333,2.72792787757527,0.0137609435710762,NaN,515333333333.333,2.72731502642142,0.013685300774956,NaN
515666666666.667,2.73708595904657,0.0139542386243758,NaN,515666666666.667,2.73313309985517,0.0138285525443333,NaN,515666666666.667,2.7378929296594,0.0136592986861262,NaN,515666666666.667,2.7233012294134,0.0137009458689699,NaN,515666666666.667,2.72791874067717,0.0137655562669306,NaN,515666666666.667,2.7273057621807,0.0136901370090967,NaN
516000000000,2.73707255164535,0.013958675691164,NaN,516000000000,2.73312090546315,0.0138328385660841,NaN,516000000000,2.73787666606975,0.0136642103135596,NaN,516000000000,2.72329331475425,0.0137060408742395,NaN,516000000000,2.72790961083686,0.0137701712980346,NaN,516000000000,2.72729650658424,0.0136949753237723,NaN
516333333333.333,2.73705916145619,0.0139631152624511,NaN,516333333333.333,2.73310872577079,0.0138371271922678,NaN,516333333333.333,2.73786041392652,0.0136691234742997,NaN,516333333333.333,2.72328540303289,0.0137111375572896,NaN,516333333333.333,2.72790048805432,0.0137747886643881,NaN,516333333333.333,2.72728725963202,0.0136998157189827,NaN
516666666666.667,2.73704578847909,0.013967557338237,NaN,516666666666.667,2.73309656077808,0.0138414184228846,NaN,516666666666.667,2.73784417322971,0.0136740381683466,NaN,516666666666.667,2.7232774942493,0.0137162359181204,NaN,516666666666.667,2.72789137232956,0.0137794083659912,NaN,516666666666.667,2.72727802132406,0.0137046581947278,NaN
517000000000,2.73703243271406,0.0139720019185218,NaN,517000000000,2.73308441048501,0.0138457122579344,NaN,517000000000,2.73782794397933,0.0136789543957003,NaN,517000000000,2.72326958840349,0.0137213359567317,NaN,517000000000,2.72788226366258,0.0137840304028438,NaN,517000000000,2.72726879166036,0.0137095027510079,NaN
517333333333.333,2.73701909416109,0.0139764490033056,NaN,517333333333.333,2.7330722748916,0.0138500086974173,NaN,517333333333.333,2.73781172617537,0.0136838721563607,NaN,517333333333.333,2.72326168549545,0.0137264376731237,NaN,517333333333.333,2.72787316205338,0.013788654774946,NaN,517333333333.333,2.72725957064091,0.0137143493878228,NaN
517666666666.667,2.73700577282019,0.0139808985925881,NaN,517666666666.667,2.73306015399784,0.0138543077413331,NaN,517666666666.667,2.73779551981783,0.0136887914503278,NaN,517666666666.667,2.72325378552519,0.0137315410672963,NaN,517666666666.667,2.72786406750196,0.0137932814822977,NaN,517666666666.667,2.72725035826571,0.0137191981051725,NaN
518000000000,2.73699246869135,0.0139853506863695,NaN,518000000000,2.73304804780373,0.013858609389682,NaN,518000000000,2.73777932490672,0.0136937122776017,NaN,518000000000,2.72324588849271,0.0137366461392495,NaN,518000000000,2.72785498000831,0.013797910524899,NaN,518000000000,2.72724115453477,0.013724048903057,NaN
518333333333.333,2.73697918177457,0.0139898052846499,NaN,518333333333.333,2.73303595630926,0.0138629136424639,NaN,518333333333.333,2.73776314144203,0.0136986346381824,NaN,518333333333.333,2.72323799439801,0.0137417528889833,NaN,518333333333.333,2.72784589957245,0.0138025419027498,NaN,518333333333.333,2.72723195944808,0.0137289017814764,NaN
518666666666.667,2.73696591206986,0.0139942623874291,NaN,518666666666.667,2.73302387951445,0.0138672204996788,NaN,518666666666.667,2.73774696942376,0.0137035585320698,NaN,518666666666.667,2.72323010324108,0.0137468613164977,NaN,518666666666.667,2.72783682619436,0.0138071756158501,NaN,518666666666.667,2.72722277300564,0.0137337567404307,NaN
519000000000,2.7369526595772,0.0139987219947071,NaN,519000000000,2.73301181741929,0.0138715299613268,NaN,519000000000,2.73773080885192,0.0137084839592639,NaN,519000000000,2.72322221502193,0.0137519714217927,NaN,519000000000,2.72782775987405,0.0138118116642,NaN,519000000000,2.72721359520746,0.0137386137799197,NaN
519333333333.333,2.73693942429662,0.014003184106484,NaN,519333333333.333,2.73299977002378,0.0138758420274078,NaN,519333333333.333,2.7377146597265,0.0137134109197648,NaN,519333333333.333,2.72321432974055,0.0137570832048683,NaN,519333333333.333,2.72781870061153,0.0138164500477994,NaN,519333333333.333,2.72720442605353,0.0137434728999436,NaN
519666666666.667,2.73692620622809,0.0140076487227599,NaN,519666666666.667,2.73298773732792,0.0138801566979218,NaN,519666666666.667,2.7376985220475,0.0137183394135725,NaN,519666666666.667,2.72320644739696,0.0137621966657245,NaN,519666666666.667,2.72780964840678,0.0138210907666484,NaN,519666666666.667,2.72719526554386,0.0137483341005024,NaN
520000000000,2.73691300537164,0.0140121158435345,NaN,520000000000,2.73297571933171,0.0138844739728688,NaN,520000000000,2.73768239581493,0.0137232694406869,NaN,520000000000,2.72319856799114,0.0137673118043614,NaN,520000000000,2.7278006032598,0.0138257338207469,NaN,520000000000,2.72718611367844,0.0137531973815959,NaN
