Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
567000000000,0.343063761833679,175.332891128473,0.589568027486795,-109.064667839362,0.589908434391734,-103.420583847503,0.345940938520165,147.986949043987
567333333333.333,0.343647236109349,174.583918049938,0.593016128963221,-110.650728470322,0.593430044931496,-105.050141474564,0.347684081582238,147.237132156689
567666666666.667,0.344945975398997,173.614566006896,0.59679228164985,-112.629851711888,0.597340168611011,-107.07913550702,0.345185926552978,145.220726798967
568000000000,0.33859150075541,172.42893930632,0.597064861821014,-114.999357599355,0.59811985467343,-109.355081678658,0.34258168212914,144.024586980666
568333333333.333,0.329474566552383,170.872282209998,0.593579100819155,-116.685899922558,0.593971812284116,-111.341693928418,0.341418195554209,143.360250625925
568666666666.667,0.3313750611526,168.910621049297,0.594936574175204,-118.363657872594,0.595943161304581,-112.879647647348,0.339045055267086,142.248286044523
569000000000,0.341450945614935,167.46480989382,0.597210552555787,-120.263412259788,0.597352336154978,-114.823051250394,0.339650239890374,141.445576404655
569333333333.333,0.342041502960139,166.2246973848,0.596592999059709,-122.209175534283,0.597035140528224,-116.897628229072,0.344193542148691,140.632810172511
569666666666.667,0.337580700223694,164.908112086905,0.594964362849821,-124.580334785626,0.595825343171508,-118.934445080578,0.34580537536017,138.75231731219
570000000000,0.338129508205169,164.458376963151,0.591912580660028,-126.22806438464,0.592207679474287,-120.671915911649,0.339511133294617,137.67258427116
570333333333.333,0.33543106237296,165.065831526013,0.591678751438971,-127.607901925907,0.592065296376584,-122.252413638556,0.334609827378693,136.803083541254
570666666666.667,0.32752981510726,165.381969769153,0.594492228130141,-129.479031566961,0.594655468635838,-124.137946465346,0.332369123351005,136.041348624109
571000000000,0.32518832698684,163.79773634166,0.594953480662356,-131.370947227582,0.595847637803542,-126.037729212494,0.326466069578247,135.232029258447
571333333333.333,0.320013646298064,161.915374947479,0.597132547203506,-132.933185493979,0.59797829440003,-127.966946545428,0.324913366807402,134.113113550058
571666666666.667,0.314925071516171,161.052337423787,0.601092032958824,-135.048674268323,0.60103671395818,-129.980629975666,0.32223247272264,132.898418814183
572000000000,0.315218926713629,158.997907991775,0.602386136441407,-137.244966952687,0.602387788162878,-132.151143864445,0.319855718944698,132.053684398893
572333333333.333,0.319232251928837,156.391701494307,0.601605975297734,-139.224841041805,0.602455427304586,-134.270639071092,0.316012568569664,131.089220110013
572666666666.667,0.315793192733335,155.790811593671,0.599484022918693,-141.229192066044,0.5995007233667,-136.164086915023,0.312118035505716,130.250372317686
573000000000,0.307035709590067,156.320929920929,0.598011469475952,-143.135434828405,0.598739993272277,-137.912875959086,0.309364773002773,129.422361623434
573333333333.333,0.299785235886042,155.858935124018,0.599409220735144,-144.830752078811,0.600159291797463,-139.646695621906,0.305479502508942,128.782403500308
573666666666.667,0.292976238265724,155.837865479078,0.601716977130478,-146.833453677224,0.602216577461087,-141.480944526141,0.303452285387314,128.1398193792
574000000000,0.284531446166321,157.404912856203,0.603759520630152,-148.877984482059,0.60466190955844,-143.593098294382,0.303190593455175,126.134617992751
574333333333.333,0.281384484344697,157.22045787905,0.602843168552112,-151.045174939204,0.602981293436208,-145.665250533986,0.290593192181837,124.009865551931
574666666666.667,0.281326390713159,154.078993244354,0.602546952033017,-152.953129523166,0.602890616820924,-147.563406786412,0.278358219242193,123.830008585572
575000000000,0.284120266657675,151.570104206647,0.602201339747182,-154.509129724099,0.602350362849269,-149.369431256487,0.271953978765157,124.408579815413
575333333333.333,0.282451490707864,149.842234053345,0.604648102717717,-156.299338799484,0.604890730925571,-151.052842538764,0.269988777434619,124.476079171986
575666666666.667,0.27513237222964,147.63379271854,0.609486716220775,-158.315908671442,0.609606140512659,-153.228127661398,0.26690710659503,123.932281290055
576000000000,0.261234696477365,146.972553572654,0.60907880900599,-160.514626876005,0.609177983073186,-155.407141872817,0.262263916967284,123.356246800768
576333333333.333,0.251337179549749,149.144478336953,0.608151096125807,-162.512342944338,0.608225336258656,-157.465336916475,0.256580706565895,122.506375409634
576666666666.667,0.241647069526533,150.990742062447,0.60790567971262,-164.437318098478,0.607662734632727,-159.42166056033,0.250492591655064,121.518998119809
577000000000,0.23052737989873,151.110965619108,0.607606783142968,-166.342828104656,0.607802864962615,-161.425559105066,0.242219894110338,120.305189516096
577333333333.333,0.220641139108201,151.962132552768,0.609711361332191,-168.330245379627,0.609758255418843,-163.388575783586,0.234732189369769,119.626434912992
577666666666.667,0.220755015935335,152.294200956751,0.609776931418227,-170.360247766306,0.609858609307883,-165.513039313798,0.225583420984762,119.167415158111
578000000000,0.217362889004994,150.139723357063,0.610879414746754,-172.369910857181,0.611138481877763,-167.477789723817,0.216906408738372,118.632542509787
578333333333.333,0.214737953543042,148.291812012023,0.611137754305658,-174.206332072105,0.611212872999615,-169.446620200745,0.204486170464934,119.64521433105
578666666666.667,0.213798361608358,147.568019095065,0.612046502427604,-175.98784885667,0.612089115034395,-171.265972743474,0.19906972398988,122.550236737954
579000000000,0.209428402733256,146.838372581089,0.616200760487071,-178.042331831667,0.616556907496768,-173.258477508084,0.196640586774885,123.767664163735
579333333333.333,0.193447957181007,148.28531727807,0.6164318066566,179.500279930565,0.616965629579092,-175.612488579583,0.191026037532186,123.893141373178
579666666666.667,0.183707377971978,152.003844112974,0.61494723860945,177.403344165097,0.61541069237342,-177.750089493351,0.185898139206797,124.937496468071
580000000000,0.177343580576601,154.80464002899,0.614788758232528,175.295007379676,0.614980739527293,-179.781001499881,0.18039786930491,124.900343081533
580333333333.333,0.170816118914194,155.92689722564,0.613932305232194,173.248047623359,0.614530779495344,178.128204432569,0.170859500925849,125.532220500888
580666666666.667,0.162026048814201,157.680856569169,0.614170849591729,171.321006756949,0.614522643460758,176.24218356572,0.167919577040493,126.879829638314
581000000000,0.159011371269366,159.082520758213,0.61461267750658,169.308967453679,0.615060967100256,174.211696779372,0.165342479090469,127.370648258565
581333333333.333,0.157198149493987,158.540809583637,0.616606498243317,167.206335943873,0.616968550742789,172.139088201281,0.15978117133444,128.963951760614
581666666666.667,0.156401946102763,159.460534579722,0.617199827542299,165.134087276953,0.617347017105943,170.024629331879,0.15492590410888,131.363589418452
582000000000,0.159118837259499,162.49426522285,0.61663171374633,163.041216227876,0.616767313007181,167.992246477911,0.151466967855674,134.549773037579
582333333333.333,0.161085937734771,163.271975589383,0.617365685408353,160.910491031334,0.617785368733644,165.796247593252,0.149679203399327,138.97561377343
582666666666.667,0.150566808632523,165.685329608409,0.614266879161774,158.751427248341,0.61458842053103,163.653253793402,0.148079783175662,141.882664795422
583000000000,0.147911497897771,171.830800241722,0.613998388109235,156.976098721907,0.614268441920914,161.88115863023,0.144328172699087,144.861978504073
583333333333.333,0.152077889042908,175.824285862376,0.615431290520951,154.78543807219,0.616028491692844,159.745396346393,0.146859901622248,148.388877952042
583666666666.667,0.14690263513024,177.386761592141,0.615469479927847,152.584544791031,0.615524543822188,157.537989895332,0.151129444303786,148.991580314126
584000000000,0.142604457808019,-178.588144513396,0.613603177855669,150.444766547407,0.613833616104803,155.421201311338,0.148609564955995,148.931644712728
584333333333.333,0.152703944463667,-177.538107555049,0.610250210619143,148.624095156581,0.610971865794627,153.613779930624,0.149218423427157,151.350676260497
584666666666.667,0.155863644798236,-178.416906419909,0.612203227954814,146.944348850229,0.612870014827638,151.77750669128,0.154456495737628,153.314052381787
585000000000,0.155772708104681,-176.007154997054,0.615048998174996,144.846544062222,0.61523952377636,149.628460610652,0.154853274699342,156.256471422158
585333333333.333,0.169364405787064,-173.538021969698,0.617172784235591,142.563808688617,0.61776809593303,147.379041531138,0.160734134702706,160.959930709575
585666666666.667,0.178164982489147,-174.177540760491,0.615673692236525,139.81392759952,0.61603909641445,144.651386329677,0.173261321820566,162.021376745698
586000000000,0.17467291878777,-170.498000596401,0.606402713394817,137.650803708297,0.606796406630034,142.631930393772,0.174708739670768,162.817639962442
586333333333.333,0.179241997826094,-167.269222832262,0.602981471793903,136.182861327597,0.603522725785615,141.081760929833,0.176724975492941,166.164884302173
586666666666.667,0.184383009483436,-166.698772650925,0.604449060515906,134.702747733249,0.605084268313314,139.598451736991,0.185052189962404,167.348090363402
587000000000,0.184944722826053,-165.462511703927,0.608507009543184,132.859494521078,0.609124707680225,137.544727432939,0.194027158340596,166.667537259494
587333333333.333,0.188840013208739,-163.005651724069,0.610389707500728,130.384554452255,0.610945985186432,135.171937645535,0.200735628500051,166.285568430003
587666666666.667,0.197566824805328,-163.923326545809,0.606208299072146,128.312977003551,0.607587881378483,132.971410698212,0.204254974423682,165.215109960554
588000000000,0.20603907030324,-165.580710815135,0.604121816975234,126.483375232441,0.604193464866286,131.086968748307,0.202441372780634,165.139693389337
588333333333.333,0.217024902439489,-164.674008380076,0.604864284777398,124.518097422306,0.604904146068661,129.433812200274,0.207581996003528,167.785920786588
588666666666.667,0.233760370279178,-164.107290829163,0.608192221653066,122.498378217311,0.608935890985045,127.388504560172,0.222312551691121,170.457617823593
