1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
517000000000,2.730805558,0.014094463,NaN,517000000000,2.728505929,0.014168531,NaN,517000000000,2.73261313,0.013795409,NaN,517000000000,2.717523445,0.013694616,NaN,517000000000,2.723037965,0.014026398,NaN,517000000000,2.722636989,0.013766324,NaN
517333333333.333,2.729983762,0.013747921,NaN,517333333333.333,2.727611171,0.013782478,NaN,517333333333.333,2.731749633,0.013567359,NaN,517333333333.333,2.716271294,0.013305074,NaN,517333333333.333,2.721966548,0.013605319,NaN,517333333333.333,2.721461845,0.01347414,NaN
517666666666.667,2.73006379,0.013261082,NaN,517666666666.667,2.727418859,0.013298997,NaN,517666666666.667,2.731720747,0.013127546,NaN,517666666666.667,2.7164845,0.012766929,NaN,517666666666.667,2.721941663,0.013059115,NaN,517666666666.667,2.721607252,0.012975451,NaN
518000000000,2.731400228,0.013065012,NaN,518000000000,2.728631579,0.013193815,NaN,518000000000,2.732874006,0.012998936,NaN,518000000000,2.718058426,0.012600208,NaN,518000000000,2.723312494,0.012879036,NaN,518000000000,2.722862861,0.012820705,NaN
518333333333.333,2.732051337,0.013409941,NaN,518333333333.333,2.729088798,0.013472185,NaN,518333333333.333,2.733434145,0.013362462,NaN,518333333333.333,2.71856638,0.013062027,NaN,518333333333.333,2.723898566,0.013249586,NaN,518333333333.333,2.723413335,0.013250559,NaN
518666666666.667,2.731803893,0.013778335,NaN,518666666666.667,2.728806438,0.013726541,NaN,518666666666.667,2.733004322,0.013628839,NaN,518666666666.667,2.718141272,0.013491361,NaN,518666666666.667,2.723565155,0.013610163,NaN,518666666666.667,2.723151645,0.013578588,NaN
519000000000,2.731562321,0.013797343,NaN,519000000000,2.728501172,0.013704757,NaN,519000000000,2.732606507,0.013541456,NaN,519000000000,2.717494785,0.013393786,NaN,519000000000,2.723100996,0.013571982,NaN,519000000000,2.722649976,0.013457073,NaN
519333333333.333,2.730885992,0.013600192,NaN,519333333333.333,2.728106707,0.013433001,NaN,519333333333.333,2.732091601,0.013251384,NaN,519333333333.333,2.716918484,0.013060858,NaN,519333333333.333,2.722680014,0.013306214,NaN,519333333333.333,2.722148081,0.013165801,NaN
519666666666.667,2.731870033,0.01387786,NaN,519666666666.667,2.729423627,0.013723905,NaN,519666666666.667,2.733456394,0.013502835,NaN,519666666666.667,2.718237796,0.013383255,NaN,519666666666.667,2.723819251,0.013626537,NaN,519666666666.667,2.723507185,0.013459403,NaN
520000000000,2.731678452,0.014153553,NaN,520000000000,2.729188853,0.014067367,NaN,520000000000,2.733330451,0.01381343,NaN,520000000000,2.71773745,0.01369314,NaN,520000000000,2.723289038,0.013951527,NaN,520000000000,2.723082789,0.01374028,NaN
520333333333.333,2.731040659,0.014332933,NaN,520333333333.333,2.728556269,0.014270808,NaN,520333333333.333,2.732718942,0.014080446,NaN,520333333333.333,2.716471326,0.013858082,NaN,520333333333.333,2.72256423,0.014123891,NaN,520333333333.333,2.72218558,0.013991998,NaN
520666666666.667,2.730389324,0.014259931,NaN,520666666666.667,2.727854803,0.014170413,NaN,520666666666.667,2.732142601,0.014085761,NaN,520666666666.667,2.715731229,0.013804203,NaN,520666666666.667,2.721884923,0.014054415,NaN,520666666666.667,2.721516646,0.014009188,NaN
521000000000,2.730094178,0.01392055,NaN,521000000000,2.727432759,0.013876307,NaN,521000000000,2.731744191,0.013748834,NaN,521000000000,2.715685024,0.013482597,NaN,521000000000,2.721504958,0.013719038,NaN,521000000000,2.721315168,0.013686252,NaN
521333333333.333,2.731110386,0.013706628,NaN,521333333333.333,2.728095698,0.013738527,NaN,521333333333.333,2.732564218,0.013577543,NaN,521333333333.333,2.716655629,0.013314108,NaN,521333333333.333,2.722457516,0.013554475,NaN,521333333333.333,2.722220497,0.013516359,NaN
521666666666.667,2.731682058,0.013855598,NaN,521666666666.667,2.728573559,0.013835456,NaN,521666666666.667,2.732948308,0.013721243,NaN,521666666666.667,2.716953956,0.013491616,NaN,521666666666.667,2.722809012,0.013690664,NaN,521666666666.667,2.722602058,0.013668254,NaN
522000000000,2.732349183,0.014225046,NaN,522000000000,2.729104087,0.014093377,NaN,522000000000,2.733503903,0.013974584,NaN,522000000000,2.717339529,0.013843502,NaN,522000000000,2.723200686,0.014015195,NaN,522000000000,2.722944015,0.013942916,NaN
522333333333.333,2.731933474,0.014448675,NaN,522333333333.333,2.728719248,0.014258797,NaN,522333333333.333,2.733101493,0.014107478,NaN,522333333333.333,2.716757457,0.013989966,NaN,522333333333.333,2.72273955,0.014179247,NaN,522333333333.333,2.722391489,0.014047103,NaN
522666666666.667,2.731352824,0.014291182,NaN,522666666666.667,2.72835307,0.014057123,NaN,522666666666.667,2.732796097,0.013916413,NaN,522666666666.667,2.71640709,0.013804297,NaN,522666666666.667,2.722326445,0.013980071,NaN,522666666666.667,2.721937985,0.0138689,NaN
523000000000,2.73201961,0.014385082,NaN,523000000000,2.729043735,0.014148125,NaN,523000000000,2.733624066,0.014058368,NaN,523000000000,2.717046687,0.013935514,NaN,523000000000,2.723061602,0.014056195,NaN,523000000000,2.722760894,0.013990188,NaN
523333333333.333,2.732407063,0.014357169,NaN,523333333333.333,2.729329056,0.014146952,NaN,523333333333.333,2.733872112,0.014063652,NaN,523333333333.333,2.717029008,0.013978173,NaN,523333333333.333,2.723131232,0.014055795,NaN,523333333333.333,2.722958399,0.014003942,NaN
523666666666.667,2.732852497,0.014475863,NaN,523666666666.667,2.729939099,0.014290882,NaN,523666666666.667,2.734352237,0.014246837,NaN,523666666666.667,2.717490351,0.01413365,NaN,523666666666.667,2.723698274,0.014228227,NaN,523666666666.667,2.723344318,0.014198793,NaN
524000000000,2.732513643,0.014705853,NaN,524000000000,2.729531356,0.014539049,NaN,524000000000,2.734025853,0.014500347,NaN,524000000000,2.717186168,0.0143267,NaN,524000000000,2.723408684,0.01447583,NaN,524000000000,2.723062398,0.014453678,NaN
524333333333.333,2.732325777,0.014425362,NaN,524333333333.333,2.729208186,0.014325921,NaN,524333333333.333,2.733681147,0.014229034,NaN,524333333333.333,2.717102476,0.014078331,NaN,524333333333.333,2.723056684,0.014265186,NaN,524333333333.333,2.722911118,0.014178317,NaN
524666666666.667,2.733255148,0.014424714,NaN,524666666666.667,2.729972065,0.01434408,NaN,524666666666.667,2.734377725,0.014212852,NaN,524666666666.667,2.717939776,0.014093524,NaN,524666666666.667,2.723895811,0.014299142,NaN,524666666666.667,2.723528364,0.014186861,NaN
525000000000,2.733596676,0.014420109,NaN,525000000000,2.730045098,0.014281465,NaN,525000000000,2.734497112,0.014192849,NaN,525000000000,2.718119303,0.014092667,NaN,525000000000,2.724101152,0.014275862,NaN,525000000000,2.723458146,0.014178324,NaN
525333333333.333,2.734319458,0.014559518,NaN,525333333333.333,2.730866022,0.014335955,NaN,525333333333.333,2.735261201,0.014235807,NaN,525333333333.333,2.718806366,0.014209579,NaN,525333333333.333,2.724664207,0.01437116,NaN,525333333333.333,2.723978542,0.014267096,NaN
525666666666.667,2.7342892,0.014720049,NaN,525666666666.667,2.730803484,0.01444541,NaN,525666666666.667,2.735167154,0.014330228,NaN,525666666666.667,2.718807202,0.014358677,NaN,525666666666.667,2.724599361,0.014499117,NaN,525666666666.667,2.723780799,0.01439743,NaN
526000000000,2.734785289,0.014556362,NaN,526000000000,2.731266971,0.014254067,NaN,526000000000,2.735811488,0.014192239,NaN,526000000000,2.719244485,0.014256044,NaN,526000000000,2.724970494,0.014294303,NaN,526000000000,2.724116476,0.014270644,NaN
526333333333.333,2.735583965,0.014819777,NaN,526333333333.333,2.732030271,0.014533625,NaN,526333333333.333,2.736783582,0.014495394,NaN,526333333333.333,2.72019591,0.014569993,NaN,526333333333.333,2.725863498,0.014566492,NaN,526333333333.333,2.725172102,0.01457106,NaN
526666666666.667,2.735209934,0.014795831,NaN,526666666666.667,2.731658421,0.014544108,NaN,526666666666.667,2.73647412,0.014451972,NaN,526666666666.667,2.719992679,0.014588184,NaN,526666666666.667,2.725609507,0.014591021,NaN,526666666666.667,2.724977744,0.014545058,NaN
527000000000,2.735704157,0.014876907,NaN,527000000000,2.73198862,0.014645075,NaN,527000000000,2.736807626,0.014540116,NaN,527000000000,2.720247483,0.014602565,NaN,527000000000,2.726003733,0.01466361,NaN,527000000000,2.725406307,0.014567422,NaN
527333333333.333,2.735338256,0.015092318,NaN,527333333333.333,2.731703096,0.014866401,NaN,527333333333.333,2.736570938,0.014755279,NaN,527333333333.333,2.720172743,0.014692375,NaN,527333333333.333,2.725701312,0.0148312,NaN,527333333333.333,2.725221043,0.014710164,NaN
527666666666.667,2.735340239,0.014812919,NaN,527666666666.667,2.731557407,0.014588224,NaN,527666666666.667,2.736575473,0.014438303,NaN,527666666666.667,2.720198751,0.014345902,NaN,527666666666.667,2.725538002,0.01451622,NaN,527666666666.667,2.725268729,0.014316915,NaN
528000000000,2.737375385,0.015003621,NaN,528000000000,2.733264386,0.014734743,NaN,528000000000,2.738190424,0.014557835,NaN,528000000000,2.721828065,0.014505887,NaN,528000000000,2.727388844,0.014696279,NaN,528000000000,2.726745494,0.01441343,NaN
528333333333.333,2.737277024,0.015122498,NaN,528333333333.333,2.733084518,0.014834146,NaN,528333333333.333,2.7377995,0.014733134,NaN,528333333333.333,2.721890758,0.014672036,NaN,528333333333.333,2.72745934,0.01480266,NaN,528333333333.333,2.726357661,0.01460777,NaN
528666666666.667,2.737788767,0.015073521,NaN,528666666666.667,2.733518803,0.014772991,NaN,528666666666.667,2.738366118,0.014713405,NaN,528666666666.667,2.722307557,0.014708479,NaN,528666666666.667,2.727687388,0.014786055,NaN,528666666666.667,2.726832902,0.014710299,NaN
529000000000,2.738372335,0.014769548,NaN,529000000000,2.733603056,0.014498159,NaN,529000000000,2.738757845,0.014461801,NaN,529000000000,2.722723536,0.014668744,NaN,529000000000,2.727879655,0.014628994,NaN,529000000000,2.727185937,0.014620713,NaN
529333333333.333,2.739256396,0.014300609,NaN,529333333333.333,2.734291182,0.014102255,NaN,529333333333.333,2.739411898,0.014075952,NaN,529333333333.333,2.723427254,0.014443091,NaN,529333333333.333,2.728474414,0.014320687,NaN,529333333333.333,2.727658062,0.014387829,NaN
