1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
523666666666.667,2.72997289026027,0.0140806385588059,523666666666.667,2.72605858342654,0.0139513035503673,523666666666.667,2.73070817680403,0.0137967850128039,523666666666.667,2.71635049757917,0.0138427805931983,523666666666.667,2.72092856557432,0.0138960769324823,523666666666.667,2.72031447925795,0.0138259751214106
524000000000,2.72995993906056,0.0140851491267683,524000000000,2.72604678001228,0.0139556653893089,524000000000,2.73069223705361,0.0138017467595011,524000000000,2.71634267775013,0.0138479293990509,524000000000,2.72091963371786,0.0139007614612045,524000000000,2.72030545993771,0.0138308767639968
524333333333.333,2.72994700500898,0.0140896621901811,524333333333.333,2.7260349912466,0.0139600298236014,524333333333.333,2.73067630870429,0.0138067100304194,524333333333.333,2.71633486085,0.0138530798745138,524333333333.333,2.7209107088948,0.0139054483165217,524333333333.333,2.72029644923329,0.0138357804783953
524666666666.667,2.72993408810555,0.0140941777490442,524666666666.667,2.7260232171295,0.0139643968532449,524666666666.667,2.73066039175605,0.013811674825559,524666666666.667,2.7163270468788,0.0138582320195871,524666666666.667,2.72090179110514,0.0139101374984338,524666666666.667,2.72028744714472,0.0138406862646061
525000000000,2.72992118835026,0.0140986958033576,525000000000,2.72601145766098,0.0139687664782393,525000000000,2.7306444862089,0.0138166411449199,525000000000,2.71631923583651,0.0138633858342706,525000000000,2.72089288034888,0.013914829006941,525000000000,2.72027845367198,0.0138455941226292
525333333333.333,2.7299083057431,0.0141032163531213,525333333333.333,2.72599971284103,0.0139731386985846,525333333333.333,2.73062859206284,0.0138216089885019,525333333333.333,2.71631142772315,0.0138685413185645,525333333333.333,2.72088397662601,0.0139195228420431,525333333333.333,2.72026946881509,0.0138505040524646
525666666666.667,2.72989544028409,0.0141077393983354,525666666666.667,2.72598798266965,0.0139775135142809,525666666666.667,2.73061270931787,0.0138265783563053,525666666666.667,2.7163036225387,0.0138736984724688,525666666666.667,2.72087507993654,0.0139242190037401,525666666666.667,2.72026049257403,0.0138554160541122
526000000000,2.72988259197322,0.0141122649389998,526000000000,2.72597626714685,0.0139818909253281,526000000000,2.73059683797398,0.0138315492483298,526000000000,2.71629582028318,0.0138788572959834,526000000000,2.72086619028047,0.0139289174920322,526000000000,2.72025152494881,0.0138603301275722
526333333333.333,2.72986976081049,0.0141167929751145,526333333333.333,2.72596456627263,0.0139862709317262,526333333333.333,2.73058097803118,0.0138365216645756,526333333333.333,2.71628802095657,0.0138840177891083,526333333333.333,2.7208573076578,0.0139336183069192,526333333333.333,2.72024256593943,0.0138652462728444
526666666666.667,2.72985694679591,0.0141213235066796,526666666666.667,2.72595288004698,0.0139906535334752,526666666666.667,2.73056512948947,0.0138414956050427,526666666666.667,2.71628022455888,0.0138891799518435,526666666666.667,2.72084843206852,0.0139383214484011,526666666666.667,2.72023361554588,0.013870164489929
527000000000,2.72984414992946,0.014125856533695,527000000000,2.72594120846992,0.0139950387305752,527000000000,2.73054929234885,0.0138464710697309,527000000000,2.71627243109011,0.013894343784189,527000000000,2.72083956351264,0.0139430269164781,527000000000,2.72022467376818,0.0138750847788258
527333333333.333,2.72983137021115,0.0141303920561607,527333333333.333,2.72592955154142,0.0139994265230261,527333333333.333,2.73053346660932,0.0138514480586404,527333333333.333,2.71626464055026,0.0138995092861449,527333333333.333,2.72083070199016,0.01394773471115,527333333333.333,2.72021574060632,0.0138800071395349
527666666666.667,2.72981860764098,0.0141349300740768,527666666666.667,2.72591790926151,0.014003816910828,527666666666.667,2.73051765227087,0.0138564265717712,527666666666.667,2.71625685293933,0.0139046764577112,527666666666.667,2.72082184750107,0.0139524448324168,527666666666.667,2.72020681606029,0.0138849315720563
528000000000,2.72980586221896,0.0141394705874431,528000000000,2.72590628163016,0.0140082098939808,528000000000,2.73050184933351,0.0138614066091232,528000000000,2.71624906825732,0.0139098452988877,528000000000,2.72081300004538,0.0139571572802786,528000000000,2.7201979001301,0.01388985807639
