Time_abs/ps, Signal/nA
  1730.500,    -0.804881
  1730.550,    -0.800433
  1730.600,    -0.822908
  1730.650,    -0.851947
  1730.700,    -0.869039
  1730.750,    -0.882399
  1730.800,    -0.889276
  1730.850,    -0.878480
  1730.900,    -0.863112
  1730.950,    -0.846467
  1731.000,    -0.830094
  1731.050,    -0.807822
  1731.100,    -0.816225
  1731.150,    -0.816090
  1731.200,    -0.831004
  1731.250,    -0.864082
  1731.300,    -0.891021
  1731.350,    -0.944566
  1731.400,    -1.005510
  1731.450,    -1.072455
  1731.500,    -1.158194
  1731.550,    -1.229015
  1731.600,    -1.306564
  1731.650,    -1.379274
  1731.700,    -1.413894
  1731.750,    -1.453544
  1731.800,    -1.475442
  1731.850,    -1.468350
  1731.900,    -1.442426
  1731.950,    -1.411845
  1732.000,    -1.366577
  1732.050,    -1.322385
  1732.100,    -1.315404
  1732.150,    -1.311760
  1732.200,    -1.355310
  1732.250,    -1.401610
  1732.300,    -1.460865
  1732.350,    -1.518322
  1732.400,    -1.552772
  1732.450,    -1.585539
  1732.500,    -1.588191
  1732.550,    -1.574326
  1732.600,    -1.528977
  1732.650,    -1.491210
  1732.700,    -1.410021
  1732.750,    -1.346511
  1732.800,    -1.295694
  1732.850,    -1.252404
  1732.900,    -1.227861
  1732.950,    -1.211443
  1733.000,    -1.215977
  1733.050,    -1.233812
  1733.100,    -1.249238
  1733.150,    -1.273440
  1733.200,    -1.305596
  1733.250,    -1.322214
  1733.300,    -1.321670
  1733.350,    -1.312965
  1733.400,    -1.263120
  1733.450,    -1.189662
  1733.500,    -1.108531
  1733.550,    -0.976556
  1733.600,    -0.841115
  1733.650,    -0.690031
  1733.700,    -0.512354
  1733.750,    -0.348089
  1733.800,    -0.191516
  1733.850,    -0.053406
  1733.900,     0.052054
  1733.950,     0.134640
  1734.000,     0.193691
  1734.050,     0.227355
  1734.100,     0.257030
  1734.150,     0.292397
  1734.200,     0.314875
  1734.250,     0.364148
  1734.300,     0.441453
  1734.350,     0.504890
  1734.400,     0.595415
  1734.450,     0.707588
  1734.500,     0.799366
  1734.550,     0.901799
  1734.600,     0.999040
  1734.650,     1.077026
  1734.700,     1.132021
  1734.750,     1.169329
  1734.800,     1.174259
  1734.850,     1.134636
  1734.900,     1.085395
  1734.950,     1.005058
  1735.000,     0.889851
  1735.050,     0.779198
  1735.100,     0.661948
  1735.150,     0.532475
  1735.200,     0.408731
  1735.250,     0.331766
  1735.300,     0.265074
  1735.350,     0.223053
  1735.400,     0.239586
  1735.450,     0.263635
  1735.500,     0.328063
  1735.550,     0.396901
  1735.600,     0.483310
  1735.650,     0.573582
  1735.700,     0.655858
  1735.750,     0.746555
  1735.800,     0.825344
  1735.850,     0.915039
  1735.900,     1.011548
  1735.950,     1.106891
  1736.000,     1.217004
  1736.050,     1.304441
  1736.100,     1.366084
  1736.150,     1.411334
  1736.200,     1.399381
  1736.250,     1.353954
  1736.300,     1.257570
  1736.350,     1.128004
  1736.400,     0.991617
  1736.450,     0.811487
  1736.500,     0.642958
  1736.550,     0.479794
  1736.600,     0.310706
  1736.650,     0.175519
  1736.700,     0.072908
  1736.750,    -0.038767
  1736.800,    -0.116154
  1736.850,    -0.183022
  1736.900,    -0.258131
  1736.950,    -0.315344
  1737.000,    -0.379746
  1737.050,    -0.454311
  1737.100,    -0.517167
  1737.150,    -0.590766
  1737.200,    -0.657212
  1737.250,    -0.704972
  1737.300,    -0.733732
  1737.350,    -0.750162
  1737.400,    -0.755657
  1737.450,    -0.741838
  1737.500,    -0.711084
  1737.550,    -0.649501
  1737.600,    -0.570113
  1737.650,    -0.458480
  1737.700,    -0.312160
  1737.750,    -0.146474
  1737.800,     0.030976
  1737.850,     0.207573
  1737.900,     0.378103
  1737.950,     0.514891
  1738.000,     0.611145
  1738.050,     0.664721
  1738.100,     0.659856
  1738.150,     0.587922
  1738.200,     0.479578
  1738.250,     0.321493
  1738.300,     0.137453
  1738.350,    -0.051716
  1738.400,    -0.247870
  1738.450,    -0.419645
  1738.500,    -0.586018
  1738.550,    -0.706985
  1738.600,    -0.796731
  1738.650,    -0.861849
  1738.700,    -0.868198
  1738.750,    -0.842453
  1738.800,    -0.798704
  1738.850,    -0.727514
  1738.900,    -0.646894
  1738.950,    -0.569406
  1739.000,    -0.503447
  1739.050,    -0.442053
  1739.100,    -0.405390
  1739.150,    -0.390494
  1739.200,    -0.386657
  1739.250,    -0.402227
  1739.300,    -0.438208
  1739.350,    -0.484517
  1739.400,    -0.526111
  1739.450,    -0.564781
  1739.500,    -0.607475
  1739.550,    -0.627461
  1739.600,    -0.639097
  1739.650,    -0.652555
  1739.700,    -0.653369
  1739.750,    -0.646565
  1739.800,    -0.648300
  1739.850,    -0.646610
  1739.900,    -0.650228
  1739.950,    -0.652535
  1740.000,    -0.673285
  1740.050,    -0.692994
  1740.100,    -0.728857
  1740.150,    -0.793252
  1740.200,    -0.863221
  1740.250,    -0.934969
  1740.300,    -1.034844
  1740.350,    -1.124588
  1740.400,    -1.209706
  1740.450,    -1.285741
  1740.500,    -1.346443
  1740.550,    -1.364104
  1740.600,    -1.370136
  1740.650,    -1.334338
  1740.700,    -1.274802
  1740.750,    -1.197439
  1740.800,    -1.106711
  1740.850,    -1.010569
  1740.900,    -0.912156
  1740.950,    -0.814743
  1741.000,    -0.729059
  1741.050,    -0.653622
  1741.100,    -0.604442
  1741.150,    -0.579555
  1741.200,    -0.580430
  1741.250,    -0.608551
  1741.300,    -0.654062
  1741.350,    -0.714327
  1741.400,    -0.772556
  1741.450,    -0.851354
  1741.500,    -0.908478
  1741.550,    -0.952951
  1741.600,    -0.985904
  1741.650,    -0.984981
  1741.700,    -0.973238
  1741.750,    -0.931662
  1741.800,    -0.880940
  1741.850,    -0.825779
  1741.900,    -0.772257
  1741.950,    -0.713426
  1742.000,    -0.675107
  1742.050,    -0.633703
  1742.100,    -0.615167
  1742.150,    -0.590963
  1742.200,    -0.582315
  1742.250,    -0.584997
  1742.300,    -0.600611
  1742.350,    -0.613243
  1742.400,    -0.627891
  1742.450,    -0.649457
  1742.500,    -0.671958
  1742.550,    -0.696747
  1742.600,    -0.702917
  1742.650,    -0.722013
  1742.700,    -0.727369
  1742.750,    -0.722558
  1742.800,    -0.712909
  1742.850,    -0.690178
  1742.900,    -0.674166
  1742.950,    -0.650345
  1743.000,    -0.625929
  1743.050,    -0.608244
  1743.100,    -0.602614
  1743.150,    -0.599374
  1743.200,    -0.611518
  1743.250,    -0.631533
  1743.300,    -0.650057
  1743.350,    -0.659570
  1743.400,    -0.670212
  1743.450,    -0.660860
  1743.500,    -0.635028
  1743.550,    -0.582442
  1743.600,    -0.513613
  1743.650,    -0.405849
  1743.700,    -0.281361
  1743.750,    -0.138989
  1743.800,     0.008555
  1743.850,     0.148134
  1743.900,     0.267006
  1743.950,     0.364010
  1744.000,     0.401516
  1744.050,     0.416250
  1744.100,     0.396851
  1744.150,     0.323942
  1744.200,     0.229930
  1744.250,     0.118821
  1744.300,    -0.008882
  1744.350,    -0.120732
  1744.400,    -0.235617
  1744.450,    -0.323314
  1744.500,    -0.399086
  1744.550,    -0.450894
  1744.600,    -0.474334
  1744.650,    -0.465844
  1744.700,    -0.448560
  1744.750,    -0.413542
  1744.800,    -0.380237
  1744.850,    -0.340116
  1744.900,    -0.306943
  1744.950,    -0.272560
  1745.000,    -0.239903
  1745.050,    -0.231279
  1745.100,    -0.211786
  1745.150,    -0.179642
  1745.200,    -0.151443
  1745.250,    -0.115491
  1745.300,    -0.078119
  1745.350,    -0.049187
  1745.400,    -0.020882
  1745.450,    -0.008141
  1745.500,    -0.014715
  1745.550,    -0.011659
  1745.600,    -0.024523
  1745.650,    -0.037911
  1745.700,    -0.049165
  1745.750,    -0.040991
  1745.800,    -0.041480
  1745.850,    -0.032218
  1745.900,    -0.005139
  1745.950,     0.015720
  1746.000,     0.031341
  1746.050,     0.054872
  1746.100,     0.059848
  1746.150,     0.052600
  1746.200,     0.054416
  1746.250,     0.043041
  1746.300,     0.033394
  1746.350,     0.041996
  1746.400,     0.046043
  1746.450,     0.061888
  1746.500,     0.069966
  1746.550,     0.092958
  1746.600,     0.101154
  1746.650,     0.104132
  1746.700,     0.109174
  1746.750,     0.088641
  1746.800,     0.072152
  1746.850,     0.043385
  1746.900,     0.005681
  1746.950,    -0.026283
  1747.000,    -0.053008
  1747.050,    -0.080874
  1747.100,    -0.104743
  1747.150,    -0.110561
  1747.200,    -0.111954
  1747.250,    -0.109992
  1747.300,    -0.083364
  1747.350,    -0.050045
  1747.400,    -0.015748
  1747.450,     0.059401
  1747.500,     0.131773
  1747.550,     0.198353
  1747.600,     0.260510
  1747.650,     0.306505
  1747.700,     0.325745
  1747.750,     0.318891
  1747.800,     0.293310
  1747.850,     0.251090
  1747.900,     0.197413
  1747.950,     0.140522
  1748.000,     0.086482
  1748.050,     0.045021
  1748.100,     0.015067
  1748.150,     0.001542
  1748.200,     0.015444
  1748.250,     0.051657
  1748.300,     0.095736
  1748.350,     0.142518
  1748.400,     0.204948
  1748.450,     0.251711
  1748.500,     0.310864
  1748.550,     0.355612
  1748.600,     0.399577
  1748.650,     0.442575
  1748.700,     0.485385
  1748.750,     0.522071
  1748.800,     0.561662
  1748.850,     0.589875
  1748.900,     0.628036
  1748.950,     0.653377
  1749.000,     0.681085
  1749.050,     0.682963
  1749.100,     0.702200
  1749.150,     0.701348
  1749.200,     0.693391
  1749.250,     0.698639
  1749.300,     0.690947
  1749.350,     0.679150
  1749.400,     0.657051
  1749.450,     0.614997
  1749.500,     0.569523
  1749.550,     0.519246
  1749.600,     0.453095
  1749.650,     0.394325
  1749.700,     0.346217
  1749.750,     0.302164
  1749.800,     0.280853
  1749.850,     0.277303
  1749.900,     0.302056
  1749.950,     0.342536
  1750.000,     0.408949
  1750.050,     0.467269
  1750.100,     0.537203
  1750.150,     0.595534
  1750.200,     0.640325
  1750.250,     0.668417
  1750.300,     0.680621
  1750.350,     0.677994
  1750.400,     0.655950
  1750.450,     0.646172
  1750.500,     0.625088
  1750.550,     0.612774
  1750.600,     0.610432
  1750.650,     0.605908
  1750.700,     0.619528
  1750.750,     0.627991
  1750.800,     0.631721
  1750.850,     0.643535
  1750.900,     0.654931
  1750.950,     0.662498
  1751.000,     0.662493
  1751.050,     0.660087
  1751.100,     0.651243
  1751.150,     0.628745
  1751.200,     0.592341
  1751.250,     0.559992
  1751.300,     0.507932
  1751.350,     0.454882
  1751.400,     0.402191
  1751.450,     0.349170
  1751.500,     0.309865
  1751.550,     0.291375
  1751.600,     0.273253
  1751.650,     0.285073
  1751.700,     0.295118
  1751.750,     0.315954
  1751.800,     0.331862
  1751.850,     0.341660
  1751.900,     0.345770
  1751.950,     0.330852
  1752.000,     0.333622
  1752.050,     0.330608
  1752.100,     0.325059
  1752.150,     0.347523
  1752.200,     0.365022
  1752.250,     0.398690
  1752.300,     0.447659
  1752.350,     0.484432
  1752.400,     0.524320
  1752.450,     0.554568
  1752.500,     0.579120
  1752.550,     0.583083
  1752.600,     0.581913
  1752.650,     0.561278
  1752.700,     0.520284
  1752.750,     0.488007
  1752.800,     0.433226
  1752.850,     0.375283
  1752.900,     0.318479
  1752.950,     0.244192
  1753.000,     0.174832
  1753.050,     0.088969
  1753.100,    -0.004863
  1753.150,    -0.095364
  1753.200,    -0.175665
  1753.250,    -0.267452
  1753.300,    -0.334371
  1753.350,    -0.397292
  1753.400,    -0.450039
  1753.450,    -0.477235
  1753.500,    -0.489755
  1753.550,    -0.504643
  1753.600,    -0.480272
  1753.650,    -0.473815
  1753.700,    -0.464497
  1753.750,    -0.448066
  1753.800,    -0.432149
  1753.850,    -0.406062
  1753.900,    -0.374056
  1753.950,    -0.342694
  1754.000,    -0.311600
  1754.050,    -0.289571
  1754.100,    -0.280303
  1754.150,    -0.263463
  1754.200,    -0.257440
  1754.250,    -0.256330
  1754.300,    -0.261886
  1754.350,    -0.252373
  1754.400,    -0.249376
  1754.450,    -0.244442
  1754.500,    -0.233305
  1754.550,    -0.219217
  1754.600,    -0.196481
  1754.650,    -0.188718
  1754.700,    -0.179303
  1754.750,    -0.179781
  1754.800,    -0.183695
  1754.850,    -0.208908
  1754.900,    -0.224551
  1754.950,    -0.237615
  1755.000,    -0.248812
  1755.050,    -0.249585
  1755.100,    -0.235187
  1755.150,    -0.209140
  1755.200,    -0.171455
  1755.250,    -0.128937
  1755.300,    -0.088177
  1755.350,    -0.049130
  1755.400,    -0.011317
  1755.450,     0.011831
  1755.500,     0.024734
  1755.550,     0.035671
  1755.600,     0.035884
  1755.650,     0.028104
  1755.700,     0.018519
  1755.750,     0.020719
  1755.800,     0.010128
  1755.850,     0.013914
  1755.900,     0.013787
  1755.950,    -0.007311
  1756.000,    -0.019175
  1756.050,    -0.045636
  1756.100,    -0.077121
  1756.150,    -0.114748
  1756.200,    -0.131185
  1756.250,    -0.154069
  1756.300,    -0.155943
  1756.350,    -0.156294
  1756.400,    -0.153517
  1756.450,    -0.129726
  1756.500,    -0.117511
  1756.550,    -0.100315
  1756.600,    -0.085543
  1756.650,    -0.077813
  1756.700,    -0.072508
  1756.750,    -0.070587
  1756.800,    -0.089019
  1756.850,    -0.095848
  1756.900,    -0.110046
  1756.950,    -0.131394
  1757.000,    -0.136784
  1757.050,    -0.144531
  1757.100,    -0.167784
  1757.150,    -0.164729
  1757.200,    -0.176662
  1757.250,    -0.196405
  1757.300,    -0.213763
  1757.350,    -0.242583
  1757.400,    -0.271612
  1757.450,    -0.313917
  1757.500,    -0.340514
  1757.550,    -0.373809
  1757.600,    -0.396918
  1757.650,    -0.435530
  1757.700,    -0.459381
  1757.750,    -0.502226
  1757.800,    -0.540540
  1757.850,    -0.583409
  1757.900,    -0.607397
  1757.950,    -0.630517
  1758.000,    -0.639287
  1758.050,    -0.624566
  1758.100,    -0.603112
  1758.150,    -0.557445
  1758.200,    -0.500846
  1758.250,    -0.448797
  1758.300,    -0.366992
  1758.350,    -0.299232
  1758.400,    -0.240821
  1758.450,    -0.177463
  1758.500,    -0.124496
  1758.550,    -0.085786
  1758.600,    -0.037144
  1758.650,    -0.021452
  1758.700,    -0.004452
  1758.750,     0.012286
  1758.800,     0.015710
  1758.850,     0.022713
  1758.900,     0.028401
  1758.950,     0.036119
  1759.000,     0.034294
  1759.050,     0.039631
  1759.100,     0.047314
  1759.150,     0.064001
  1759.200,     0.083105
  1759.250,     0.123242
  1759.300,     0.175556
  1759.350,     0.230821
  1759.400,     0.284724
  1759.450,     0.336099
  1759.500,     0.383641
  1759.550,     0.415517
  1759.600,     0.432353
  1759.650,     0.447358
  1759.700,     0.447850
  1759.750,     0.440028
  1759.800,     0.445285
  1759.850,     0.453074
  1759.900,     0.465960
  1759.950,     0.483603
  1760.000,     0.506490
  1760.050,     0.551966
  1760.100,     0.574383
  1760.150,     0.603100
  1760.200,     0.639323
  1760.250,     0.655547
  1760.300,     0.677236
  1760.350,     0.700160
  1760.400,     0.693974
  1760.450,     0.704282
  1760.500,     0.710140
  1760.550,     0.702129
  1760.600,     0.703253
  1760.650,     0.708372
  1760.700,     0.727528
  1760.750,     0.740438
  1760.800,     0.779929
  1760.850,     0.822123
  1760.900,     0.877644
  1760.950,     0.939946
  1761.000,     1.008270
  1761.050,     1.070439
  1761.100,     1.143035
  1761.150,     1.192164
  1761.200,     1.246099
  1761.250,     1.275574
  1761.300,     1.291350
  1761.350,     1.288793
  1761.400,     1.268104
  1761.450,     1.238146
  1761.500,     1.201231
  1761.550,     1.149199
  1761.600,     1.104479
  1761.650,     1.054504
  1761.700,     1.013959
  1761.750,     0.967675
  1761.800,     0.947172
  1761.850,     0.934767
  1761.900,     0.920917
  1761.950,     0.932764
  1762.000,     0.962480
  1762.050,     0.975236
  1762.100,     1.003207
  1762.150,     1.041386
  1762.200,     1.061763
  1762.250,     1.092481
  1762.300,     1.105814
  1762.350,     1.120518
  1762.400,     1.118031
  1762.450,     1.125670
  1762.500,     1.115386
  1762.550,     1.115737
  1762.600,     1.127006
  1762.650,     1.109456
  1762.700,     1.109174
  1762.750,     1.114598
  1762.800,     1.109714
  1762.850,     1.115398
  1762.900,     1.122056
  1762.950,     1.130138
  1763.000,     1.138634
  1763.050,     1.144413
  1763.100,     1.146779
  1763.150,     1.133787
  1763.200,     1.116675
  1763.250,     1.091138
  1763.300,     1.062001
  1763.350,     1.028563
  1763.400,     0.983551
  1763.450,     0.950015
  1763.500,     0.910969
  1763.550,     0.875217
  1763.600,     0.842261
  1763.650,     0.799661
  1763.700,     0.776533
  1763.750,     0.737734
  1763.800,     0.704916
  1763.850,     0.666521
  1763.900,     0.626692
  1763.950,     0.574166
  1764.000,     0.535946
  1764.050,     0.485575
  1764.100,     0.436007
  1764.150,     0.401645
  1764.200,     0.357166
  1764.250,     0.318004
  1764.300,     0.298135
  1764.350,     0.264527
  1764.400,     0.251179
  1764.450,     0.231688
  1764.500,     0.215304
  1764.550,     0.203355
  1764.600,     0.194573
  1764.650,     0.175671
  1764.700,     0.167757
  1764.750,     0.165068
  1764.800,     0.142794
  1764.850,     0.132544
  1764.900,     0.135303
  1764.950,     0.116903
  1765.000,     0.112865
  1765.050,     0.118433
  1765.100,     0.104316
  1765.150,     0.106127
  1765.200,     0.116510
  1765.250,     0.119590
  1765.300,     0.114796
  1765.350,     0.124157
  1765.400,     0.127294
  1765.450,     0.126755
  1765.500,     0.127099
  1765.550,     0.139666
  1765.600,     0.150611
  1765.650,     0.152838
  1765.700,     0.153220
  1765.750,     0.155209
  1765.800,     0.138253
  1765.850,     0.123396
  1765.900,     0.109674
  1765.950,     0.067151
  1766.000,     0.040718
  1766.050,     0.015078
  1766.100,    -0.017743
  1766.150,    -0.030614
  1766.200,    -0.049001
  1766.250,    -0.056366
  1766.300,    -0.059636
  1766.350,    -0.064271
  1766.400,    -0.060098
  1766.450,    -0.056726
  1766.500,    -0.058588
  1766.550,    -0.060454
  1766.600,    -0.076800
  1766.650,    -0.088978
  1766.700,    -0.112601
  1766.750,    -0.140919
  1766.800,    -0.168633
  1766.850,    -0.202718
  1766.900,    -0.230753
  1766.950,    -0.266969
  1767.000,    -0.298701
  1767.050,    -0.330317
  1767.100,    -0.348969
  1767.150,    -0.368556
  1767.200,    -0.376985
  1767.250,    -0.379588
  1767.300,    -0.388767
  1767.350,    -0.394481
  1767.400,    -0.408777
  1767.450,    -0.419234
  1767.500,    -0.453269
  1767.550,    -0.475262
  1767.600,    -0.517770
  1767.650,    -0.547865
  1767.700,    -0.582447
  1767.750,    -0.598439
  1767.800,    -0.615010
  1767.850,    -0.623670
  1767.900,    -0.609078
  1767.950,    -0.599722
  1768.000,    -0.576246
  1768.050,    -0.559415
  1768.100,    -0.534606
  1768.150,    -0.518245
  1768.200,    -0.492203
  1768.250,    -0.471786
  1768.300,    -0.436844
  1768.350,    -0.402918
  1768.400,    -0.371064
  1768.450,    -0.326223
  1768.500,    -0.294794
  1768.550,    -0.256438
  1768.600,    -0.207773
  1768.650,    -0.181690
  1768.700,    -0.148436
  1768.750,    -0.119956
  1768.800,    -0.092614
  1768.850,    -0.072858
  1768.900,    -0.044699
  1768.950,    -0.020806
  1769.000,     0.002922
  1769.050,     0.024704
  1769.100,     0.056121
  1769.150,     0.086937
  1769.200,     0.112804
  1769.250,     0.142484
  1769.300,     0.166963
  1769.350,     0.186679
  1769.400,     0.208008
  1769.450,     0.222638
  1769.500,     0.232417
  1769.550,     0.235225
  1769.600,     0.247376
  1769.650,     0.237516
  1769.700,     0.237653
  1769.750,     0.237755
  1769.800,     0.240942
  1769.850,     0.238082
  1769.900,     0.232423
  1769.950,     0.222018
  1770.000,     0.214485
  1770.050,     0.213906
  1770.100,     0.200779
  1770.150,     0.204228
  1770.200,     0.192097
  1770.250,     0.186756
  1770.300,     0.176612
  1770.350,     0.154434
  1770.400,     0.136139
  1770.450,     0.118549
  1770.500,     0.088661
  1770.550,     0.064998
  1770.600,     0.037649
  1770.650,     0.014857
  1770.700,    -0.009762
  1770.750,    -0.029173
  1770.800,    -0.031322
  1770.850,    -0.050343
  1770.900,    -0.046112
  1770.950,    -0.072224
  1771.000,    -0.075537
  1771.050,    -0.103202
  1771.100,    -0.129884
  1771.150,    -0.154240
  1771.200,    -0.189306
  1771.250,    -0.217421
  1771.300,    -0.239909
  1771.350,    -0.261789
  1771.400,    -0.260977
  1771.450,    -0.267054
  1771.500,    -0.261003
  1771.550,    -0.261704
  1771.600,    -0.255087
  1771.650,    -0.257317
  1771.700,    -0.258686
  1771.750,    -0.273107
  1771.800,    -0.280192
  1771.850,    -0.301771
  1771.900,    -0.308415
  1771.950,    -0.310692
  1772.000,    -0.322669
  1772.050,    -0.307352
  1772.100,    -0.314953
  1772.150,    -0.301681
  1772.200,    -0.301601
  1772.250,    -0.309267
  1772.300,    -0.311127
  1772.350,    -0.336271
  1772.400,    -0.354937
  1772.450,    -0.373335
  1772.500,    -0.392241
  1772.550,    -0.404012
  1772.600,    -0.419878
  1772.650,    -0.424119
  1772.700,    -0.442549
  1772.750,    -0.438866
  1772.800,    -0.466402
  1772.850,    -0.474021
  1772.900,    -0.501551
  1772.950,    -0.515698
  1773.000,    -0.530290
  1773.050,    -0.536325
  1773.100,    -0.543664
  1773.150,    -0.533911
  1773.200,    -0.512564
  1773.250,    -0.492118
  1773.300,    -0.451431
  1773.350,    -0.434471
  1773.400,    -0.407647
  1773.450,    -0.387940
  1773.500,    -0.384831
  1773.550,    -0.374307
  1773.600,    -0.380596
  1773.650,    -0.385692
  1773.700,    -0.382365
  1773.750,    -0.386005
  1773.800,    -0.376777
  1773.850,    -0.366446
  1773.900,    -0.353768
  1773.950,    -0.343595
  1774.000,    -0.328388
  1774.050,    -0.323993
  1774.100,    -0.317634
  1774.150,    -0.308057
  1774.200,    -0.301158
  1774.250,    -0.281101
  1774.300,    -0.276433
  1774.350,    -0.252982
  1774.400,    -0.234231
  1774.450,    -0.217291
  1774.500,    -0.211005
  1774.550,    -0.208521
  1774.600,    -0.197164
  1774.650,    -0.203381
  1774.700,    -0.206341
  1774.750,    -0.184290
  1774.800,    -0.172253
  1774.850,    -0.132029
  1774.900,    -0.114463
  1774.950,    -0.079171
  1775.000,    -0.041854

