1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
517000000000,2.72402283792605,0.0141002267459007,517000000000,2.72172839644668,0.0141740558008159,517000000000,2.72582675680582,0.0138010727701743,517000000000,2.71076843668013,0.0136999164268807,517000000000,2.71627137792588,0.014031960784378,517000000000,2.71587184084312,0.0137715345107099
517333333333.333,2.72320479216737,0.013753318590075,517333333333.333,2.72083691366496,0.0137879046227754,517333333333.333,2.72496656833654,0.0135729484175251,517333333333.333,2.70952033496898,0.013310266238183,517333333333.333,2.71520366638786,0.0136107574182865,517333333333.333,2.71470030496527,0.0134793770672286
517666666666.667,2.72328587466371,0.0132664364754441,517666666666.667,2.72064634015403,0.0133043375368605,517666666666.667,2.72493959898364,0.0131327926903548,517666666666.667,2.7097350057429,0.0127717925247995,517666666666.667,2.71518073710991,0.013064197493901,517666666666.667,2.71484665838419,0.0129806260067604
518000000000,2.72462107029385,0.0130703220671233,518000000000,2.72185804027956,0.0131991682534443,518000000000,2.72609205570145,0.0130041385348828,518000000000,2.71130657231792,0.0126053122179561,518000000000,2.7165502659849,0.0128841075843192,518000000000,2.71610121570532,0.012825863584821
518333333333.333,2.72527240117348,0.0134153850966566,518333333333.333,2.72231589834499,0.0134776538323863,518333333333.333,2.72665260282481,0.0133677999922157,518333333333.333,2.71181492132753,0.0130673803443201,518333333333.333,2.7171367566723,0.013254775814062,518333333333.333,2.71665207719308,0.0132559042582852
518666666666.667,2.72502694582224,0.0137839304475237,518666666666.667,2.72203565029174,0.0137321173194946,518666666666.667,2.72622505562885,0.0136343238375915,518666666666.667,2.7113927170122,0.0134966661905507,518666666666.667,2.71680544418421,0.0136155419842495,518666666666.667,2.71639229659624,0.0135841396034818
519000000000,2.72478739945364,0.0138029198077071,519000000000,2.72173251205494,0.0137103139069851,519000000000,2.72582958316076,0.0135468640610951,519000000000,2.71074847981052,0.0133993375406166,519000000000,2.71634377403393,0.0135773481114913,519000000000,2.7158931983582,0.0134625669089836
519333333333.333,2.72411400778917,0.0136056224778524,519333333333.333,2.72134034307057,0.0134384201023078,519333333333.333,2.7253172396356,0.0132566133978555,519333333333.333,2.71017486699231,0.013066285863492,519333333333.333,2.71592517029991,0.0133114387926797,519333333333.333,2.71539389830216,0.0131711380791728
519666666666.667,2.72509747515162,0.0138833363601846,519666666666.667,2.72265605378141,0.0137293883894063,519666666666.667,2.72668060629996,0.0135081260241032,519666666666.667,2.7114929746585,0.0133888226112467,519666666666.667,2.71706346762902,0.0136319134027635,519666666666.667,2.71675165079104,0.0134648668520724
520000000000,2.72490773277681,0.0141590749998825,520000000000,2.7224232291337,0.014072934075312,520000000000,2.72655638405792,0.013818765678719,520000000000,2.71099571788602,0.0136985177619778,520000000000,2.71653580261558,0.01395703368797,520000000000,2.71632960947505,0.0137458326079259
520333333333.333,2.72427267514279,0.0143384643982584,520333333333.333,2.72179336316597,0.0142764099209985,520333333333.333,2.72594758586933,0.0140857933127596,520333333333.333,2.70973314646276,0.0138638150285827,520333333333.333,2.71581393264144,0.0141294409992003,520333333333.333,2.71543577893578,0.0139975866137251
520666666666.667,2.72362399944298,0.0142653874212901,520666666666.667,2.72109472981408,0.014175920530112,520666666666.667,2.72537369698655,0.0140910728393785,520666666666.667,2.70899650308475,0.0138096243930457,520666666666.667,2.71513738029647,0.014059932115745,520666666666.667,2.71476961828452,0.014014762612495
521000000000,2.72333067716094,0.0139258143651465,521000000000,2.72067483518579,0.0138816386588055,521000000000,2.72497727442594,0.0137539705582303,521000000000,2.70895163668006,0.0134879328007247,521000000000,2.71475952630461,0.0137243879416868,521000000000,2.71456986871411,0.0136916632656107
521333333333.333,2.72434597278277,0.0137116622587719,521333333333.333,2.72133765769064,0.013743682352766,521333333333.333,2.72579679894162,0.0135824598300092,521333333333.333,2.70992167964216,0.0133192831925419,521333333333.333,2.71571147780611,0.013559633785521,521333333333.333,2.71547468395654,0.013521595752277
521666666666.667,2.7249176659146,0.0138605248677856,521666666666.667,2.7218157838565,0.0138405061763506,521666666666.667,2.72618127513321,0.0137260529613367,521666666666.667,2.71022084377529,0.0134967580615658,521666666666.667,2.71606359179762,0.0136957726596632,521666666666.667,2.71585682708304,0.0136734160675527
522000000000,2.72558452436779,0.0142299235959369,522000000000,2.72234640234833,0.0140983564066297,522000000000,2.7267367896973,0.0139793163835845,522000000000,2.71060693970034,0.0138487082273613,522000000000,2.71645575504074,0.0140202974760938,522000000000,2.71619933448794,0.0139480789065343
522333333333.333,2.7251708215634,0.0144534629468422,522333333333.333,2.72196351511724,0.0142636918005375,522333333333.333,2.72633631695596,0.0141120965871477,522333333333.333,2.71002740438467,0.0139951366597633,522333333333.333,2.71599684192317,0.0141842863818142,522333333333.333,2.71564922998931,0.0140521889863854
