1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm
224840000000,2.760572,0.00649948633833858,NaN,224840000000,2.76142,0.00648975889216418,NaN,224840000000,2.763211,0.00630930464593547,NaN,224840000000,2.759891,0.00651376811620459,NaN,224840000000,2.760861,0.00653130671917203,NaN
224895000000,2.76048,0.00653051643192488,NaN,224895000000,2.761357,0.00651925846603681,NaN,224895000000,2.763206,0.00632776202715252,NaN,224895000000,2.759817,0.00654342298782854,NaN,224895000000,2.760829,0.00656546276498834,NaN
224950000000,2.760403,0.00656395461097528,NaN,224950000000,2.761309,0.00655099447399766,NaN,224950000000,2.763213,0.00634799416476399,NaN,224950000000,2.759759,0.00657537487874847,NaN,224950000000,2.760809,0.00660083330646923,NaN
225005000000,2.76035,0.00659871393120438,NaN,225005000000,2.761285,0.00658405054168621,NaN,225005000000,2.763238,0.00636846699415686,NaN,225005000000,2.759723,0.00660860166038403,NaN,225005000000,2.760811,0.00663534374500826,NaN
225060000000,2.760315,0.00663530068126283,NaN,225060000000,2.76128,0.0066189412156681,NaN,225060000000,2.763275,0.0063901385131773,NaN,225060000000,2.759704,0.0066438284685604,NaN,225060000000,2.760828,0.00667015837277802,NaN
225115000000,2.760306,0.00667404266048764,NaN,225115000000,2.7613,0.0066561474667729,NaN,225115000000,2.76333,0.0064129691350653,NaN,225115000000,2.75971,0.00668140493022818,NaN,225115000000,2.760867,0.00670500969441846,NaN
225170000000,2.760317,0.00671407668032331,NaN,225170000000,2.76134,0.00669477862197339,NaN,225170000000,2.763397,0.00643718582599605,NaN,225170000000,2.759735,0.00672061266752061,NaN,225170000000,2.760922,0.00673969058162454,NaN
225225000000,2.760353,0.00675630979081299,NaN,225225000000,2.761403,0.00673588751804789,NaN,225225000000,2.763478,0.00646368814949857,NaN,225225000000,2.759781,0.00676246412305904,NaN,225225000000,2.760997,0.00677506712249235,NaN
225280000000,2.760407,0.00680021460603455,NaN,225280000000,2.761482,0.00677892885052302,NaN,225280000000,2.763566,0.00649125441549071,NaN,225280000000,2.759843,0.00680623136895831,NaN,225280000000,2.761085,0.00681001852532609,NaN
225335000000,2.760479,0.006845877110458,NaN,225335000000,2.761578,0.00682403683690991,NaN,225335000000,2.763661,0.00652050305735761,NaN,225335000000,2.759921,0.0068521127959822,NaN,225335000000,2.761184,0.00684507805347271,NaN
225390000000,2.760566,0.0068926082549738,NaN,225390000000,2.761687,0.00687053239559733,NaN,225390000000,2.763759,0.00655080272918152,NaN,225390000000,2.760011,0.00689957395097338,NaN,225390000000,2.761292,0.00687980481600642,NaN
225445000000,2.760665,0.00693933164654169,NaN,225445000000,2.761806,0.00691742287474211,NaN,225445000000,2.763856,0.00658155128197706,NaN,225445000000,2.760112,0.00694745358159379,NaN,225445000000,2.761405,0.00691343718143481,NaN
225500000000,2.760773,0.00698602166856891,NaN,225500000000,2.761932,0.00696475872686221,NaN,225500000000,2.763951,0.00661295370286955,NaN,225500000000,2.760218,0.00699594742154424,NaN,225500000000,2.761521,0.00694609238894073,NaN
225555000000,2.76089,0.00703170716689184,NaN,225555000000,2.762063,0.00701161414493442,NaN,225555000000,2.764042,0.00664348443330456,NaN,225555000000,2.76033,0.00704403821282238,NaN,225555000000,2.761638,0.00697631985075524,NaN
225610000000,2.761011,0.00707717571570704,NaN,225610000000,2.762196,0.00705870256853605,NaN,225610000000,2.764124,0.00667429536446267,NaN,225610000000,2.760444,0.0070924423752121,NaN,225610000000,2.761752,0.00700554575501348,NaN
225665000000,2.761134,0.00712145444589071,NaN,225665000000,2.762329,0.00710500812900998,NaN,225665000000,2.764197,0.00670433402539689,NaN,225665000000,2.760558,0.00714020136508633,NaN,225665000000,2.76186,0.0070331660547602,NaN
225720000000,2.761258,0.0071637239258338,NaN,225720000000,2.76246,0.00714972886485234,NaN,225720000000,2.764258,0.00673388301670828,NaN,225720000000,2.760669,0.00718641387286922,NaN,225720000000,2.761962,0.00705901094946274,NaN
225775000000,2.761376,0.00720472691875355,NaN,225775000000,2.762583,0.00719354314422408,NaN,225775000000,2.764302,0.00676317565881007,NaN,225775000000,2.760773,0.00723178617003281,NaN,225775000000,2.76205,0.00708387248601582,NaN
225830000000,2.761489,0.00724329157204682,NaN,225830000000,2.762697,0.00723526684250933,NaN,225830000000,2.764331,0.00678971512456359,NaN,225830000000,2.760869,0.00727500290669351,NaN,225830000000,2.762126,0.00710560633367196,NaN
225885000000,2.76159,0.00727979895639831,NaN,225885000000,2.762798,0.0072752369156196,NaN,225885000000,2.764339,0.00681526759199939,NaN,225885000000,2.760952,0.00731653067492662,NaN,225885000000,2.762182,0.0071259750443671,NaN
225940000000,2.761681,0.00731324870613224,NaN,225940000000,2.762888,0.00731232681165505,NaN,225940000000,2.764331,0.00683840321582329,NaN,225940000000,2.761025,0.00735535534810442,NaN,225940000000,2.762223,0.00714398149606313,NaN
225995000000,2.761758,0.0073436122933291,NaN,225995000000,2.762961,0.00734647720326129,NaN,225995000000,2.764302,0.00685936630657577,NaN,225995000000,2.761081,0.00739134056552488,NaN,225995000000,2.762245,0.00715992607462408,NaN
226050000000,2.761826,0.00737110520358632,NaN,226050000000,2.763024,0.00737774264718656,NaN,226050000000,2.76426,0.0068787595956965,NaN,226050000000,2.761129,0.00742457523715842,NaN,226050000000,2.762253,0.00717439713161684,NaN
226105000000,2.761883,0.00739658414205091,NaN,226105000000,2.763073,0.00740690166347397,NaN,226105000000,2.764201,0.00689589143481245,NaN,226105000000,2.761163,0.00745578946262861,NaN,226105000000,2.762244,0.00718744976910078,NaN
226160000000,2.76193,0.00742129959846919,NaN,226160000000,2.763113,0.00743514289860748,NaN,226160000000,2.764132,0.00691271979775206,NaN,226160000000,2.761188,0.00748612553726874,NaN,226160000000,2.762222,0.00720091650852104,NaN
226215000000,2.761966,0.00744505182178202,NaN,226215000000,2.763141,0.00746213095893405,NaN,226215000000,2.764053,0.00692953789236314,NaN,226215000000,2.761202,0.00751551317143766,NaN,226215000000,2.762188,0.00721535970759412,NaN
226270000000,2.761992,0.00746945320623666,NaN,226270000000,2.763158,0.00748940161945137,NaN,226270000000,2.763966,0.00694753481048609,NaN,226270000000,2.761205,0.00754536877921053,NaN,226270000000,2.762142,0.00723188380611858,NaN
226325000000,2.762009,0.00749415371202628,NaN,226325000000,2.763165,0.0075166086715777,NaN,226325000000,2.763872,0.00696656357457943,NaN,226325000000,2.761199,0.00757537939134412,NaN,226325000000,2.762086,0.00725040784392665,NaN
