Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
616.0	1.573865	-2.961664
616.05	0.919263	-2.181787
616.1	0.247318	0.367462
616.15	-0.456737	3.938081
616.2	-1.169338	7.452606
616.25	-1.920019	10.036401
616.3	-2.646388	11.086452
616.35	-3.266339	10.235571
616.4	-3.70955	7.503809
616.45	-3.891789	3.514902
616.5	-3.819385	-0.539559
616.55	-3.419467	-3.310141
616.6	-2.78208	-3.818804
616.65	-1.984002	-1.952347
616.7	-1.128491	1.510327
616.75	-0.2974	5.168388
616.8	0.381865	7.536216
616.85	0.840934	7.650158
616.9	1.088309	5.563444
616.95	1.119846	2.229558
617.0	0.997089	-0.832149
617.05	0.782295	-2.384124
617.1	0.585778	-2.176204
617.15	0.421665	-0.832889
617.2	0.355181	0.704666
617.25	0.378418	1.871088
617.3	0.513152	2.575279
617.35	0.770801	2.92546
617.4	1.125211	2.818201
617.45	1.566835	2.133476
617.5	2.062431	1.004412
617.55	2.529083	-0.087805
617.6	2.881704	-0.478696
617.65	3.056967	0.165587
617.7	3.004307	1.398523
617.75	2.641169	2.243179
617.8	2.000561	2.091496
617.85	1.109095	1.04526
617.9	0.091702	-0.142121
617.95	-0.95054	-0.575561
618.0	-1.87738	0.212826
618.05	-2.609989	2.07794
618.1	-3.093626	4.363328
618.15	-3.281281	6.266579
618.2	-3.18963	7.258116
618.25	-2.854228	7.375481
618.3	-2.347999	7.18111
618.35	-1.753574	7.360583
618.4	-1.184941	8.095099
618.45	-0.755208	8.856961
618.5	-0.503224	8.822159
618.55	-0.492245	7.405324
618.6	-0.743249	4.700454
618.65	-1.209165	1.309981
618.7	-1.769985	-1.889401
618.75	-2.395404	-4.248932
618.8	-2.989129	-5.566092
618.85	-3.440747	-6.00143
618.9	-3.730536	-5.805282
618.95	-3.769759	-5.015299
619.0	-3.63263	-3.605603
619.05	-3.32366	-1.798268
619.1	-2.841279	-0.091179
619.15	-2.308084	1.081121
619.2	-1.699002	1.574885
619.25	-1.082581	1.565507
619.3	-0.498161	1.388435
619.35	0.011661	1.212664
619.4	0.358662	0.938343
619.45	0.48026	0.489984
619.5	0.326407	0.118888
619.55	-0.072882	0.295976
619.6	-0.671381	1.377341
619.65	-1.436017	3.217108
619.7	-2.277164	5.366477
619.75	-3.12201	7.429017
619.8	-3.921867	9.218261
619.85	-4.666469	10.615207
619.9	-5.367948	11.330966
619.95	-6.013194	11.098732
620.0	-6.571619	9.982749
620.05	-7.011454	8.415767
620.1	-7.257565	6.94357
620.15	-7.35969	6.066011
620.2	-7.281166	6.13586
620.25	-7.058754	7.230816
620.3	-6.752238	8.998478
620.35	-6.416511	10.756905
620.4	-6.127302	11.676693
620.45	-5.884654	11.213986
620.5	-5.652167	9.298753
620.55	-5.41698	6.508191
620.6	-5.200272	3.780344
620.65	-4.981883	2.018475
620.7	-4.710064	1.612068
620.75	-4.40464	2.368932
620.8	-4.036688	3.799878
620.85	-3.576967	5.606411
620.9	-3.018268	7.786164
620.95	-2.3922	10.426195
621.0	-1.725781	13.255484
621.05	-1.096977	15.573518
621.1	-0.568501	16.617643
621.15	-0.174657	16.102711
621.2	-0.027147	14.456475
621.25	-0.155916	12.391702
621.3	-0.5481	10.474757
621.35	-1.142917	8.81626
621.4	-1.89704	7.336022
621.45	-2.718898	5.890408
621.5	-3.475258	4.415321
621.55	-4.071821	2.898626
621.6	-4.427131	1.444497
621.65	-4.481174	0.251029
621.7	-4.280521	-0.496544
621.75	-3.794745	-0.794189
621.8	-3.090084	-0.832543
621.85	-2.198537	-0.89979
621.9	-1.181837	-1.138548
621.95	-0.104034	-1.54119
622.0	1.014653	-2.09807
622.05	2.098283	-2.79881
622.1	3.08377	-3.668268
622.15	3.91818	-4.651075
622.2	4.619923	-5.722149
622.25	5.14565	-6.789337
622.3	5.526496	-7.711598
622.35	5.829099	-8.490384
622.4	6.060498	-9.2566
622.45	6.236539	-10.20929
622.5	6.336245	-11.212792
622.55	6.339234	-11.79986
622.6	6.197382	-11.731598
622.65	5.847849	-11.343873
622.7	5.265236	-11.470621
622.75	4.443218	-12.721058
622.8	3.416669	-14.889759
622.85	2.271952	-17.019589
622.9	1.109874	-17.995457
622.95	0.038117	-17.199815
623.0	-0.909058	-14.873074
623.05	-1.689919	-11.734507
623.1	-2.351902	-8.589488
623.15	-2.919501	-6.133134
623.2	-3.392987	-4.920447
623.25	-3.853915	-5.301454
623.3	-4.262101	-6.873188
623.35	-4.601071	-8.613528
623.4	-4.826825	-9.43048
623.45	-4.899139	-8.800072
623.5	-4.852588	-7.037981
623.55	-4.657412	-4.941769
623.6	-4.32794	-3.404607
623.65	-3.926006	-3.160511
623.7	-3.447982	-4.41507
623.75	-2.951859	-6.65283
623.8	-2.473685	-8.630008
623.85	-2.009896	-8.979573
623.9	-1.598433	-7.064633
623.95	-1.216672	-3.313014
624.0	-0.86879	0.992548
624.05	-0.574269	4.369008
624.1	-0.340668	5.627302
624.15	-0.175705	4.348804
624.2	-0.023945	1.126187
624.25	0.151373	-2.800332
624.3	0.374558	-6.259913
624.35	0.654754	-8.745544
624.4	1.02916	-10.369805
624.45	1.504953	-11.324954
624.5	1.999378	-11.552753
624.55	2.54097	-10.820923
624.6	3.09466	-8.992041
624.65	3.645497	-6.284436
624.7	4.147157	-3.204327
624.75	4.525283	-0.439994
624.8	4.782115	1.405967
624.85	4.820522	2.038144
624.9	4.635692	1.654941
624.95	4.229187	0.78703
625.0	3.615579	-0.081648
625.05	2.879509	-0.740321
625.1	2.068703	-1.200127
625.15	1.21933	-1.438174
625.2	0.45859	-1.280034
625.25	-0.186954	-0.603159
625.3	-0.683593	0.282286
625.35	-0.984767	0.657242
625.4	-1.126336	-0.201522
625.45	-1.124441	-2.462665
625.5	-1.021848	-5.268208
625.55	-0.858776	-7.248074
625.6	-0.65468	-7.266108
625.65	-0.448557	-5.217021
625.7	-0.243528	-2.022034
625.75	-0.035853	0.83485
625.8	0.164576	2.160953
625.85	0.408409	1.644549
625.9	0.754359	0.079282
625.95	1.167766	-1.381998
626.0	1.692598	-2.159156
626.05	2.326085	-2.485177
626.1	3.025027	-3.047436
626.15	3.755217	-4.167099
626.2	4.455036	-5.613192
626.25	5.092314	-6.680803
626.3	5.642639	-6.866636
626.35	6.087213	-6.030579
626.4	6.415812	-4.333481
626.45	6.670136	-2.066216
626.5	6.893908	0.434202
626.55	7.111479	2.954615
626.6	7.318522	5.317677
626.65	7.504929	7.284561
626.7	7.676072	8.38785
626.75	7.748355	8.238391
626.8	7.734229	6.793821
626.85	7.642756	4.585299
626.9	7.410649	2.334381
626.95	7.16666	0.399912
627.0	6.906357	-1.362077
627.05	6.691899	-3.089134
627.1	6.579733	-4.512009
627.15	6.621123	-4.97682
627.2	6.850642	-4.060854
627.25	7.250318	-1.918156
627.3	7.77279	0.834149
627.35	8.411348	3.615633
627.4	9.069553	6.098432
627.45	9.684983	8.265679
627.5	10.201774	9.962344
627.55	10.557914	10.916985
627.6	10.761239	10.852723
627.65	10.802429	9.562891
627.7	10.63124	7.000894
627.75	10.298746	3.421637
627.8	9.839478	-0.552294
627.85	9.224286	-4.072149
627.9	8.553812	-6.503958
627.95	7.809435	-7.681122
628.0	7.030745	-7.778648
628.05	6.268631	-7.001072
628.1	5.513287	-5.423801
628.15	4.770536	-2.969493
628.2	4.085494	0.227277
628.25	3.439794	3.688835
628.3	2.784404	6.695576
628.35	2.163632	8.628694
628.4	1.545641	9.277492
628.45	0.91516	8.703433
628.5	0.274154	7.171886
628.55	-0.358486	5.089272
628.6	-1.014906	2.80094
628.65	-1.678521	0.637444
628.7	-2.356447	-1.083715
628.75	-3.049227	-2.003601
628.8	-3.716915	-1.796625
628.85	-4.400993	-0.50686
628.9	-5.057652	1.503034
628.95	-5.745851	3.793263
629.0	-6.435447	5.990933
629.05	-7.134878	7.812667
629.1	-7.859845	9.087757
629.15	-8.527789	9.711534
629.2	-9.104582	9.694757
629.25	-9.540908	9.163103
629.3	-9.772057	8.298833
629.35	-9.798603	7.233689
629.4	-9.631577	5.988515
629.45	-9.298026	4.402127
629.5	-8.90412	2.316685
629.55	-8.431951	-0.281351
629.6	-7.964889	-3.115338
629.65	-7.535626	-5.553875
629.7	-7.13564	-6.980444
629.75	-6.724667	-7.147031
629.8	-6.324307	-6.321905
629.85	-5.962681	-4.989033
629.9	-5.640363	-3.409841
629.95	-5.363611	-1.6067
630.0	-5.129103	0.436607
630.05	-4.991815	2.54554
630.1	-4.824385	4.37317
630.15	-4.618553	5.704176
630.2	-4.327623	6.484405
630.25	-3.899811	6.809295
630.3	-3.386711	6.691321
630.35	-2.805785	5.960434
630.4	-2.266042	4.486981
630.45	-1.849271	2.472007
630.5	-1.613316	0.426883
630.55	-1.57577	-1.07835
630.6	-1.766841	-1.707638
630.65	-2.172634	-1.568974
630.7	-2.723535	-1.037386
630.75	-3.340798	-0.52754
630.8	-3.96264	-0.361357
630.85	-4.481035	-0.437157
630.9	-4.849719	-0.403838
630.95	-5.018466	0.21915
631.0	-4.983812	1.471711
631.05	-4.76071	2.95285
631.1	-4.389886	4.004018
631.15	-3.919132	4.299438
631.2	-3.438929	3.904388
631.25	-2.948569	2.966184
631.3	-2.529248	1.608875
631.35	-2.135825	-0.026899
631.4	-1.827428	-1.490478
631.45	-1.567684	-2.221337
631.5	-1.33898	-1.95892
631.55	-1.184782	-0.738956
631.6	-1.055095	1.060201
631.65	-1.026269	2.960042
631.7	-1.096297	4.423763
631.75	-1.286358	4.985506
631.8	-1.524779	4.47434
631.85	-1.788178	3.145757
631.9	-2.034221	1.607126
631.95	-2.211109	0.30872
632.0	-2.291081	-0.724732
632.05	-2.284033	-1.854008
632.1	-2.224334	-3.303086
632.15	-2.153468	-4.82222
632.2	-2.089621	-5.969783
632.25	-2.045326	-6.235955
632.3	-2.062474	-5.446797
632.35	-2.160866	-3.766281
632.4	-2.330162	-1.621146
632.45	-2.595906	0.482908
632.5	-2.905413	2.096358
632.55	-3.243617	2.808784
632.6	-3.526967	2.31688
632.65	-3.741818	0.728978
632.7	-3.818985	-1.28406
632.75	-3.739029	-2.68608
632.8	-3.468629	-2.781802
632.85	-3.044269	-1.580488
632.9	-2.461972	0.21912
632.95	-1.805773	1.682974
633.0	-1.117195	2.120544
633.05	-0.487168	1.415424
633.1	0.037484	0.047218
633.15	0.3843	-1.351813
633.2	0.56337	-2.252203
633.25	0.566508	-2.597765
633.3	0.377713	-2.617336
633.35	0.083655	-2.602508
633.4	-0.31558	-2.652984
633.45	-0.70125	-2.753681
633.5	-1.010941	-2.888058
633.55	-1.19781	-3.060191
633.6	-1.183165	-3.202541
633.65	-1.008443	-3.063243
633.7	-0.653217	-2.532193
633.75	-0.140649	-1.721826
633.8	0.44743	-0.897821
633.85	1.071471	-0.118547
633.9	1.628038	0.684094
633.95	2.015936	1.491315
634.0	2.196284	2.184844
634.05	2.135856	2.586685
634.1	1.822014	2.457826
634.15	1.27363	1.715894
634.2	0.552687	0.469722
634.25	-0.259621	-0.994512
634.3	-1.05642	-2.313579
634.35	-1.797673	-3.337983
634.4	-2.367182	-3.945873
634.45	-2.71452	-4.020297
634.5	-2.820121	-3.455114
634.55	-2.67345	-2.27948
634.6	-2.330495	-0.7088
634.65	-1.828197	1.04829
634.7	-1.26627	2.841382
634.75	-0.701444	4.526546
634.8	-0.222298	5.764798
634.85	0.139504	6.155295
634.9	0.354249	5.493646
634.95	0.427898	4.047068
635.0	0.395512	2.299985
635.05	0.286599	0.608079
635.1	0.20582	-0.919471
635.15	0.147988	-2.390115
635.2	0.176195	-3.691281
635.25	0.346516	-4.603824
635.3	0.609609	-4.74775
635.35	0.988963	-3.929288
635.4	1.404745	-2.353228
635.45	1.881096	-0.608825
635.5	2.332645	0.669722
635.55	2.761156	1.177088
635.6	3.056083	1.183836
635.65	3.268693	1.180799
635.7	3.324458	1.571308
635.75	3.22226	2.524603
635.8	2.916771	3.848852
635.85	2.45125	5.167286
635.9	1.839405	6.058801
635.95	1.08856	6.241901
636.0	0.285036	5.706457
636.05	-0.522903	4.548409
636.1	-1.242743	2.976196
636.15	-1.843726	1.25999
636.2	-2.298591	-0.411631
636.25	-2.567447	-1.864209
636.3	-2.633778	-2.936241
636.35	-2.4784	-3.339295
636.4	-2.141427	-2.816782
636.45	-1.674724	-1.303424
636.5	-1.108076	0.87874
636.55	-0.515227	3.034304
636.6	0.052936	4.512732
636.65	0.557223	4.926555
636.7	0.908112	4.399759
636.75	1.132483	3.362849
636.8	1.214902	2.14568
636.85	1.161319	0.802629
636.9	0.993477	-0.659556
636.95	0.746021	-2.098933
637.0	0.463412	-3.199389
637.05	0.163981	-3.675556
637.1	-0.10742	-3.505891
637.15	-0.341642	-2.71302
637.2	-0.496586	-1.438712
637.25	-0.562732	0.139663
637.3	-0.530509	1.811696
637.35	-0.40116	3.349243
637.4	-0.206529	4.613959
637.45	0.017326	5.421864
637.5	0.218555	5.440152
637.55	0.393926	4.424506
637.6	0.49093	2.45101
637.65	0.513495	0.0636
637.7	0.45809	-2.04855
637.75	0.367434	-3.418871
637.8	0.302053	-4.026252
637.85	0.236267	-4.03228
637.9	0.218715	-3.604675
637.95	0.252758	-2.762854
638.0	0.315784	-1.60839
638.05	0.393801	-0.41249
638.1	0.460202	0.478716
638.15	0.480997	0.839211
638.2	0.414693	0.691919
638.25	0.312105	0.369001
638.3	0.114593	0.202141
638.35	-0.181637	0.333825
638.4	-0.545307	0.636975
638.45	-0.957597	0.767078
638.5	-1.388594	0.295819
638.55	-1.760634	-1.002567
638.6	-2.04629	-3.034945
638.65	-2.250535	-5.287721
638.7	-2.324764	-7.136795
638.75	-2.297125	-8.217206
638.8	-2.1951	-8.571583
638.85	-2.034376	-8.497262
638.9	-1.880759	-8.176303
638.95	-1.736743	-7.467993
639.0	-1.625851	-6.159515
639.05	-1.494511	-4.277586
639.1	-1.372893	-2.299091
639.15	-1.202691	-0.686485
639.2	-1.002734	0.336805
639.25	-0.774047	0.852282
639.3	-0.566627	1.093291
639.35	-0.414191	1.322018
639.4	-0.342515	1.685608
639.45	-0.336309	2.158836
639.5	-0.411541	2.775432
639.55	-0.551639	3.485585
639.6	-0.734248	4.196931
639.65	-0.973498	4.718635
639.7	-1.197914	4.745076
639.75	-1.45526	4.104062
639.8	-1.664533	2.762856
639.85	-1.87212	0.880602
639.9	-1.994092	-1.137389
639.95	-2.04126	-2.814204
640.0	-2.013581	-3.702445
640.05	-1.905136	-3.484541
640.1	-1.711769	-2.193612
640.15	-1.465504	-0.167247
640.2	-1.17383	1.957812
640.25	-0.828232	3.457274
640.3	-0.525265	3.796759
640.35	-0.24499	2.722556
640.4	-0.021929	0.448549
640.45	0.105844	-2.461695
640.5	0.137439	-5.233162
640.55	0.060221	-7.111731
640.6	-0.084284	-7.750586
640.65	-0.299242	-7.170268
640.7	-0.51494	-5.622258
640.75	-0.706194	-3.464679
640.8	-0.810637	-1.150879
640.85	-0.810605	0.777339
640.9	-0.706122	1.97094
640.95	-0.461249	2.449201
641.0	-0.10573	2.554881
641.05	0.327604	2.633979
641.1	0.784667	2.871999
641.15	1.248544	3.238891
641.2	1.603697	3.709295
641.25	1.84666	4.243847
641.3	1.965986	4.697618
641.35	1.940819	4.872051
641.4	1.749212	4.496643
641.45	1.454479	3.446459
641.5	1.107886	1.740244
641.55	0.70637	-0.31755
641.6	0.357648	-2.240779
641.65	0.038075	-3.454927
641.7	-0.188092	-3.661365
641.75	-0.299505	-2.944491
641.8	-0.316289	-1.78378
641.85	-0.261874	-0.755706
641.9	-0.140287	-0.252203
641.95	0.054567	-0.286009
642.0	0.297609	-0.499406
642.05	0.624115	-0.41945
642.1	0.986433	0.240577
642.15	1.389518	1.322121
642.2	1.808308	2.446571
642.25	2.189766	3.086484
642.3	2.499932	3.02102
642.35	2.747483	2.353606
642.4	2.859547	1.424412
642.45	2.834056	0.566708
642.5	2.696346	-0.101077
642.55	2.460143	-0.643986
642.6	2.170212	-1.079588
642.65	1.86512	-1.243081
642.7	1.60923	-0.994279
642.75	1.431074	-0.339386
642.8	1.347638	0.505035
642.85	1.3692	1.331243
642.9	1.457195	2.090799
642.95	1.58928	2.828905
643.0	1.72567	3.554526
643.05	1.823643	4.108998
643.1	1.866702	4.283193
643.15	1.825646	4.006127
643.2	1.682	3.363965
643.25	1.499519	2.491601
643.3	1.249747	1.551216
643.35	0.991872	0.677355
643.4	0.754407	0.108351
643.45	0.563793	0.024541
643.5	0.489338	0.430479
643.55	0.486253	1.214796
643.6	0.599516	2.235854
643.65	0.805856	3.404101
643.7	1.05867	4.569412
643.75	1.338941	5.558364
643.8	1.605275	6.074868
643.85	1.773932	5.834477
643.9	1.836044	4.898899
643.95	1.804974	3.518627
644.0	1.663261	1.958446
644.05	1.438109	0.381355
644.1	1.17529	-1.256115
644.15	0.89682	-2.845698
644.2	0.646873	-4.110928
644.25	0.442481	-4.644977
644.3	0.295283	-4.199419
644.35	0.224902	-2.912026
644.4	0.180546	-1.094868
644.45	0.186309	0.804444
644.5	0.233775	2.588348
644.55	0.268522	4.145962
644.6	0.315985	5.45389
644.65	0.36632	6.467636
644.7	0.395093	7.150331
644.75	0.394477	7.385315
644.8	0.327212	7.054613
644.85	0.169194	6.018503
644.9	-0.090673	4.329598
644.95	-0.445711	2.342014
645.0	-0.888684	0.609152
645.05	-1.40155	-0.4768
645.1	-1.915516	-0.902719
645.15	-2.437469	-0.872139
645.2	-2.915148	-0.626939
645.25	-3.296876	-0.273332
645.3	-3.55973	0.105498
645.35	-3.652919	0.529334
645.4	-3.628907	1.051285
645.45	-3.469456	1.694668
645.5	-3.177018	2.307871
645.55	-2.791962	2.702879
645.6	-2.332748	2.595465
645.65	-1.821756	1.899283
645.7	-1.250859	0.69092
645.75	-0.671178	-0.639578
645.8	-0.070988	-1.774064
645.85	0.535223	-2.539664
645.9	1.097096	-2.975455
645.95	1.572963	-3.182174
646.0	1.946216	-3.215019
646.05	2.190231	-3.071824
646.1	2.278924	-2.770607
646.15	2.202727	-2.295422
646.2	1.987243	-1.552094
646.25	1.683733	-0.543257
646.3	1.358424	0.627937
646.35	1.012941	1.847991
646.4	0.762532	2.974618
646.45	0.622654	3.88287
646.5	0.573072	4.448279
646.55	0.565128	4.616344
646.6	0.588244	4.348265
646.65	0.560187	3.616286
646.7	0.424148	2.429223
646.75	0.199133	0.875301
646.8	-0.155345	-0.905258
646.85	-0.560596	-2.564105
646.9	-1.016231	-3.73855
646.95	-1.441797	-4.117383
647.0	-1.751622	-3.730581
647.05	-1.953674	-2.777109
647.1	-2.025751	-1.612203
647.15	-1.955916	-0.511206
647.2	-1.743726	0.303177
647.25	-1.441394	0.835663
647.3	-1.048465	1.157068
647.35	-0.598536	1.276791
647.4	-0.12395	1.071569
647.45	0.389199	0.423191
647.5	0.877755	-0.613612
647.55	1.36687	-1.818935
647.6	1.801891	-2.968544
647.65	2.137632	-3.91967
647.7	2.368086	-4.654085
647.75	2.446278	-5.236584
647.8	2.381367	-5.694794
647.85	2.186002	-5.890143
647.9	1.858839	-5.620595
647.95	1.496306	-4.800067
648.0	1.081527	-3.599115
648.05	0.719278	-2.424376
648.1	0.388208	-1.559296
648.15	0.11052	-1.203075
648.2	-0.078517	-1.338286
648.25	-0.18503	-1.877708
648.3	-0.212813	-2.604951
648.35	-0.156174	-3.203004
648.4	-0.02226	-3.388335
648.45	0.153231	-3.077651
648.5	0.385674	-2.332379
648.55	0.598855	-1.400469
648.6	0.813373	-0.605192
648.65	0.95194	-0.332838
648.7	1.019125	-0.692692
648.75	1.042067	-1.473541
648.8	0.992065	-2.164373
648.85	0.878042	-2.353991
648.9	0.770729	-1.996832
648.95	0.659247	-1.403642
649.0	0.565874	-0.9512
649.05	0.526383	-0.897849
649.1	0.55898	-1.277635
649.15	0.655764	-1.888264
649.2	0.818473	-2.52276
649.25	1.033114	-3.155683
649.3	1.306086	-3.809076
649.35	1.58551	-4.571839
649.4	1.849749	-5.212294
649.45	2.05814	-5.483165
649.5	2.226247	-5.297836
649.55	2.314142	-4.762657
649.6	2.325568	-4.229372
649.65	2.2932	-3.901503
649.7	2.23463	-3.824857
649.75	2.175084	-3.844619
649.8	2.138284	-3.795128
649.85	2.161585	-3.606973
649.9	2.243328	-3.251525
649.95	2.408251	-2.697886
650.0	2.615317	-1.927219
650.05	2.872459	-1.09294
650.1	3.127737	-0.31413
650.15	3.315057	0.294051
650.2	3.42848	0.747019
650.25	3.443065	1.053286
650.3	3.315935	1.30812
650.35	3.058956	1.479275
650.4	2.685279	1.446949
650.45	2.235321	1.097459
650.5	1.747494	0.429984
650.55	1.255476	-0.386331
650.6	0.852208	-1.174596
650.65	0.560654	-1.715472
650.7	0.425426	-1.875274
650.75	0.455898	-1.643791
650.8	0.639262	-1.232274
650.85	0.980637	-0.946945
650.9	1.405564	-1.048296
650.95	1.920248	-1.568515
651.0	2.439448	-2.387055
651.05	2.946298	-3.263095
651.1	3.381845	-3.944259
651.15	3.684815	-4.30251
651.2	3.829242	-4.357518
651.25	3.851513	-4.206326
651.3	3.743872	-3.860785
651.35	3.547322	-3.249764
651.4	3.28095	-2.356914
651.45	2.985619	-1.338503
651.5	2.664412	-0.434792
651.55	2.364493	0.132644
651.6	2.133584	0.299466
651.65	1.955173	0.125311
651.7	1.821258	-0.19732
651.75	1.734268	-0.550092
651.8	1.685314	-0.843976
651.85	1.649278	-0.978295
651.9	1.616174	-0.85832
651.95	1.558852	-0.51137
652.0	1.425745	-0.070017
652.05	1.252825	0.275512
652.1	1.039489	0.445444
652.15	0.767392	0.538767
652.2	0.474437	0.683076
652.25	0.168844	0.908601
652.3	-0.118462	1.073328
652.35	-0.367121	1.015728
652.4	-0.587085	0.681039
652.45	-0.712831	0.131262
652.5	-0.76099	-0.448505
652.55	-0.696844	-0.892576
652.6	-0.532611	-1.143028
652.65	-0.301639	-1.30511
652.7	0.004484	-1.467037
652.75	0.408147	-1.56914
652.8	0.778863	-1.473888
652.85	1.148581	-1.041528
652.9	1.475955	-0.3247
652.95	1.718256	0.462368
653.0	1.840147	1.097274
653.05	1.824061	1.326718
653.1	1.677026	1.0925
653.15	1.447528	0.477034
653.2	1.162802	-0.287072
653.25	0.836473	-0.960707
653.3	0.544052	-1.414767
653.35	0.278564	-1.594281
653.4	0.070034	-1.526408
653.45	-0.022285	-1.228958
653.5	-0.077744	-0.724078
653.55	-0.051299	-0.10299
653.6	0.031799	0.553362
653.65	0.114289	1.087574
653.7	0.197986	1.398681
653.75	0.227536	1.430766
653.8	0.196014	1.343476
653.85	0.107648	1.258026
653.9	-0.055821	1.275761
653.95	-0.29241	1.378799
654.0	-0.588386	1.393684
654.05	-0.915993	1.274104
654.1	-1.25995	1.098061
654.15	-1.567123	1.013442
654.2	-1.848899	1.071393
654.25	-2.051306	1.114308
654.3	-2.184939	0.931578
654.35	-2.235686	0.455622
654.4	-2.217369	-0.135673
654.45	-2.163188	-0.458397
654.5	-2.071555	-0.282698
654.55	-1.978785	0.319882
654.6	-1.895346	1.068233
654.65	-1.795816	1.663418
654.7	-1.691243	1.961515
654.75	-1.55488	1.96103
654.8	-1.400156	1.767214
654.85	-1.255964	1.470489
654.9	-1.107802	1.085047
654.95	-0.966188	0.614108
655.0	-0.868974	0.077703
655.05	-0.834124	-0.414619
655.1	-0.810463	-0.646764
655.15	-0.808407	-0.394854
655.2	-0.833159	0.327891
655.25	-0.879902	1.322457
655.3	-0.911563	2.321799
655.35	-0.978389	3.119662
655.4	-1.071915	3.686801
655.45	-1.193717	4.012979
655.5	-1.341271	4.171743
655.55	-1.526775	4.279973
655.6	-1.758217	4.412083
655.65	-2.022653	4.703896
655.7	-2.291037	5.161216
655.75	-2.603881	5.643224
655.8	-2.868314	5.90204
655.85	-3.140538	5.634221
655.9	-3.37839	4.758466
655.95	-3.56032	3.412571
656.0	-3.721386	1.866944
656.05	-3.838384	0.341501
656.1	-3.914268	-0.968089
656.15	-3.937705	-1.870972
656.2	-3.918979	-2.238042
656.25	-3.827397	-1.959112
656.3	-3.673345	-1.124201
656.35	-3.462386	0.045063
656.4	-3.205885	1.201684
656.45	-2.899544	2.089223
656.5	-2.599149	2.623408
656.55	-2.283407	2.843812
656.6	-2.001784	2.783943
656.65	-1.746869	2.43198
656.7	-1.555184	1.802863
656.75	-1.450973	0.978844
656.8	-1.413668	0.15477
656.85	-1.464993	-0.533122
656.9	-1.564542	-1.033584
656.95	-1.713524	-1.357885
657.0	-1.885937	-1.486288
657.05	-2.067478	-1.326917
657.1	-2.24986	-0.806345
657.15	-2.44359	0.00367
657.2	-2.623523	0.903287
657.25	-2.847474	1.646715
657.3	-3.077241	2.084929
657.35	-3.342854	2.181432
657.4	-3.618335	2.031537
657.45	-3.886954	1.699353
657.5	-4.159057	1.288593
657.55	-4.374012	0.905506
657.6	-4.548892	0.651861
657.65	-4.66617	0.569994
657.7	-4.698868	0.554323
657.75	-4.663489	0.421401
657.8	-4.551684	0.108756
657.85	-4.408836	-0.230077
657.9	-4.242984	-0.354846
657.95	-4.035683	-0.169756
658.0	-3.841229	0.134048
658.05	-3.672858	0.36555
658.1	-3.511061	0.47458
658.15	-3.36133	0.726987
658.2	-3.216356	1.293396
658.25	-3.065113	2.146095
658.3	-2.903303	2.941678
658.35	-2.754372	3.361525
658.4	-2.597427	3.337986
658.45	-2.424287	2.974004
658.5	-2.263106	2.369526
658.55	-2.108706	1.561736
658.6	-1.983536	0.525463
658.65	-1.878012	-0.519425
658.7	-1.795435	-1.239412
658.75	-1.735801	-1.41573
658.8	-1.719701	-1.038339
658.85	-1.730953	-0.329933
658.9	-1.766476	0.550357
658.95	-1.813795	1.465553
659.0	-1.851174	2.298172
659.05	-1.893089	2.94743
659.1	-1.902008	3.309817
659.15	-1.887024	3.429456
659.2	-1.847496	3.457447
659.25	-1.764658	3.546808
659.3	-1.663001	3.775034
659.35	-1.572343	4.118383
659.4	-1.505401	4.407688
659.45	-1.443548	4.40824
659.5	-1.425283	3.970147
659.55	-1.427523	3.205621
659.6	-1.466389	2.335531
659.65	-1.50479	1.53967
659.7	-1.538323	0.96251
659.75	-1.548834	0.692064
659.8	-1.51551	0.80617
659.85	-1.456181	1.301263
659.9	-1.355938	1.984933
659.95	-1.231829	2.555113
660.0	-1.103043	2.72569
660.05	-0.938824	2.411719
660.1	-0.787945	1.744904
660.15	-0.651823	0.946257
660.2	-0.514182	0.155773
660.25	-0.402794	-0.603638
660.3	-0.287862	-1.370937
660.35	-0.201337	-2.021863
660.4	-0.136682	-2.387654
660.45	-0.086763	-2.348505
660.5	-0.048724	-1.862441
660.55	-0.046772	-1.060662
660.6	-0.060644	-0.115629
660.65	-0.086559	0.840178
660.7	-0.130003	1.739033
660.75	-0.181873	2.535221
660.8	-0.210782	3.144878
660.85	-0.214524	3.510115
660.9	-0.215821	3.59663
660.95	-0.183048	3.433802
661.0	-0.13097	3.03135
661.05	-0.085881	2.513224
661.1	-0.037333	1.897277
661.15	0.0004	1.249348
661.2	-0.004165	0.593715
661.25	-0.034108	0.130728
661.3	-0.059582	-0.110623
661.35	-0.108458	-0.109853
661.4	-0.133428	0.05294
661.45	-0.162222	0.27842
661.5	-0.11629	0.539059
661.55	-0.023238	0.763591
661.6	0.112297	0.864534
661.65	0.313334	0.785538
661.7	0.555272	0.568168
661.75	0.812738	0.322447
661.8	1.090572	0.092263
661.85	1.389994	-0.221835
661.9	1.707512	-0.633979
661.95	2.023113	-1.10976
662.0	2.302853	-1.50674
662.05	2.592382	-1.763089
662.1	2.828342	-1.871849
662.15	2.977428	-1.850815
662.2	3.047583	-1.777014
662.25	3.019784	-1.710535
662.3	2.880459	-1.674021
662.35	2.62472	-1.719463
662.4	2.310189	-1.887911
662.45	1.95878	-2.075797
