Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
615.95	2.069682	-2.049207
616.0	1.419678	-2.961664
616.05	0.755206	-2.181787
616.1	0.075723	0.367462
616.15	-0.620397	3.938081
616.2	-1.357706	7.452606
616.25	-2.090248	10.036401
616.3	-2.782305	11.086452
616.35	-3.354258	10.235571
616.4	-3.751089	7.503809
616.45	-3.885793	3.514902
616.5	-3.743316	-0.539559
616.55	-3.287806	-3.310141
616.6	-2.624755	-3.818804
616.65	-1.795718	-1.952347
616.7	-0.926836	1.510327
616.75	-0.125328	5.168388
616.8	0.516383	7.536216
616.85	0.950666	7.650158
616.9	1.165712	5.563444
616.95	1.147958	2.229558
617.0	1.01103	-0.832149
617.05	0.814932	-2.384124
617.1	0.617764	-2.176204
617.15	0.457086	-0.832889
617.2	0.397311	0.704666
617.25	0.447419	1.871088
617.3	0.592835	2.575279
617.35	0.862348	2.92546
617.4	1.239685	2.818201
617.45	1.693851	2.133476
617.5	2.18621	1.004412
617.55	2.624814	-0.087805
617.6	2.976733	-0.478696
617.65	3.107385	0.165587
617.7	3.011014	1.398523
617.75	2.605268	2.243179
617.8	1.923305	2.091496
617.85	1.022403	1.04526
617.9	-0.001404	-0.142121
617.95	-0.997941	-0.575561
618.0	-1.891311	0.212826
618.05	-2.59344	2.07794
618.1	-3.01681	4.363328
618.15	-3.157368	6.266579
618.2	-3.01052	7.258116
618.25	-2.667081	7.375481
618.3	-2.140288	7.18111
618.35	-1.556053	7.360583
618.4	-1.002149	8.095099
618.45	-0.585064	8.856961
618.5	-0.380574	8.822159
618.55	-0.409947	7.405324
618.6	-0.701386	4.700454
618.65	-1.186531	1.309981
618.7	-1.776373	-1.889401
618.75	-2.420945	-4.248932
618.8	-2.98327	-5.566092
618.85	-3.419603	-6.00143
618.9	-3.677467	-5.805282
618.95	-3.696419	-5.015299
619.0	-3.507943	-3.605603
619.05	-3.185067	-1.798268
619.1	-2.682997	-0.091179
619.15	-2.123544	1.081121
619.2	-1.51008	1.574885
619.25	-0.87061	1.565507
619.3	-0.291158	1.388435
619.35	0.195638	1.212664
619.4	0.498036	0.938343
619.45	0.586699	0.489984
619.5	0.393172	0.118888
619.55	-0.045078	0.295976
619.6	-0.68314	1.377341
619.65	-1.462715	3.217108
619.7	-2.29732	5.366477
619.75	-3.12915	7.429017
619.8	-3.922065	9.218261
619.85	-4.655424	10.615207
619.9	-5.343117	11.330966
619.95	-5.967018	11.098732
620.0	-6.48438	9.982749
620.05	-6.878564	8.415767
620.1	-7.111296	6.94357
620.15	-7.16207	6.066011
620.2	-7.032344	6.13586
620.25	-6.790968	7.230816
620.3	-6.479712	8.998478
620.35	-6.160279	10.756905
620.4	-5.856434	11.676693
620.45	-5.595359	11.213986
620.5	-5.37272	9.298753
620.55	-5.158525	6.508191
620.6	-4.94561	3.780344
620.65	-4.70948	2.018475
620.7	-4.440764	1.612068
620.75	-4.115963	2.368932
620.8	-3.730009	3.799878
620.85	-3.246215	5.606411
620.9	-2.687488	7.786164
620.95	-2.059056	10.426195
621.0	-1.419	13.255484
621.05	-0.800694	15.573518
621.1	-0.290547	16.617643
621.15	0.044846	16.102711
621.2	0.144342	14.456475
621.25	0.008428	12.391702
621.3	-0.384571	10.474757
621.35	-0.977464	8.81626
621.4	-1.701845	7.336022
621.45	-2.427804	5.890408
621.5	-3.064428	4.415321
621.55	-3.524011	2.898626
621.6	-3.718013	1.444497
621.65	-3.636235	0.251029
621.7	-3.263277	-0.496544
621.75	-2.636452	-0.794189
621.8	-1.818858	-0.832543
621.85	-0.827128	-0.89979
621.9	0.25967	-1.138548
621.95	1.410783	-1.54119
622.0	2.535762	-2.09807
622.05	3.569899	-2.79881
622.1	4.478872	-3.668268
622.15	5.220845	-4.651075
622.2	5.764072	-5.722149
622.25	6.117358	-6.789337
622.3	6.305175	-7.711598
622.35	6.362965	-8.490384
622.4	6.371462	-9.2566
622.45	6.284071	-10.20929
622.5	6.14298	-11.212792
622.55	5.904337	-11.79986
622.6	5.513862	-11.731598
622.65	4.94156	-11.343873
622.7	4.168417	-11.470621
622.75	3.211183	-12.721058
622.8	2.111084	-14.889759
622.85	0.959764	-17.019589
622.9	-0.157031	-17.995457
622.95	-1.154203	-17.199815
623.0	-1.960295	-14.873074
623.05	-2.599195	-11.734507
623.1	-3.096002	-8.589488
623.15	-3.485354	-6.133134
623.2	-3.800204	-4.920447
623.25	-4.112956	-5.301454
623.3	-4.349866	-6.873188
623.35	-4.518325	-8.613528
623.4	-4.597838	-9.43048
623.45	-4.552463	-8.800072
623.5	-4.393251	-7.037981
623.55	-4.110367	-4.941769
623.6	-3.715417	-3.404607
623.65	-3.255241	-3.160511
623.7	-2.75051	-4.41507
623.75	-2.243104	-6.65283
623.8	-1.780106	-8.630008
623.85	-1.331724	-8.979573
623.9	-0.9498	-7.064633
623.95	-0.593428	-3.313014
624.0	-0.300408	0.992548
624.05	-0.065582	4.369008
624.1	0.135449	5.627302
624.15	0.251286	4.348804
624.2	0.345776	1.126187
624.25	0.481839	-2.800332
624.3	0.679237	-6.259913
624.35	0.941508	-8.745544
624.4	1.285872	-10.369805
624.45	1.71283	-11.324954
624.5	2.212445	-11.552753
624.55	2.740481	-10.820923
624.6	3.279863	-8.992041
624.65	3.794924	-6.284436
624.7	4.252689	-3.204327
624.75	4.620411	-0.439994
624.8	4.820833	1.405967
624.85	4.819188	2.038144
624.9	4.580007	1.654941
624.95	4.113903	0.78703
625.0	3.481697	-0.081648
625.05	2.706901	-0.740321
625.1	1.857384	-1.200127
625.15	1.027305	-1.438174
625.2	0.282222	-1.280034
625.25	-0.338477	-0.603159
625.3	-0.797281	0.282286
625.35	-1.071369	0.657242
625.4	-1.186335	-0.201522
625.45	-1.179736	-2.462665
625.5	-1.057705	-5.268208
625.55	-0.894822	-7.248074
625.6	-0.693725	-7.266108
625.65	-0.494992	-5.217021
625.7	-0.285662	-2.022034
625.75	-0.08378	0.83485
625.8	0.120413	2.160953
625.85	0.383275	1.644549
625.9	0.736375	0.079282
625.95	1.171918	-1.381998
626.0	1.699411	-2.159156
626.05	2.338666	-2.485177
626.1	3.015936	-3.047436
626.15	3.72056	-4.167099
626.2	4.422712	-5.613192
626.25	5.021088	-6.680803
626.3	5.552656	-6.866636
626.35	5.946358	-6.030579
626.4	6.25862	-4.333481
626.45	6.515187	-2.066216
626.5	6.729399	0.434202
626.55	6.940629	2.954615
626.6	7.146466	5.317677
626.65	7.325096	7.284561
626.7	7.465979	8.38785
626.75	7.521463	8.238391
626.8	7.451507	6.793821
626.85	7.302297	4.585299
626.9	7.053089	2.334381
626.95	6.770871	0.399912
627.0	6.492735	-1.362077
627.05	6.283927	-3.089134
627.1	6.202056	-4.512009
627.15	6.277438	-4.97682
627.2	6.515741	-4.060854
627.25	6.927722	-1.918156
627.3	7.492269	0.834149
627.35	8.113752	3.615633
627.4	8.748795	6.098432
627.45	9.320832	8.265679
627.5	9.790887	9.962344
627.55	10.098833	10.916985
627.6	10.252465	10.852723
627.65	10.21153	9.562891
627.7	10.014096	7.000894
627.75	9.641419	3.421637
627.8	9.10017	-0.552294
627.85	8.471711	-4.072149
627.9	7.745154	-6.503958
627.95	6.98065	-7.681122
628.0	6.203367	-7.778648
628.05	5.419043	-7.001072
628.1	4.651848	-5.423801
628.15	3.916931	-2.969493
628.2	3.216986	0.227277
628.25	2.538834	3.688835
628.3	1.881761	6.695576
628.35	1.226732	8.628694
628.4	0.59467	9.277492
628.45	-0.047322	8.703433
628.5	-0.690112	7.171886
628.55	-1.324802	5.089272
628.6	-1.976368	2.80094
628.65	-2.651572	0.637444
628.7	-3.338924	-1.083715
628.75	-3.996217	-2.003601
628.8	-4.665948	-1.796625
628.85	-5.317953	-0.50686
628.9	-5.985013	1.503034
628.95	-6.657125	3.793263
629.0	-7.330983	5.990933
629.05	-8.045319	7.812667
629.1	-8.719691	9.087757
629.15	-9.362491	9.711534
629.2	-9.896332	9.694757
629.25	-10.277281	9.163103
629.3	-10.418703	8.298833
629.35	-10.374927	7.233689
629.4	-10.160492	5.988515
629.45	-9.794816	4.402127
629.5	-9.323905	2.316685
629.55	-8.845465	-0.281351
629.6	-8.380377	-3.115338
629.65	-7.90735	-5.553875
629.7	-7.469416	-6.980444
629.75	-7.043304	-7.147031
629.8	-6.635323	-6.321905
629.85	-6.23697	-4.989033
629.9	-5.884644	-3.409841
629.95	-5.596926	-1.6067
630.0	-5.370518	0.436607
630.05	-5.180508	2.54554
630.1	-4.998416	4.37317
630.15	-4.78205	5.704176
630.2	-4.441772	6.484405
630.25	-3.98881	6.809295
630.3	-3.451632	6.691321
630.35	-2.902845	5.960434
630.4	-2.376029	4.486981
630.45	-1.970509	2.472007
630.5	-1.758247	0.426883
630.55	-1.764727	-1.07835
630.6	-1.968491	-1.707638
630.65	-2.37674	-1.568974
630.7	-2.923003	-1.037386
630.75	-3.54636	-0.52754
630.8	-4.136138	-0.361357
630.85	-4.64927	-0.437157
630.9	-4.966151	-0.403838
630.95	-5.108385	0.21915
631.0	-5.046287	1.471711
631.05	-4.801463	2.95285
631.1	-4.423846	4.004018
631.15	-3.969464	4.299438
631.2	-3.474057	3.904388
631.25	-3.016856	2.966184
631.3	-2.578755	1.608875
631.35	-2.194747	-0.026899
631.4	-1.871106	-1.490478
631.45	-1.621785	-2.221337
631.5	-1.407426	-1.95892
631.55	-1.254164	-0.738956
631.6	-1.16704	1.060201
631.65	-1.157939	2.960042
631.7	-1.255433	4.423763
631.75	-1.458975	4.985506
631.8	-1.72128	4.47434
631.85	-1.99037	3.145757
631.9	-2.221417	1.607126
631.95	-2.385578	0.30872
632.0	-2.448305	-0.724732
632.05	-2.440888	-1.854008
632.1	-2.388892	-3.303086
632.15	-2.310756	-4.82222
632.2	-2.235015	-5.969783
632.25	-2.212017	-6.235955
632.3	-2.255488	-5.446797
632.35	-2.351069	-3.766281
632.4	-2.533346	-1.621146
632.45	-2.802172	0.482908
632.5	-3.101989	2.096358
632.55	-3.412178	2.808784
632.6	-3.680608	2.31688
632.65	-3.846256	0.728978
632.7	-3.880329	-1.28406
632.75	-3.744712	-2.68608
632.8	-3.423634	-2.781802
632.85	-2.941396	-1.580488
632.9	-2.323821	0.21912
632.95	-1.614378	1.682974
633.0	-0.897902	2.120544
633.05	-0.260672	1.415424
633.1	0.281473	0.047218
633.15	0.658115	-1.351813
633.2	0.83279	-2.252203
633.25	0.827652	-2.597765
633.3	0.654878	-2.617336
633.35	0.358958	-2.602508
633.4	0.020332	-2.652984
633.45	-0.328726	-2.753681
633.5	-0.583046	-2.888058
633.55	-0.704485	-3.060191
633.6	-0.647909	-3.202541
633.65	-0.403408	-3.063243
633.7	0.014589	-2.532193
633.75	0.558458	-1.721826
633.8	1.179591	-0.897821
633.85	1.804444	-0.118547
633.9	2.35716	0.684094
633.95	2.74228	1.491315
634.0	2.890166	2.184844
634.05	2.815785	2.586685
634.1	2.454425	2.457826
634.15	1.886505	1.715894
634.2	1.154269	0.469722
634.25	0.356324	-0.994512
634.3	-0.430076	-2.313579
634.35	-1.129331	-3.337983
634.4	-1.648399	-3.945873
634.45	-1.930251	-4.020297
634.5	-1.963612	-3.455114
634.55	-1.773279	-2.27948
634.6	-1.402126	-0.7088
634.65	-0.868191	1.04829
634.7	-0.286603	2.841382
634.75	0.258227	4.526546
634.8	0.72011	5.764798
634.85	1.062072	6.155295
634.9	1.261891	5.493646
634.95	1.306713	4.047068
635.0	1.250939	2.299985
635.05	1.165178	0.608079
635.1	1.066253	-0.919471
635.15	1.024766	-2.390115
635.2	1.078703	-3.691281
635.25	1.248929	-4.603824
635.3	1.509224	-4.74775
635.35	1.859079	-3.929288
635.4	2.287237	-2.353228
635.45	2.728811	-0.608825
635.5	3.159802	0.669722
635.55	3.540404	1.177088
635.6	3.819999	1.183836
635.65	3.965674	1.180799
635.7	3.989249	1.571308
635.75	3.808669	2.524603
635.8	3.457548	3.848852
635.85	2.927606	5.167286
635.9	2.245394	6.058801
635.95	1.464564	6.241901
636.0	0.618127	5.706457
636.05	-0.1924	4.548409
636.1	-0.915588	2.976196
636.15	-1.52863	1.25999
636.2	-1.973611	-0.411631
636.25	-2.206159	-1.864209
636.3	-2.253145	-2.936241
636.35	-2.092807	-3.339295
636.4	-1.751295	-2.816782
636.45	-1.268422	-1.303424
636.5	-0.712552	0.87874
636.55	-0.147043	3.034304
636.6	0.409978	4.512732
636.65	0.857483	4.926555
636.7	1.178388	4.399759
636.75	1.389036	3.362849
636.8	1.419917	2.14568
636.85	1.335538	0.802629
636.9	1.166275	-0.659556
636.95	0.917353	-2.098933
637.0	0.635253	-3.199389
637.05	0.342948	-3.675556
637.1	0.070665	-3.505891
637.15	-0.151795	-2.71302
637.2	-0.300361	-1.438712
637.25	-0.351305	0.139663
637.3	-0.312551	1.811696
637.35	-0.179531	3.349243
637.4	0.021241	4.613959
637.45	0.243343	5.421864
637.5	0.442517	5.440152
637.55	0.594274	4.424506
637.6	0.671476	2.45101
637.65	0.670598	0.0636
637.7	0.626867	-2.04855
637.75	0.53402	-3.418871
637.8	0.441357	-4.026252
637.85	0.390597	-4.03228
637.9	0.399591	-3.604675
637.95	0.450623	-2.762854
638.0	0.529643	-1.60839
638.05	0.602647	-0.41249
638.1	0.664773	0.478716
638.15	0.711347	0.839211
638.2	0.640091	0.691919
638.25	0.507551	0.369001
638.3	0.295157	0.202141
638.35	-0.014316	0.333825
638.4	-0.397651	0.636975
638.45	-0.795277	0.767078
638.5	-1.223428	0.295819
638.55	-1.599586	-1.002567
638.6	-1.88385	-3.034945
638.65	-2.059498	-5.287721
638.7	-2.106563	-7.136795
638.75	-2.06397	-8.217206
638.8	-1.955494	-8.571583
638.85	-1.814118	-8.497262
638.9	-1.671995	-8.176303
638.95	-1.544181	-7.467993
639.0	-1.432031	-6.159515
639.05	-1.331612	-4.277586
639.1	-1.216238	-2.299091
639.15	-1.037505	-0.686485
639.2	-0.850784	0.336805
639.25	-0.670534	0.852282
639.3	-0.523548	1.093291
639.35	-0.397258	1.322018
639.4	-0.362917	1.685608
639.45	-0.391155	2.158836
639.5	-0.49345	2.775432
639.55	-0.66232	3.485585
639.6	-0.901517	4.196931
639.65	-1.161046	4.718635
639.7	-1.441281	4.745076
639.75	-1.721211	4.104062
639.8	-1.955736	2.762856
639.85	-2.150124	0.880602
639.9	-2.295334	-1.137389
639.95	-2.35214	-2.814204
640.0	-2.324488	-3.702445
640.05	-2.206378	-3.484541
640.1	-2.024725	-2.193612
640.15	-1.76288	-0.167247
640.2	-1.462212	1.957812
640.25	-1.133625	3.457274
640.3	-0.805709	3.796759
640.35	-0.517126	2.722556
640.4	-0.320667	0.448549
640.45	-0.2085	-2.461695
640.5	-0.190679	-5.233162
640.55	-0.281307	-7.111731
640.6	-0.450307	-7.750586
640.65	-0.657494	-7.170268
640.7	-0.897208	-5.622258
640.75	-1.096618	-3.464679
640.8	-1.197676	-1.150879
640.85	-1.224198	0.777339
640.9	-1.103456	1.97094
640.95	-0.864796	2.449201
641.0	-0.526813	2.554881
641.05	-0.100473	2.633979
641.1	0.365567	2.871999
641.15	0.799537	3.238891
641.2	1.146528	3.709295
641.25	1.365799	4.243847
641.3	1.456331	4.697618
641.35	1.408444	4.872051
641.4	1.218588	4.496643
641.45	0.9339	3.446459
641.5	0.554379	1.740244
641.55	0.170758	-0.31755
641.6	-0.16904	-2.240779
641.65	-0.472864	-3.454927
641.7	-0.663414	-3.661365
641.75	-0.768035	-2.944491
641.8	-0.781447	-1.78378
641.85	-0.706503	-0.755706
641.9	-0.561941	-0.252203
641.95	-0.357846	-0.286009
642.0	-0.073977	-0.499406
642.05	0.273633	-0.41945
642.1	0.663906	0.240577
642.15	1.076438	1.322121
642.2	1.497426	2.446571
642.25	1.882004	3.086484
642.3	2.19261	3.02102
642.35	2.399043	2.353606
642.4	2.475169	1.424412
642.45	2.461158	0.566708
642.5	2.29899	-0.101077
642.55	2.080434	-0.643986
642.6	1.800923	-1.079588
642.65	1.52365	-1.243081
642.7	1.285251	-0.994279
642.75	1.140191	-0.339386
642.8	1.107924	0.505035
642.85	1.148032	1.331243
642.9	1.243816	2.090799
642.95	1.4042	2.828905
643.0	1.54313	3.554526
643.05	1.622389	4.108998
643.1	1.655784	4.283193
643.15	1.603527	4.006127
643.2	1.472548	3.363965
643.25	1.258545	2.491601
643.3	0.997043	1.551216
643.35	0.740283	0.677355
643.4	0.516653	0.108351
643.45	0.366289	0.024541
643.5	0.293437	0.430479
643.55	0.333604	1.214796
643.6	0.476098	2.235854
643.65	0.691491	3.404101
643.7	0.987612	4.569412
643.75	1.286386	5.558364
643.8	1.530949	6.074868
643.85	1.701385	5.834477
643.9	1.771792	4.898899
643.95	1.716249	3.518627
644.0	1.565887	1.958446
644.05	1.337764	0.381355
644.1	1.054853	-1.256115
644.15	0.793048	-2.845698
644.2	0.536939	-4.110928
644.25	0.332369	-4.644977
644.3	0.190268	-4.199419
644.35	0.116968	-2.912026
644.4	0.103799	-1.094868
644.45	0.108324	0.804444
644.5	0.145786	2.588348
644.55	0.19655	4.145962
644.6	0.255479	5.45389
644.65	0.299966	6.467636
644.7	0.329142	7.150331
644.75	0.295912	7.385315
644.8	0.211915	7.054613
644.85	0.007808	6.018503
644.9	-0.288951	4.329598
644.95	-0.664859	2.342014
645.0	-1.145367	0.609152
645.05	-1.659982	-0.4768
645.1	-2.193075	-0.902719
645.15	-2.712147	-0.872139
645.2	-3.156339	-0.626939
645.25	-3.503267	-0.273332
645.3	-3.733875	0.105498
645.35	-3.808329	0.529334
645.4	-3.734285	1.051285
645.45	-3.5395	1.694668
645.5	-3.216857	2.307871
645.55	-2.811477	2.702879
645.6	-2.319223	2.595465
645.65	-1.788075	1.899283
645.7	-1.198716	0.69092
645.75	-0.597942	-0.639578
645.8	0.026194	-1.774064
645.85	0.599734	-2.539664
645.9	1.153968	-2.975455
645.95	1.646472	-3.182174
646.0	2.005308	-3.215019
646.05	2.233392	-3.071824
646.1	2.295043	-2.770607
646.15	2.212483	-2.295422
646.2	1.97229	-1.552094
646.25	1.675727	-0.543257
646.3	1.328843	0.627937
646.35	1.030638	1.847991
646.4	0.808947	2.974618
646.45	0.664301	3.88287
646.5	0.623652	4.448279
646.55	0.619731	4.616344
646.6	0.626472	4.348265
646.65	0.57376	3.616286
646.7	0.413036	2.429223
646.75	0.178616	0.875301
646.8	-0.183333	-0.905258
646.85	-0.593112	-2.564105
646.9	-1.029704	-3.73855
646.95	-1.409368	-4.117383
647.0	-1.701736	-3.730581
647.05	-1.859538	-2.777109
647.1	-1.891948	-1.612203
647.15	-1.789544	-0.511206
647.2	-1.5551	0.303177
647.25	-1.227999	0.835663
647.3	-0.826377	1.157068
647.35	-0.343557	1.276791
647.4	0.140031	1.071569
647.45	0.662234	0.423191
647.5	1.175808	-0.613612
647.55	1.633207	-1.818935
647.6	2.075396	-2.968544
647.65	2.386483	-3.91967
647.7	2.614585	-4.654085
647.75	2.682275	-5.236584
647.8	2.593056	-5.694794
647.85	2.379723	-5.890143
647.9	2.062288	-5.620595
647.95	1.689459	-4.800067
648.0	1.274052	-3.599115
648.05	0.89201	-2.424376
648.1	0.562824	-1.559296
648.15	0.307316	-1.203075
648.2	0.112594	-1.338286
648.25	0.000638	-1.877708
648.3	-0.014138	-2.604951
648.35	0.044742	-3.203004
648.4	0.173885	-3.388335
648.45	0.354393	-3.077651
648.5	0.571379	-2.332379
648.55	0.781374	-1.400469
648.6	0.954844	-0.605192
648.65	1.086479	-0.332838
648.7	1.144992	-0.692692
648.75	1.153716	-1.473541
648.8	1.090114	-2.164373
648.85	0.965087	-2.353991
648.9	0.83525	-1.996832
648.95	0.709784	-1.403642
649.0	0.632272	-0.9512
649.05	0.591222	-0.897849
649.1	0.625268	-1.277635
649.15	0.732248	-1.888264
649.2	0.899227	-2.52276
649.25	1.119217	-3.155683
649.3	1.369821	-3.809076
649.35	1.651868	-4.571839
649.4	1.894137	-5.212294
649.45	2.087441	-5.483165
649.5	2.226293	-5.297836
649.55	2.288727	-4.762657
649.6	2.28741	-4.229372
649.65	2.241197	-3.901503
649.7	2.165661	-3.824857
649.75	2.107317	-3.844619
649.8	2.059891	-3.795128
649.85	2.079891	-3.606973
649.9	2.152739	-3.251525
649.95	2.318765	-2.697886
650.0	2.5347	-1.927219
650.05	2.764298	-1.09294
650.1	2.981945	-0.31413
650.15	3.164855	0.294051
650.2	3.262693	0.747019
650.25	3.234013	1.053286
650.3	3.07993	1.30812
650.35	2.811302	1.479275
650.4	2.411039	1.446949
650.45	1.939682	1.097459
650.5	1.446843	0.429984
650.55	0.975391	-0.386331
650.6	0.581408	-1.174596
650.65	0.312643	-1.715472
650.7	0.206262	-1.875274
650.75	0.239201	-1.643791
650.8	0.444062	-1.232274
650.85	0.791083	-0.946945
650.9	1.243083	-1.048296
650.95	1.747854	-1.568515
651.0	2.288775	-2.387055
651.05	2.784774	-3.263095
651.1	3.187369	-3.944259
651.15	3.460407	-4.30251
651.2	3.607205	-4.357518
651.25	3.609859	-4.206326
651.3	3.478511	-3.860785
651.35	3.260021	-3.249764
651.4	2.963246	-2.356914
651.45	2.651332	-1.338503
651.5	2.333748	-0.434792
651.55	2.031767	0.132644
651.6	1.77597	0.299466
651.65	1.574066	0.125311
651.7	1.448513	-0.19732
651.75	1.360045	-0.550092
651.8	1.313571	-0.843976
651.85	1.267242	-0.978295
651.9	1.228014	-0.85832
651.95	1.133498	-0.51137
652.0	1.003029	-0.070017
652.05	0.812076	0.275512
652.1	0.553946	0.445444
652.15	0.276566	0.538767
652.2	-0.028786	0.683076
652.25	-0.354078	0.908601
652.3	-0.644153	1.073328
652.35	-0.911614	1.015728
652.4	-1.113193	0.681039
652.45	-1.237337	0.131262
652.5	-1.279616	-0.448505
652.55	-1.204664	-0.892576
652.6	-1.042426	-1.143028
652.65	-0.786015	-1.30511
652.7	-0.470969	-1.467037
652.75	-0.078108	-1.56914
652.8	0.311395	-1.473888
652.85	0.679103	-1.041528
652.9	0.985779	-0.3247
652.95	1.192031	0.462368
653.0	1.292579	1.097274
653.05	1.270591	1.326718
653.1	1.129135	1.0925
653.15	0.890873	0.477034
653.2	0.588028	-0.287072
653.25	0.245161	-0.960707
653.3	-0.048733	-1.414767
653.35	-0.294988	-1.594281
653.4	-0.479094	-1.526408
653.45	-0.587071	-1.228958
653.5	-0.60281	-0.724078
653.55	-0.574313	-0.10299
653.6	-0.483736	0.553362
653.65	-0.406582	1.087574
653.7	-0.345255	1.398681
653.75	-0.310013	1.430766
653.8	-0.3344	1.343476
653.85	-0.457545	1.258026
653.9	-0.627518	1.275761
653.95	-0.875	1.378799
654.0	-1.159937	1.393684
654.05	-1.480859	1.274104
654.1	-1.811026	1.098061
654.15	-2.106002	1.013442
654.2	-2.353905	1.071393
654.25	-2.527323	1.114308
654.3	-2.630381	0.931578
654.35	-2.655263	0.455622
654.4	-2.598642	-0.135673
654.45	-2.526332	-0.458397
654.5	-2.435631	-0.282698
654.55	-2.331033	0.319882
654.6	-2.223356	1.068233
654.65	-2.109122	1.663418
654.7	-1.984961	1.961515
654.75	-1.844803	1.96103
654.8	-1.708888	1.767214
654.85	-1.560735	1.470489
654.9	-1.396269	1.085047
654.95	-1.295529	0.614108
655.0	-1.191901	0.077703
655.05	-1.154903	-0.414619
655.1	-1.120656	-0.646764
655.15	-1.120071	-0.394854
655.2	-1.138812	0.327891
655.25	-1.190419	1.322457
655.3	-1.228847	2.321799
655.35	-1.304889	3.119662
655.4	-1.377744	3.686801
655.45	-1.516147	4.012979
655.5	-1.666028	4.171743
655.55	-1.848482	4.279973
655.6	-2.086708	4.412083
655.65	-2.337421	4.703896
655.7	-2.599943	5.161216
655.75	-2.868114	5.643224
655.8	-3.110678	5.90204
655.85	-3.346051	5.634221
655.9	-3.548652	4.758466
655.95	-3.729399	3.412571
656.0	-3.855211	1.866944
656.05	-3.945077	0.341501
656.1	-4.005124	-0.968089
656.15	-3.991947	-1.870972
656.2	-3.920048	-2.238042
656.25	-3.798371	-1.959112
656.3	-3.61858	-1.124201
656.35	-3.381094	0.045063
656.4	-3.096195	1.201684
656.45	-2.793507	2.089223
656.5	-2.443089	2.623408
656.55	-2.105235	2.843812
656.6	-1.804553	2.783943
656.65	-1.563983	2.43198
656.7	-1.361421	1.802863
656.75	-1.243373	0.978844
656.8	-1.218884	0.15477
656.85	-1.245347	-0.533122
656.9	-1.34616	-1.033584
656.95	-1.489978	-1.357885
657.0	-1.647414	-1.486288
657.05	-1.823627	-1.326917
657.1	-1.998897	-0.806345
657.15	-2.186517	0.00367
657.2	-2.383536	0.903287
657.25	-2.602682	1.646715
657.3	-2.828529	2.084929
657.35	-3.072042	2.181432
657.4	-3.347389	2.031537
657.45	-3.601426	1.699353
657.5	-3.842803	1.288593
657.55	-4.036368	0.905506
657.6	-4.19031	0.651861
657.65	-4.282045	0.569994
657.7	-4.28846	0.554323
657.75	-4.228565	0.421401
657.8	-4.1059	0.108756
657.85	-3.94946	-0.230077
657.9	-3.737483	-0.354846
657.95	-3.536665	-0.169756
658.0	-3.345781	0.134048
658.05	-3.163016	0.36555
658.1	-2.97076	0.47458
658.15	-2.813602	0.726987
658.2	-2.652147	1.293396
658.25	-2.476048	2.146095
658.3	-2.303859	2.941678
658.35	-2.122892	3.361525
658.4	-1.952638	3.337986
658.45	-1.778471	2.974004
658.5	-1.589655	2.369526
658.55	-1.40838	1.561736
658.6	-1.267052	0.525463
658.65	-1.165171	-0.519425
658.7	-1.076397	-1.239412
658.75	-1.018435	-1.41573
658.8	-0.993039	-1.038339
658.85	-1.004592	-0.329933
658.9	-1.048721	0.550357
658.95	-1.074146	1.465553
659.0	-1.113412	2.298172
659.05	-1.139151	2.94743
659.1	-1.128263	3.309817
659.15	-1.092661	3.429456
659.2	-1.032208	3.457447
659.25	-0.936358	3.546808
659.3	-0.840791	3.775034
659.35	-0.738788	4.118383
659.4	-0.685231	4.407688
659.45	-0.624753	4.40824
659.5	-0.619902	3.970147
659.55	-0.648786	3.205621
659.6	-0.672575	2.335531
659.65	-0.695507	1.53967
659.7	-0.72697	0.96251
659.75	-0.718333	0.692064
659.8	-0.674848	0.80617
659.85	-0.5991	1.301263
659.9	-0.502286	1.984933
659.95	-0.380681	2.555113
660.0	-0.23671	2.72569
660.05	-0.076051	2.411719
660.1	0.06499	1.744904
660.15	0.195476	0.946257
660.2	0.332978	0.155773
660.25	0.432782	-0.603638
660.3	0.523782	-1.370937
660.35	0.602567	-2.021863
660.4	0.666795	-2.387654
660.45	0.699459	-2.348505
660.5	0.714652	-1.862441
660.55	0.718974	-1.060662
660.6	0.693168	-0.115629
660.65	0.656971	0.840178
660.7	0.604401	1.739033
660.75	0.56071	2.535221
660.8	0.535855	3.144878
660.85	0.519606	3.510115
660.9	0.538459	3.59663
660.95	0.558266	3.433802
661.0	0.600119	3.03135
661.05	0.636446	2.513224
661.1	0.659611	1.897277
661.15	0.677866	1.249348
661.2	0.668431	0.593715
661.25	0.636774	0.130728
661.3	0.592081	-0.110623
661.35	0.550103	-0.109853
661.4	0.52683	0.05294
661.45	0.515147	0.27842
661.5	0.560432	0.539059
661.55	0.668795	0.763591
661.6	0.821991	0.864534
661.65	1.028305	0.785538
661.7	1.245449	0.568168
661.75	1.516169	0.322447
661.8	1.814064	0.092263
661.85	2.116062	-0.221835
661.9	2.402975	-0.633979
661.95	2.708109	-1.10976
662.0	3.006374	-1.50674
662.05	3.269325	-1.763089
662.1	3.490599	-1.871849
662.15	3.636244	-1.850815
662.2	3.65262	-1.777014
662.25	3.594786	-1.710535
662.3	3.428628	-1.674021
662.35	3.165262	-1.719463
662.4	2.844343	-1.887911
662.45	2.475841	-2.075797
662.5	2.101425	-2.176417
