Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
616.05	1.041205	-2.181787
616.1	0.353716	0.367462
616.15	-0.38394	3.938081
616.2	-1.126823	7.452606
616.25	-1.87275	10.036401
616.3	-2.607371	11.086452
616.35	-3.238782	10.235571
616.4	-3.70484	7.503809
616.45	-3.921348	3.514902
616.5	-3.873705	-0.539559
616.55	-3.510488	-3.310141
616.6	-2.879283	-3.818804
616.65	-2.050232	-1.952347
616.7	-1.145792	1.510327
616.75	-0.275448	5.168388
616.8	0.445382	7.536216
616.85	0.961508	7.650158
616.9	1.222278	5.563444
616.95	1.269345	2.229558
617.0	1.113253	-0.832149
617.05	0.870787	-2.384124
617.1	0.615578	-2.176204
617.15	0.404182	-0.832889
617.2	0.289997	0.704666
617.25	0.291388	1.871088
617.3	0.417318	2.575279
617.35	0.651302	2.92546
617.4	1.019137	2.818201
617.45	1.466014	2.133476
617.5	1.967574	1.004412
617.55	2.470195	-0.087805
617.6	2.878658	-0.478696
617.65	3.107568	0.165587
617.7	3.091149	1.398523
617.75	2.781183	2.243179
617.8	2.182428	2.091496
617.85	1.304283	1.04526
617.9	0.260587	-0.142121
617.95	-0.82752	-0.575561
618.0	-1.820194	0.212826
618.05	-2.639793	2.07794
618.1	-3.190867	4.363328
618.15	-3.427916	6.266579
618.2	-3.381122	7.258116
618.25	-3.0552	7.375481
618.3	-2.527893	7.18111
618.35	-1.911541	7.360583
618.4	-1.277839	8.095099
618.45	-0.753244	8.856961
618.5	-0.417512	8.822159
618.55	-0.344581	7.405324
618.6	-0.527277	4.700454
618.65	-0.973432	1.309981
618.7	-1.548533	-1.889401
618.75	-2.219952	-4.248932
618.8	-2.87353	-5.566092
618.85	-3.375791	-6.00143
618.9	-3.705796	-5.805282
618.95	-3.811129	-5.015299
619.0	-3.699325	-3.605603
619.05	-3.377982	-1.798268
619.1	-2.90399	-0.091179
619.15	-2.315706	1.081121
619.2	-1.667282	1.574885
619.25	-0.991685	1.565507
619.3	-0.338621	1.388435
619.35	0.208563	1.212664
619.4	0.617818	0.938343
619.45	0.819577	0.489984
619.5	0.728774	0.118888
619.55	0.382497	0.295976
619.6	-0.206331	1.377341
619.65	-0.95458	3.217108
619.7	-1.805064	5.366477
619.75	-2.649484	7.429017
619.8	-3.460483	9.218261
619.85	-4.216262	10.615207
619.9	-4.912268	11.330966
619.95	-5.50679	11.098732
620.0	-6.012731	9.982749
620.05	-6.422065	8.415767
620.1	-6.693025	6.94357
620.15	-6.800573	6.066011
620.2	-6.719684	6.13586
620.25	-6.476878	7.230816
620.3	-6.155852	8.998478
620.35	-5.822996	10.756905
620.4	-5.487938	11.676693
620.45	-5.212298	11.213986
620.5	-4.956223	9.298753
620.55	-4.724461	6.508191
620.6	-4.471243	3.780344
620.65	-4.208071	2.018475
620.7	-3.895819	1.612068
620.75	-3.54295	2.368932
620.8	-3.11206	3.799878
620.85	-2.600796	5.606411
620.9	-2.01545	7.786164
620.95	-1.349893	10.426195
621.0	-0.659086	13.255484
621.05	0.015834	15.573518
621.1	0.59245	16.617643
621.15	1.026153	16.102711
621.2	1.223378	14.456475
621.25	1.139704	12.391702
621.3	0.811569	10.474757
621.35	0.216072	8.81626
621.4	-0.556951	7.336022
621.45	-1.396857	5.890408
621.5	-2.230867	4.415321
621.55	-2.894785	2.898626
621.6	-3.320223	1.444497
621.65	-3.473475	0.251029
621.7	-3.352113	-0.496544
621.75	-2.946117	-0.794189
621.8	-2.289537	-0.832543
621.85	-1.447372	-0.89979
621.9	-0.447662	-1.138548
621.95	0.648474	-1.54119
622.0	1.798513	-2.09807
622.05	2.905989	-2.79881
622.1	3.973092	-3.668268
622.15	4.911305	-4.651075
622.2	5.702993	-5.722149
622.25	6.335625	-6.789337
622.3	6.810367	-7.711598
622.35	7.188421	-8.490384
622.4	7.503208	-9.2566
622.45	7.762197	-10.20929
622.5	7.952713	-11.212792
622.55	8.076413	-11.79986
622.6	8.041088	-11.731598
622.65	7.774296	-11.343873
622.7	7.289313	-11.470621
622.75	6.526378	-12.721058
622.8	5.518116	-14.889759
622.85	4.374193	-17.019589
622.9	3.152644	-17.995457
622.95	1.981616	-17.199815
623.0	0.909876	-14.873074
623.05	0.00942	-11.734507
623.1	-0.716591	-8.589488
623.15	-1.331739	-6.133134
623.2	-1.873046	-4.920447
623.25	-2.339064	-5.301454
623.3	-2.767159	-6.873188
623.35	-3.159808	-8.613528
623.4	-3.421367	-9.43048
623.45	-3.588158	-8.800072
623.5	-3.614314	-7.037981
623.55	-3.506599	-4.941769
623.6	-3.280735	-3.404607
623.65	-2.958572	-3.160511
623.7	-2.584509	-4.41507
623.75	-2.174517	-6.65283
623.8	-1.775824	-8.630008
623.85	-1.400973	-8.979573
623.9	-1.050551	-7.064633
623.95	-0.741268	-3.313014
624.0	-0.430583	0.992548
624.05	-0.180107	4.369008
624.1	0.025111	5.627302
624.15	0.216037	4.348804
624.2	0.369408	1.126187
624.25	0.531855	-2.800332
624.3	0.740154	-6.259913
624.35	1.044353	-8.745544
624.4	1.418415	-10.369805
624.45	1.880861	-11.324954
624.5	2.418918	-11.552753
624.55	2.983115	-10.820923
624.6	3.583782	-8.992041
624.65	4.149554	-6.284436
624.7	4.692246	-3.204327
624.75	5.144517	-0.439994
624.8	5.446636	1.405967
624.85	5.569663	2.038144
624.9	5.460872	1.654941
624.95	5.126751	0.78703
625.0	4.594519	-0.081648
625.05	3.892682	-0.740321
625.1	3.069629	-1.200127
625.15	2.263537	-1.438174
625.2	1.481093	-1.280034
625.25	0.798515	-0.603159
625.3	0.273332	0.282286
625.35	-0.085928	0.657242
625.4	-0.277807	-0.201522
625.45	-0.344784	-2.462665
625.5	-0.282407	-5.268208
625.55	-0.138166	-7.248074
625.6	0.046224	-7.266108
625.65	0.22675	-5.217021
625.7	0.416109	-2.022034
625.75	0.591071	0.83485
625.8	0.783526	2.160953
625.85	0.983897	1.644549
625.9	1.257462	0.079282
625.95	1.608387	-1.381998
626.0	2.058906	-2.159156
626.05	2.622547	-2.485177
626.1	3.241358	-3.047436
626.15	3.92291	-4.167099
626.2	4.602224	-5.613192
626.25	5.20817	-6.680803
626.3	5.738619	-6.866636
626.35	6.166639	-6.030579
626.4	6.467571	-4.333481
626.45	6.701101	-2.066216
626.5	6.901206	0.434202
626.55	7.054361	2.954615
626.6	7.221796	5.317677
626.65	7.38333	7.284561
626.7	7.516474	8.38785
626.75	7.566286	8.238391
626.8	7.541842	6.793821
626.85	7.402561	4.585299
626.9	7.156588	2.334381
626.95	6.831912	0.399912
627.0	6.51485	-1.362077
627.05	6.204228	-3.089134
627.1	6.024436	-4.512009
627.15	5.973047	-4.97682
627.2	6.090963	-4.060854
627.25	6.398796	-1.918156
627.3	6.878919	0.834149
627.35	7.451092	3.615633
627.4	8.074878	6.098432
627.45	8.664948	8.265679
627.5	9.150435	9.962344
627.55	9.503031	10.916985
627.6	9.680704	10.852723
627.65	9.668438	9.562891
627.7	9.476897	7.000894
627.75	9.096987	3.421637
627.8	8.570359	-0.552294
627.85	7.91733	-4.072149
627.9	7.171182	-6.503958
627.95	6.346698	-7.681122
628.0	5.524321	-7.778648
628.05	4.690436	-7.001072
628.1	3.882134	-5.423801
628.15	3.098121	-2.969493
628.2	2.351044	0.227277
628.25	1.66485	3.688835
628.3	1.007778	6.695576
628.35	0.361488	8.628694
628.4	-0.268028	9.277492
628.45	-0.885903	8.703433
628.5	-1.519675	7.171886
628.55	-2.157016	5.089272
628.6	-2.806712	2.80094
628.65	-3.457601	0.637444
628.7	-4.14111	-1.083715
628.75	-4.81432	-2.003601
628.8	-5.502227	-1.796625
628.85	-6.17598	-0.50686
628.9	-6.846235	1.503034
628.95	-7.502248	3.793263
629.0	-8.164227	5.990933
629.05	-8.865495	7.812667
629.1	-9.562001	9.087757
629.15	-10.231933	9.711534
629.2	-10.831294	9.694757
629.25	-11.2737	9.163103
629.3	-11.532438	8.298833
629.35	-11.603708	7.233689
629.4	-11.451526	5.988515
629.45	-11.148464	4.402127
629.5	-10.733804	2.316685
629.55	-10.248705	-0.281351
629.6	-9.791717	-3.115338
629.65	-9.336732	-5.553875
629.7	-8.901837	-6.980444
629.75	-8.480978	-7.147031
629.8	-8.066119	-6.321905
629.85	-7.65942	-4.989033
629.9	-7.260724	-3.409841
629.95	-6.931822	-1.6067
630.0	-6.672646	0.436607
630.05	-6.462017	2.54554
630.1	-6.282523	4.37317
630.15	-6.067688	5.704176
630.2	-5.765845	6.484405
630.25	-5.345384	6.809295
630.3	-4.798488	6.691321
630.35	-4.188696	5.960434
630.4	-3.582962	4.486981
630.45	-3.063582	2.472007
630.5	-2.699828	0.426883
630.55	-2.551984	-1.07835
630.6	-2.620525	-1.707638
630.65	-2.905679	-1.568974
630.7	-3.380553	-1.037386
630.75	-3.949835	-0.52754
630.8	-4.532668	-0.361357
630.85	-5.054664	-0.437157
630.9	-5.429211	-0.403838
630.95	-5.635317	0.21915
631.0	-5.608519	1.471711
631.05	-5.376143	2.95285
631.1	-4.99919	4.004018
631.15	-4.509598	4.299438
631.2	-3.971921	3.904388
631.25	-3.436862	2.966184
631.3	-2.954703	1.608875
631.35	-2.525559	-0.026899
631.4	-2.18355	-1.490478
631.45	-1.905162	-2.221337
631.5	-1.660312	-1.95892
631.55	-1.48101	-0.738956
631.6	-1.355027	1.060201
631.65	-1.306943	2.960042
631.7	-1.35306	4.423763
631.75	-1.488205	4.985506
631.8	-1.708465	4.47434
631.85	-1.960597	3.145757
631.9	-2.200562	1.607126
631.95	-2.378293	0.30872
632.0	-2.430276	-0.724732
632.05	-2.397924	-1.854008
632.1	-2.304414	-3.303086
632.15	-2.168609	-4.82222
632.2	-2.03522	-5.969783
632.25	-1.921493	-6.235955
632.3	-1.871745	-5.446797
632.35	-1.88339	-3.766281
632.4	-1.991144	-1.621146
632.45	-2.182432	0.482908
632.5	-2.435795	2.096358
632.55	-2.724068	2.808784
632.6	-2.974804	2.31688
632.65	-3.171181	0.728978
632.7	-3.23308	-1.28406
632.75	-3.124517	-2.68608
632.8	-2.855359	-2.781802
632.85	-2.404473	-1.580488
632.9	-1.796472	0.21912
632.95	-1.086183	1.682974
633.0	-0.318832	2.120544
633.05	0.41816	1.415424
633.1	1.015941	0.047218
633.15	1.48312	-1.351813
633.2	1.745969	-2.252203
633.25	1.824011	-2.597765
633.3	1.708228	-2.617336
633.35	1.434977	-2.602508
633.4	1.076075	-2.652984
633.45	0.689628	-2.753681
633.5	0.371275	-2.888058
633.55	0.168092	-3.060191
633.6	0.143193	-3.202541
633.65	0.327412	-3.063243
633.7	0.676487	-2.532193
633.75	1.210116	-1.721826
633.8	1.852407	-0.897821
633.85	2.519777	-0.118547
633.9	3.154467	0.684094
633.95	3.642326	1.491315
634.0	3.946643	2.184844
634.05	3.977632	2.586685
634.1	3.753228	2.457826
634.15	3.257919	1.715894
634.2	2.574294	0.469722
634.25	1.779142	-0.994512
634.3	0.947781	-2.313579
634.35	0.182092	-3.337983
634.4	-0.446162	-3.945873
634.45	-0.855517	-4.020297
634.5	-1.011691	-3.455114
634.55	-0.900655	-2.27948
634.6	-0.558383	-0.7088
634.65	-0.049968	1.04829
634.7	0.564636	2.841382
634.75	1.167308	4.526546
634.8	1.71926	5.764798
634.85	2.146691	6.155295
634.9	2.401547	5.493646
634.95	2.497647	4.047068
635.0	2.463926	2.299985
635.05	2.332855	0.608079
635.1	2.188336	-0.919471
635.15	2.069395	-2.390115
635.2	2.038879	-3.691281
635.25	2.120591	-4.603824
635.3	2.317631	-4.74775
635.35	2.656967	-3.929288
635.4	3.066192	-2.353228
635.45	3.535901	-0.608825
635.5	4.006771	0.669722
635.55	4.453271	1.177088
635.6	4.794474	1.183836
635.65	5.039344	1.180799
635.7	5.145699	1.571308
635.75	5.052625	2.524603
635.8	4.772201	3.848852
635.85	4.299882	5.167286
635.9	3.647044	6.058801
635.95	2.840673	6.241901
636.0	1.990123	5.706457
636.05	1.123559	4.548409
636.1	0.302507	2.976196
636.15	-0.390882	1.25999
636.2	-0.909766	-0.411631
636.25	-1.236906	-1.864209
636.3	-1.356346	-2.936241
636.35	-1.235643	-3.339295
636.4	-0.932972	-2.816782
636.45	-0.488526	-1.303424
636.5	0.066179	0.87874
636.55	0.647949	3.034304
636.6	1.217557	4.512732
636.65	1.681479	4.926555
636.7	2.05847	4.399759
636.75	2.266303	3.362849
636.8	2.314231	2.14568
636.85	2.232202	0.802629
636.9	2.033605	-0.659556
636.95	1.774412	-2.098933
637.0	1.467872	-3.199389
637.05	1.163902	-3.675556
637.1	0.895252	-3.505891
637.15	0.645659	-2.71302
637.2	0.491995	-1.438712
637.25	0.446913	0.139663
637.3	0.47794	1.811696
637.35	0.62288	3.349243
637.4	0.822807	4.613959
637.45	1.052173	5.421864
637.5	1.261879	5.440152
637.55	1.436405	4.424506
637.6	1.53521	2.45101
637.65	1.558376	0.0636
637.7	1.490029	-2.04855
637.75	1.366056	-3.418871
637.8	1.245939	-4.026252
637.85	1.141786	-4.03228
637.9	1.11772	-3.604675
637.95	1.114405	-2.762854
638.0	1.188903	-1.60839
638.05	1.27775	-0.41249
638.1	1.331311	0.478716
638.15	1.367918	0.839211
638.2	1.326479	0.691919
638.25	1.195634	0.369001
638.3	0.966607	0.202141
638.35	0.663612	0.333825
638.4	0.269586	0.636975
638.45	-0.205145	0.767078
638.5	-0.685367	0.295819
638.55	-1.132373	-1.002567
638.6	-1.480329	-3.034945
638.65	-1.721552	-5.287721
638.7	-1.846714	-7.136795
638.75	-1.83616	-8.217206
638.8	-1.732144	-8.571583
638.85	-1.561551	-8.497262
638.9	-1.402576	-8.176303
638.95	-1.244237	-7.467993
639.0	-1.115761	-6.159515
639.05	-1.002153	-4.277586
639.1	-0.888353	-2.299091
639.15	-0.775208	-0.686485
639.2	-0.617042	0.336805
639.25	-0.458812	0.852282
639.3	-0.306583	1.093291
639.35	-0.197146	1.322018
639.4	-0.141757	1.685608
639.45	-0.169058	2.158836
639.5	-0.275757	2.775432
639.55	-0.419054	3.485585
639.6	-0.645057	4.196931
639.65	-0.903974	4.718635
639.7	-1.157672	4.745076
639.75	-1.421492	4.104062
639.8	-1.675203	2.762856
639.85	-1.884981	0.880602
639.9	-2.028399	-1.137389
639.95	-2.117894	-2.814204
640.0	-2.125168	-3.702445
640.05	-2.053522	-3.484541
640.1	-1.916207	-2.193612
640.15	-1.680383	-0.167247
640.2	-1.404256	1.957812
640.25	-1.095561	3.457274
640.3	-0.773869	3.796759
640.35	-0.488826	2.722556
640.4	-0.270448	0.448549
640.45	-0.114333	-2.461695
640.5	-0.062863	-5.233162
640.55	-0.130472	-7.111731
640.6	-0.279584	-7.750586
640.65	-0.499538	-7.170268
640.7	-0.738357	-5.622258
640.75	-0.962393	-3.464679
640.8	-1.127742	-1.150879
640.85	-1.179158	0.777339
640.9	-1.124518	1.97094
640.95	-0.937636	2.449201
641.0	-0.617165	2.554881
641.05	-0.186734	2.633979
641.1	0.302165	2.871999
641.15	0.759247	3.238891
641.2	1.173272	3.709295
641.25	1.466921	4.243847
641.3	1.639653	4.697618
641.35	1.666006	4.872051
641.4	1.504924	4.496643
641.45	1.230461	3.446459
641.5	0.857102	1.740244
641.55	0.446229	-0.31755
641.6	0.037429	-2.240779
641.65	-0.315384	-3.454927
641.7	-0.569348	-3.661365
641.75	-0.747457	-2.944491
641.8	-0.808802	-1.78378
641.85	-0.780686	-0.755706
641.9	-0.672347	-0.252203
641.95	-0.483411	-0.286009
642.0	-0.227868	-0.499406
642.05	0.09389	-0.41945
642.1	0.462805	0.240577
642.15	0.872746	1.322121
642.2	1.286626	2.446571
642.25	1.688578	3.086484
642.3	2.022352	3.02102
642.35	2.273561	2.353606
642.4	2.384713	1.424412
642.45	2.387077	0.566708
642.5	2.259244	-0.101077
642.55	2.028137	-0.643986
642.6	1.712174	-1.079588
642.65	1.375059	-1.243081
642.7	1.081631	-0.994279
642.75	0.86075	-0.339386
642.8	0.758621	0.505035
642.85	0.767549	1.331243
642.9	0.853185	2.090799
642.95	0.988655	2.828905
643.0	1.149544	3.554526
643.05	1.263082	4.108998
643.1	1.348184	4.283193
643.15	1.301355	4.006127
643.2	1.18165	3.363965
643.25	0.981597	2.491601
643.3	0.703334	1.551216
643.35	0.421142	0.677355
643.4	0.140655	0.108351
643.45	-0.094266	0.024541
643.5	-0.235481	0.430479
643.55	-0.265296	1.214796
643.6	-0.196426	2.235854
643.65	-0.008831	3.404101
643.7	0.244148	4.569412
643.75	0.544874	5.558364
643.8	0.815953	6.074868
643.85	1.010622	5.834477
643.9	1.115147	4.898899
643.95	1.099995	3.518627
644.0	0.949164	1.958446
644.05	0.724478	0.381355
644.1	0.427439	-1.256115
644.15	0.103572	-2.845698
644.2	-0.20886	-4.110928
644.25	-0.442851	-4.644977
644.3	-0.637717	-4.199419
644.35	-0.751236	-2.912026
644.4	-0.795588	-1.094868
644.45	-0.768289	0.804444
644.5	-0.728531	2.588348
644.55	-0.673639	4.145962
644.6	-0.599839	5.45389
644.65	-0.527686	6.467636
644.7	-0.478596	7.150331
644.75	-0.474704	7.385315
644.8	-0.522598	7.054613
644.85	-0.675787	6.018503
644.9	-0.931786	4.329598
644.95	-1.288473	2.342014
645.0	-1.734154	0.609152
645.05	-2.250358	-0.4768
645.1	-2.788281	-0.902719
645.15	-3.311827	-0.872139
645.2	-3.802327	-0.626939
645.25	-4.184188	-0.273332
645.3	-4.458975	0.105498
645.35	-4.586504	0.529334
645.4	-4.530645	1.051285
645.45	-4.349154	1.694668
645.5	-4.032135	2.307871
645.55	-3.630957	2.702879
645.6	-3.142892	2.595465
645.65	-2.591098	1.899283
645.7	-2.006074	0.69092
645.75	-1.391736	-0.639578
645.8	-0.787725	-1.774064
645.85	-0.18132	-2.539664
645.9	0.393465	-2.975455
645.95	0.894193	-3.182174
646.0	1.312484	-3.215019
646.05	1.584687	-3.071824
646.1	1.731514	-2.770607
646.15	1.71925	-2.295422
646.2	1.536146	-1.552094
646.25	1.268034	-0.543257
646.3	0.950376	0.627937
646.35	0.627225	1.847991
646.4	0.376236	2.974618
646.45	0.221119	3.88287
646.5	0.159749	4.448279
646.55	0.156282	4.616344
646.6	0.185647	4.348265
646.65	0.179898	3.616286
646.7	0.080269	2.429223
646.75	-0.119294	0.875301
646.8	-0.443645	-0.905258
646.85	-0.856914	-2.564105
646.9	-1.29984	-3.73855
646.95	-1.729067	-4.117383
647.0	-2.086009	-3.730581
647.05	-2.318274	-2.777109
647.1	-2.407465	-1.612203
647.15	-2.360007	-0.511206
647.2	-2.176787	0.303177
647.25	-1.881505	0.835663
647.3	-1.489633	1.157068
647.35	-1.042708	1.276791
647.4	-0.576096	1.071569
647.45	-0.061511	0.423191
647.5	0.444388	-0.613612
647.55	0.936806	-1.818935
647.6	1.369028	-2.968544
647.65	1.720041	-3.91967
647.7	1.972687	-4.654085
647.75	2.085861	-5.236584
647.8	2.052989	-5.694794
647.85	1.872678	-5.890143
647.9	1.588997	-5.620595
647.95	1.206607	-4.800067
648.0	0.772502	-3.599115
648.05	0.389489	-2.424376
648.1	0.032694	-1.559296
648.15	-0.276717	-1.203075
648.2	-0.499139	-1.338286
648.25	-0.617239	-1.877708
648.3	-0.668996	-2.604951
648.35	-0.639784	-3.203004
648.4	-0.518994	-3.388335
648.45	-0.332968	-3.077651
648.5	-0.098439	-2.332379
648.55	0.143184	-1.400469
648.6	0.3536	-0.605192
648.65	0.54114	-0.332838
648.7	0.637157	-0.692692
648.75	0.679736	-1.473541
648.8	0.650285	-2.164373
648.85	0.552166	-2.353991
648.9	0.439241	-1.996832
648.95	0.307933	-1.403642
649.0	0.205941	-0.9512
649.05	0.149512	-0.897849
649.1	0.148431	-1.277635
649.15	0.210745	-1.888264
649.2	0.355138	-2.52276
649.25	0.565782	-3.155683
649.3	0.810896	-3.809076
649.35	1.07769	-4.571839
649.4	1.341543	-5.212294
649.45	1.569433	-5.483165
649.5	1.738215	-5.297836
649.55	1.828549	-4.762657
649.6	1.865394	-4.229372
649.65	1.829262	-3.901503
649.7	1.77024	-3.824857
649.75	1.681528	-3.844619
649.8	1.621954	-3.795128
649.85	1.616001	-3.606973
649.9	1.663949	-3.251525
649.95	1.79633	-2.697886
650.0	1.988326	-1.927219
650.05	2.239694	-1.09294
650.1	2.473952	-0.31413
650.15	2.694191	0.294051
650.2	2.827012	0.747019
650.25	2.850456	1.053286
650.3	2.764601	1.30812
650.35	2.5248	1.479275
650.4	2.168698	1.446949
650.45	1.692158	1.097459
650.5	1.174836	0.429984
650.55	0.645958	-0.386331
650.6	0.199799	-1.174596
650.65	-0.132771	-1.715472
650.7	-0.344024	-1.875274
650.75	-0.374642	-1.643791
650.8	-0.230613	-1.232274
650.85	0.069268	-0.946945
650.9	0.479526	-1.048296
650.95	0.984068	-1.568515
651.0	1.519237	-2.387055
651.05	2.038432	-3.263095
651.1	2.488671	-3.944259
651.15	2.814197	-4.30251
651.2	2.990899	-4.357518
651.25	3.03639	-4.206326
651.3	2.935706	-3.860785
651.35	2.72242	-3.249764
651.4	2.44412	-2.356914
651.45	2.110778	-1.338503
651.5	1.766607	-0.434792
651.55	1.445845	0.132644
651.6	1.167333	0.299466
651.65	0.947222	0.125311
651.7	0.798638	-0.19732
651.75	0.714717	-0.550092
651.8	0.676956	-0.843976
651.85	0.680833	-0.978295
651.9	0.665677	-0.85832
651.95	0.61891	-0.51137
652.0	0.517624	-0.070017
652.05	0.385831	0.275512
652.1	0.172354	0.445444
652.15	-0.096041	0.538767
652.2	-0.399747	0.683076
652.25	-0.703743	0.908601
652.3	-1.010148	1.073328
652.35	-1.290039	1.015728
652.4	-1.518713	0.681039
652.45	-1.646577	0.131262
652.5	-1.735593	-0.448505
652.55	-1.693884	-0.892576
652.6	-1.54589	-1.143028
652.65	-1.308952	-1.30511
652.7	-0.980527	-1.467037
652.75	-0.611876	-1.56914
652.8	-0.197713	-1.473888
652.85	0.203174	-1.041528
652.9	0.529499	-0.3247
652.95	0.794272	0.462368
653.0	0.938107	1.097274
653.05	0.937379	1.326718
653.1	0.807847	1.0925
653.15	0.573862	0.477034
653.2	0.256884	-0.287072
653.25	-0.088974	-0.960707
653.3	-0.434944	-1.414767
653.35	-0.720849	-1.594281
653.4	-0.931516	-1.526408
653.45	-1.070384	-1.228958
653.5	-1.124249	-0.724078
653.55	-1.08441	-0.10299
653.6	-1.011827	0.553362
653.65	-0.923562	1.087574
653.7	-0.831102	1.398681
653.75	-0.777312	1.430766
653.8	-0.784746	1.343476
653.85	-0.856971	1.258026
653.9	-1.029825	1.275761
653.95	-1.255288	1.378799
654.0	-1.570728	1.393684
654.05	-1.903379	1.274104
654.1	-2.263485	1.098061
654.15	-2.605805	1.013442
654.2	-2.893874	1.071393
654.25	-3.122562	1.114308
654.3	-3.253506	0.931578
654.35	-3.302777	0.455622
654.4	-3.291942	-0.135673
654.45	-3.213853	-0.458397
654.5	-3.102003	-0.282698
654.55	-2.99875	0.319882
654.6	-2.87602	1.068233
654.65	-2.750456	1.663418
654.7	-2.628925	1.961515
654.75	-2.486156	1.96103
654.8	-2.326502	1.767214
654.85	-2.149047	1.470489
654.9	-1.976397	1.085047
654.95	-1.829985	0.614108
655.0	-1.678838	0.077703
655.05	-1.582844	-0.414619
655.1	-1.517545	-0.646764
655.15	-1.472161	-0.394854
655.2	-1.442269	0.327891
655.25	-1.422302	1.322457
655.3	-1.428229	2.321799
655.35	-1.440244	3.119662
655.4	-1.505816	3.686801
655.45	-1.591537	4.012979
655.5	-1.705763	4.171743
655.55	-1.868725	4.279973
655.6	-2.071576	4.412083
655.65	-2.264966	4.703896
655.7	-2.523119	5.161216
655.75	-2.787056	5.643224
655.8	-3.035949	5.90204
655.85	-3.255421	5.634221
655.9	-3.448908	4.758466
655.95	-3.602102	3.412571
656.0	-3.716205	1.866944
656.05	-3.79373	0.341501
656.1	-3.845561	-0.968089
656.15	-3.812494	-1.870972
656.2	-3.746685	-2.238042
656.25	-3.608913	-1.959112
656.3	-3.414784	-1.124201
656.35	-3.149944	0.045063
656.4	-2.83183	1.201684
656.45	-2.486251	2.089223
656.5	-2.115439	2.623408
656.55	-1.734115	2.843812
656.6	-1.374501	2.783943
656.65	-1.037077	2.43198
656.7	-0.765608	1.802863
656.75	-0.556142	0.978844
656.8	-0.408654	0.15477
656.85	-0.354466	-0.533122
656.9	-0.347896	-1.033584
656.95	-0.392491	-1.357885
657.0	-0.477546	-1.486288
657.05	-0.57595	-1.326917
657.1	-0.681999	-0.806345
657.15	-0.776558	0.00367
657.2	-0.88589	0.903287
657.25	-1.031184	1.646715
657.3	-1.18394	2.084929
657.35	-1.364375	2.181432
657.4	-1.55148	2.031537
657.45	-1.767995	1.699353
657.5	-1.962337	1.288593
657.55	-2.133656	0.905506
657.6	-2.261447	0.651861
657.65	-2.321263	0.569994
657.7	-2.328505	0.554323
657.75	-2.245943	0.421401
657.8	-2.111557	0.108756
657.85	-1.92751	-0.230077
657.9	-1.72886	-0.354846
657.95	-1.516199	-0.169756
658.0	-1.319452	0.134048
658.05	-1.131309	0.36555
658.1	-0.951878	0.47458
658.15	-0.801766	0.726987
658.2	-0.654576	1.293396
658.25	-0.524847	2.146095
658.3	-0.391426	2.941678
658.35	-0.255131	3.361525
658.4	-0.116988	3.337986
658.45	0.025358	2.974004
658.5	0.155747	2.369526
658.55	0.301566	1.561736
658.6	0.428727	0.525463
658.65	0.51987	-0.519425
658.7	0.585529	-1.239412
658.75	0.626191	-1.41573
658.8	0.606346	-1.038339
658.85	0.574387	-0.329933
658.9	0.504656	0.550357
658.95	0.439822	1.465553
659.0	0.358355	2.298172
659.05	0.288704	2.94743
659.1	0.240983	3.309817
659.15	0.226859	3.429456
659.2	0.249543	3.457447
659.25	0.31443	3.546808
659.3	0.385899	3.775034
659.35	0.477238	4.118383
659.4	0.551909	4.407688
659.45	0.590965	4.40824
659.5	0.608181	3.970147
659.55	0.580796	3.205621
659.6	0.538732	2.335531
659.65	0.484266	1.53967
659.7	0.437928	0.96251
659.75	0.403049	0.692064
659.8	0.406217	0.80617
659.85	0.450856	1.301263
659.9	0.530351	1.984933
659.95	0.62341	2.555113
660.0	0.759487	2.72569
660.05	0.896181	2.411719
660.1	1.03022	1.744904
660.15	1.16868	0.946257
660.2	1.27338	0.155773
660.25	1.391409	-0.603638
660.3	1.481588	-1.370937
660.35	1.545076	-2.021863
660.4	1.578622	-2.387654
660.45	1.618129	-2.348505
660.5	1.629526	-1.862441
660.55	1.610117	-1.060662
660.6	1.564711	-0.115629
660.65	1.493726	0.840178
660.7	1.411554	1.739033
660.75	1.31548	2.535221
660.8	1.238606	3.144878
660.85	1.17833	3.510115
660.9	1.148006	3.59663
660.95	1.144135	3.433802
661.0	1.154538	3.03135
661.05	1.163883	2.513224
661.1	1.174337	1.897277
661.15	1.164995	1.249348
661.2	1.133088	0.593715
661.25	1.061825	0.130728
661.3	0.975298	-0.110623
661.35	0.87924	-0.109853
661.4	0.786454	0.05294
661.45	0.72222	0.27842
661.5	0.693773	0.539059
661.55	0.720144	0.763591
661.6	0.788044	0.864534
661.65	0.931108	0.785538
661.7	1.105827	0.568168
661.75	1.29835	0.322447
661.8	1.56014	0.092263
661.85	1.807069	-0.221835
661.9	2.061017	-0.633979
661.95	2.341892	-1.10976
662.0	2.616144	-1.50674
662.05	2.859531	-1.763089
662.1	3.074457	-1.871849
662.15	3.208092	-1.850815
662.2	3.278251	-1.777014
662.25	3.217431	-1.710535
662.3	3.053902	-1.674021
662.35	2.775745	-1.719463
662.4	2.428385	-1.887911
662.45	2.027665	-2.075797
662.5	1.618547	-2.176417
662.55	1.239332	-2.105387
662.6	0.905551	-1.846322
662.65	0.6869	-1.575528
662.7	0.56301	-1.394465
