Freq_Hz,S11_mag,S11_phase,S21_mag,S21_phase,S12_mag,S12_phase,S22_mag,S22_phase
71500000000,0.279675130138043,-154.583363989492,0.843626944214155,-62.2110903897095,0.844109073046892,-62.336467508821,0.316565710649241,-176.238765258338
71550000000,0.388673863684595,-143.077260849084,0.876112945874439,-66.0341886480488,0.877141925436484,-66.2910995604757,0.367299171806013,-158.579751721127
71600000000,0.381960552583116,-150.298606621181,0.889840296086697,-66.5875306587192,0.890139598506074,-66.8338568745689,0.385387797218975,-166.2980597898
71650000000,0.370825800430909,-145.632584193123,0.879315970292936,-68.1842732205868,0.879193941742835,-68.4382789615042,0.357706669269083,-162.848690737712
71700000000,0.421104251899943,-143.660140679581,0.862631091284577,-65.0642862375137,0.862464993466723,-65.2115673374702,0.408775697149609,-157.123401699871
71750000000,0.438023329733363,-144.767241384788,0.917698502651922,-63.1189821420668,0.917721044017808,-62.8936789805369,0.432357048102599,-158.602801394267
71800000000,0.550602986706659,-145.473427561214,1.14003959280779,-67.5846317563519,1.13914604336529,-67.6783350360214,0.554830968295514,-160.139771595963
71850000000,0.481284591719384,-160.324344096051,0.934544146479006,-76.8125931440646,0.934299750860176,-78.0565203407602,0.460871420823852,-174.196524296766
71900000000,0.454069031221708,-158.032151228387,0.879206695978524,-74.1312291538012,0.879105043046884,-73.9749066875121,0.447294145215092,-170.512139819853
71950000000,0.451176268996104,-159.055876941812,0.878260097326785,-73.2856418670568,0.878259329238924,-73.464147029069,0.451233127816906,-171.619205603029
72000000000,0.444546860060541,-162.65457123037,0.874470687933912,-72.7524564471153,0.874622315912681,-73.139844473952,0.458502897468483,-175.256246083375
72050000000,0.421512960056772,-153.566770314652,0.868207713415705,-74.899316179526,0.868213445437858,-74.8794549408844,0.403930772581212,-167.526507086722
72100000000,0.449605786306135,-165.25875762261,0.836971788693101,-72.5330975912812,0.837009423465083,-72.3570407001383,0.470073491279883,-177.169161355599
72150000000,0.387137435855335,-166.66812868231,0.842420669547128,-70.7218600178137,0.84335948189564,-70.8022017105328,0.415591814523118,179.517439408848
72200000000,0.357639899254885,-163.150610693117,0.883213206017819,-70.6611131086816,0.883108452965389,-70.8110727964303,0.386389182902306,179.939577519616
72250000000,0.359666353031719,-159.575408470458,0.888981839973004,-72.7395166053533,0.889586200915793,-72.8675433743286,0.378434235931434,-177.919448794378
72300000000,0.289123382995664,-150.038244541352,0.880194024353571,-76.0323383544329,0.880593170392046,-76.3378218424312,0.274392841551542,-177.44481388617
72350000000,0.408808773871566,-131.267586457548,0.736820176294374,-74.7513776602062,0.736800617581382,-74.8868183852206,0.328900946363383,-139.973508701703
72400000000,0.492931245149492,-146.317877694654,0.824689827632015,-64.649064651403,0.82594669884587,-64.9240555805935,0.484531124734696,-154.614832621888
72450000000,0.488396369535534,-150.224181767679,0.897648450404927,-64.2036704191867,0.897955591123097,-64.4311764382819,0.507310172220442,-159.377350658331
72500000000,0.480577398997767,-151.772612064541,1.01982184895452,-64.3421717744898,1.01955487102894,-63.0411866876746,0.646765906493025,-163.996868379306
72550000000,0.623575796466043,-168.75412441959,1.05907770573113,-82.2814199177752,1.05883026489322,-84.5203550747895,0.449070546126566,175.715059133659
72600000000,0.465334271357153,-167.186662448057,0.918697429456096,-81.6251157586263,0.918870414017818,-81.4305697635862,0.451368737539854,-178.295169983622
72650000000,0.449338282866115,-164.135599712487,0.884649918280934,-79.1862270687048,0.884525951383544,-79.3022795281814,0.443863459528303,-176.996469373213
72700000000,0.441650907336288,-163.696135410659,0.876487701179049,-78.1880900374246,0.877624213131559,-78.5150835303002,0.440608891776463,-176.403829691407
72750000000,0.457776242805156,-161.96795684601,0.88989816264267,-79.2603378999816,0.890277308154911,-79.6296055106187,0.45055615347007,-174.453665690559
72800000000,0.463696473064188,-168.54442065981,0.84147243667713,-80.667074906968,0.842094616503324,-80.8519476904623,0.472742905215888,-179.694987732917
72850000000,0.438188803015477,-175.003432059381,0.78924234982612,-80.8960200975331,0.789512558119147,-81.1943287281898,0.466027848991149,174.660579198346
72900000000,0.261332301225888,179.190133945299,0.773588565370053,-69.6292368348785,0.774369081264351,-69.552727927942,0.346471361478748,163.126223852041
72950000000,0.322192680697868,-146.1821287168,0.876877387455679,-73.5173052912921,0.877430203570453,-73.4055496129462,0.302120486595142,-170.829488956743
73000000000,0.448141167911289,-140.506050757326,0.855460608679603,-75.7618223315677,0.855932214247693,-76.4792145903774,0.391119979163048,-154.308570520025
73050000000,0.471849695757861,-154.356409642288,0.852838477779402,-73.2986251356357,0.853023941766327,-73.477522892253,0.46192395397822,-167.061998969927
73100000000,0.455529521097777,-157.465566900691,0.879704657928109,-72.5151391242952,0.879729382622589,-72.6794556272445,0.466964352505012,-170.455184121492
73150000000,0.463051468453676,-156.68441927255,0.932412242413324,-74.0155790640619,0.932787341501479,-74.6463582184855,0.465567532788839,-175.288579094461
73200000000,0.439099874439821,-155.594412159785,0.918909543456042,-74.7740629350646,0.919487079926111,-75.4463823266078,0.426695901800538,-172.461157318693
73250000000,0.548853478809312,-151.205813171974,1.02846815978494,-74.8371749826313,1.02915859245088,-71.7240338786586,0.521861948908297,-165.058948080518
73300000000,0.492074795787979,-169.094285313911,0.912138981205362,-86.2800730582289,0.912642452328955,-87.2897600062584,0.48284414356005,177.322008956352
73350000000,0.469744959756303,-166.451388245432,0.863764766026402,-82.4744401869364,0.864170738824688,-82.7397686062315,0.465187035133904,-179.616368924231
73400000000,0.464047641481859,-168.494818287842,0.84738633069724,-81.9237559692892,0.847365750462957,-82.1485970616239,0.467948840321276,178.647129554785
73450000000,0.430409307379191,-168.905286170366,0.836668311324564,-79.7770644254381,0.837148894490102,-80.283092374022,0.445669543470017,177.147698400123
73500000000,0.417352139087187,-165.768966829278,0.855366176979301,-79.0559384511871,0.855180702680218,-79.5664324381497,0.427279833950421,178.607771959916
73550000000,0.442948616282667,-164.841360667033,0.855233525455406,-80.124894950072,0.855829454172645,-80.4116036081204,0.443663370664043,-179.607634263601
73600000000,0.428091372126549,-169.308821899924,0.856206934514041,-79.1825995054124,0.856704760487629,-78.8760417750937,0.445318983546702,176.110210301262
73650000000,0.413525780866306,-170.391751079651,0.871981050855434,-79.5514509249627,0.872206571331588,-79.2490109317053,0.436515117155586,174.011466546649
73700000000,0.378995850145467,-169.986595511265,0.883772270336801,-80.9855096823608,0.883481894141706,-81.0668913125337,0.401427043680649,171.753254269644
73750000000,0.283194479533522,-154.859385988791,0.873398492833063,-84.8562095215102,0.873212169332461,-85.2264786192305,0.267236078078575,174.449463601776
73800000000,0.476759188177096,-139.958292033278,0.730557961380924,-81.2756418146719,0.731572359101648,-81.5938769015137,0.391735809266994,-148.110779816717
73850000000,0.523337160788524,-156.062160684791,0.814325394022542,-74.5169315152577,0.815283546682204,-74.7102130233489,0.505425273649647,-164.870706541739
73900000000,0.519534131294312,-160.816643511635,0.864195105942663,-74.0017835120497,0.864099400505225,-74.2209754212222,0.520983344589252,-169.420525175245
73950000000,0.486028355439701,-162.906143368175,0.917559116769856,-71.5128642851123,0.917698049746571,-71.4016859511264,0.557054200323737,-168.663458735411
74000000000,0.728699622959984,-155.576298156639,1.2837089482746,-82.2780302244276,1.28345127886006,-83.2482020090874,0.652678001019006,161.155981795932
74050000000,0.511423014617461,-177.713720726482,0.943860234222978,-92.2023639741913,0.944072638794405,-92.0101812555427,0.483128078738515,170.565219092539
74100000000,0.459519920825573,-173.739640275764,0.876797420851121,-88.5233408096681,0.876523405205161,-88.6015439216914,0.459626173863732,172.513762423485
74150000000,0.451639015486455,-171.819007565787,0.864957693555996,-87.1331183676708,0.864062139294253,-87.3552784797517,0.454705694469034,173.616290789528
74200000000,0.44912074606152,-169.765889644926,0.871778441168777,-87.1067151496549,0.872940096595174,-88.1378370632675,0.447850432665372,174.790907139968
