Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
166300000000,0.440609231673485,-160.430915438972,0.856591462007815,96.9179918569563,0.856471934874114,97.2822025399344,0.439796614615632,173.352652327793
166400000000,0.440185076980931,-161.546989118965,0.857806123050607,95.6223327026945,0.857781491601098,96.4070237003136,0.445063774234766,172.109914225015
166500000000,0.437475689474138,-162.077393312201,0.852376493763478,94.7854571327183,0.852503601897371,95.3545830724733,0.443130226821209,170.606724653351
166600000000,0.436748645124873,-162.433305502572,0.847571278381345,94.3395452426457,0.84772563581117,94.5867905751292,0.438146961456585,169.838678627435
166700000000,0.435408657721208,-162.857621054568,0.842569133407719,93.6202875254481,0.842698757747151,94.190714683623,0.434592523382077,169.224566774873
166800000000,0.434450777680825,-163.010565040357,0.838407033455498,93.3243874436488,0.838480991238414,93.8740610698282,0.429649584243214,169.052551406466
166900000000,0.435698955712424,-163.122349902805,0.837324722391506,93.1155292877222,0.836768891515957,93.6316416655041,0.429164664396588,169.593243112338
167000000000,0.440798488792678,-163.339287284003,0.838415661144836,93.0169776456691,0.837901670364591,93.3210007201055,0.436625372532115,169.930324723479
167100000000,0.443969043283787,-163.929960321229,0.841655391364454,92.5367503873418,0.841365316093187,92.922282345745,0.44458657925554,169.310720383375
167200000000,0.448892770707065,-164.476210915527,0.844231586234257,91.9906976582887,0.843958230632127,92.4094923625948,0.450799154161683,168.302131896193
167300000000,0.452213055949189,-165.501913650486,0.847716607553073,91.2515141565744,0.847633759471552,91.4766557249953,0.452920692556713,166.880117732263
167400000000,0.454092000307944,-166.58037717052,0.845780567833513,90.3051921626227,0.845899586182491,90.7157746919335,0.449776489133552,165.635170131681
167500000000,0.451414348966861,-167.756159583593,0.84324448049004,89.6111291685603,0.843210562853574,89.8962174747463,0.448121806579554,164.902979897215
167600000000,0.449435968712646,-168.097516858189,0.838550874926202,89.1500199343902,0.838532590055773,89.5013863086184,0.444050202120378,164.373771366277
167700000000,0.44832799678998,-168.730996756163,0.835770475756324,88.7249448789514,0.835804822000555,89.2882100280511,0.443013627377648,164.058275521733
167800000000,0.444922991509637,-169.410017481691,0.834844023327803,88.4951528777841,0.834357554620032,88.9010504427537,0.441603663138947,163.659823897413
167900000000,0.438941718865921,-169.268048340015,0.836240028331257,88.1927124655058,0.836177210892304,88.7019128327776,0.438434942551461,163.550873491904
168000000000,0.439987690566658,-168.827850420142,0.838939285914276,87.758509789641,0.838384009825908,88.2946950802242,0.439315702948347,163.758091065747
168100000000,0.447355000415064,-168.582010751437,0.841612289201149,87.3263522035811,0.841254944252838,87.9344304694459,0.443548400699374,163.836050818657
168200000000,0.454253421545281,-169.43398950694,0.847783248257969,86.7103209662446,0.847831613480113,87.3399768564944,0.449409888002322,163.256496154056
